slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
boerderij-koops,Boerderij Koops,Aa en Hunze,Carne,Piemontese-rundvlees,"Dorpsstraat 88, 9658 PE Eexterveen",Familie Koops fokt Piemontese runderen en verkoopt diepgevroren rundvlees vanuit de boerderijwinkel in Eexterveen.,,+31652338527,vleesveebedrijfkoops@gmail.com,https://heerlijkrundvlees.nl/,,,,53.048401,6.810694,,,sí,ecommerce,,113,nl,,,,,,nl,noord-nederland,drenthe
landwinkel-de-grazerij,Landwinkel De Grazerij / De Kudde van Anloo,Aa en Hunze,Carne,Carne de vacuno Scottish Highland,"Annerstreek 17, 9468 AK Annen",Granja de pastoreo natural con una cabaña de 200 a 300 vacunos y tienda de carne propia.,Fr 10:00-17:00; Sa 10:00-17:00,+31652298173,,https://www.kuddevananloo.nl/,,,,53.065055,6.716218,,,no comprobado,,,584,es,,,,,,nl,noord-nederland,drenthe
graashoeve-amelte,Graashoeve Amelte,Assen,Carne,"Black Angus-rundvlees, eieren","Amelte 24, 9404 EL Assen",Graashoeve Amelte verkoopt vlees van eigen Black Angus-runderen en eigen eieren vanuit de boerderijwinkel in Assen.,,+31643496322,winkel@graashoeveamelte.nl,https://graashoeveamelte.nl/,,,,52.989518,6.602210,,pendiente,no comprobado,,Huevos,442,nl,,,,,,nl,noord-nederland,drenthe
ambachtelijke-kaasmakerij-de-marel-esch,Ambachtelijke Kaasmakerij De Marel Esch,Borger-Odoorn,Lácteos y quesos,"rauwmelkse Goudse kaas, kruidenkaas","Borgerderstraat 10A, 9533 PA Drouwen",De Marel Esch maakt ambachtelijke rauwmelkse Goudse kaas in Drouwen.,,+31628167285,,https://www.kaasmakerijmarelesch.nl/,,,,52.949758,6.789237,,,no comprobado,,,13,nl,,,,,,nl,noord-nederland,drenthe
de-venehoeve,De Venehoeve,Borger-Odoorn,Lácteos y quesos,"biologische zuivel, kaas, ijs","Zuiderdiep 380B, 9571 BW 2e Exloërmond",De Venehoeve is een biologisch melkveebedrijf dat zuivel en ijs van eigen koeienmelk maakt in Tweede Exloërmond.,,+31625110333,info@devenehoeve.nl,https://devenehoeve.nl/,,,,52.928142,6.986410,,,no comprobado,,Helados,357,nl,,,,,,nl,noord-nederland,drenthe
boer-land,Boer & Land,Coevorden,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,90,,,,,,,nl,noord-nederland,drenthe
boerderijwinkel-bosch,Boerderijwinkel Bosch,Coevorden,Fruta y verdura,"aardappelen, uien, groenten, eieren","Vossebelt 9, 7751 SV Dalen","Boerderijwinkel Bosch verkoopt eieren, aardappelen, uien en groenten uit eigen tuin in Dalen.",,,,,,,,52.683253,6.709766,,pendiente,no comprobado,,Huevos,136,nl,,,,,,nl,noord-nederland,drenthe
boerderijwinkel-de-lutte-esch,Boerderijwinkel De Lutte-Esch,Coevorden,Carne,rundvlees,"Diphoorn 22, 7842 TB Diphoorn",De Lutte-Esch verkoopt rundvlees van eigen boerderij in Diphoorn.,,,,https://lutte-esch.nl/,,,,52.769443,6.820446,,,no comprobado,,,151,nl,,,,,,nl,noord-nederland,drenthe
landwinkel-bosman,Landwinkel Bosman,Coevorden,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,580,,,,,,,nl,noord-nederland,drenthe
melktap-koops,Melktap Koops,Coevorden,Lácteos y quesos,"verse melk, yoghurt, kefir, vla, kwark, karnemelk, rundvlees","Broeklanden 15, 7856 TK Benneveld",Melkveebedrijf Koops verkoopt verse melk en zelfgemaakte zuivel en vlees van eigen koeien in Benneveld.,,+31618217266,melktapkoops@gmail.com,,https://www.facebook.com/melktapkoops,,,52.760955,6.760891,,pendiente,no comprobado,,Carne,640,nl,,,,,,nl,noord-nederland,drenthe
zuivelboerderij-dalen,Zuivelboerderij Dalen,Coevorden,Lácteos y quesos,"melk, boter, karnemelk, yoghurt, kwark, vla","Oude Coevorderweg 30, 7751 GS Dalen",Zuivelboerderij Dalen verwerkt melk van de eigen koeien tot dagverse zuivel op de boerderij.,,+31682870426,info@zuivelboerderijdalen.nl,https://zuivelboerderijdalen.nl/,,,,52.686252,6.754693,,,no comprobado,,,809,nl,,,,,,nl,noord-nederland,drenthe
boerderij-straathof,Boerderij Straathof,De Wolden,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,119,,,,,,,nl,noord-nederland,drenthe
landgoedwinkel-de-veenhoeve,"Landgoedwinkel ""De Veenhoeve""",De Wolden,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,577,,,,,,,nl,noord-nederland,drenthe
boerderijwinkel-ermerveen,Boerderijwinkel Ermerveen,Emmen,Fruta y verdura,"aardappelen, uien","Ermerveen 14, 7814 VB Emmen",Boerderijwinkel Ermerveen verkoopt eigen geteelde aardappelen en uien vanuit de winkel aan huis in Emmen.,,,,,,,,52.735746,6.843674,,pendiente,no,,,165,nl,,,,,,nl,noord-nederland,drenthe
stadsboerderij-t-nije-hoff,Stadsboerderij 't Nije Hoff,Emmen,Lácteos y quesos,"Jerseymelk, boerderijzuivel","Nieuw-Amsterdamsestraat 140, 7814 ZA Emmen",Stadsboerderij ’t Nije Hoff houdt Jerseykoeien in Emmen en gebruikt zuivel van de eigen boerderij in het theehuis.,,+31591547869,info@hetnijehoff.nl,https://hetnijehoff.nl/,,,,52.761449,6.872916,,,no comprobado,,,726,nl,,,,,,nl,noord-nederland,drenthe
boerderijwinkel-fluitenberg,Boerderijwinkel Fluitenberg,Hoogeveen,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,170,,,,,,,nl,noord-nederland,drenthe
hoeve-sonneclaer,Hoeve Sonneclaer,Hoogeveen,Helados,biologisch boerderij-ijs,"Fluitenbergseweg 94, 7931 TC Fluitenberg",Hoeve Sonneclaer is een biologisch familiebedrijf in Fluitenberg met een eigen ijsmakerij en boerderijwinkel.,,+31528251451,info@sonneclaer.nl,https://www.sonneclaer.nl/hoeve-sonneclaer,,,,52.723956,6.419627,,,no comprobado,,,459,nl,,,,,,nl,noord-nederland,drenthe
boerderij-koldermelk,Boerderij Koldermelk,Meppel,Lácteos y quesos,"verse melk, yoghurt, ijs, rundvlees","Kolderveense Bovenboer 4, 7948 LV Nijeveen","Boerderij Koldermelk verwerkt melk van de eigen koeien tot verse melk, yoghurt en ijs en verkoopt ook rundvlees van de eigen kudde in Nijeveen.",,+31612854098,info@boerderijkoldermelk.nl,https://www.boerderijkoldermelk.nl/,,,,52.744702,6.154569,,,no comprobado,,Carne|Helados,112,nl,,,,,,nl,noord-nederland,drenthe
melktap-nijeveen,Melktap Nijeveen,Meppel,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,641,,,,,,,nl,noord-nederland,drenthe
melk-delicatesse-zuidveld,Melk Delicatesse Zuidveld,Midden-Drenthe,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,633,,,,,,,nl,noord-nederland,drenthe
melktap-hunse-rustpunt,Melktap Hunse (Rustpunt),Midden-Drenthe,Lácteos y quesos,"rauwe melk, boerenkaas, eieren","Eursing 31, 9411 XB Beilen","Melk- en pluimveebedrijf Hunse verkoopt rauwe melk, boerenkaas van eigen melk en eigen eieren in Beilen.",,,,,,,,52.883058,6.526838,,pendiente,no,,Huevos,639,nl,,,,,,nl,noord-nederland,drenthe
melktap-zuidveld,Melktap Zuidveld,Midden-Drenthe,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,643,,,,,,,nl,noord-nederland,drenthe
zuivelboerderij-bolhuis,Zuivelboerderij Bolhuis,Midden-Drenthe,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,808,,,,,,,nl,noord-nederland,drenthe
de-blakervelderhoeve,De Blakervelderhoeve,Noordenveld,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,308,,,,,,,nl,noord-nederland,drenthe
agara-hoeve,Agara Hoeve,Westerveld,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,6,,,,,,,nl,noord-nederland,drenthe
