slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
ackerperlen,Ackerperlen,Hamburg,Fruta y verdura,Saisonales Gemüse und Jungpflanzen,"In der Weide / Ecke Hofschläger Deich, 21037 Hamburg",,,+494031704050,mail@ackerperlen.de,https://ackerperlen.de/,,,"https://www.google.de/maps/place/Ackerperlen/@53.4878913,10.0555319,17z/data=!4m6!3m5!1s0x47b18df7484ff03b:0xadf512d8eacc1989!8m2!3d53.4878881!4d10.0581068!16s%2Fg%2F11c1v62cyy",53.4878881,10.0581068,,,sí,email|suscripcion,,16,,,,,,
der-seehof,Der Seehof,Hamburg,Fruta y verdura,"Äpfel, Birnen und Saisonobst","Domänenweg 5, 21129 Hamburg",,,+49407459771,mail@seehof-altesland.de,https://www.seehof-altesland.de/,,,,53.523333,9.778344,,,no,,,777,,,,,,
gaertnerei-sannmann-hamburg,Gärtnerei Sannmann,Hamburg,Fruta y verdura,"Demeter-Gemüse, Kräuter und Jungpflanzen","Ochsenwerder Norderdeich 50, 21037 Hamburg",,"Mo-Fr 10:00-16:00; Sa 10:00-16:00; Su,PH off",+494073712171,info@sannmann.com,https://www.sannmann.com/,,,,53.478282,10.095754,,,sí,ecommerce|suscripcion,,1019,,,,,,
imkerei-elbgelb,Imkerei elbgelb,Hamburg,Miel,,"Ochsenwerder Twiete 26, 21037 Hamburg",,nach Vereinbarung,+494085371158,honig@elbgelb.de,https://elbgelb.de/,,,,53.473056,10.070900,,,sí,email|suscripcion,,1396,,,,,,
kattendorfer-hofladen,Kattendorfer Hofladen,Hamburg,Otros,,"Pfenningsbusch 39, 22081 Hamburg","Shop of the Kattendorfer Hof, a community-supported farm.",Mo-We 12:00-19:00; Th off; Fr 12:00-19:00; Sa 09:00-14:00; Su off,+494020982089,,https://www.kattendorfer-hof.de/project/hofladen-barmbek/,,,,53.582599,10.046537,,pendiente,no comprobado,,,1490,en,,,,,
obsthof-thies-harms,Obsthof Thies Harms,Hamburg,Fruta y verdura,"Äpfel, Birnen, Kirschen und Saisonobst","Hohenwischer Straße 107, 21129 Hamburg",,"Tu,Fr 13:00-18:00; Sa 11:00-16:00; PH off",+491737307089,info@obsthof-harms.de,https://www.obsthof-harms.de/,,,,53.507929,9.872427,,,no,,Bebidas sin alcohol|Conservas,1799,,,,,,
billbrew,BillBrew,Hamburg,Cerveza,"Hamburger Prater, Hamburger Keller, Hamburger Deich","Billwerder Billdeich 36a, 22113 Hamburg",Microcervecería de Oberbillwerder especializada en lager de inspiración francona.,,,,https://www.hhoppiness.de/,,,,53.5222482,10.1130780,,pendiente,no comprobado,,,205,es,,,,,
landgang-brauerei,Landgang Brauerei,Hamburg,Cerveza,"Landgang Helles, Pils, Pale Ale","Beerenweg 12, 22761 Hamburg","Cervecería craft de Bahrenfeld con elaboración, taproom y venta directa.",We-Th 17:00-21:00; Fr 17:00-23:00; Sa 14:00-23:00,+494085158229,info@landgang-brauerei.de,https://www.landgang-brauerei.de/,,,,53.5656829,9.9232091,,pendiente,sí,ecommerce,,1603,es,,,,,
ratsherrn-brauerei,Ratsherrn Brauerei,Hamburg,Cerveza,"Ratsherrn Pilsener, Hamburg Hell, Zwickel","Lagerstraße 30a, 20357 Hamburg",Cervecería de las Schanzenhöfe que produce la gama Ratsherrn y mantiene tienda propia.,,+4940380728920,info@ratsherrn.de,https://ratsherrn.de/,,,,53.5627333,9.9681992,,pendiente,sí,ecommerce,,1904,es,,,,,
wildwuchs-brauwerk,Wildwuchs Brauwerk,Hamburg,Cerveza,"Bio-Pils, Fastmoker, Broyhan","Jaffestraße 8, 21109 Hamburg",Cervecería familiar de Wilhelmsburg que elabora cervezas ecológicas.,Fr-Sa 16:00-23:00,+494033492366,moin@wildwuchs-brauwerk.de,https://www.wildwuchs-brauwerk.de/,,,,53.5075213,10.0007757,,pendiente,sí,ecommerce,,2314,es,,,,,
holsten-brauerei,Holsten-Brauerei,Hamburg,Cerveza,"Holsten Pilsener, Astra, Duckstein","Heykenaukamp 13, 21147 Hamburg","Planta productiva de Carlsberg en Hausbruch, operativa desde 2019.",,+491805620630,verbraucherservice@holsten.de,https://carlsbergdeutschland.de/,,,,53.4789570,9.9108495,,pendiente,no comprobado,,,1345,es,,,,,
blockbraeu,BLOCKBRÄU,Hamburg,Cerveza,"Pils, Weizen, Bernstein Lager","Bei den St. Pauli-Landungsbrücken 3, 20359 Hamburg",Brauhaus del puerto que elabora y sirve su cerveza en las propias instalaciones.,,+494044405000,,https://www.block-braeu.de/,,,,53.5456447,9.9699067,,pendiente,no comprobado,,,299,es,,,,,
groeninger-privatbrauerei,Gröninger Privatbrauerei,Hamburg,Cerveza,Gröninger Pils,"Willy-Brandt-Straße 47, 20457 Hamburg",Brauhaus histórico del centro de Hamburgo que continúa elaborando su propia cerveza.,Tu-Sa 16:00-,+4940570105100,,https://groeninger-hamburg.de/,,,,53.5471519,9.9962271,,pendiente,no comprobado,,,1093,es,,,,,
ueberquell,ÜberQuell,Hamburg,Cerveza,"Palim Palim, Bambule, World White IPA","St. Pauli Fischmarkt 28-32, 20359 Hamburg",Microcervecería y brewpub del puerto con gama y ediciones estacionales propias.,,,,https://ueberquell.com/,,,,53.5462979,9.9585513,,pendiente,no comprobado,,,2193,es,,,,,
biohof-sommerfeld,Biohof Sommerfeld,Hamburg,Fruta y verdura,"Hortalizas, hierbas, ensaladas, fruta, huevos","Ochsenwerder Norderdeich 272, 21037 Hamburg",Granja ecológica de Martin Fleischhauer con cultivo propio y venta directa en mercados de Hamburgo.,,,info@bio-sommerfeld.de,https://biohofsommerfeld.de/,,https://www.instagram.com/biohof.sommerfeld/,,53.4637533,10.1225635,,,sí,email,,249,es,,,,,
