slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
hofladen-gaenger-aholfing,Hofladen Gänger,Aholfing,Fruta y verdura,"Spargel, Erdbeeren","Donaustraße 38, 94345 Aholfing",Landwirtschaftlicher Familienbetrieb mit eigenem Spargel- und Erdbeeranbau sowie Direktverkauf ab Hof.,Mo-Fr 08:00-18:00; Sa 08:00-13:00,+499429948590,info@spargel-gaenger.de,https://www.spargel-gaenger.de/,,https://www.instagram.com/gaenger_spargel/,,48.921858,12.506053,/productores/de/sueddeutschland/bayern/hofladen-gaenger-aholfing.webp,,no comprobado,,,1292,de,,,,,,de,sueddeutschland,bayern
friedls-biohof-alling,Friedls Biohof,Alling,Fruta y verdura,"Bio-Gemüse, Bio-Obst","Ammerseestraße 9, 82239 Alling",Biobetrieb mit eigenem saisonalem Obst- und Gemüseanbau und Verkauf im Hofladen.,Th-Sa 09:00-18:00,+498141524899,info@friedls-biohof.de,http://www.friedls-biohof.de/,,,,48.152652,11.257071,,,no comprobado,,,1000,de,,,,,,de,sueddeutschland,bayern
demeter-biohof-walz-amberg,Demeter Biohof Walz,Amberg,Pan y cereal,"Urgetreide, Mehl, Eier, Rindfleisch","In der Schäflohe 4, 92224 Amberg","Demeter-Hof mit eigenem Urgetreide, Rinderhaltung und Legehennen; Hofladen, Webshop und solidarische Landwirtschaft ergänzen den Betrieb.",Fr 10:00-19:00; Sa 09:00-13:00,+499621470680,info@bio-walz.de,https://www.bio-walz.de/,,,,49.461266,11.809304,/productores/de/sueddeutschland/bayern/demeter-biohof-walz-amberg.webp,,sí,ecommerce|suscripcion,Carne|Huevos,766,de,,,,,,de,sueddeutschland,bayern
morgentau-spargel-aurachtal,Morgentau Spargel,Aurachtal,Fruta y verdura,"Spargel, Erdbeeren, Gemüse","Königstraße 9, 91086 Aurachtal","Familienbetrieb mit eigenem Anbau von Spargel, Erdbeeren und Gemüse sowie saisonaler Direktvermarktung.",,+499132782610,info@morgentau.de,https://www.morgentau.de/,,,,49.575777,10.825093,/productores/de/sueddeutschland/bayern/morgentau-spargel-aurachtal.webp,,no comprobado,,,1743,de,,,,,,de,sueddeutschland,bayern
hofladen-familie-huemmer-bad-staffelstein,Hofladen Familie Hümmer,Bad Staffelstein,Huevos,"Eier, Kartoffeln, Äpfel, Nudeln, Eierlikör","Horsdorfer Straße 36, 96231 Bad Staffelstein","Direktvermarkter mit Eiern, Kartoffeln, Äpfeln, Nudeln, Eierlikör und weiteren hofnahen Erzeugnissen.","Tu,Th,Fr 09:00-12:30,14:00-18:00; We 09:00-12:30; Sa 08:00-13:00",+4995735732,hartwighuemmer@t-online.de,,,,,50.098391,11.000820,,pendiente,no comprobado,,Fruta y verdura|Destilados y licores,1288,de,,,,,,de,sueddeutschland,bayern
unser-bio-ei-baiern,Unser Bio-Ei,Baiern,Huevos,"Bio-Eier, Eiernudeln","Alpenstraße, 85625 Baiern",Familienbetrieb mit Bio-Eiern aus eigener Haltung und daraus hergestellten Eiernudeln im Selbstbedienungsverkauf.,"Apr-Sep Mo-Su,PH 07:00-20:00; Oct-Mar Mo-Su,PH 07:00-18:00",+4980931581,,https://www.unser-bio-ei.de,,,,47.951372,11.906210,/productores/de/sueddeutschland/bayern/unser-bio-ei-baiern.webp,,no comprobado,,,2199,de,,,,,,de,sueddeutschland,bayern
gaertnerei-sebastian-niedermaier-bamberg,Gärtnerei Niedermaier,Bamberg,Fruta y verdura,"Bioland-Gemüse, Salate, Kräuter","Mittelstraße 42, 96052 Bamberg","Bioland-Gärtnerei mit eigenem saisonalem Gemüse-, Salat- und Kräuteranbau sowie Direktverkauf und Gemüsekisten.","Tu,Sa 09:00-13:00; We,Fr 14:00-19:00",+4995112060916,info@gaertnerei-niedermaier.de,https://www.gaertnerei-niedermaier.de/,,,,49.899666,10.891982,,,no comprobado,,,1020,de,,,,,,de,sueddeutschland,bayern
penker-obstbrennerei-bayerbach-bei-ergoldsbach,Penker Obstbrennerei,Bayerbach bei Ergoldsbach,Destilados y licores,"Obstbrände, Geiste, Liköre, Gin","Penk 2, 84092 Bayerbach bei Ergoldsbach","Hofbrennerei der Familie Prückl mit eigenen Obstbränden, Geisten, Likören und Gin sowie Direkt- und Onlineverkauf.","""nach telefonischer Vereinbarung""",+4987741301,info@penker-obstbrennerei.de,https://www.penker-obstbrennerei.de/,,,,48.720472,12.289107,,,sí,ecommerce,,1831,de,,,,,,de,sueddeutschland,bayern
wild-berghof-gstettenbauer-bernried,Wild-Berghof Gstettenbauer,Bernried,Carne,"Wildfleisch, Wildwurst","Buchet 2, 94505 Bernried","Wild-Berghof mit eigener Verarbeitung von Wildfleisch zu frischen Teilstücken und Wurstspezialitäten, erhältlich ab Hof und im Onlineshop.",,+499905248,wildberghof-buchet@t-online.de,https://wildberghof-shop.de/,,,,48.924174,12.919401,/productores/de/sueddeutschland/bayern/wild-berghof-gstettenbauer-bernried.webp,,sí,ecommerce,,2307,de,,,,,,de,sueddeutschland,bayern
hofladen-obergrashof-dachau,Hofladen Obergrashof,Dachau,Fruta y verdura,"Bio-Gemüse, Lammfleisch, Rindfleisch","Obergrashof 1, 85221 Dachau",Demeter-Hof mit eigenem Gemüsebau sowie Lamm- und Rindfleisch aus der Tierhaltung des Betriebs.,"Tu,Fr 09:00-19:00; Th 13:00-19:00; Sa 09:00-12:00",+498131539850,hofladen@obergrashof.de,https://obergrashof.de/hofladen,,,,48.255325,11.491219,/productores/de/sueddeutschland/bayern/hofladen-obergrashof-dachau.webp,,no comprobado,,Carne,1317,de,,,,,,de,sueddeutschland,bayern
