slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
hofladen-wilhelmsgluecksbrunn-amt-creuzburg,Hofladen Wilhelmsglücksbrunn,Amt Creuzburg,Lácteos y quesos,Käse und Milchprodukte,"Wilhelmsglücksbrunn, 99831 Amt Creuzburg",,We-Sa 10:00-18:00,+493692671343,vertrieb@wilhelmsgluecksbrunn.de,http://www.wilhelmsgluecksbrunn.de/,,,"https://www.google.com/maps?q=51.040337,10.229706",51.040337,10.229706,,parcial,no comprobado,
imkerei-rainer-gross-bocka,Imkerei Rainer Groß,Bocka,Miel,Honig,"Kleinbocka 16b, 07589 Bocka",,Th 17:00-19:00,+49366042704,imkerei.rainer.gross@gmail.com,https://bienenhof-gross.de/,,,"https://www.google.com/maps?q=50.810889,11.969365",50.810889,11.969365,,parcial,no comprobado,
inselhof-dietzenrode-vatterode,Inselhof,Dietzenrode/Vatterode,Otros,,"Am Mühlplatz 18, 37318 Dietzenrode/Vatterode",,We 14:00-18:00; Sa 09:00-13:00; PH off,+493608790804,inselhof@web.de,https://www.inselhof.net,,,"https://www.google.com/maps?q=51.298650,10.015466",51.298650,10.015466,,parcial,no comprobado,
pflanzenhof-zoethen-dornburg-camburg,Pflanzenhof Zöthen,Dornburg-Camburg,Otros,,"Zöthen 17, 07774 Dornburg-Camburg",,Mo-Th 09:00-16:00; Fr 09:00-18:00; Sa 09:00-12:00,+493642130650,info@pflanzenhof-zoethen.de,http://www.pflanzenhof-zoethen.de/,,,"https://www.google.com/maps?q=51.055537,11.732406",51.055537,11.732406,,parcial,no comprobado,
das-bienenhaus-erfurt,Das Bienenhaus,Erfurt,Miel,Honig,"Lindenplatz 1A, 99094 Erfurt",,,+493616431276,f-u-k@freenet.de,https://www.dasbienenhaus.com/,,,"https://www.google.com/maps?q=50.935982,10.990303",50.935982,10.990303,,parcial,no comprobado,
fahner-frucht-gierstaedt,Fahner Frucht,Gierstädt,Fruta y verdura,Obst und Gemüse,"Große Hecke 3, 99100 Gierstädt","Verkauf von Obst,Säften,Weinen und Obstbränden vom eigenen Anbau und Südfrüchten","Mo-Fr 10:00-16:00; Sa 09:00-12:00; Su,PH off",+4936206261922,info@fahner-frucht.de,http://www.fahner-frucht.de/,,,"https://www.google.com/maps?q=51.043541,10.822603",51.043541,10.822603,,parcial,no comprobado,
direktvermarktung-gillsch-grammetal,Direktvermarktung Gillsch,Grammetal,Otros,,"Lange Gasse 11, 99428 Grammetal",,"Th 09:00-17:00; Mo-We,Fr-Su,PH off",+493620351682,info@gillsch.de,https://gillsch.de/,,,"https://www.google.com/maps?q=51.004605,11.187575",51.004605,11.187575,,parcial,no comprobado,
imkerei-honigbroetchen-grammetal,Imkerei Honigbrötchen,Grammetal,Miel,Honig,"Wachhügel 3, 99428 Grammetal",,24/7,,imkerei@honigbroetchen.de,https://www.honigbroetchen.de/,,,"https://www.google.com/maps?q=50.995293,11.260281",50.995293,11.260281,,parcial,no comprobado,
imkerei-metzner-grossenstein,Imkerei Metzner,Großenstein,Miel,Honig,"Hohlweg 16, 07580 Großenstein",,,+4936602263722,info@imker-andreas-metzner.de,https://www.imker-andreas-metzner.de/,,,"https://www.google.com/maps?q=50.899384,12.197014",50.899384,12.197014,,parcial,no comprobado,
hofladen-rittergut-goellnitz,Hofladen Rittergut,Göllnitz,Otros,,"Im Rittergut 1, 04626 Göllnitz",,"Mo-We,Fr 15:00-18:00; Sa 09:00-12:00; Th,Su,PH off",+493447315311,info@rittergut-schwanditz.de,http://www.rittergut-schwanditz.de/hofladen,https://www.facebook.com/pages/Rittergut-Schwanditz,,"https://www.google.com/maps?q=50.954367,12.338019",50.954367,12.338019,,parcial,no comprobado,
hofkaeserei-buettner-hohenleuben,Hofkäserei Büttner,Hohenleuben,Lácteos y quesos,Käse und Milchprodukte,"Oststraße 2, 07958 Hohenleuben",,"Mo-Fr 08:30-11:30,13:00-18:00; Sa 08:30-12:00; Su,PH off",+491723578564,kaeserei@gmx.de,http://www.xn--hofkserei-bttner-ynb35b.de/der_hofladen.8.html,,,"https://www.google.com/maps?q=50.711831,12.058475",50.711831,12.058475,,parcial,no comprobado,
holler-hof-jonaswalde,Holler-Hof,Jonaswalde,Otros,,"Dorfstraße 41, 04626 Jonaswalde",,"Th,Fr 13:00-18:00; Sa 10:00-13:00; Mo-We,Su,PH off",+493449660730,info@holler-hof.de,https://www.holler-hof.de/hofladen/,,,"https://www.google.com/maps?q=50.840215,12.290469",50.840215,12.290469,,parcial,no comprobado,
imkerei-zeuch-kahla,Imkerei Zeuch,Kahla,Miel,Honig,"Töpfergasse 5, 07768 Kahla",,,+491636404740,imkerei-zeuch@online.de,https://www.imkerei-zeuch.de/,,,"https://www.google.com/maps?q=50.802285,11.589681",50.802285,11.589681,,parcial,no comprobado,
hofladen-kauern-kauern,Hofladen Kauern,Kauern,Otros,,"Hauptstraße 31, 07554 Kauern",,"Mo-We 07:30-17:00; Th,Fr 07:30-18:00; Sa 07:30-17:00; Su 13:00-17:00",+493660259851,info@agrar-kauern.de,http://www.agrar-kauern.de/vermarktung/hofladen/,https://www.facebook.com/Hofladen-KuhCaf%C3%A9-Kauern-205272846755802/,,"https://www.google.com/maps?q=50.845050,12.138777",50.845050,12.138777,,parcial,no comprobado,
bioladen-lindenbachhof-kaulsdorf,Bioladen Lindenbachhof,Kaulsdorf,Otros,,"Weischwitz 12, 07338 Kaulsdorf","Gartencafe, Bauernhof, Imkerei und Ferienwohnung",,+4915154729390,hofladen@lindenbachhof.de,https://www.lindenbachhof.de/,,,"https://www.google.com/maps?q=50.608124,11.394555",50.608124,11.394555,,parcial,no comprobado,
das-immenheim-kranichfeld,Das Immenheim,Kranichfeld,Miel,Honig,"Obere Arnstädter Straße 8a, 99448 Kranichfeld",,,+493645018527,honigshop@mirkoseidl.de,https://www.mirkoseidl.de/,,,"https://www.google.com/maps?q=50.857140,11.198767",50.857140,11.198767,,parcial,no comprobado,
finneberg-imkerei-triebel-koelleda,Finneberg Imkerei Triebel,Kölleda,Miel,Honig,"Kammerforststraße 30, 99625 Kölleda",,"Mo-Th 18:00-20:30; Sa 10:00-19:00; Fr,Su,PH off",+4936354104955,info@finneberg-imkerei-triebel.de,http://www.finneberg-imkerei-triebel.de/,,,"https://www.google.com/maps?q=51.230495,11.294981",51.230495,11.294981,,parcial,no comprobado,
sonnenhof-koerner-gbr-koerner,Sonnenhof Körner GbR,Körner,Otros,,"August-Bebel-Straße 7, 99998 Körner",,"Th,Fr 10:00-19:00; Sa 08:00-13:00; Mo-We,Su,PH off",+4917630198783,sonnenhofkoerner@gmx.de,https://www.sonnenhofkoerner.com/,,,"https://www.google.com/maps?q=51.230946,10.585795",51.230946,10.585795,,parcial,no comprobado,
honighof-vier-langenleuba-niederhain,Honighof Vier,Langenleuba-Niederhain,Miel,Honig,"Beiern 2, 04618 Langenleuba-Niederhain",,,+4917683258730,honighof-vierk@gmx.de,https://www.honighof-vierk.de/shop/,,,"https://www.google.com/maps?q=50.945621,12.608083",50.945621,12.608083,,parcial,no comprobado,
hofladen-frantz-langenwetzendorf,Hofladen Frantz,Langenwetzendorf,Huevos,Eier,"Naitschau 16, 07957 Langenwetzendorf",,"Mo-Fr 08:00-18:00; Sa 08:00-12:00; Su,PH off",+493662521197,,https://hofladen-naitschau.business.site,,,"https://www.google.com/maps?q=50.656487,12.099429",50.656487,12.099429,,parcial,no comprobado,
zog-ser-hofladen-langenwetzendorf,Zog'ser Hofladen,Langenwetzendorf,Huevos,Eier,"Zoghaus 55, 07957 Langenwetzendorf",,"Tu-Fr 09:00-17:30; Sa-Mo,PH off",+4915127021454,schlachtbetriebd.fleischer@gmail.com,https://www.vogtland-tourismus.de/de/poi/hofladen/zog-ser-hofladen/35427767,https://www.facebook.com/zogser_hofladen-103517471050701,https://www.instagram.com/zogser_hofladen,"https://www.google.com/maps?q=50.662713,12.126458",50.662713,12.126458,,parcial,no comprobado,
gaertnerei-hofladen-langenwolschendorf-langenwolschendorf,Gärtnerei & Hofladen Langenwolschendorf,Langenwolschendorf,Huevos,Eier,"Am Schafteich 7, 07937 Langenwolschendorf",,"Tu-Fr 09:00-17:30; Sa 09:00-12:00; PH off ""Im Winter Mittwochs geschlosse""",+491624348049,,http://www.hofladen-langenwolschendorf.de/,,,"https://www.google.com/maps?q=50.641170,11.965865",50.641170,11.965865,,parcial,no comprobado,
hofladen-kaeseschuppe-linda-b-weida,Hofladen „Käseschuppe“,Linda b. Weida,Otros,,"Obere Straße 1a, 07580 Linda b. Weida",,"Fr 16:00-18:00; Sa 10:00-12:00; Mo-Th,Su,PH off",+493660892139,info@kaeseschuppe.de,https://kaeseschuppe.de/hofladen-kaeseschuppe/,,,"https://www.google.com/maps?q=50.808791,12.186023",50.808791,12.186023,,parcial,no comprobado,
hofladen-nesse-apfelstaedt,Hofladen,Nesse-Apfelstädt,Otros,,"Frankenthal 4, 99192 Nesse-Apfelstädt",,"Fr 14:00-17:30; Mo-Th,Sa,Su,PH off",+493620290207,info@landwirt-thoermer.de,https://www.landwirt-thoermer.de/laden.html,,,"https://www.google.com/maps?q=50.923600,10.926663",50.923600,10.926663,,parcial,no comprobado,
hoffleischerei-gut-priefel-nobitz,Hoffleischerei Gut Priefel,Nobitz,Otros,,"Am Gut 2, 04603 Nobitz",,"We 09:00-13:00; Fr 09:00-18:00; Mo,Tu,Th,Sa,Su,PH off",+493449470601,mail@gut-priefel.de,https://gut-priefel.de/die-hoffleischerei,,,"https://www.google.com/maps?q=50.955307,12.480049",50.955307,12.480049,,parcial,no comprobado,
hagenester-hofladen-regis-breitingen,Hagenester Hofladen,Regis-Breitingen,Otros,,"Hagenest 38, 04565 Regis-Breitingen",,"Sa 09:00-12:00; Mo,Tu,We,Th,Fr,Su,PH off",+493449222695,hagenesterhofladen@yahoo.de,http://www.hagenesterhofladen.de/,,,"https://www.google.com/maps?q=51.087889,12.357682",51.087889,12.357682,,parcial,no comprobado,
biolandhof-voigt-schkoelen,Biolandhof Voigt,Schkölen,Otros,,"Willschütz 13, 07619 Schkölen",,Fr 14:00-18:00,+493669436250,info@biolandhof-voigt.de,http://www.biolandhof-voigt.de,,,"https://www.google.com/maps?q=51.017902,11.821374",51.017902,11.821374,,parcial,no comprobado,
straussenfarm-burkardt-schmoelln,Straußenfarm Burkardt,Schmölln,Otros,,"Hartha 21, 04626 Schmölln",,"Mo-Fr 09:00-11:00,15:00-18:00; Sa 09:00-11:00; Su,PH off",+493449580538,info@straussenfarm-burkhardt.de,http://straussenfarm-burkhardt.de/hofladen.html,,,"https://www.google.com/maps?q=50.938991,12.240736",50.938991,12.240736,,parcial,no comprobado,
hofladen-gernewitz-stadtroda,Hofladen Gernewitz,Stadtroda,Otros,,"Rausdorfer Straße 10, 07646 Stadtroda",,"Mo-Fr 09:00-18:00, Sa 09:00-12:00",+493642813551,hofladen@woellmisse.de,https://www.woellmisse.de/?page_id=956,,,"https://www.google.com/maps?q=50.867200,11.694261",50.867200,11.694261,,parcial,no comprobado,
der-blaue-schrank-treffurt,Der Blaue Schrank,Treffurt,Otros,,"Bahnhofstraße 46, 99830 Treffurt",,"Mo,We 15:00-18:00; Th 09:00-13:00; Fr 09:00-12:00,14:00-18:00; Sa 09:00-12:00; Tu,Su,PH off",+493692380709,info@derblaueschrank.de,https://www.derblaueschrank.de/hofladen/,https://www.facebook.com/selbstgemachtes2018/,https://www.instagram.com/derblaueschrank2018/,"https://www.google.com/maps?q=51.114403,10.261630",51.114403,10.261630,,parcial,no comprobado,
fred-s-staussenfarm-treffurt,Fred's Staußenfarm,Treffurt,Otros,,"Kreuzgasse 4, 99830 Treffurt",,"Th,Fr 17:00-19:00; Sa 10:00-12:00; Su-We,PH off",+493692690616,info@freds-straussenfarm.de,https://freds-straussenfarm.de,,,"https://www.google.com/maps?q=51.061627,10.181314",51.061627,10.181314,,parcial,no comprobado,
gemuese-oase-vippachedelhausen,Gemüse-Oase,Vippachedelhausen,Fruta y verdura,Obst und Gemüse,"Schillerstraße, 99439 Vippachedelhausen","Wöchentliche Abo-Gemüsekiste, Abholung Mai - Oktober",Mi 15-19,+491637559496,hallo@gemuese-oase.de,https://gemuese-oase.de/,,,"https://www.google.com/maps?q=51.079458,11.215733",51.079458,11.215733,,parcial,no comprobado,
bioland-imkerei-weida,Bioland-Imkerei,Weida,Miel,Honig,"Steinsdorf 51, 07570 Weida",,,+4936603645377,honig@bioimkern.de,https://bioimkern.de,,,"https://www.google.com/maps?q=50.742204,12.039626",50.742204,12.039626,,parcial,no comprobado,
