slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
baker-at-butcher,Baker at Butcher,Kimberley,Pan y cereal,pan y productos de cereal,2 South Circular Rd,,,+27794005672,bakeratbutcher@gmail.com,,https://www.facebook.com/151418628058018,,,-28.7421125,24.7597372,,pendiente,no comprobado,,,65,,,,,,,za,northern-cape,frances-baard,,,,,,
blossoming-cakes,Blossoming Cakes,Kimberley,Pan y cereal,pan y productos de cereal,4958 Seleke St,,,+27787233116,blossomingcakes416@gmail.com,,https://www.facebook.com/470400259482689,,,-28.7028011,24.7284702,,pendiente,no comprobado,,,114,,,,,,,za,northern-cape,frances-baard,,,,,,
dial-a-bake,Dial A Bake,Kimberley,Pan y cereal,pan y productos de cereal,38 Struben St,,,+27538612421,dialabake@gmail.com,,https://www.facebook.com/124768874828611,,,-28.7446389,24.7376606,,pendiente,no comprobado,,,246,,,,,,,za,northern-cape,frances-baard,,,,,,
die-koektrommel,Die Koektrommel,Kimberley,Pan y cereal,pan y productos de cereal,36 Bultfontein Rd,,,+27538311627,,,https://www.facebook.com/121658169664446,,,-28.7411389,24.7615141,,pendiente,no comprobado,,,248,,,,,,,za,northern-cape,frances-baard,,,,,,
driekas-cake-and-bake,Driekas Cake and Bake,Hartswater,Pan y cereal,pan y productos de cereal,15 Douglas St,,,+27842824978,lsondernemings@yahoo.com,,https://www.facebook.com/105810334630404,,,-27.7683385,24.7953399,,pendiente,no comprobado,,,273,,,,,,,za,northern-cape,frances-baard,,,,,,
droogfontein-boerdery,Droogfontein Boerdery,Kimberley North,Otros,,Droogfontein Boerdery \nRiverton | Langleg\nKIMBERLEY\n8300,,,+27799122271,,,https://www.facebook.com/100725328452297,,,-28.5468678,24.721786,,pendiente,no comprobado,,,274,,,,,,,za,northern-cape,frances-baard,,,,,,
excelsior-pies-kimberley,Excelsior Pies Kimberley,Kimberley,Pan y cereal,pan y productos de cereal,1 Froude St,,,+27826801871,orders@excelsiorpies.co.za,https://g.co/kgs/Dcy7rH,https://www.facebook.com/302136766510651,,,-28.7435286,24.7559289,,pendiente,no comprobado,,,317,,,,,,,za,northern-cape,frances-baard,,,,,,
gee-s-pastry,Gee's Pastry,Kimberley,Pan y cereal,pan y productos de cereal,9 Bishops Ave,,,+27828472071,gprinsloo06@gmail.com,,https://www.facebook.com/1915815038677764,,,-28.75161,24.7655036,,pendiente,no comprobado,,,358,,,,,,,za,northern-cape,frances-baard,,,,,,
hartswater-wynkelder,Hartswater Wynkelder,Hartswater,Vino,,Bus2235,,,+27534740700,,,https://www.facebook.com/198086540316021,,,-27.7555742,24.7871201,,pendiente,no comprobado,,,395,,,,,,,za,northern-cape,frances-baard,,,,,,
knapsak-tuisnywerheid,Knapsak Tuisnywerheid,Kimberley,Pan y cereal,pan y productos de cereal,23 Park Ln,,,+27538318839,wikuskok@gmail.com,,https://www.facebook.com/222315624778533,,,-28.7432476,24.7646707,,pendiente,no comprobado,,,475,,,,,,,za,northern-cape,frances-baard,,,,,,
