slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
imanishi-seibee-shoten,Imanishi Seibee Shoten,Nara,Sake,Harushika,,,,,,https://www.harushika.com/,,,,34.685000,135.804780,,pendiente,no comprobado,,,391,,,,,,
nara-toyosawa-shuzo,Nara Toyosawa Shuzo,Nara,Sake,Hoshuku,,,,,,https://www.nara-toyosawa.jp/,,,,34.685000,135.804780,,pendiente,no comprobado,,,841,,,,,,
kuramoto-shuzo,Kuramoto Shuzo,Nara,Sake,Kingake,,,,,,https://kuramoto-sake.com/,,,,34.685000,135.804780,,pendiente,no comprobado,,,685,,,,,,
ueda-shuzo-ikoma,Ueda Shuzo,Ikoma,Sake,Kicho,,,,,,https://www.ueda-syuzou.com/,,,,34.691890,135.700530,,pendiente,no comprobado,,,1294,,,,,,
kikutsukasa-jozo-ikoma,Kikutsukasa Jozo,Ikoma,Sake,Kikutsukasa,,,,,,https://kikutsukasa.pro/,,,,34.691890,135.700530,,pendiente,no comprobado,,,567,,,,,,
nakamoto-shuzoten-ikoma,Nakamoto Shuzoten,Ikoma,Sake,Yamatsuru,,,,,,https://www.yamaturu.com/,,,,34.691890,135.700530,,pendiente,no comprobado,,,819,,,,,,
inada-shuzo-tenri,Inada Shuzo,Tenri,Sake,Kuromatsu Inaten,,,,,,https://inaten.com/,,,,34.596670,135.837220,,pendiente,no comprobado,,,398,,,,,,
nakatani-shuzo-yamatokoriyama,Nakatani Shuzo,Yamatokoriyama,Sake,Asaka,,,,,,https://www.sake-asaka.co.jp/,,,,34.649310,135.782690,,pendiente,no comprobado,,,828,,,,,,
kita-shuzo-kashihara,Kita Shuzo,Kashihara,Sake,Miyokiku,,,,,,https://miyokiku.com/,,,,34.509440,135.792500,,pendiente,no comprobado,,,593,,,,,,
kawai-shuzo-kashihara,Kawai Shuzo,Kashihara,Sake,Shusseotoko,,,,,,,https://www.facebook.com/syusseotoko,,,34.509440,135.792500,,pendiente,no comprobado,,,539,,,,,,
