slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
eurl-stana,EURL Stana,Sainte-Marie,Otros,,"70 Chemin de Ligne, 97438 Sainte-Marie",,,,,https://www.spirea-reunion.com,,,,-20.920253,55.543271,,pendiente,no comprobado,,,763,,,,,,,fr,la-reunion,la-reunion
cueillette-de-goyavier,Cueillette de Goyavier,La Plaine-des-Palmistes,Fruta y verdura,Fruits et légumes,"Avenue du Stade, 97431 Plaine des Palmistes",,,,,,https://www.facebook.com/Cueillette-de-goyavier-Plaine-des-Palmistes-Verger-Avenue-du-Stade-644470342642289,,,-21.13518,55.625397,,,no comprobado,,,449,,,,,,,fr,la-reunion,la-reunion
kelyas,Kelyas,Saint-Pierre,Chocolate,chocolats et confiseries,37 VOIE COMMUNALE ANCIENNE RN3 CONDE 97432 SAINT-PIERRE,,,+33724238817,kelyas.reunion@gmail.com,https://kelyas.re/,,,https://www.google.com/maps/search/?api=1&query=-21.299569%2C55.502099&query_place_id=ChIJg-P0JtILeCERrLmSKgR3_5s,-21.299569,55.502099,,,sí,ecommerce,,1202,,,,,,,fr,la-reunion,la-reunion
miel-de-bourbon,Miel de Bourbon,Saint-Louis,Miel,"miels de letchis, baies roses et fleurs tropicales","19A chemin Source Songe, 97421 La Rivière","Miel de Bourbon est un rucher à Saint-Louis qui produit des miels de La Réunion, notamment des miels de litchi, de poivre rose et de fleurs tropicales.",,+262692769057,magdi.fridmann@mieldebourbon.fr,https://www.mieldebourbon.fr/,,,https://www.google.com/maps/search/?api=1&query=-21.263031%2C55.45778&query_place_id=ChIJgZaikzmhgiER-_eqLCJzlDY,-21.263031,55.45778,,,sí,ecommerce,,1585,fr,,,,,,fr,la-reunion,la-reunion
mozza-run,Mozza Run,Les Trois-Bassins,Lácteos y quesos,"Mozzarella fior di latte, billes de mozzarella, mozzarella di bufala, burrata et mozzarella Métisse","Atelier 19, 4 chemin de la Zone Économique, 97426 Les Trois-Bassins",Mozza Run fabrique de la mozzarella fraîche et de la burrata dans son atelier des Trois-Bassins à partir de lait italien et de mélanges de saveurs locales.,,,info@mozzarun.com,https://www.mozzarun.com/,,,,-21.099944,55.295707,,,no comprobado,,,1597,fr,,,,,,fr,la-reunion,la-reunion
fromagerie-de-takamaka,Fromagerie de Takamaka,Saint-Benoît,Lácteos y quesos,"Bûchettes, crottins, Petit Takamaka, ricotta, faisselle, fromage blanc et yaourts de chèvre","130 chemin de l’Abondance, 97470 Saint-Benoît",Une ferme caprine et laiterie familiale établie de longue date fabrique des fromages fermiers et des yaourts à partir de son propre lait dans les hauteurs de Saint-Benoît.,Vente sur place,+262692498222,,https://www.reunion.fr/offres/fromagerie-de-takamaka-saint-benoit-saint-benoit-fr-3254588/,,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20de%20Takamaka%2C%20130%20chemin%20de%20l%E2%80%99Abondance%2C%2097470%20Saint-Beno%C3%AEt&query_place_id=ChIJn63EiKVjeCERxuhd30-iad8,-21.036405,55.669839,,,sí,marketplace,,1004,fr,,,,,,fr,la-reunion,la-reunion
maison-legrain,Maison Legrain,Saint-Paul,Lácteos y quesos,Fromages fermiers affinés à La Réunion; tomme à l’échalote noire; Langres à l’eau-de-vie de letchis,"22 rue Edmond Albius, 97460 Saint-Paul","Maison Legrain sélectionne des fromages fermiers, les affine à La Réunion et développe ses propres créations fromagères élaborées localement.",Ven marché de Saint-Paul; sam marché de Saint-Leu; dim marché de l’Ermitage; premier sam du mois marché nocturne de Saint-Denis,+262693887112,,https://maisonlegrain.com/,https://www.facebook.com/people/Maison-Legrain/61554366107123/,https://www.instagram.com/maisonlegrain/,,-20.993486,55.283905,,,sí,ecommerce,,1559,fr,,,,,,fr,la-reunion,la-reunion
fromages-de-la-reunion,Fromages de La Réunion — Fromageries de Bourbon,Saint-Pierre,Lácteos y quesos,"Cap Noir, Piton des Neiges, La Fournaise, Piton Maïdo, Saint-Paulin, Mazarin, Gouverneur et Ti frais","Zone industrielle nº 2, 97410 Saint-Pierre",Fromageries de Bourbon transforme le lait collecté auprès d’agriculteurs réunionnais dans son usine de Saint-Pierre pour produire la gamme Fromages de La Réunion.,,+262262961212,,https://fromagesdelareunion.re/,,,https://www.google.com/maps/search/?api=1&query=Fromages%20de%20La%20R%C3%A9union%20%E2%80%94%20Fromageries%20de%20Bourbon%2C%20Zone%20industrielle%20n%C2%BA%202%2C%2097410%20Saint-Pierre&query_place_id=ChIJhxBE_9MWricRHKs6xEospjU,-21.31782,55.474655,,,no comprobado,,,1030,fr,,,,,,fr,la-reunion,la-reunion
maison-isautier-rhums-isautier,Maison Isautier / Rhums Isautier,Saint-Pierre,Destilados y licores,,,,,,,https://www.isautier.com/,,,,,,,pendiente,no comprobado,,,1979,,,,,,,fr,la-reunion,la-reunion
distillerie-savanna,Distillerie Savanna,Saint-André,Destilados y licores,,,,,,,https://www.savanna.fr/,,,,,,,pendiente,no comprobado,,,1980,,,,,,,fr,la-reunion,la-reunion
