slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
azienda-agricola-savini-nicola,Azienda Agricola Savini Nicola,Petritoli,Carne,,,,,,,,,,,43.075263,13.652333,,pendiente,no comprobado,,,456,,,,,,
cantina-antisociale-di-roberti-simone,Cantina Antisociale Di Roberti Simone,Petritoli,Vino,,,,,,,,,,,43.068099,13.657616,,pendiente,no comprobado,,,768,,,,,,
l-antico-forno-anteni,L'antico forno Anteni,Porto San Giorgio,Pan y cereal,,,,,,,,,,,43.187199,13.791800,,pendiente,no comprobado,,,2186,,,,,,
styles-birrificio-artigianale,Styles Birrificio artigianale,Monte Urano,Cerveza,birra artigianale,"Via Adriatico, 21, 63813 Monte Urano FM",Styles Birrificio artigianale is an independent brewery in Monte Urano producing its own craft beer.,,,,https://birrificiostyles.beer/,,,https://www.google.com/maps/search/?api=1&query=43.2081465%2C13.6745523&query_place_id=ChIJ2fnHtqINMhMRKpoLJ_DM6c0,43.2081465,13.6745523,,,sí,ecommerce,,3225,en,,,,,
diomedi-renato,Diomedi Renato & C.,Altidona,Pan y cereal,Pasta fresca all'uovo,Via Magellano 2 - Marina di Altidona,Laboratorio alimentario activo de Marina di Altidona dedicado a la producción de pasta fresca al huevo y con unidad láctea autorizada; la oferta pública actual localizada se limita a la pasta.,,,,,,,https://www.google.com/maps/search/?api=1&query=Diomedi%20Renato%20%26%20C.%2C%20Via%20Magellano%202%20-%20Marina%20di%20Altidona&query_place_id=ChIJL_C6DVcXMhMRZl1MmOJibvE,43.10684,13.7940,,pendiente,no comprobado,,,1667,es,,,,,
fattoria-angolo-di-paradiso,Fattoria Angolo di Paradiso,Amandola,Lácteos y quesos,"Quesos frescos; yogur; leche embotellada",Via Calvaresi snc,Fattoria de Roberto Di Mulo con vacas propias y cadena láctea corta; transforma la leche en quesos frescos y yogur y dispone de punto de venta y degustación.,,+390736848387,roberto.dimulo@gmail.com,https://www.agrifoodmarche.it/it/partner/fattoria-angolo-di-paradiso,,,https://www.google.com/maps/search/?api=1&query=Fattoria%20Angolo%20di%20Paradiso%2C%20Via%20Calvaresi%20snc&query_place_id=ChIJ6eTd4kEILhMROJtC7BKrinE,42.9801,13.3575,,pendiente,no comprobado,,,1731,es,,,,,
fattorie-marchigiane-amandola,Fattorie Marchigiane — stabilimento di Amandola,Amandola,Lácteos y quesos,"Mozzarella fiordilatte; mozzarella STG; burrata; stracciatella; bocconcini; nodini",Via Alessandro Volta 17,"Planta láctea del grupo TreValli Cooperlat que elabora en Amandola quesos frescos de pasta hilada con leche italiana bajo las marcas TreValli, Bontà del Parco, Sibilla, Fresco Marche y Latte Cigno.",,,,https://www.trevalli.cooperlat.it/,,,,42.9742193,13.3599559,,,no comprobado,,,1785,es,,,,,
fontegranne,Fattoria Fontegranne,Belmonte Piceno,Lácteos y quesos,"Mozzarella; quesos frescos y blandos; Casècc; carne y salumi",Via Castellarso Ete 11,"Finca de Eros Scarafoni que alimenta y ordeña sus propios animales, transforma cada mañana la leche en quesos y también produce carne y embutidos artesanos.",,+39335458296,info@fontegranne.it,https://www.fontegranne.it/,https://www.facebook.com/eros.scarafoni,https://www.instagram.com/fontegranne/,https://www.google.com/maps/search/?api=1&query=Fattoria%20Fontegranne%2C%20Via%20Castellarso%20Ete%2011&query_place_id=ChIJ9UdbkWEHMhMRsoaSQZHGo_g,43.0871578,13.5567712,,,sí,ecommerce,Carne,1754,es,,,,,
pastificio-de-carlonis,Pastificio De Carlonis,Campofilone,Pan y cereal,"Maccheroncini di Campofilone IGP; pasta fresca y seca al huevo; tortellini; cappelletti; ravioli; olive ascolane; cremini",Contrada Molino 55/C,"Pastificio familiar activo desde 1968 que produce Maccheroncini di Campofilone IGP, pasta al huevo y especialidades rellenas, además de fritos tradicionales marchigianos.","Lun-Vie 08:00-13:00 y 15:00-18:00",+390734937067,info@decarlonis.it,https://decarlonis.net/,,,https://www.google.com/maps/search/?api=1&query=Pastificio%20De%20Carlonis%2C%20Contrada%20Molino%2055%2FC&query_place_id=ChIJMS1TTrIZMhMRCf9x1XmqS8g,43.07917,13.81453,,,no comprobado,,Comida preparada,2929,es,,,,,
happy-farm-baldo-manuel,Happy Farm di Baldo Manuel,Fermo,Lácteos y quesos,Quesos de oveja,Contrada San Biagio 10,"Explotación ovina familiar de Manuel Baldo con rebaño propio y transformación de leche en quesos, comercializados mediante venta directa y mercados de Campagna Amica.",,,,,,,,43.16128,13.7184,,pendiente,no comprobado,,,2061,es,,,,,
