slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
cooperativa-isola-di-borgonovo,Cooperativa Isola di Borgonovo,Mezzanego,Aceite,olio extravergine di oliva,"Via Valmogliana, 42, 16046 Mezzanego GE",Cooperativa Isola di Borgonovo is a current TRACES-certified organic operator in Mezzanego producing olio extravergine di oliva.,,,,https://cooperativaisoladiborgonovo.it/,https://www.facebook.com/cooperativaagricolaruraleisoladiborgonovo/,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20Isola%20di%20Borgonovo%2C%20Via%20Valmogliana%2C%2042%2C%2016046%20Mezzanego%20GE&query_place_id=ChIJdee2a_671BIRhZwWxV0R_2k,44.394221599999995,9.3827906,,,no comprobado,,,1596,en,,,,,,it,liguria,genova,,,,,,
birrificio-exuvia,Birrificio Exuvia,Campo Ligure,Cerveza,birra artigianale,"Via Isola Giugno, 65/67, 16013 Campo Ligure GE",Birrificio Exuvia is an independent brewery in Campo Ligure producing its own craft beer.,,,,https://birrificioexuvia.it/,,,https://www.google.com/maps/search/?api=1&query=44.5222948%2C8.7029938&query_place_id=ChIJKaRFz9Ix0xIRkQpxG7ehMmg,44.5222948,8.7029938,,,no comprobado,,,625,en,,,,,,it,liguria,genova,,,,,,
maltus-faber,Maltus Faber,Genova,Cerveza,birra artigianale,"Via Fegino, 3/G, 16161 Genova GE",Maltus Faber is an independent brewery in Genova producing its own craft beer.,,,,https://www.maltusfaber.com/,,,https://www.google.com/maps/search/?api=1&query=44.4367908%2C8.8863687&query_place_id=ChIJe82e2dBG0xIRJAifg7wbirs,44.4367908,8.8863687,,,no comprobado,,,2546,en,,,,,,it,liguria,genova,,,,,,
azienda-agricola-solari-massimo,AZIENDA AGRICOLA SOLARI MASSIMO,Chiavari,Aceite,Olio extravergine di oliva Riviera Ligure DOP,Via Caperana Case Sparse 26 16043 Chiavari (GE),AZIENDA AGRICOLA SOLARI MASSIMO produces certified Riviera Ligure DOP extra-virgin olive oil in Chiavari.,,+390185382036,solarimassimo70@gmail.com,,,,,44.3373559,9.3430577,,pendiente,no comprobado,,,462,en,,,,,,it,liguria,genova,,,,,,
barbieri-sergio-di-barbieri-piero,BARBIERI SERGIO DI BARBIERI PIERO,Chiavari,Aceite,Olio extravergine di oliva Riviera Ligure DOP,"Piazza Cavour, 10 16043 Chiavari (GE)",BARBIERI SERGIO DI BARBIERI PIERO produces certified Riviera Ligure DOP extra-virgin olive oil in Chiavari.,,+390185308665,pierobarbieri@me.com,,,,https://www.google.com/maps/search/?api=1&query=44.3147423%2C9.3323071&query_place_id=ChIJW9UjhXmY1BIRTi--Djfcx5s,44.3147423,9.3323071,,pendiente,no comprobado,,,516,en,,,,,,it,liguria,genova,,,,,,
la-favola-della-mignola-di-maura-grimaldi-l-oliveto-di-mozart,LA FAVOLA DELLA MIGNOLA DI MAURA GRIMALDI – L'OLIVETO DI MOZART,Lavagna,Aceite,Olio extravergine di oliva Riviera Ligure DOP,Via Tedisio 15/2 16033 Lavagna (GE),LA FAVOLA DELLA MIGNOLA DI MAURA GRIMALDI – L'OLIVETO DI MOZART produces certified Riviera Ligure DOP extra-virgin olive oil in Lavagna.,,+393357509920,nino031957@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=44.3066632%2C9.3505516&query_place_id=Ih0aGwoWChQKEgnTqsYgEpjUEhGH0Gdwl8ENDxIBMg,44.3066632,9.3505516,,pendiente,no comprobado,,,2233,en,,,,,,it,liguria,genova,,,,,,
alessio-casaretto,ALESSIO CASARETTO,Leivi,Aceite,Olio extravergine di oliva Riviera Ligure DOP,Via dei Caduti 56/A 16040 Leivi (GE),ALESSIO CASARETTO produces certified Riviera Ligure DOP extra-virgin olive oil in Leivi.,,+393485142772,terredelsolaro@casaretto.it,,,,https://www.google.com/maps/search/?api=1&query=44.3496544%2C9.3191226&query_place_id=ChIJh2rvE1ei1BIRuFukUiMgg84,44.3496544,9.3191226,,pendiente,no comprobado,,,128,en,,,,,,it,liguria,genova,,,,,,
cooperativa-agricola-rurale-isola-di-borgonovo,COOPERATIVA AGRICOLA RURALE ISOLA DI BORGONOVO,Mezzanego,Aceite,Olio extravergine di oliva Riviera Ligure DOP,Via Val Mogliana 42 16046 Mezzanego (GE),COOPERATIVA AGRICOLA RURALE ISOLA DI BORGONOVO produces certified Riviera Ligure DOP extra-virgin olive oil in Mezzanego.,,+393490063440,frantoioborgonovo@gmail.com,http://www.cooperativaisoladiborgonovo.it,,,https://www.google.com/maps/search/?api=1&query=44.39422159999999%2C9.3827906&query_place_id=ChIJdee2a_671BIRhZwWxV0R_2k,44.39422159999999,9.3827906,,,no comprobado,,,1578,en,,,,,,it,liguria,genova,,,,,,
azienda-agricola-terre-verae,AZIENDA AGRICOLA TERRE VERAE,Neirone,Aceite,Olio extravergine di oliva Riviera Ligure DOP,Frazione Ognio 215 A 16040 Neirone (GE),AZIENDA AGRICOLA TERRE VERAE produces certified Riviera Ligure DOP extra-virgin olive oil in Neirone.,,+393483198617,az.agri.terreverae@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=44.440203%2C9.1753095&query_place_id=ChIJhTqc2u1Z0xIRIfTD_lPi7ZE,44.440203,9.1753095,,pendiente,no comprobado,,,470,en,,,,,,it,liguria,genova,,,,,,
azienda-agricola-aleppo,AZIENDA AGRICOLA ALEPPO,Rapallo,Aceite,Olio extravergine di oliva Riviera Ligure DOP,Vico della Rosa 2/2 16035 Rapallo (GE),AZIENDA AGRICOLA ALEPPO produces certified Riviera Ligure DOP extra-virgin olive oil in Rapallo.,,,info@lacappellettadiportofino.it,,,,,44.349492,9.2311301,,pendiente,no comprobado,,,265,en,,,,,,it,liguria,genova,,,,,,
