slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
ancarani,Ancarani,Faenza,Vino,vini di Oriolo,"Via S. Biagio Antico, 14, 48018 Faenza RA",Ancarani is a current TRACES-certified organic operator in Faenza producing vini di Oriolo.,,,,https://viniancarani.it/,,https://www.instagram.com/ancaranivini/,https://www.google.com/maps/search/?api=1&query=Ancarani%2C%20Via%20S.%20Biagio%20Antico%2C%2014%2C%2048018%20Faenza%20RA&query_place_id=ChIJi7RFamxQKxMRu_aldhuxOYI,44.239527599999995,11.916027,,,no comprobado,,,157,en,,,,,,it,emilia-romagna,ravenna,,,,,,
apicoltura-lombardi,Apicoltura Lombardi,Faenza,Miel,miele biologico,"Via Mercanta, 11, 48018 Faenza RA",Apicoltura Lombardi is a current TRACES-certified organic operator in Faenza producing miele biologico.,,+393458108108,fattoria@mielelombardi.it,https://www.mielelombardi.it/,https://www.facebook.com/EducareInFattoria,,https://www.google.com/maps/search/?api=1&query=Apicoltura%20Lombardi%2C%20Via%20Mercanta%2C%2011%2C%2048018%20Faenza%20RA&query_place_id=ChIJ3wJLo9lOKxMRKDwY9i4v2jI,44.2777609,11.812172499999999,,,sí,ecommerce,,204,en,,,,,,it,emilia-romagna,ravenna,,,,,,
birrificio-valsenio,BIRRIFICIO VALSENIO,Casola Valsenio,Cerveza,birra artigianale,"Località, Via Breta, 15, 48032 Baffadi RA",BIRRIFICIO VALSENIO is an independent brewery in Casola Valsenio producing its own craft beer.,,+393383145276,contatti@birrificiovalsenio.it,https://www.birrificiovalsenio.it/,,,https://www.google.com/maps/search/?api=1&query=44.2003567%2C11.6054653&query_place_id=ChIJn5Omgug7KxMRbyI1qE-RBRw,44.2003567,11.6054653,,,sí,ecommerce,,655,en,,,,,,it,emilia-romagna,ravenna,,,,,,
birra-bizantina,Birra Bizantina,Ravenna,Cerveza,birra artigianale,"Viale Giovanna Bosi Maramotti, 48122 Ravenna RA",Birra Bizantina is an independent brewery in Ravenna producing its own craft beer.,,,info@birrabizantina.it,https://www.birrabizantina.com/,,,https://www.google.com/maps/search/?api=1&query=44.4228264%2C12.2156217&query_place_id=ChIJzZAOA_P7fUcRn74IEUOyX1Y,44.4228264,12.2156217,,,no comprobado,,,567,en,,,,,,it,emilia-romagna,ravenna,,,,,,
birrificio-la-mata,BIRRIFICIO LA MATA,Solarolo,Cerveza,birra artigianale,"Via Donegallia, 6, 48027 Solarolo RA",BIRRIFICIO LA MATA is an independent brewery in Solarolo producing its own craft beer.,,,,https://www.birrificiolamata.it/,,,https://www.google.com/maps/search/?api=1&query=44.3309267%2C11.843984&query_place_id=ChIJZ6rQybRNKxMRRhnRHr1Eemg,44.3309267,11.843984,,,no comprobado,,,631,en,,,,,,it,emilia-romagna,ravenna,,,,,,
officine-gastronomiche-spadoni,Officine Gastronomiche Spadoni,Brisighella,Lácteos y quesos,"Squacquerone di Romagna DOP, pecorini e caprini di Brisighella, Cacio del Borgo, ricotta, casatella, mozzarella","Via Pontenono 106, 48013 Brisighella RA","Brisighella dairy producing fresh, aged and raw-milk Romagna cheeses from cow, sheep and goat milk under the Officine Gastronomiche Spadoni brand.",,+39054681708,info@molinospadoni.it,https://www.casaspadoni.it/eccellenza-spadoni/caseificio-spadoni/,,,,44.206482816584,11.748206416028,,,sí,ecommerce,,2696,en,,,,,,it,emilia-romagna,ravenna,,,,,,
caseificio-boschetto-vecchio,Caseificio Boschetto Vecchio,Conselice,Lácteos y quesos,formaggi freschi e stagionati di latte vaccino,"Via Coronella 155, 48017 Conselice RA","Family closed-cycle dairy established in 1998, transforming milk from its own herd into fresh and aged cheeses at the Conselice farm.",,,,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Boschetto%20Vecchio%2C%20Via%20Coronella%20155%2C%2048017%20Conselice%20RA&query_place_id=ChIJA_EPg_AYfkcRdT7vSdyr6Qc,44.529751280569,11.816809359853,,pendiente,no comprobado,,,978,en,,,,,,it,emilia-romagna,ravenna,,,,,,
caseificio-buon-pastore,Caseificio Buon Pastore,Ravenna,Lácteos y quesos,"Bizantino, Teodorico, Sboccato di Sant'Alberto, Guidarello, Fior di Ricotta","Via Forello 14/A, Sant'Alberto, 48123 Ravenna RA","Solar Farm's full-chain dairy at Sant'Alberto raises sheep and transforms its milk into fresh, aged, special and matured cheeses using renewable energy.",,+390544529172,info@caseificiobuonpastore.it,https://www.caseificiobuonpastore.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Buon%20Pastore%2C%20Via%20Forello%2014%2FA%2C%20Sant%27Alberto%2C%2048123%20Ravenna%20RA&query_place_id=ChIJy1rJBLvifUcRqG8fz-Q4GbA,44.512890998513,12.151199771162,,,no comprobado,,,984,en,,,,,,it,emilia-romagna,ravenna,,,,,,
agrisfera,Agrisfera,Ravenna,Lácteos y quesos,latte biologico,"Via Bartolo Nigrisoli 46, Sant’Alberto, 48123 Ravenna RA",Agrisfera is an agricultural cooperative farming organic land around Ravenna and producing organic milk from its Sant’Alberto dairy herd.,,+390544528107,,https://www.agrisfera.it/,,,https://www.google.com/maps/search/?api=1&query=Agrisfera%2C%20Via%20Bartolo%20Nigrisoli%2046%2C%20Sant%E2%80%99Alberto%2C%2048123%20Ravenna%20RA&query_place_id=ChIJgfqe2wcHfkcRhTHzVod74XE,44.5437346,12.1524722,,,no comprobado,,,87,en,,,,,,it,emilia-romagna,ravenna,,,,,,
azienda-agricola-allegri,Azienda Agricola Allegri,Ravenna,Condimentos,"Cappero Bio di Mezzano, Capperino, cucunci e foglie di cappero al Sale Dolce di Cervia","Via Canale Guiccioli 88, 48123 Ravenna RA","Alberto Allegri grows organic capers at Mezzano and prepares the buds, berries and leaves with Cervia sweet salt.",,,,https://www.salinadicervia.it/catalogo-articoli/4-altri-prodotti,,,,44.4784702,12.0968450,,,sí,ecommerce,,266,en,,,,,,it,emilia-romagna,ravenna,,,,,,
