slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
akita-shurui-seizo,Akita Shurui Seizo,Akita,Sake,Takashimizu,Akita,"Maker of Takashimizu, with its own online shop and a direct sales room at the kura.",,,,https://www.takashimizu.co.jp/,,,,39.719890,140.102580,,verificado,sí,ecommerce,,46,en,,,,,
kimura-shuzo-yuzawa,Kimura Shuzo,Yuzawa,Sake,Fukukomachi,Yuzawa,"Brewery founded in 1615 in Akita, maker of Fukukomachi. Own online shop.",,,,https://www.fukukomachi.com/,,https://www.instagram.com/fukukomachi1615/,,39.164440,140.495830,,verificado,sí,ecommerce,,572,en,,,,,
hiraizumi-honpo-nikaho,Hiraizumi Honpo,Nikaho,Sake,Hiraizumi,Nikaho,"Founded in 1487, now in its twenty-seventh generation. Closed kura sales in 2024.",,,,https://www.hiraizumi.co.jp/,,,,39.203000,139.907720,,verificado,no comprobado,,,323,en,,,,,
saiya-shuzoten-yurihonjo,Saiya Shuzoten,Yurihonjo,Sake,Yuki no Bosha,"Ishiwaki 53, Yurihonjo","Maker of Yuki no Bosha, in a kura built on a slope. States explicitly that it does not ship retail: buy at a specialist shop or at its Hakko Koji Taya premises.",,+81184220536,,https://www.yukinobosha.jp/,,,,39.385860,140.048830,,verificado,no,,,1022,en,,,,,
aramasa-shuzo,Aramasa Shuzo,Akita,Sake,"Aramasa, Colors series","Omachi 6-2-35, Akita","Brewery founded in 1852 in central Akita, source of kyokai yeast number 6. Brews only with its own yeast and prefecture rice.",,+81188236407,,,,,,39.719890,140.102580,,parcial,no comprobado,,,66,en,,,,,
hinomaru-jozo-yokote,Hinomaru Jozo,Yokote,Sake,Mansaku no Hana,Yokote,"Brewery founded in 1689 in Masuda, Yokote, with an interior warehouse listed as cultural property.",,,,,,https://www.instagram.com/hinomarusake/,,39.313720,140.566610,,parcial,no comprobado,,,322,en,,,,,
akita-jozo,Akita Jozo,Akita,Sake,,秋田県秋田市新屋元町23-28,,,+81188281311,,http://www.akitabare.jp/,,,,39.683716,140.083557,,parcial,no comprobado,,,43,,,,,,
akita-shuzo,Akita Shuzo,Akita,Sake,,秋田県秋田市新屋元町23-28,,,+81188281311,,http://www.akitabare.jp/,,,,39.683716,140.083557,,parcial,no comprobado,,,47,,,,,,
nawa-shoten,Nawa Shoten,Akita,Sake,,秋田県秋田市土崎港中央1-16-41,,,+81188451260,,http://jizakemonogatari.net/index.html,,,,39.753426,140.067566,,parcial,no comprobado,,,849,,,,,,
akita-seishu-daisen,Akita Seishu,Daisen,Sake,,秋田県大仙市戸地谷字天ケ沢83-1,,,+81187631224,,http://www.igeta.jp,,,,39.463902,140.496338,,parcial,no comprobado,,,45,,,,,,
