slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
hofladen-gut-wulfsdorf-ahrensburg,Hofladen Gut Wulfsdorf,Ahrensburg,Otros,,"Bornkampsweg 39, 22926 Ahrensburg",,"Mo-Fr 09:00-18:30; Sa 08:00-16:00, PH off",+49410232587,hofladen@gutwulfsdorf.de,https://gutwulfsdorf.de/hofladen.html,,,"https://www.google.com/maps?q=53.659534,10.190552",53.659534,10.190552,,parcial,no comprobado,
hofladen-foehrer-inselkaese-alkersum,Hofladen Föhrer Inselkäse,Alkersum,Otros,,"Hauptstraße 9, 25938 Alkersum",,"Mo-Fr 08:30-16:00; Sa 08:30-14:00; Su,PH off",+4946812492,bestellung@foehrer-inselkaese.de,https://foehrer-inselkaese.de/,,,"https://www.google.com/maps?q=54.708984,8.507827",54.708984,8.507827,,parcial,no comprobado,
gaertnerei-gartenpflege-erlenhof-aukrug,Gärtnerei/Gartenpflege Erlenhof,Aukrug,Fruta y verdura,Obst und Gemüse,"Itzehoer Straße 26, 24613 Aukrug",,Mo-Th 08:00-16:00; Fr 08:00-14:00,+49487399878,peglow.frank@erlenhof.org,http://www.landesverein.de,,,"https://www.google.com/maps?q=54.079667,9.776718",54.079667,9.776718,,parcial,no comprobado,
hofladen-schilling-blomesche-wildnis,Hofladen Schilling,Blomesche Wildnis,Otros,,"Am Altendeich 99, 25348 Blomesche Wildnis",,"Mo-Fr 08:00-12:00,13:30-18:00; Sa 08:00-12:00; PH off",+4941245111,mail@hofladen-schilling.de,https://www.hofladen-schilling.de/,,,"https://www.google.com/maps?q=53.792906,9.485749",53.792906,9.485749,,parcial,no comprobado,
hofladen-martens-breitenfelde,Hofladen Martens,Breitenfelde,Otros,,"Bundesstraße 21, 23881 Breitenfelde",,Mo-Fr 6:00-19:00; Sa 6:00-18:00; Su 8:00-18:00; PH 8:00-13:00,+4945422447,martens-breitenfelde@t-online.de,https://www.gefluegelhof-martens.de/,,,"https://www.google.com/maps?q=53.607524,10.631505",53.607524,10.631505,,parcial,no comprobado,
hinrichsen-s-farm-hofladen-dunsum,Hinrichsen's Farm Hofladen,Dunsum,Otros,,"Groß-Dunsum, 25938 Dunsum",,Mo-Fr 11:00-18:00,+4946839634979,info@hinrichsens-farm.de,https://www.hinrichsens-farm.de/,,,"https://www.google.com/maps?q=54.734703,8.420758",54.734703,8.420758,,parcial,no comprobado,
allee-cafe-katharinenhof-fehmarn,Allee-Café Katharinenhof,Fehmarn,Otros,,"Katharinenhof 3, 23769 Fehmarn",,"Mo-Fr 11:00+; Sa,Su 08:30+",+494371503838,info@alleecafe-katharinenhof.de,https://www.alleecafe-katharinenhof.de/,,,"https://www.google.com/maps?q=54.433841,11.271057",54.433841,11.271057,,parcial,no comprobado,
hofcafe-klausdorf-hofladen-fehmarn,Hofcafé Klausdorf & Hofladen,Fehmarn,Otros,,"Dorfstraße 30, 23769 Fehmarn",,Mar-Aug:Mo-Su 7:00-18:00; Sep-Oct:Mo 07:00-12:00; Tu-Su 07:00-18:00,+494371879784,moin@hofcafe-klausdorf.de,https://hofcafe-klausdorf.de/,,,"https://www.google.com/maps?q=54.463033,11.242965",54.463033,11.242965,,parcial,no comprobado,
kleiner-hofladen-twedt-flensburg,Kleiner Hofladen Twedt,Flensburg,Otros,,"Twedt 3, 24943 Flensburg",,"Mo-Sa 08:00-19:00; Su,PH 09:00-19:00",+491725339610,kathi.peters.twedt@gmx.de,https://kleiner-hofladen-twedt.de/,,,"https://www.google.com/maps?q=54.795249,9.481823",54.795249,9.481823,,parcial,no comprobado,
betriebsgemeinschaft-domaene-fredenburg-fredeburg,Betriebsgemeinschaft Domäne Fredenburg,Fredeburg,Otros,,"Domänenweg 1, 23909 Fredeburg",,Mo-Fr 09:00-18:30; Sa 09:00-16:00,+494541862134,hofladen@domaene-fredeburg.de,https://www.domaene-fredeburg.de/,,,"https://www.google.com/maps?q=53.674298,10.726139",53.674298,10.726139,,parcial,no comprobado,
