slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
hawkshead-relish,Hawkshead Relish,Hawkshead,Conservas,,"The Square, Hawkshead, Cumbria LA22 0NZ","Preserve maker in Hawkshead producing chutneys, relishes and marmalades in small batches.",,,,https://www.hawksheadrelish.com/,https://www.facebook.com/hawksheadrelishcompany,https://www.instagram.com/hawksheadrelish,,54.374593,-2.999299,,pendiente,sí,ecommerce,,297,en,,,,,,gb,north-west,cumbria,,,,,,
ennerdale-brewery,Ennerdale Brewery,Lamplugh,Cerveza,beer,"Chapel Row, Rowrah, Cumbria, CA26 3XS",Ennerdale Brewery produces beer at its Lamplugh site.,,+441946862977,info@ennerdalebrewery.co.uk,https://ennerdalebrewery.co.uk/,,,,54.555473,-3.450272,,,no comprobado,,,212,en,,,,,,gb,north-west,cumbria,,,,,,
jennings-brewery,Jennings Brewery,Cockermouth,Cerveza,beer,"CASTLE BREWERY, BREWERY LANE, COCKERMOUTH, CA13 9NE",Jennings Brewery produces beer at its Cockermouth site.,,+441900397753,taproom@jenningsbrewery.co.uk,https://www.jenningsbrewery.co.uk/,,,,54.664684,-3.36251,,,sí,ecommerce,,347,en,,,,,,gb,north-west,cumbria,,,,,,
kennedys-fine-chocolates,Kennedys Fine Chocolates,Orton,Chocolate,handmade chocolates,"The Old School, Front Street, Orton, Penrith, CA10 3RU",Kennedys Fine Chocolates produces handmade chocolates at its Orton site.,,+441539624781,info@kennedyschocolates.co.uk,https://www.kennedyschocolates.co.uk/,,,,54.467943,-2.584445,,,sí,ecommerce,,354,en,,,,,,gb,north-west,cumbria,,,,,,
keswick-brewing-company,Keswick Brewing Company,Keswick,Cerveza,"Keswick Gold, Keswick Bitter, Thirst Quencher","The Old Brewery, Brewery Lane, Keswick, CA12 5BY",Independent brewery at the Old Brewery in Keswick producing a range of Cumbrian cask and bottled ales.,,+441768780700,info@keswickbrewery.co.uk,https://www.keswickbrewery.co.uk/,,,,54.601788,-3.135448,,,sí,ecommerce,,355,en,,,,,,gb,north-west,cumbria,,,,,,
crooked-river-brewing-co,Crooked River Brewing Co,Workington,Cerveza,"pale ale, bitter, stout","The Tractor Shed, Calva Brow, Workington, CA14 1DB",Independent West Cumbrian brewery producing Crooked River and legacy Tractor Shed beers at its Workington brewery.,,+447888141697,info@crooked-river.co.uk,https://www.crooked-river.co.uk/,,,,54.648221,-3.538766,,,no comprobado,,,148,en,,,,,,gb,north-west,cumbria,,,,,,
hesket-newmarket-brewery,Hesket Newmarket Brewery,Hesket Newmarket,Cerveza,"real ales, Lakeland Dry Gin","Old Crown Barn, Hesket Newmarket, Cumbria, CA7 8JG",Community-owned Lake District brewery producing real ales and distilling Lakeland Dry Gin onsite.,,+441697478066,,https://hesketbrewery.co.uk/,,,,54.738607,-3.024769,,,sí,ecommerce,Destilados y licores,305,en,,,,,,gb,north-west,cumbria,,,,,,
unsworths-yard-brewery,Unsworth's Yard Brewery,Cartmel,Cerveza,cask and bottled ales,"4 Unsworth's Yard, Ford Road, Cartmel, Cumbria, LA11 6PG",Small Cartmel brewery producing cask and bottled ales on a five-barrel plant visible from its tasting room.,,+447810461313,peter@unsworthsyardbrewery.co.uk,https://unsworthsyard.co.uk/,,https://www.instagram.com/unsworthsyardbrewery,,54.200617,-2.953196,,,no comprobado,,,712,en,,,,,,gb,north-west,cumbria,,,,,,
more-the-artisan-bakery,More? The Artisan Bakery,Staveley,Pan y cereal,"sourdough bread, Lakeland Treacle Bread, brownies","Middle of the Mill, Mill Yard, Staveley, Kendal, LA8 9LR","Staveley artisan bakery making sourdough loaves, regional breads, brownies and pastries at its Mill Yard bakery.",,+441539822297,patrick@moreartisan.co.uk,https://www.moreartisan.co.uk/,,,,54.377353,-2.815222,,pendiente,no comprobado,,Dulces y repostería,451,en,,,,,,gb,north-west,cumbria,,,,,,
lakes-brew,Lakes Brew Co,Kendal,Cerveza,,"Mintsfeet Road South, Kendal Cumbria, LA9 6ND",Brewery producing beer at its Kendal unit.,,+4400116711,info@lakesbrewco.com,https://lakesbrewco.com/,,https://www.instagram.com/lakesbrewco,,54.326000,-2.745000,,pendiente,no comprobado,,,378,en,,,,,,gb,north-west,cumbria,,,,,,
tractor-shed-brewery,Tractor Shed Brewery,Workington,Cerveza,,"THE TRACTOR SHED, CALVA BROW, WORKINGTON, CA14 1DB",Brewery producing beer at its Workington unit.,,,,,,https://www.instagram.com/tractorshedbrewery,,54.6365,-3.5549,,pendiente,no comprobado,,,694,en,,,,,,gb,north-west,cumbria,,,,,,
grants-oak-smoked,Grants Oak Smoked,Maryport,Pescado,salmon,"Solway Foods, Glasson Industrial Estate, Maryport, CA15 8NT",Traditional salmon curing and oak smoking in traditional kilns in Maryport.,,+441900818585,info@grantsoaksmoked.com,https://grantsoaksmoked.com,,,,54.707112,-3.505514,,,no comprobado,,,274,en,,,,,,gb,north-west,cumbria,,,,,,
james-baxter-and-son,James Baxter & Son,Flookburgh,Pescado,potted shrimps,"Station Road, Flookburgh, Grange-over-Sands, LA11 7JY",Historic producer of traditional Morecambe Bay Potted Shrimps since 1799.,,+441539558354,sales@baxterspottedshrimps.co.uk,https://baxterspottedshrimps.co.uk,,,,54.17523,-2.973034,,,sí,ecommerce,,343,en,,,,,,gb,north-west,cumbria,,,,,,
slackhouse-organic-farm,Slackhouse Organic Farm,Gilsland,Lácteos y quesos,,"Slackhouse Farm, Gilsland, CA8 7DB, United Kingdom",,,+441697747351,slackhouseorganicfarm@gmail.com,https://slackhousefarm.co.uk,https://facebook.com/profile.php?id=61573992956766,,,54.996143,-2.606131,,pendiente,no comprobado,,,840,,,,,,,gb,north-west,cumbria,,,,,,
the-moody-cow,The Moody Cow,Allonby,Lácteos y quesos,,"Blue Dial Farm, Allonby, CA15 6PB, United Kingdom",,,+447718152486,,,https://facebook.com/themoodycowallonby,,,54.752957,-3.441838,,pendiente,no comprobado,,,841,,,,,,,gb,north-west,cumbria,,,,,,
