slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
dewlay,Dewlay Cheesemakers,Garstang,Lácteos y quesos,Lancashire cheese,"Garstang Bypass Road, Garstang, Preston, Lancashire PR3 0PR",Family cheesemaker at Garstang making Lancashire cheese from milk of farms around Beacon Fell.,,+441995602335,,https://dewlay.com/,,,,53.892363,-2.785385,,pendiente,sí,ecommerce,,177,en,,,,,,gb,north-west,lancashire
farm-yard-brew,Farm Yard Brew Co,Cockerham,Cerveza,beer,"Moss Edge Farm, Gulf Lane, Cockerham, Lancaster, LA2 0ER",,,+441253779998,Taproom@farmyardbrew.co.uk,https://www.farmyardbrew.co.uk/,,,,53.93643,-2.856433,/productores/gb/north-west/lancashire/farm-yard-brew.webp,,no comprobado,,,221,,,,,,,gb,north-west,lancashire
rivington-brewing,Rivington Brewing Co,Anderton,Cerveza,beer,"Cunliffe Farm, Horrobin Lane, Anderton, Chorley, PR6 9HE",,,,,https://www.rivingtonbrewing.co.uk/,,,,53.623259,-2.57453,/productores/gb/north-west/lancashire/rivington-brewing.webp,,no comprobado,,,546,,,,,,,gb,north-west,lancashire
mrs-kirkham-s-cheese,Mrs Kirkham's Cheese,Goosnargh,Lácteos y quesos,Lancashire cheese,"Beesleys Farm, Mill Lane, Goosnargh, Preston, PR3 2FL",,,+441772865335,sales@mrskirkhamscheese.co.uk,https://www.mrskirkhamscheese.co.uk/,,,,53.84783,-2.66929,,,sí,ecommerce,,456,,,,,,,gb,north-west,lancashire
pendle-witch-distillery,Pendle Witch Distillery,Waddington,Destilados y licores,"Backridge Gin, Winter's Night Gin, Natural Moonshine","Backridge Farm, Twitter Lane, Waddington, Clitheroe, Lancashire, BB7 3LQ",Independent Ribble Valley distillery producing gin and moonshine at Backridge Farm.,Wed-Sat 10:30-16:30,+441200545141,info@pendlewitchdistillery.uk,https://pendlewitchdistillery.uk/,,,,53.879441,-2.429927,/productores/gb/north-west/lancashire/pendle-witch-distillery.webp,,sí,ecommerce,,504,en,,,,,,gb,north-west,lancashire
stable-yard-distillery,Stable Yard Distillery,Grimsargh,Destilados y licores,Stable Yard Classic Gin,"Ribble View Barn, Alston Lane, Grimsargh, Preston, Lancashire, PR3 3BN",Craft distillery making small batches of gin by hand in a converted Lancashire stable block.,Mon-Fri 09:00-17:00,+447708930628,info@stableyarddistillery.co.uk,https://stableyarddistillery.co.uk/,,,,53.804917,-2.598727,,,sí,ecommerce,,608,en,,,,,,gb,north-west,lancashire
wild-fox-distillery,Wild Fox Distillery,Inglewhite,Destilados y licores,farm-to-bottle small-batch gin,"Lower Barker Farm, Button Street, Inglewhite, Preston, Lancashire, PR3 2LH","Fourth-generation farm distillery harvesting botanicals and distilling, bottling and labelling gin on its Lancashire farm.",Sat 12:00-17:00,+447532762650,,https://wildfoxdistillery.co.uk/,,,,53.863396,-2.683968,/productores/gb/north-west/lancashire/wild-fox-distillery.webp,,sí,ecommerce,,743,en,,,,,,gb,north-west,lancashire
farmhouse-biscuits,Farmhouse Biscuits,Nelson,Dulces y repostería,"traditional biscuits, shortbread and biscuit assortments","Brook Street Mill, Brook Street, Nelson, Lancashire, BB9 9PX",Lancashire bakery traditionally producing a broad range of biscuits at its Nelson site.,,+441282613520,sales@farmhouse-biscuits.co.uk,https://www.farmhouse-biscuits.co.uk/,,,,53.835673,-2.209647,,,sí,ecommerce,,222,en,,,,,,gb,north-west,lancashire
farm-on-the-fell,Farm on the Fell,Bleasdale,Lácteos y quesos,"raw milk, traditional gelato, pasture-fed beef and pork, eggs","Big Blindhurst Farm, Bleasdale, Preston, Lancashire, PR3 1UT",Cow-with-calf dairy selling its raw milk and turning milk from its Jersey cows into traditional gelato on the farm.,Daily 08:00-20:00,,hello@farmonthefell.co.uk,https://farmonthefell.co.uk/,,,,53.889915,-2.628745,/productores/gb/north-west/lancashire/farm-on-the-fell.webp,,sí,ecommerce,Helados|Carne,220,en,,,,,,gb,north-west,lancashire
four-mice-brewery,4 Mice Brewery,Bolton-by-Bowland,Cerveza,4 Mice Ales,"Coach & Horses, Main Street, Bolton-by-Bowland, Lancashire, BB7 4NW",Four-barrel microbrewery producing its 4 Mice ales on site with English hops for service directly from brewery to glass.,Daily 12:00-23:00,+441200447331,bookings@coachandhorsesribblevalley.co.uk,https://coachandhorsesribblevalley.co.uk/4-mice-brewery/,,,,53.940156,-2.329631,,,no comprobado,,,2,en,,,,,,gb,north-west,lancashire
bens-brewery,Ben's Brewery,Chorley,Cerveza,cask ale and craft beer,"Bens Brewery, Unit 17 Yarrow Business Centre Yarrow Mill, Yarrow Road, Chorley, PR6 0LP",,,,,https://bensbrewery.co.uk/,,,,53.645755,-2.618326,,,no comprobado,,,48,,,,,,,gb,north-west,lancashire
