slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
barrons-bakery,Barron's Bakery,Cappoquin,Pan y cereal,crusty bread,,"This bakery in Cappoquin proves its loaves slowly, shapes them by hand and bakes them in traditional Scotch brick ovens.",,+3535854045,info@barronsbakery.ie,https://barronsbakery.ie/,,,,52.14655,-7.849642,,,no comprobado,,,16,en,,,,,,ie,munster,waterford,,,,,,
oconnell-spirit-merchants,O'Connell Spirit Merchants,Kilmacthomas,Destilados y licores,"single malt Irish whiskey, grain whiskey, single casks","Kilmacthomas, Co. Waterford","This independent bonder, blender and bottler works from the site of a 19th-century workhouse in Kilmacthomas, maturing and finishing its own casks.",,,tom@wdoconnell.com,https://wdoconnell.com/,https://www.facebook.com/oconnellwhiskey,https://www.instagram.com/oconnellwhiskey,,52.2009867,-7.4069649,,,sí,ecommerce,,159,en,,,,,,ie,munster,waterford,,,,,,
flahavans,Flahavan's,Kilmacthomas,Pan y cereal,"porridge oats, oat cereals, oat biscuits, oat drinks","Kilnagrange Mills, Kilmacthomas, Co. Waterford, X42 N235",This family of oat millers at Kilnagrange Mills in Kilmacthomas has milled Irish oats on the same site for over two hundred years.,,+35351294107,,https://www.flahavans.ie/,https://www.facebook.com/flahavans,https://www.instagram.com/flahavans,,52.2101005,-7.4252702,,,no comprobado,,,83,en,,,,,,ie,munster,waterford,,,,,,
newbard-farm,Newbard Farm,Lismore,Carne,"organic pork, hog roast","Lismore, Co. Waterford","This family-run certified organic farm near Lismore raises pigs and sells organic pork direct, with La Bresse chicken alongside.",,+353851893774,coolapigs@gmail.com,https://www.newbardfarm.com/,https://www.facebook.com/Coolapigs,https://www.instagram.com/newbard_farm,,52.136802,-7.933053,,,no comprobado,,,152,en,,,,,,ie,munster,waterford,,,,,,
the-italian-bakery,The Italian Bakery,Waterford,Pan y cereal,"Italian breads, pastries, doughnuts","The Stable Yard, Waterford, X91 K803","This bakery at The Stable Yard in Waterford bakes Italian breads, pastries and doughnuts from scratch on the premises.",,+353876630177,info@thestableyard.ie,https://thestableyard.ie/italian-bakery/,https://www.facebook.com/theitalianbakerywaterford,,,52.2613298,-7.112283,,pendiente,no comprobado,,,210,en,,,,,,ie,munster,waterford,,,,,,
metalman-brewing,Metalman Brewing,Waterford,Cerveza,,"Tycor Business Centre, Waterford",,,,,https://metalmanbrewing.com/,,,,52.258300,-7.119000,,pendiente,no comprobado,,,144,,,,,,,ie,munster,waterford,,,,,,
dungarvan-brewing,Dungarvan Brewing Company,Dungarvan,Cerveza,,"Unit 5, Westgate Business Park, Dungarvan",,,,,,,https://www.instagram.com/dungarvanbrewingcompany,,52.0845,-7.6397,,pendiente,no comprobado,,,76,,,,,,,ie,munster,waterford,,,,,,
hopfully-brewing,Hopfully Brewing,Waterford,Cerveza,,Waterford,,,,,,,,,52.258300,-7.119000,,pendiente,no comprobado,,,104,,,,,,,ie,munster,waterford,,,,,,
freezin-friesian,Freezin' Friesian,Kilmacthomas,Helados,,,,,,,https://www.freezinfriesian.ie/our-roots-1,,,,,,,pendiente,no comprobado,,,288,,,,,,,ie,munster,waterford,,,,,,
baldwin-s-farmhouse-ice-cream,Baldwin's Farmhouse Ice Cream,Knockanore,Helados,,,,,,,https://baldwinsicecream.com/contact-us/,,,,,,,pendiente,no comprobado,,,289,,,,,,,ie,munster,waterford,,,,,,
seagull-bakery,Seagull Bakery,Tramore,Pan y cereal,,,,,,,https://seagullbakery.ie/,,,,,,,pendiente,no comprobado,,,290,,,,,,,ie,munster,waterford,,,,,,
irish-gourmet-butter,Irish Gourmet Butter,Dunhill,Lácteos y quesos,,,,,,,https://www.irishgourmetbutter.ie/,,,,,,,pendiente,no comprobado,,,291,,,,,,,ie,munster,waterford,,,,,,
viking-irish-drinks-dennison-s-farm-cidery,Viking Irish Drinks — Dennison's Farm cidery,Passage East,Sidra,,,,,,,https://vikingirishdrinks.com/,,,,,,,pendiente,no comprobado,,,292,,,,,,,ie,munster,waterford,,,,,,
