slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
ballymaloe-foods,Ballymaloe Foods,Little Island,Condimentos,,"Courtstown Park, Little Island, Co. Cork, T45 PR68","This food producer at Courtstown Park in Little Island makes relishes, pasta sauces, salad dressings and mayonnaise.",,+353214354810,hello@ballymaloefoods.ie,https://ballymaloefoods.ie/,,,,51.9,-8.35,/productores/ie/munster/cork/ballymaloe-foods.webp,verificado,sí,ecommerce,,15,en,,,,,
bresnans-butchers,Bresnan's Butchers,Cork,Carne,"beef, lamb, pork","Unit 18, Douglas Village Shopping Centre, Douglas, Cork",This family of butchers in Douglas Village has traded since 1898 and prepares meat in the shop.,,+353214891109,,https://bresnans.ie/,https://www.facebook.com/Bresnans-Butchers-652898038087594/,,,51.8776096,-8.4377473,/productores/ie/munster/cork/bresnans-butchers.webp,parcial,sí,ecommerce,,36,en,,,,,
coughlan-meats,Coughlan Meats,Cork,Carne,"beef, lamb, pork, specialities","English Market, Cork",This butcher's stall in Cork's English Market prepares its own meat specialities.,,+353214272068,alan@coughlanmeats.com,https://www.coughlanmeats.com/,,,,51.8976617,-8.4744097,,parcial,sí,ecommerce,,57,en,,,,,
davidsons-craft-butchers,Davidsons Craft Butchers,Cork,Carne,"beef, lamb, pork, chicken","7 St Christopher's Dr, Montenotte, Cork, T23 KV96","These craft butchers at Montenotte in Cork city prepare local beef, lamb and pork in the shop.",,+353214518184,,https://davidsonscraftbutchers.com/,https://www.facebook.com/davidsonscb,https://www.instagram.com/davidsons_craft_butchers,,51.908100,-8.447647,/productores/ie/munster/cork/davidsons-craft-butchers.webp,parcial,sí,ecommerce,,62,en,,,,,
tom-durcan-meats,Tom Durcan Meats,Cork,Carne,"spiced beef, Dexter beef","Unit 3/11, English Market, Cork, T12 W6XT","This craft butcher in Cork's English Market is known for its own spiced beef and Dexter beef, shipped nationwide.",,+353214279141,shop@tomdurcanmeats.ie,https://www.tomdurcanmeats.ie/,,https://www.instagram.com/tom_durcan_meats,,51.895579,-8.480421,/productores/ie/munster/cork/tom-durcan-meats.webp,verificado,sí,ecommerce,,218,en,,,,,
jim-crowley-butchers,Jim Crowley Craft Butchers,Midleton,Carne,"beef, lamb, pork, meal deals","Midleton, Co. Cork",These craft butchers in Midleton prepare fresh meat for in-store collection.,,+353214613542,info@jimcrowleybutchers.com,https://www.jimcrowleybutchers.com/,,,,51.907356,-8.166078,/productores/ie/munster/cork/jim-crowley-butchers.webp,parcial,sí,ecommerce,,111,en,,,,,
mccarthys-meat-market,McCarthy's Meat Market,Cork,Carne,"beef, pork, bacon, lamb, poultry","Hawkes Road, Bishopstown, Cork",This family butcher at Bishopstown and Gurranabraher in Cork city supplies retail and trade.,,+353214346218,,https://mccarthysmeatmarket.ie/,https://www.facebook.com/mccarthysbishopstown,,,51.8796067,-8.5166631,/productores/ie/munster/cork/mccarthys-meat-market.webp,parcial,no comprobado,,,140,en,,,,,
ocrualaoi-butchers,O'Crualaoí Butchers,Ballincollig,Carne,"beef, lamb, pork, party food","Main Street, Ballincollig, Co. Cork",This family butcher and deli on Ballincollig's Main Street has operated since 1957 and prepares meat and party food across its Cork shops.,,+353214871205,info@ocrualaoi.com,https://www.ocrualaoi.com/,https://www.facebook.com/OCrualaoiButchers,https://www.instagram.com/ocrualaoifoods,,51.883085,-8.578344,,verificado,sí,ecommerce,,161,en,,,,,
blarney-brewing,Blarney Brewing Company,Cork,Cerveza,craft beer,,This independent Cork brewery makes modern beers for pubs and venues.,,,sales@blarneybrewing.ie,https://www.blarneybrewing.ie/,,https://www.instagram.com/blarneybrewingco,,51.9179004,-8.4755764,/productores/ie/munster/cork/blarney-brewing.webp,parcial,no comprobado,,,25,en,,,,,
original-7,Original 7 Beverage Co.,Cork,Cerveza,session craft beer,"14B North Mall, Cork, T23 P264",This craft brewery on the North Mall in Cork brews sessionable beers and offers brewery tours.,,+353214393434,hey@original7.ie,https://www.original7.ie/,,https://www.instagram.com/original7.ie,,51.9012167,-8.4820193,/productores/ie/munster/cork/original-7.webp,verificado,sí,ecommerce,,167,en,,,,,
koko-kinsale,Koko Kinsale,Kinsale,Chocolate,handmade chocolates,"Kinsale, Co. Cork, P17 YX22",This chocolatier in Kinsale makes handmade chocolates and seasonal collections.,,+353867815591,,https://kokokinsale.com/,https://www.facebook.com/kokokinsale,https://www.instagram.com/kokokinsale,,51.7050804,-8.522173,/productores/ie/munster/cork/koko-kinsale.webp,verificado,sí,ecommerce,,124,en,,,,,
irish-yogurts,Irish Yogurts,Clonakilty,Lácteos y quesos,"natural yogurt, granola yogurt pots","Clonakilty, Co. Cork, P85 AK57",This yogurt maker in Clonakilty produces natural and layered yogurts.,,+353238834745,,https://irish-yogurts.ie/,https://www.facebook.com/IrishYogurts,https://www.instagram.com/irishyogurts,,51.6196465,-8.9088265,,verificado,no comprobado,,,108,en,,,,,
mccarthys-of-kanturk,McCarthy's of Kanturk,Kanturk,Carne,"black pudding, outdoor reared pork, bacon, beef","Main Street, Kanturk, Co. Cork, P51 D1W1",These award-winning butchers on Kanturk's Main Street make their own black pudding and cure bacon from outdoor-reared pork.,,+3532950178,sales@mccarthysofkanturk.ie,https://www.mccarthysofkanturk.ie/,https://www.facebook.com/mccarthysofkanturk,,,52.175000,-8.900000,/productores/ie/munster/cork/mccarthys-of-kanturk.webp,verificado,sí,ecommerce,,141,en,,,,,
cameron-bakery,Cameron Bakery,Cork,Pan y cereal,"French breads, pastries",Cork,This French-style bakery in Cork city bakes breads and pastries.,,+353212413977,cameronbakery@gmail.com,https://www.cameronbakery.com/,,,,51.8975276,-8.4802573,,parcial,no comprobado,,,43,en,,,,,
diva-boutique-bakery,Diva Boutique Bakery,Ballinspittle,Pan y cereal,"sourdough bread, cakes, pastries","Ballinspittle, Co. Cork","This award-winning bakery in Ballinspittle bakes sourdough breads, cakes and pastries for collection from its hatch.",,+353214778465,diva.ballinspittle@gmail.com,https://www.divaboutiquebakery.com/,,http://instagram.com/divabakes,,51.670857,-8.590200,,verificado,sí,ecommerce,,68,en,,,,,
natural-foods-bakery,Natural Foods Bakery,Blackrock,Pan y cereal,"breads, cakes","Pier Head, Blackrock, Co. Cork",This bakery at Pier Head in Blackrock is outside Cork city.,,+353214614555,,https://www.thenaturalfoodsbakery.com/,https://www.facebook.com/thenaturalfoodsbakery,https://www.instagram.com/thenaturalfoodsbakery,,51.897371,-8.412527,,parcial,no comprobado,,,151,en,,,,,
ballycotton-seafood,Ballycotton Seafood,Garryvoe,Pescado,"fresh fish, oak-smoked fish, cooked seafood","Processing Plant, Garryvoe, Co. Cork","This family fish and seafood business has its processing plant at Garryvoe, lands catches from its own boats and smokes fish over oak.",,+353214646522,info@ballycottonseafood.ie,https://www.ballycottonseafood.ie/,https://www.facebook.com/ballycottonseafood,,,51.871511,-8.01885,,verificado,no comprobado,,,12,en,,,,,
frank-hederman,Frank Hederman,Belvelly,Pescado,"oak smoked salmon, wild smoked salmon","Belvelly Smoke House, Belvelly, Co. Cork","At this traditional timber smokehouse in Belvelly, Frank Hederman hangs and smokes salmon, including wild salmon.",,+353214811089,shipping@frankhederman.com,https://www.frankhederman.com/,https://www.facebook.com/Frankhederman,https://www.instagram.com/hedermansmokehouse,,51.8850996,-8.3101924,,verificado,sí,ecommerce,,86,en,,,,,
killahora-orchards,Killahora Orchards,Glounthaune,Sidra,"wild-fermented cider, poiré, apple ice wine","Glounthaune, Co. Cork","This cidery works a two-hundred-year-old orchard at Glounthaune, growing, fermenting and bottling ciders, poiré and apple ice wine on site.",,+353861713763,info@killahoraorchards.ie,https://www.killahoraorchards.ie/,https://www.facebook.com/johnnyfalldown,https://www.instagram.com/killahora,,51.907423,-8.440655,,verificado,sí,ecommerce,,118,en,,,,,
follain,Folláin,Baile Mhic Íre,Conservas,"jams, marmalades, relishes","Folláin, Baile Mhic Íre, Co. Chorcaí, P12 H635","This preserve maker at Baile Mhic Íre in the Cork Gaeltacht produces jams, marmalades and relishes.",,+3532645288,,https://www.follain.ie/,https://www.facebook.com/FollainIrishPreserves,https://www.instagram.com/follainirishpreserves,,51.945847,-9.162224,,verificado,sí,ecommerce,,84,en,,,,,
clonakilty-blackpudding,Clonakilty Blackpudding,Clonakilty,Carne,"Clonakilty Blackpudding, Whitepudding, rashers, pork sausages","Clonakilty Food Company, Western Road, Clonakilty, Co. Cork, P85 V966","This producer on the Western Road in Clonakilty makes black and white pudding to a recipe carried from Edward Twomey's butcher shop since the 1880s, alongside rashers and sausages, and has a visitor centre on site.",,+353238834835,,https://clonakiltyblackpudding.ie/,,,,51.60863,-8.884067,,verificado,sí,ecommerce,,52,en,,,,,
clonakilty-distillery,Clonakilty Distillery,Clonakilty,Destilados y licores,Clonakilty Irish Whiskey,"Clonakilty Distillery, The Waterfront, Clonakilty, Co. Cork, P85 N403",This family farm distillery on the Clonakilty waterfront produces Irish whiskey and has a visitor experience on site.,,+353238878020,info@clonakiltydistillery.ie,https://clonakiltydistillery.ie/,,,,51.6214545,-8.88618,,verificado,sí,ecommerce,,53,en,,,,,
kinsale-mead,Kinsale Mead Co.,Kinsale,Destilados y licores,"mead, fruit mead","Unit 5 Barrack Lane, Kinsale, Co. Cork, P17XV10",This meadery on Barrack Lane in Kinsale ferments honey into still and fruit meads and has a tasting room at the meadery.,,+353214773538,info@kinsalemeadco.ie,https://www.kinsalemeadco.ie/,,,,51.707941,-8.516923,,verificado,sí,ecommerce,,122,en,,,,,
good-fish-company,The Good Fish Company,Ringaskiddy,Pescado,"fresh fish, prepared seafood products","Shanbally, Ringaskiddy, Co. Cork, P43 PD72","This family fish processor, founded in 1988, produces seafood at its Shanbally plant near Ringaskiddy and sells through its own Cork shops and to retailers.",,+353214373917,sales@goodfish.ie,https://goodfish.ie/,,,,51.828093,-8.348126,,verificado,no comprobado,,,208,en,,,,,
eight-degrees-brewing,Eight Degrees Brewing,Mitchelstown,Cerveza,,"Unit 3, Coolnanave Industrial Park, Mitchelstown",This brewery produces beer at its Mitchelstown unit.,,+3532584933,hello@eightdegrees.ie,https://www.eightdegrees.ie/,,https://www.instagram.com/eightdegreesbrewing,,52.26564,-8.26996,,parcial,no comprobado,,,77,en,,,,,
west-cork-brewing,West Cork Brewing Co.,Baltimore,Cerveza,,"Casey's of Baltimore, Baltimore",This brewery produces beer at its Baltimore unit.,,+35302820197,info@caseysofbaltimore.com,https://www.caseysofbaltimore.com/,,https://www.instagram.com/westcorkbrewingco,,51.48333,-9.36667,,parcial,no comprobado,,,230,en,,,,,
elbow-lane-brew-and-smokehouse,Elbow Lane Brew and Smokehouse,Cork,Cerveza,,"4 Oliver Plunkett Street, Cork City, T12 YH24",,,+353212390479,info@elbowlane.ie,https://elbowlane.ie/,,https://www.instagram.com/elbowlanecork,,51.9,-8.47306,,parcial,no comprobado,,,78,,,,,,
rising-sons-brewery,Rising Sons Brewery,Cork,Cerveza,,"Cornmarket Street, Cork City",,,,,https://risingsonsbrewery.com/,,https://www.instagram.com/risingsonsbrewery,,51.9,-8.47306,,parcial,no comprobado,,,181,,,,,,
