slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
licores-berrimes-lousame,Licores Berrimes,Lousame,Licores,"Licor café, licor de hierbas, crema y aguardiente","Lugar de Berrimes 6, 15214 Lousame, A Coruña",Destilería familiar que obtiene su aguardiente en alambique de cobre y elabora manualmente licores con ingredientes naturales en Berrimes.,Tienda online; sin atención física,+34622047927,info@licoresberrimes.com,https://www.licoresberrimes.com/,,https://www.instagram.com/licoresberrimes/,https://www.google.com/maps/search/?api=1&query=Licores%20Berrimes%2C%20Lugar%20de%20Berrimes%206%2C%2015214%20Lousame%2C%20A%20Coru%C3%B1a&query_place_id=ChIJZbDpt5chLw0RS6sTgiynMvc,42.7717295,-8.8672752,/productores/galicia/a-coruna/licores-berrimes-lousame.webp,verificado,sí,ecommerce
adega-valdes-vedra,Adega Valdés,Vedra,Bodega,"Albariños Gundián, Señorío de Rozadela y Xiradella","Rozadela, Santa Cruz de Ribadulla, 15885 Vedra, A Coruña","Bodega familiar de la subzona Ribeira do Ulla de la D.O. Rías Baixas, dedicada desde hace más de cuatro décadas a elaborar Albariño en Vedra.",Pedidos online y por teléfono,+34981819083,ventas@gundian.com,https://adegavaldes.com/,,https://www.instagram.com/adegavaldes/,https://www.google.com/maps/search/?api=1&query=Adega%20Vald%C3%A9s%2C%20Santa%20Cruz%20de%20Ribadulla%2C%2015885%20Vedra%2C%20A%20Coru%C3%B1a&query_place_id=ChIJ05aY-BapLw0RJE_rdWFXLgo,42.7556233,-8.4271552,/productores/galicia/a-coruna/adega-valdes-vedra.webp,verificado,sí,ecommerce
pazo-de-galegos-vedra,Pazo de Galegos,Vedra,Bodega,Albariño Pazo de Galegos y Cebeiro,"Lugar de Galegos 6, 15885 Vedra, A Coruña","Pequeña bodega familiar de la D.O. Rías Baixas con viñedos propios en San Pedro de Vilanova, dentro del municipio de Vedra.",Visitas y venta directa con cita,+34981512217,,,,,https://www.google.com/maps/search/?api=1&query=Pazo%20de%20Galegos%2C%20Lugar%20de%20Galegos%206%2C%2015885%20Vedra%2C%20A%20Coru%C3%B1a&query_place_id=ChIJTYBkbn6pLw0RDmMZ7MCWf88,42.7848018,-8.4355589,/productores/galicia/a-coruna/pazo-de-galegos-vedra.webp,parcial,no,
adegas-bordel-abegondo,Adegas Bordel,Abegondo,Bodega,"Bordelar blanco y tinto, Xeixedo branco lexítimo","Lugar Bordel, Sarandóns, 15318 Abegondo, A Coruña",Microbodega familiar activa desde 2010 que cultiva variedades autóctonas y elabora pequeñas partidas amparadas por la IXP Betanzos.,Visitas con cita previa,+34659823973,adegasbordel@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Adegas%20Bordel%2C%20Lugar%20Bordel%2C%20Sarand%C3%B3ns%2C%2015318%20Abegondo%2C%20A%20Coru%C3%B1a&query_place_id=ChIJP0RPdsxnLg0RlbNGmq6cdmk,43.2112378,-8.3440869,,parcial,no,
bodegas-rilo-bergondo,Bodegas Rilo,Bergondo,Bodega,"Castro de Untía, Xanarte, Primicia y licores artesanos","Santa Marta de Babío 52, 15165 Bergondo, A Coruña","Bodega familiar fundada en 1946 y gestionada por su tercera generación, especializada en branco lexítimo, vinos de la IGP Betanzos y licores artesanos.",Visitas con cita previa; tienda online,+34669678389,bodegasrilo@bodegasrilo.com,https://bodegasrilo.com/,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Rilo%2C%20Santa%20Marta%20de%20Bab%C3%ADo%2052%2C%2015165%20Bergondo%2C%20A%20Coru%C3%B1a&query_place_id=ChIJ_4Q7MQJvLg0R2hAkVYKyGqA,43.3102085,-8.2561203,,verificado,sí,ecommerce
adega-lorenzo-bescansa-betanzos,Adega Lorenzo Bescansa,Betanzos,Bodega,Lorenzo Bescansa branco lexítimo y agudelo,"Camiño do Aguieiro s/n, Caraña do Medio, 15300 Betanzos, A Coruña",Bodega de Betanzos que elabora desde 2003 un blanco de parcelas locales con las variedades autóctonas branco lexítimo y agudelo.,Consultar bodega y puntos de venta,+34657924136,adegasbescansa@gmail.com,https://adegaslorenzobescansa.com/,https://www.facebook.com/adegas.lorenzo.bescansa,,https://www.google.com/maps/search/?api=1&query=Adega%20Lorenzo%20Bescansa%2C%20Aguieiro%20s%2Fn%2C%2015300%20Betanzos%2C%20A%20Coru%C3%B1a&query_place_id=ChIJVVVVxRlsLg0RcWBkhU_sn04,43.2821452,-8.2110099,/productores/galicia/a-coruna/adega-lorenzo-bescansa-betanzos.webp,verificado,no comprobado,
pagos-de-brigante-betanzos,Pagos de Brigante,Betanzos,Bodega,"Val do Ceo, Na Beira, Garelo, Cataventos y Ramallo","Paseo Antolín Faraldo 10 bajo, 15300 Betanzos, A Coruña",Bodega y viñedo de la IXP Betanzos que recupera parcelas históricas del Mandeo y elabora vinos de variedades locales blancas y tintas.,Tienda online; visitas y catas,+34630806459,info@pagosdebrigante.com,https://pagosdebrigante.es/,,https://www.instagram.com/pagosdebrigante_/,https://www.google.com/maps/search/?api=1&query=Pagos%20de%20Brigante%2C%20Paseo%20Antol%C3%ADn%20Faraldo%2010%20bajo%2C%2015300%20Betanzos%2C%20A%20Coru%C3%B1a&query_place_id=ChIJQTY4d1ttLg0R-2aLUdsv3b0,43.2820773,-8.2097286,,verificado,sí,ecommerce
porto-muinos-cerceda,Porto Muíños,Cerceda,Despensa artesanal,"Algas atlánticas ecológicas, conservas, condimentos y agar-agar","Polígono O Acevedo parcela 14, 15185 Cerceda, A Coruña","Empresa de Cerceda que cultiva y recolecta manualmente algas de la costa gallega y las transforma en conservas, condimentos y otros alimentos ecológicos.",Tienda online,+34981688030,oficina@portomuinos.com,https://www.portomuinos.com/,,https://www.instagram.com/portomuinos/,https://www.google.com/maps/search/?api=1&query=Porto%20Mu%C3%AD%C3%B1os%2C%20Pol%C3%ADgono%20O%20Acevedo%20parcela%2014%2C%2015185%20Cerceda%2C%20A%20Coru%C3%B1a&query_place_id=ChIJp7Fw7wZgLg0RdlsHNEOeEBA,43.174398,-8.4767052,/productores/galicia/a-coruna/porto-muinos-cerceda.webp,verificado,sí,ecommerce
pescados-loureda-a-coruna,Pescados Loureda,A Coruña,Pescado,"Pescado fresco de lonja, pescado preparado a medida","Peirao da Palloza, almacén H8, 15006 A Coruña","Empresa familiar que compra pescado fresco en lonjas gallegas y lo selecciona, transforma y porciona para colectividades y restauración.",Lunes a viernes de 9:00 a 15:00,+34881120439,pescados.loureda@hotmail.com,https://www.pescadosloureda.com/,,,https://www.google.com/maps/search/?api=1&query=Pescados%20Loureda%2C%20Peirao%20da%20Palloza%2C%20almac%C3%A9n%20H8%2C%2015006%20A%20Coru%C3%B1a&query_place_id=ChIJi9_3pIJ8Lg0RLG9idbH7OoM,43.358822,-8.3973753,/productores/galicia/a-coruna/pescados-loureda-a-coruna.webp,verificado,no,
conservas-la-pureza-carino,Conservas La Pureza,Cariño,Pescado,"Bonito, atún, sardinillas, mejillones","Rúa do Río Grande 2 bajo, 15360 Cariño, A Coruña",Conservera de Cariño que elabora en su propia fábrica conservas de pescado y marisco en formatos minoristas y mayoristas.,Lunes a viernes de 10:00 a 13:30 y de 16:30 a 19:00,+34981405004,conservas@lapureza.es,https://www.lapureza.es/,,,https://www.google.com/maps/search/?api=1&query=Conservas%20La%20Pureza%2C%20R%C3%BAa%20do%20R%C3%ADo%20Grande%202%20bajo%2C%2015360%20Cari%C3%B1o%2C%20A%20Coru%C3%B1a&query_place_id=ChIJY-pg1lLxLQ0RsKTThL0tFio,43.74108,-7.87128,/productores/galicia/a-coruna/conservas-la-pureza-carino.webp,verificado,sí,ecommerce
conservas-ria-de-arosa-a-pobra-do-caraminal,Conservas Ría de Arosa,A Pobra do Caramiñal,Pescado,"Mejillones en escabeche, conservas de marisco","Lugar de Lomba s/n, Postmarcos, 15940 A Pobra do Caramiñal, A Coruña",Fábrica gallega fundada por Conservas Ortiz para elaborar artesanalmente mejillón de las rías en A Pobra do Caramiñal.,Lunes a viernes 08:00-16:30,+34981830200,informacion@conservasriadearosa.com,https://www.conservasortiz.com/,,,https://www.google.com/maps/search/?api=1&query=Conservas%20R%C3%ADa%20de%20Arosa%2C%20Lugar%20de%20Lomba%20s%2Fn%2C%20Postmarcos%2C%2015940%20A%20Pobra%20do%20Carami%C3%B1al%2C%20A%20Coru%C3%B1a,42.6142724,-8.9299722,,verificado,sí,ecommerce
conservas-cortizo-rianxo,Conservas Cortizo,Rianxo,Pescado,"Atún, sardinas de Rianxo, mejillones, zamburiñas","Lugar Carballeira 19, 15920 Rianxo, A Coruña",Conservera familiar e independiente que fabrica conservas de pescado y marisco en Rianxo desde su planta de Carballeira.,Consultar web,+34981843838,info@conservascortizo.com,https://conservascortizo.com/,,https://www.instagram.com/conservascortizo/,https://www.google.com/maps/search/?api=1&query=Conservas%20Cortizo%2C%20Lugar%20Carballeira%2019%2C%2015920%20Rianxo%2C%20A%20Coru%C3%B1a&query_place_id=ChIJ_____1sXLw0Rsxv8RAfzwmU,42.6586827,-8.8140325,/productores/galicia/a-coruna/conservas-cortizo-rianxo.webp,verificado,sí,ecommerce
queixeria-barral-arzua,Queixería Barral,Arzúa,Lácteos y quesos,"Queso Arzúa-Ulloa DOP, queso Tetilla DOP, especialidades gallegas","A Riba 6, Pantiñobre, 15810 Arzúa, A Coruña",Quesería familiar fundada en 1989 que elabora en Pantiñobre quesos gallegos con leche de ganaderías de la comarca.,Lunes a viernes de 8:00 a 17:00,+34981500928,info@queixosbarral.com,https://queixosbarral.com/,,https://www.instagram.com/queixosbarral/,https://www.google.com/maps/search/?api=1&query=Queixer%C3%ADa%20Barral%2C%20Riva%206%2C%2015810%20Panti%C3%B1obre%2C%20Arz%C3%BAa%2C%20A%20Coru%C3%B1a&query_place_id=ChIJu4VkohpLLg0RtCZ8vSYyqGI,42.9097356,-8.1882403,/productores/galicia/a-coruna/queixeria-barral-arzua.webp,verificado,no,
queizuar-queserias-bama-touro,Queizuar / Queixerías Bama,Touro,Lácteos y quesos,"Queso Arzúa-Ulloa DOP, queso Tetilla DOP, marcas Bama y Punteiro","A Silva s/n, Bama, 15822 Touro, A Coruña","Queizuar SL elabora quesos tradicionales gallegos en su fábrica de Bama y comercializa, entre otras, las marcas Queixerías Bama y Punteiro.",Consultar,+34981504111,pedidos@qbama.es,https://www.queixeriasbama.es/,,,https://www.google.com/maps/search/?api=1&query=Queizuar%20%2F%20Queser%C3%ADas%20Bama%2C%2015823%20Touro%2C%20A%20Coru%C3%B1a&query_place_id=ChIJ3V52caAmLw0Ro_MfHf4-Ueg,42.8792252,-8.3652144,/productores/galicia/a-coruna/queizuar-queserias-bama-touro.webp,verificado,sí,email
galmesan-arzua,Galmesán,Arzúa,Lácteos y quesos,Queso Galmesán de pasta dura y larga maduración,"Lugar de Teiraboa s/n, 15810 Arzúa, A Coruña",Proyecto familiar que transforma leche de pequeños ganaderos gallegos en pastoreo en un queso de pasta dura y larga maduración.,Consultar,+34981508078,comercial@galmesan.es,https://www.galmesan.es/,,https://www.instagram.com/galmesan/,https://www.google.com/maps/search/?api=1&query=Galmes%C3%A1n%2C%20Teiraboa%2C%2015810%20Arz%C3%BAa%2C%20A%20Coru%C3%B1a&query_place_id=ChIJ-W3HqSlLLg0RGsqpUgTVK-o,42.9315062,-8.1493388,/productores/galicia/a-coruna/galmesan-arzua.webp,verificado,no,
queinaga-curtis,Queinaga,Curtis,Lácteos y quesos,"Queso Tetilla DOP, Arzúa-Ulloa DOP, queso del país","A Campa s/n, Fisteus, 15310 Curtis, A Coruña",Sociedad agraria quesera de Curtis que elabora quesos gallegos con leche pasteurizada bajo las DOP Tetilla y Arzúa-Ulloa.,Consultar,+34981787036,queinaga@queinaga.es,https://www.queinaga.es/,,,https://www.google.com/maps/search/?api=1&query=Queinaga%2C%20A%20Campa%2C%2015310%20Curtis%2C%20A%20Coru%C3%B1a&query_place_id=ChIJKxfCFgE_Lg0Rz7sX9nN7wP4,43.1384973,-8.1315253,/productores/galicia/a-coruna/queinaga-curtis.webp,verificado,no,
