slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
queixeria-daniberto-vilalba,Queixería Daniberto,Vilalba,Lácteos y quesos,Queso San Simón da Costa DOP,"Rúa Pude 2, San Simón da Costa, 27815 Vilalba, Lugo",Quesería familiar de San Simón da Costa dedicada al queso ahumado DOP elaborado con leche de vaca de Terra Chá.,Consultar web o venta directa,+34607577998,danibertosat@hotmail.com,http://daniberto.com/,,https://www.instagram.com/queseriadaniberto/,https://www.google.com/maps/search/?api=1&query=Queixer%C3%ADa%20Daniberto%2C%20R%C3%BAa%20Pude%202%2C%20San%20Sim%C3%B3n%20da%20Costa%2C%2027815%20Vilalba%2C%20Lugo&query_place_id=ChIJ7U1KQfPnMQ0Rv7m5D2xCtvc,43.3693637,-7.6120024,/productores/galicia/lugo/queixeria-daniberto-vilalba.webp,pendiente,no comprobado,
queixeria-artesan-don-crisanto-vilalba,Queixería Artesán Don Crisanto,Vilalba,Lácteos y quesos,Queso San Simón da Costa DOP,"Lugar Moreda, Lanzós, 27816 Vilalba, Lugo","Quesería de Lanzós inscrita en la DOP San Simón da Costa, centrada en queso de vaca ahumado de elaboración local.",Consultar venta directa,+34982525637,crisantosat@hotmail.com,http://www.queixeriacrisanto.com/,,,https://www.google.com/maps/search/?api=1&query=Queixer%C3%ADa%20Artes%C3%A1n%20Don%20Crisanto%2C%20Lugar%20Moreda%2C%20Lanz%C3%B3s%2C%2027816%20Vilalba%2C%20Lugo&query_place_id=ChIJRaPpLz_lMQ0R4XiyYj5_VIk,43.367832,-7.635204,/productores/galicia/lugo/queixeria-artesan-don-crisanto-vilalba.webp,pendiente,no comprobado,
fontelas-queixeria-vilalba,Fontelas Queixería (Javier López Piñedo),Vilalba,Lácteos y quesos,"Fontelas DOP San Simón da Costa, Bufón, Patela, Requeixo","Parque Empresarial Sete Pontes, parcela 40, 27816 Vilalba, Lugo","Quesería de Javier López Piñedo en Vilalba, especializada en San Simón da Costa DOP y elaboraciones de vaca vinculadas a Terra Chá.",Consultar web o venta directa,+34982513643,info@fontelas.es,http://www.fontelas.es/,https://www.facebook.com/fontelasqueixeria/,https://www.instagram.com/queixeria_fontelas/,https://www.google.com/maps/search/?api=1&query=Fontelas%20Queixer%C3%ADa%2C%20Parque%20Empresarial%20Sete%20Pontes%2C%20parcela%2040%2C%2027816%20Vilalba%2C%20Lugo&query_place_id=ChIJSScy6jDkMQ0RxfiipfjVyNk,43.3171,-7.664016,/productores/galicia/lugo/fontelas-queixeria-vilalba.webp,verificado,no comprobado,
queixeira-casleiras-vilalba,Queixeira Casleiras,Vilalba,Lácteos y quesos,Queso San Simón da Costa DOP,"Cabanas s/n, Oleiros, 27815 Vilalba, Lugo",Quesería de Oleiros dedicada a la producción de queso San Simón da Costa con tradición quesera en Terra Chá.,Consultar venta directa,+34982527222,queixeriacasleiras@gmail.com,http://www.casleiras.com/,,,https://www.google.com/maps/search/?api=1&query=Queixeira%20Casleiras%2C%20Cabanas%20s%2Fn%2C%20Oleiros%2C%2027815%20Vilalba%2C%20Lugo&query_place_id=ChIJ7wU2avTnMQ0RqmZuYncOok8,43.2636101,-7.6399408,/productores/galicia/lugo/queixeira-casleiras-vilalba.webp,pendiente,no comprobado,
queseria-catadoiro-vilalba,Quesería Catadoiro (Mª Olga Riveira Requeijo),Vilalba,Lácteos y quesos,"Catadoiro DOP San Simón da Costa, queso fresco gallego","O Catadoiro 2, San Simón da Costa, 27815 Vilalba, Lugo","Quesería de Mª Olga Riveira Requeijo en San Simón da Costa, dedicada desde los años 80 al queso ahumado DOP Catadoiro.",Consultar web o venta directa,+34982188079,queixeriacatadoiro@hotmail.com,https://queixeriacatadoiro.com/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Catadoiro%2C%20O%20Catadoiro%202%2C%20San%20Sim%C3%B3n%20da%20Costa%2C%2027815%20Vilalba%2C%20Lugo&query_place_id=ChIJL2gHZon7MQ0R_d-SdT_XmVk,43.386525,-7.6137033,/productores/galicia/lugo/queseria-catadoiro-vilalba.webp,verificado,no comprobado,
queixeria-don-gabino-vilalba,Queixería Don Gabino,Vilalba,Lácteos y quesos,Queso San Simón da Costa DOP,"Augarrío 10, San Simón da Costa, 27815 Vilalba, Lugo",Quesería de San Simón da Costa que elabora queso ahumado de vaca y mantiene venta directa de producto local.,Consultar web o venta directa,+34982525922,correo@dongabino.es,http://www.dongabino.es/,,,https://www.google.com/maps/search/?api=1&query=Queixer%C3%ADa%20Don%20Gabino%2C%20Augarr%C3%ADo%2010%2C%20San%20Sim%C3%B3n%20da%20Costa%2C%2027815%20Vilalba%2C%20Lugo&query_place_id=ChIJ67Rn_6TmMQ0R-Le1_eDiXbg,43.3948591,-7.6271313,/productores/galicia/lugo/queixeria-don-gabino-vilalba.webp,pendiente,no comprobado,
queixerias-prestes-vilalba,Queixerías Prestes,Vilalba,Lácteos y quesos,"San Simón da Costa, queso de vaca","Polígono Industrial Sete Pontes, parcelas 49-50, 27816 Vilalba, Lugo",Quesería artesana de Vilalba con producción de San Simón da Costa y otros quesos de leche de vaca.,Consultar web o venta directa,+34982525757,info@sansimonprestes.com,http://www.quesosprestes.com/,,https://www.instagram.com/quesosprestes/,https://www.google.com/maps/search/?api=1&query=Queixer%C3%ADas%20Prestes%2C%20Pol%C3%ADgono%20Industrial%20Sete%20Pontes%2C%20parcelas%2049-50%2C%2027816%20Vilalba%2C%20Lugo&query_place_id=ChIJ15YjajrkMQ0Rx6BQNn1ZncM,43.3169605,-7.6668316,/productores/galicia/lugo/queixerias-prestes-vilalba.webp,pendiente,no comprobado,
lacteos-loran-abadin,Lácteos Lorán,Abadín,Lácteos y quesos,Queso San Simón da Costa DOP,"Praza Gontán 5, 27738 Abadín, Lugo",Industria láctea de Abadín integrada en la zona de producción del queso San Simón da Costa.,Consultar web o venta directa,+34982508009,loran@ctv.es,http://lacteosloran.com/,,,https://www.google.com/maps/search/?api=1&query=L%C3%A1cteos%20Lor%C3%A1n%2C%20Praza%20Gont%C3%A1n%205%2C%2027738%20Abad%C3%ADn%2C%20Lugo&query_place_id=ChIJ06YUjRDtMQ0RKzWbt5tTUSo,43.3665672,-7.4702629,/productores/galicia/lugo/lacteos-loran-abadin.webp,pendiente,no comprobado,
leitigal-castro-de-rei,Leitigal,Castro de Rei,Lácteos y quesos,Quesos y productos lácteos,"Polígono Industrial Castro Ribeiras de Lea, P-50, 27260 Castro de Rei, Lugo",Empresa láctea de Castro de Rei vinculada a la producción quesera lucense y a la transformación de leche local.,Consultar web o venta directa,+34982310505,info@leitigal.com,http://www.leitigal.com/,,,https://www.google.com/maps/search/?api=1&query=Leitigal%2C%20Pol%C3%ADgono%20Industrial%20Castro%20Ribeiras%20de%20Lea%2C%20P-50%2C%2027260%20Castro%20de%20Rei%2C%20Lugo&query_place_id=ChIJq6qqmr3GMQ0RbFsYQM0hWPU,43.1362149,-7.5056357,/productores/galicia/lugo/leitigal-castro-de-rei.webp,pendiente,no comprobado,
airas-moniz-chantada,Airas Moniz,Chantada,Lácteos y quesos,"Queso azul Savel, Terra, queso de pastoreo","Lugar de Outeiro, San Salvador de Asma s/n, 27519 Chantada, Lugo",Quesería de pastoreo de Chantada reconocida por quesos de leche cruda y afinados elaborados en la Ribeira Sacra lucense.,Consultar web o visitas,+34639692351,visitas@airasmoniz.com,http://www.airasmoniz.com/,,,https://www.google.com/maps/search/?api=1&query=Airas%20Moniz%2C%20Lugar%20de%20Outeiro%2C%20San%20Salvador%20de%20Asma%20s%2Fn%2C%2027519%20Chantada%2C%20Lugo&query_place_id=ChIJFUtF8WMfMA0RK7yWGrbhaT0,42.5989263,-7.7554214,/productores/galicia/lugo/airas-moniz-chantada.webp,pendiente,no comprobado,
arqueixal-palas-de-rei,Arqueixal,Palas de Rei,Lácteos y quesos,"Queso Arzúa-Ulloa, yogur, leche ecológica","Santiago de Albá, 27207 Palas de Rei, Lugo","Granja y quesería familiar de A Ulloa que produce queso, yogur y leche ecológica con vacas propias.",Consultar web o visitas,+34982380251,contacto@arqueixal.com,http://www.arqueixal.es/,,https://www.instagram.com/arqueixal/,https://www.google.com/maps/search/?api=1&query=Arqueixal%2C%20Santiago%20de%20Alb%C3%A1%2C%2027207%20Palas%20de%20Rei%2C%20Lugo&query_place_id=ChIJq6qqZpPTLw0RiLCKlT7pklQ,42.8465881,-7.8876271,/productores/galicia/lugo/arqueixal-palas-de-rei.webp,pendiente,no comprobado,
queixos-castelo-de-branas-pedrafita-do-cebreiro,Queixos Castelo de Brañas,Pedrafita do Cebreiro,Lácteos y quesos,Queso DOP Cebreiro,"Acceso Mercado Gandeiro s/n, 27670 Pedrafita do Cebreiro, Lugo",Quesería familiar de Pedrafita do Cebreiro dedicada a la recuperación y elaboración del queso DOP Cebreiro.,Lun-Vie 09:00-14:00 y 16:00-19:00,+34982367163,queixoscastelo@gmail.com,http://www.queixoscastelo.com/,https://www.facebook.com/QueixoDoCebreiroCastelo/,https://www.instagram.com/queixoscastelo/,https://www.google.com/maps/search/?api=1&query=Queixos%20Castelo%20de%20Bra%C3%B1as%2C%20Acceso%20Mercado%20Gandeiro%20s%2Fn%2C%2027670%20Pedrafita%20do%20Cebreiro%2C%20Lugo&query_place_id=ChIJo37J3qj2MA0RLlqWhRFsF8I,42.7253695,-7.0237757,/productores/galicia/lugo/queixos-castelo-de-branas-pedrafita-do-cebreiro.webp,pendiente,no comprobado,
as-vacas-da-ulloa-sen-mais-palas-de-rei,As Vacas da Ulloa / Sen Máis,Palas de Rei,Lácteos y quesos,"Leche fresca ecológica, yogur ecológico","Lugar A Cernada 1, Augasantas, 27205 Palas de Rei, Lugo",Cooperativa láctea de A Ulloa que transforma leche ecológica propia en leche fresca y yogures con venta directa.,Lun-Vie 09:00-14:00 y 16:00-19:00,+34982096038,info@senmais.gal,https://senmais.gal/es/,https://www.facebook.com/as-vacas-da-ulloa,https://www.instagram.com/sen.mais/,https://www.google.com/maps/search/?api=1&query=As%20Vacas%20da%20Ulloa%20%2F%20Sen%20M%C3%A1is%2C%20Lugar%20A%20Cernada%201%2C%20Augasantas%2C%2027205%20Palas%20de%20Rei%2C%20Lugo&query_place_id=ChIJC6P1wOArLg0R_DxK2BVzigE,42.9739688,-7.8463062,/productores/galicia/lugo/as-vacas-da-ulloa-sen-mais-palas-de-rei.webp,pendiente,no comprobado,
granxa-maruxa-monterroso,Granxa Maruxa,Monterroso,Lácteos y quesos,Leche ecológica y derivados lácteos,"Lugar de Cumbraos 1, 27215 Monterroso, Lugo","Granja ecológica de vacas en A Ulloa, conocida por su leche ecológica y por proyectos derivados de producción local.",Consultar visita o venta directa,+34616789009,,https://www.muuhlloa.com/gl/,,https://www.instagram.com/muuhlloa/,https://www.google.com/maps/search/?api=1&query=Granxa%20Maruxa%2C%20Lugar%20de%20Cumbraos%201%2C%2027215%20Monterroso%2C%20Lugo&query_place_id=ChIJwyJd9N7VLw0RxdBRUV_XkJQ,42.808008,-7.8288899,/productores/galicia/lugo/granxa-maruxa-monterroso.webp,pendiente,no comprobado,
abadia-da-cova-adegas-moure-o-savinao,Abadía da Cova - Adegas Moure,O Saviñao,Bodega,"Vino Ribeira Sacra, mencía, godello","Lugar A Cova 63, 27548 O Saviñao, Lugo",Bodega histórica de Ribeira Sacra con viñedos en bancales del Miño y elaboración de vinos de variedades gallegas.,Consultar visitas y tienda,+34982453062,,http://www.adegasmoure.com/es/enoturismo,,https://www.instagram.com/abadiadacova/,https://www.google.com/maps/search/?api=1&query=Abad%C3%ADa%20da%20Cova%20-%20Adegas%20Moure%2C%20Lugar%20A%20Cova%2063%2C%2027548%20O%20Savi%C3%B1ao%2C%20Lugo&query_place_id=ChIJu5cTJCAZMA0RBUpvG8BWXhM,42.56612,-7.676926,/productores/galicia/lugo/abadia-da-cova-adegas-moure-o-savinao.webp,pendiente,no comprobado,
bodegas-regina-viarum-sober,Bodegas Regina Viarum,Sober,Bodega,"Mencía, godello, vinos Ribeira Sacra","Doade s/n, 27424 Sober, Lugo","Bodega de Doade en la subzona de Amandi, orientada a vinos de Ribeira Sacra y experiencias de enoturismo.",Consultar visitas y tienda,+34982096031,,http://www.reginaviarum.es/enoturismo,,https://www.instagram.com/bdreginaviarum/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Regina%20Viarum%2C%20Doade%20s%2Fn%2C%2027424%20Sober%2C%20Lugo&query_place_id=ChIJpZ8acfQMMA0RhrGhBoXKUt0,42.4084825,-7.4766047,/productores/galicia/lugo/bodegas-regina-viarum-sober.webp,pendiente,no comprobado,
rectoral-de-amandi-sober,Bodegas Rectoral de Amandi,Sober,Bodega,Vinos Ribeira Sacra Amandi,"Amandi, 27423 Sober, Lugo",Bodega situada en Amandi que elabora vinos tintos y blancos de la denominación Ribeira Sacra.,Consultar web o visitas,+34982152157,,http://www.rectoraldeamandi.com/,,https://www.instagram.com/rectoraldeamandi/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Rectoral%20de%20Amandi%2C%20Amandi%2C%2027423%20Sober%2C%20Lugo&query_place_id=ChIJi7i51SMQMA0RqOD27rsdcDI,42.3990114,-7.5158282,/productores/galicia/lugo/rectoral-de-amandi-sober.webp,pendiente,no comprobado,
