slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
olio-pignatelli,Olio Pignatelli,Monteroduni,Aceite,olio extravergine di oliva,"Via Sant' Eusanio, 86075 Monteroduni IS",,,,,https://www.oliopignatelli.com/,,,https://www.google.com/maps/search/?api=1&query=Olio%20Pignatelli%2C%20Via%20Sant%27%20Eusanio%2C%2086075%20Monteroduni%20IS&query_place_id=ChIJo1SHTpyFOhMRdmq3Q5EDFoI,41.5285124,14.148593799999999,,,sí,ecommerce,,2709,,,,,,,it,molise,isernia,,,,,,
biancometa,Biancometa,Acquaviva d'Isernia,Lácteos y quesos,"blu di capra, ricotta, formaggi caprini a latte crudo","Corso Carbonari 18, 86080 Acquaviva d'Isernia IS",Biancometa alleva capre di razza camosciata alpina e trasforma il proprio latte crudo in un piccolo caseificio ad Acquaviva d’Isernia.,,,,https://www.ilcampo.shop/products/morbidello-di-capra-biancometa-copia,,,https://www.google.com/maps/search/?api=1&query=Biancometa%2C%20Corso%20Carbonari%2018%2C%2086080%20Acquaviva%20d%27Isernia%20IS&query_place_id=ChIJxS_cKAB5MBMRQmnJ8cH5HY0,41.66667,14.15000,,pendiente,sí,marketplace,,541,it,,,,,,it,molise,isernia,,,,,,
caseificio-di-nucci,Caseificio Di Nucci,Agnone,Lácteos y quesos,"Caciocavallo di Agnone PAT, stracciata, scamorza, caciosalame","Zona Artigianale Giovanni Paolo II, 86081 Agnone IS",La famiglia Di Nucci trasforma il latte di una filiera locale certificata in formaggi tradizionali dell'Alto Molise nel proprio caseificio di Agnone.,,+39086577288,info@caseificiodinucci.it,https://www.caseificiodinucci.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Di%20Nucci%2C%20Zona%20Artigianale%20Giovanni%20Paolo%20II%2C%2086081%20Agnone%20IS&query_place_id=ChIJW3jsxq2IMBMRYqvqvP4UFYc,41.81040,14.37850,,,sí,ecommerce,,1083,it,,,,,,it,molise,isernia,,,,,,
caseificio-di-pasquo,Caseificio Di Pasquo,Agnone,Lácteos y quesos,"caciocavallo, latticini freschi, Tufone, Cacio Campana","Zona Artigianale Giovanni Paolo II 5, 86081 Agnone IS","Caseificio familiare di Agnone che produce formaggi freschi e stagionati con latte vaccino pastorizzato, con vendita diretta online e visite.",,+39086579275,info@caseificiodipasquo.com,https://www.caseificiodipasquo.com/it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Di%20Pasquo%2C%20Zona%20Artigianale%20Giovanni%20Paolo%20II%205%2C%2086081%20Agnone%20IS&query_place_id=ChIJL3LDLmyPMBMR62oCBfnD5ug,41.81040,14.37850,,,sí,ecommerce,,1084,it,,,,,,it,molise,isernia,,,,,,
la-matesina,La Matesina,Cantalupo nel Sannio,Lácteos y quesos,"fiordilatte, appassite, caciocavallo, formaggi freschi","Località Limatelle snc, 86092 Cantalupo nel Sannio IS",Caseificio artigianale di Cantalupo nel Sannio che produce individualmente formaggi freschi e a pasta filata con latte crudo di vacche molisane.,,+390865813015,info@lamatesina.it,https://www.lamatesina.it/,,,https://www.google.com/maps/search/?api=1&query=La%20Matesina%2C%20Localit%C3%A0%20Limatelle%20snc%2C%2086092%20Cantalupo%20nel%20Sannio%20IS&query_place_id=ChIJSdNsFKl6OhMRoAywFVVqW_M,41.51667,14.40000,,,no,,,2251,it,,,,,,it,molise,isernia,,,,,,
caseificio-pallotta,Caseificio Pallotta,Capracotta,Lácteos y quesos,"Caciocavallo Macchione, stracciata, ricotta, scamorza, laccetti","Via Nicola Falconi snc, 86082 Capracotta IS",Caseificio familiare di Capracotta che trasforma dal 1988 il latte dei pascoli dell'Alto Molise in formaggi freschi e stagionati.,,+39086594262,info@caseificiopallotta.it,https://www.caseificiopallotta.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Pallotta%2C%20Via%20Nicola%20Falconi%20snc%2C%2086082%20Capracotta%20IS&query_place_id=ChIJZcqp0L9iMBMRkuHq-7_VHLY,41.83333,14.26667,,,sí,ecommerce,,1283,it,,,,,,it,molise,isernia,,,,,,
caseificio-antonio-pulsone,Caseificio Antonio Pulsone e Figli,Isernia,Lácteos y quesos,"mozzarella, scamorza, caciocavallo, ricotta, formaggi stagionati","Via Latina 68, 86170 Isernia IS",Caseificio artigianale di Isernia dove la famiglia Pulsone produce e distribuisce formaggi tradizionali del Molise da più di tre generazioni.,,+390865415529,info@caseificiopulsone.com,https://www.caseificiopulsone.com/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Antonio%20Pulsone%20e%20Figli%2C%20Via%20Latina%2068%2C%2086170%20Isernia%20IS&query_place_id=ChIJverT8N-AOhMR0BemNtPd254,41.60278,14.23972,,,no,,,941,it,,,,,,it,molise,isernia,,,,,,
fonte-luna,Caseificio Fonte Luna,Vastogirardi,Lácteos y quesos,"Caciocavallo di Vastogirardi, stracciata, scamorza, ricotta","Località Sterparo, 86089 Vastogirardi IS",Cooperativa agricola di Vastogirardi che produce a mano formaggi di montagna a pasta filata con latte conferito da greggi locali al pascolo.,,+393760622764,info@caseificiofonteluna.it,https://www.caseificiofonteluna.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Fonte%20Luna%2C%20Localit%C3%A0%20Sterparo%2C%2086089%20Vastogirardi%20IS&query_place_id=ChIJVd41_qB9MBMRTPbH3G9q_Lg,41.76667,14.26667,,,no,,,1123,it,,,,,,it,molise,isernia,,,,,,
caseificio-di-menna-alberto,Caseificio Di Menna Alberto,Agnone,Lácteos y quesos,"caciocavallo, ricotta, scamorza, mozzarella, stracciata","Strada Comunale Rigaini 18, 86081 Agnone IS",Caseificio di Agnone che produce e vende formaggi tradizionali freschi e a pasta filata di latte vaccino presso la sede di Rigaini.,Mon-Sat 07:00-20:00; Sun 08:00-20:00,+390865721083,,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Di%20Menna%20Alberto%2C%20Strada%20Comunale%20Rigaini%2018%2C%2086081%20Agnone%20IS&query_place_id=ChIJEa8ixK2IMBMRgFmVf3k8-HQ,41.81040,14.37850,,pendiente,no comprobado,,,1082,it,,,,,,it,molise,isernia,,,,,,
caseificio-di-pietro-gianluca,Caseificio Di Pietro,Agnone,Lácteos y quesos,"formaggi vaccini, formaggi freschi","Contrada Fontesambuco 142, 86081 Agnone IS",Caseificio agricolo di Agnone che produce formaggi freschi e stagionati di latte vaccino e vende tramite la rete Campagna Amica.,,,,https://www.campagnamica.it/la-nostra-rete/fattorie/az-agr-caseificio-di-pietro-gianluca/,,,,41.81040,14.37850,,pendiente,no comprobado,,,1086,it,,,,,,it,molise,isernia,,,,,,
