slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
caseificio-mongibella,Caseificio Mongibella,Buccheri,Lácteos y quesos,"Ragusano DOP; Cosacavaddu Ibleo; Luna Piena; Quota Mille; mozzarella; burrata; ricotta",Contrada Piana snc - Strada Provinciale 10 40,"Caseificio familiar de los montes Ibleos que transforma leche de vaca, oveja y cabra y combina tecnología quesera con elaboraciones tradicionales.",,+3909311810355,info@mongibella.it,https://www.mongibella.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Mongibella%2C%20Contrada%20Piana%20snc%20-%20Strada%20Provinciale%2010%2040&query_place_id=ChIJxWkAejB6ERMRiyf3Ufy_FyQ,37.13084698,14.87871531,,,no comprobado,,,1257,es,,,,,
agribio-conti,Agribio Conti,Lentini,Legumbres y cereales,"Arroz Carnaroli; Arborio; Ribe; arroz negro integral; arroz rojo integral; lentejas; garbanzos",Contrada Cuccumella,Explotación ecológica siciliana de Sebastiano Conti que cultiva y transforma artesanalmente arroz y legumbres en la llanura de Lentini.,,+393925108236,info@agribioconti.com,https://www.agribioconti.com/,,,,37.41546532,14.80911996,,,sí,ecommerce,,53,es,,,,,
caseificio-rizzo-enzo,Caseificio Rizzo Enzo,Lentini,Lácteos y quesos,"Ricotta fresca; mozzarella; provola; quesos frescos y curados",Via Riccardo da Lentini 152,"Caseificio con tienda en Lentini que elabora y vende ricotta, mozzarella, provola y otros quesos frescos y curados.","Lun-Mié y Vie-Sáb 07:30-14:00 y 17:15-20:30; Jue 07:30-14:00; Dom cerrado",+393664810962,,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Rizzo%20Enzo%2C%20Via%20Riccardo%20da%20Lentini%20152&query_place_id=ChIJ5zkpuLxhERMRl-xNmjh9PMk,37.2961904,14.9980263,,pendiente,no comprobado,,,1326,es,,,,,
albacara-bio,Albacara Bio,Rosolini,Lácteos y quesos,"Caciotta de leche cruda de cabra; ricotta; quesos untables; yogur; aceite Donna Carmela; pasta",Contrada Carbonaro snc,"Finca ecológica de circuito cerrado con rebaño caprino, sala de ordeño y quesería propia; también produce aceite, pasta, cereales, fruta y verdura.",,+393396676913,info@albacarabio.it,https://www.albacarabio.it/,,,https://www.google.com/maps/search/?api=1&query=Albacara%20Bio%2C%20Contrada%20Carbonaro%20snc&query_place_id=ChIJ2afvyNKJERMRoVz-bNB7HWA,36.96974798,14.85041532,,,no comprobado,,Aceite|Pan y cereal|Fruta y verdura,120,es,,,,,
azienda-agricola-floridia-salvatrice,Azienda Agricola Floridia Salvatrice,Rosolini,Lácteos y quesos,Ragusano DOP,Contrada Pernicia snc,Explotación ganadera y quesería familiar de Rosolini inscrita como elaboradora de Ragusano DOP con leche propia.,,+390931851032,,,,,,36.81667,14.95,,pendiente,no comprobado,,,349,es,,,,,
gelateria-aretusea,Gelateria Aretusea,Siracusa,Helados,"Helado en tarrina; helado mantecado; tartas y porciones heladas; semifríos; cannolo helado",Via Stentinello 16,"Marca de Mediffer, empresa siracusana que desde 1998 produce helados, semifríos y pastelería congelada en su propio establecimiento.",,+390931494278,mediffersrl@gmail.com,https://www.gelateriaaretusea.com/,,,https://www.google.com/maps/search/?api=1&query=Gelateria%20Aretusea%2C%20Via%20Stentinello%2016&query_place_id=ChIJq4RJbFzPExMRmC8AB4Ibz9E,37.1052195,15.25486694,,,no comprobado,,,2003,es,,,,,
frescolat-scalisi,Frescolat di Scalisi Giacomo Maria e Francesco,Carlentini,Lácteos y quesos,Leche cruda de vaca; quesos de leche de vaca,Contrada San Demetrio snc,Explotación bovina familiar activa que produce leche cruda y transforma parte de ella en quesos en su unidad de Carlentini.,,+393393021352,,,,,,37.27578,15.01447,,pendiente,no comprobado,,,1972,es,,,,,
azienda-coco,Azienda Coco Società Semplice Agricola,Lentini,Lácteos y quesos,Productos lácteos de oveja; cabra y vaca,Contrada Sigona snc,"Explotación ovina y caprina con establecimiento propio autorizado para transformar leche de oveja, cabra y vaca en Lentini.",,,,,,,,37.28333,15,,pendiente,no comprobado,,,492,es,,,,,
nieli-salvatore,Nieli Salvatore,Noto,Lácteos y quesos,Productos lácteos de vaca; cabra y oveja,Contrada Sparano snc,"Explotación lechera activa de Noto con unidad propia de transformación autorizada para leche de vaca, cabra y oveja.",,,,,,,,36.88333,15.08333,,pendiente,no comprobado,,,2675,es,,,,,
ignaccolo-giuseppina,Ignaccolo Giuseppina,Rosolini,Lácteos y quesos,Productos lácteos de oveja; cabra y vaca,Via Masaccio 31,Explotación ovina y caprina activa de Rosolini con establecimiento propio de transformación láctea autorizado para las tres especies.,,,,,,,,36.81667,14.95,,pendiente,no comprobado,,,2091,es,,,,,
birrificio-alveria,Birrificio Alveria,Noto,Cerveza,,,Birrificio Alveria brews its own beer in Noto.,,,,https://www.birrificioalveria.it/,,https://www.instagram.com/birrificioalveria/,,36.88333,15.08333,,pendiente,no comprobado,,,3421,en,,,,,
frantoio-galioto,Frantoio Galioto,Ferla,Aceite,,,Frantoio Galioto produces its own olive oil in Ferla.,,,info@frantoiogalioto.it,https://www.frantoiogalioto.it/,,https://www.instagram.com/frantoiogalioto/,,37.11667,14.95000,,pendiente,no comprobado,,,3422,en,,,,,
agrestis,Agrestis,Buccheri,Aceite,,,Agrestis produces its own olive oil in Buccheri.,,,agrestis.evoo@gmail.com,https://www.agrestis.eu/,,https://www.instagram.com/agrestis_sicilia/,,37.12500,14.85194,,pendiente,no comprobado,,,3423,en,,,,,
caffe-sicilia,Caffè Sicilia,Noto,Dulces y repostería,,,Caffè Sicilia makes its own baked goods and confectionery in Noto.,,,info@caffesicilia.it,https://www.caffesicilia.it/,,https://www.instagram.com/caffesicilianoto/,,36.88333,15.08333,,pendiente,sí,ecommerce,,3424,en,,,,,
cantine-gulino,Cantine Gulino,Siracusa,Vino,,,Cantine Gulino produces its own wine in Siracusa.,,,info@cantinegulino.it,https://www.cantinegulino.it/,,https://www.instagram.com/cantinegulino/,,37.06917,15.28750,,pendiente,no comprobado,,,3425,en,,,,,
pasam-agrumi,P.A.S.A.M. Agrumi,Siracusa,Fruta y verdura,"Limone di Siracusa IGP, Femminello siracusano biologico","Via Elorina 131/A, 96100 Siracusa SR",Producer cooperative cultivating and marketing Limone di Siracusa IGP through its Siracusa processing centre.,,,info@pasamagrumi.it,https://www.pasamagrumi.it/,,,,,,,pendiente,no comprobado,,,3464,en,,,,,
barone-sergio,Barone Sergio,Pachino,Vino,,,,,+393493800941,info@baronesergio.it,https://baronesergio.it/en/company/,https://www.facebook.com/baronesergiowines,https://www.instagram.com/baronesergiowines/,,36.71667,15.1,,pendiente,no comprobado,,,3702,,,,,,
feudo-maccari,Feudo Maccari,Noto,Vino,,,,,+393456925843,info@feudomaccari.it,https://www.feudomaccari.it/,https://www.facebook.com/FeudoMaccari,https://www.instagram.com/feudomaccari/,,36.88333,15.08333,,pendiente,sí,ecommerce,,3703,,,,,,
tuttotonda,Tuttotonda,Buccheri,Aceite,,,,,,,https://www.tuttotonda.it/en/the-company/,https://www.facebook.com/tuttotonda,,,37.125,14.85194,,pendiente,no comprobado,,,3704,,,,,,
campisi-conserve,Campisi Conserve,Pachino,Pescado,"tuna, swordfish, amberjack, anchovies and fish preserves",,,,,,https://www.campisiconserve.it/en/page/4-company-campisi-conserve-marzamemi,,,,,,,pendiente,no comprobado,,,3891,,,,,,
