slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
la-porta-dei-parchi,La Porta dei Parchi,Anversa degli Abruzzi,Lácteos y quesos,Pecorino Brigantaccio; pecorini y caprini; ricottine affumicate; caciocavallo,Località Fonte di Curzio,"Cooperativa ganadera y bioagriturismo que transforma en la propia finca leche cruda ecológica de oveja, cabra y vaca; también elabora carne y embutidos.",,+39086449595,info@laportadeiparchi.it,https://laportadeiparchi.com/,http://www.facebook.com/735494893174558,,https://www.google.com/maps/search/?api=1&query=La%20Porta%20dei%20Parchi%2C%20Localit%C3%A0%20Fonte%20di%20Curzio&query_place_id=ChIJ3Qdml4oWMBMRL60PjCce230,41.9985541,13.7984068,,verificado,sí,ecommerce,Carne,2259,es,,,,,
azienda-zootecnica-gran-sasso,Azienda Zootecnica Gran Sasso,Castel del Monte,Lácteos y quesos,Canestrato di Castel del Monte; Marcetto; caciocavallo; ricotta; yogurt,Località Piedicolle - Strada Provinciale 7,"Explotación ovina de Giulio Petronio y familia con transformación de leche cruda; produce quesos, carne ovina, legumbres y cereales de montaña.",,+393335814030,bioformaggi.gransasso@gmail.com,,,,,42.36544,13.72592,,parcial,no comprobado,,Carne|Legumbres y cereales,501,es,,,,,
caseificio-santa-teresa,Caseificio Santa Teresa,L'Aquila,Lácteos y quesos,Fior di latte; treccia; ricotta; caciocavallo; provolone; caciotta; burro,Via Berardino Vecchioni 14/16,"Caseificio de la familia Perrella, activo desde 1953, que transforma leche local y abastece comercios de L'Aquila y su entorno.",,+39086262475,info@caseificiosantateresa.it,https://www.caseificiosantateresa.it/,https://www.facebook.com/caseificiosantateresa,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Santa%20Teresa%2C%20Via%20Berardino%20Vecchioni%2014%2F16&query_place_id=ChIJsSHkWovSLxMRymVOgSXcZJc,42.353855,13.3813979,,verificado,no comprobado,,,1362,es,,,,,
fratelli-marronaro,Fratelli Marronaro,Pizzoli,Lácteos y quesos,Pecorino di Pizzoli; Cardo Fiore; caciotta mista; semistagionato; ricotta,Località Campo Sportivo,Familia de ganaderos y maestros queseros que elabora pecorinos de leche propia siguiendo la tradición pastoril de Pizzoli.,"Lun-Sáb 09:00-13:00 y 16:30-19:30; Dom 09:00-12:30",+393478371701,pecorino.marronaro@gmail.com,https://www.fratellimarronaro.com/,https://www.facebook.com/fratellimarronaro/,https://www.instagram.com/fratelli_marronaro/,https://www.google.com/maps/search/?api=1&query=Fratelli%20Marronaro%2C%20Localit%C3%A0%20Campo%20Sportivo&query_place_id=ChIJc9dYt_0yLhMRYZV5RuHhC3k,42.4445711,13.3275969,,verificado,sí,ecommerce,,1963,es,,,,,
terrantica,Terrantica,Raiano,Lácteos y quesos,Caciotta di Raiano; mozzarella; quesos frescos y curados,Contrada Cannuccia snc,"Marca de la cooperativa agrícola An.Sa.Pe., que transforma leche de Abruzzo y distribuye quesos y aceite en comercios regionales.",,+390864726880,info@ansape-terrantica.it,https://www.ansape-terrantica.it/,https://www.facebook.com/terrantica.abruzzo/,https://www.instagram.com/terrantica.abruzzo/,https://www.google.com/maps/search/?api=1&query=Terrantica%2C%20Contrada%20Cannuccia%20snc&query_place_id=ChIJ_exteEs5MBMRMxxp0AsepME,42.1054824,13.8263956,,verificado,no comprobado,,Aceite,3270,es,,,,,
caseificio-magnante,Caseificio Magnante,Rocca di Mezzo,Lácteos y quesos,Formaggi vaccini freschi e stagionati; ricotta,Via delle Cese 10,Caseificio de Rocca di Mezzo dedicado a la transformación de leche bovina y a la elaboración artesanal de quesos.,,,,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Magnante%2C%20Via%20delle%20Cese%2010&query_place_id=ChIJDa79RjzYLxMRrBD9kWBSASY,42.2044814,13.5156193,,parcial,no comprobado,,,1229,es,,,,,
sambucoli-imbiso,Sambucoli Imbiso,Roccaraso,Lácteos y quesos,Pecorino; caciocavallo; scamorza; fior di latte; carni,Località Piano delle Cinque Miglia,Empresa agrozootécnica de Fabio Del Castello que cría ganado y transforma su leche y carne en el altiplano de Cinquemiglia.,,+39086469346,,,,,,41.8709,14.06743,,parcial,no comprobado,,Carne,3069,es,,,,,
chiusa-della-corte,Chiusa della Corte,San Vincenzo Valle Roveto,Lácteos y quesos,Pecorino Il Casiccio; caciotta; provolone; caciocavallo; fior di latte; appassita,Strada per San Giovanni,Caseificio familiar que transforma leche local de vaca Pezzata Rossa y oveja Sopravissana; produce además aceite de oliva virgen extra ecológico.,,+390863952137,,https://www.chiusadellacorte.it/,https://www.facebook.com/Chiusadellacorte/,,,41.8146743,13.5490151,,verificado,sí,ecommerce,Aceite,1534,es,,,,,
valle-scannese,Valle Scannese,Scanno,Lácteos y quesos,Gregoriano; Pecorino Brigantaccio; Ricotta Scorza Nera; caciocavallo; Francesco,Località Le Prata,"Explotación biológica de pastoreo y caseificio de la familia Rotolo, con cerca de treinta quesos de leche cruda y producción propia de carnes y embutidos.",,+390864576043,info@vallescannese.com,https://www.vallescannese.com/,https://www.facebook.com/Bioagriturismovallescannese/,https://www.instagram.com/gregoriorotolo/,,41.90264,13.87989,,verificado,sí,ecommerce,Carne,3332,es,,,,,
caseificio-fior-d-abruzzo,Caseificio Fior d'Abruzzo,Sulmona,Lácteos y quesos,Fior di latte; trecce; ricotta; caciocavallo; caciotta; yogurt; latte fresco,Via Cappuccini 142,Caseificio familiar con más de cuarenta años de elaboración diaria de lácteos y quesos de pasta filata a partir de leche bovina.,"Lun-Sáb 09:00-13:00 y 16:00-19:30",+39086455587,,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Fior%20d%27Abruzzo%2C%20Via%20Cappuccini%20142&query_place_id=ChIJmxT3k_RAMBMR1lr1DCZNcg8,42.0528083,13.9379441,,parcial,no comprobado,,,1117,es,,,,,
