slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
bibibir,Bibibir,Castellalto,Cerveza,birra artigianale,"Via Cesare Beccaria, 1, 64020 Villa Zaccheo-petriccione TE",,,,,https://www.bibibir.it/,,,https://www.google.com/maps/search/?api=1&query=42.7001143%2C13.8338409&query_place_id=ChIJv7jeAujrMRMRLfP73os9_EQ,42.7001143,13.8338409,,,sí,ecommerce,,542,,,,,,,it,abruzzo,teramo
microbirrificio-opperbacco,Microbirrificio Opperbacco,Notaresco,Cerveza,birra artigianale,"Via Casarino, 19, 64024 Notaresco TE",,,,info@opperbacco.it,https://opperbacco.it,,,https://www.google.com/maps/search/?api=1&query=42.6519218%2C13.8868958&query_place_id=ChIJUSm8QZTqMRMRm2Xl_u8-HNk,42.6519218,13.8868958,,,no comprobado,,,2609,,,,,,,it,abruzzo,teramo
azienda-illuminati-gino,Azienda Illuminati Gino,Ancarano,Lácteos y quesos,"Mozzarella, burrata, ricotta, caciotta, caciocavallo","Via Madonna della Carità 35, 64010 Ancarano TE",Caseificio familiare che produce e vende formaggi freschi e stagionati di vacca e di pecora ad Ancarano.,,+3908611856670,,,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Illuminati%20Gino%2C%20Via%20Madonna%20della%20Carit%C3%A0%2035%2C%2064010%20Ancarano%20TE&query_place_id=ChIJ_9MkxF3wMRMRiVoM9wv2UFA,42.8388170,13.7437138,,pendiente,no comprobado,,,497,it,,,,,,it,abruzzo,teramo
masserie-del-parco,Masserie del Parco,Arsita,Lácteos y quesos,"Pecorino di Farindola, Formaggio degli Sposi, ricotta ovina","Contrada Collemesole, 64031 Arsita TE",Cooperativa di allevatori ovini che produce Pecorino di Farindola e altri formaggi tradizionali con latte crudo.,,+3908611855863,info@masseriedelparco.com,https://www.masseriedelparco.com/,,,,42.50226,13.78452,,,sí,ecommerce,,2592,it,,,,,,it,abruzzo,teramo
sapori-del-gran-sasso,Sapori del Gran Sasso,Colledara,Carne,"Salumi, Canestrato di Castel del Monte, formaggi stagionati","Contrada Piane Mavone, 64042 Colledara TE","Salumeria abruzzese autorizzata anche a produrre formaggi stagionati di latte vaccino, ovino e caprino.",,+390861697512,,,,,https://www.google.com/maps/search/?api=1&query=Sapori%20del%20Gran%20Sasso%2C%20Contrada%20Piane%20Mavone%2C%2064042%20Colledara%20TE&query_place_id=ChIJ46QsSBvbMRMRSjdfBSVs_5g,42.54087,13.67894,,pendiente,no comprobado,,Lácteos y quesos,3088,it,,,,,,it,abruzzo,teramo
bachetti-food,Bachetti Food,Colonnella,Comida preparada,"Olive all'ascolana, mozzarelline panate, arancini, supplì, verdure pastellate","Via Vincenzo Cerulli 2/4, 64010 Colonnella TE","Produttore di specialità picene impanate e pastellate surgelate, tra cui olive ripiene, bocconcini di mozzarella, arancini e verdure.",,+390736403862,info@bachettifood.it,https://bachettifood.it/,,,,42.8723,13.86987,,,no comprobado,,,506,it,,,,,,it,abruzzo,teramo
casearia-del-colle,Casearia del Colle,Cortino,Lácteos y quesos,"Giuncata, ricotta di pecora, pecorino abruzzese, caciotte","Piane Santa Lucia, 64040 Cortino TE",Caseificio familiare dei Monti della Laga che produce formaggi abruzzesi freschi e stagionati naturali.,Mon-Fri 08:00-13:00 and 15:00-19:00; Sat 08:00-13:00,+393335025131,caseariadelcolle@gmail.com,https://www.caseariadelcolle.com/,,,,42.62186,13.50774,,,no comprobado,,,909,it,,,,,,it,abruzzo,teramo
sapori-sammartino,Sapori Sammartino,Teramo,Lácteos y quesos,"Mozzarella, ricotta, giuncata, caciotte, formaggi stagionati, yogurt","Garrano Alto, 64100 Teramo TE","Caseificio agricolo che trasforma il latte delle proprie vacche in formaggi freschi, semistagionati e stagionati e yogurt.",Daily 10:00-18:00,+390861286413,info@saporisammartino.it,https://www.saporisammartino.it/,,,,42.65885,13.70391,,,sí,ecommerce,,3092,it,,,,,,it,abruzzo,teramo
caseificio-de-remigis-villa-pavone,Caseificio De Remigis — Villa Pavone,Teramo,Lácteos y quesos,"Pecorino, mozzarella, ricotta, giuncata, caciotta mista d'Abruzzo","Zona Artigianale Villa Pavone, 64100 Teramo TE",Stabilimento lattiero-caseario De Remigis di Villa Pavone che produce formaggi abruzzesi tradizionali freschi e stagionati.,,+390861210003,info@caseificioderemigis.com,https://www.caseificioderemigis.com/sede-di-villa-pavone,,,,42.65885,13.70391,,,no comprobado,,,1060,it,,,,,,it,abruzzo,teramo
caseificio-de-remigis-sant-atto,Caseificio De Remigis — Sant'Atto,Teramo,Lácteos y quesos,"Pecorino, mozzarella, ricotta, giuncata, caciotta","Zona Industriale Sant'Atto, 64100 Teramo TE","Stabilimento lattiero-caseario De Remigis di Sant'Atto che produce formaggi vaccini, ovini e caprini.",Mon-Fri 08:30-13:00 and 16:00-20:00; Sat 09:00-13:00,+39086158265,casearia@caseificioderemigis.com,https://www.caseificioderemigis.com/sede-di-sant-atto,,,,42.6984441,13.8080646,,,no comprobado,,,1059,it,,,,,,it,abruzzo,teramo
