slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
apicoltura-colanzi,Apicoltura Colanzi,Casoli,Miel,miele biologico,"Contrada Guarenna Nuova, 129, 66043 Casoli CH",Apicoltura Colanzi is a current TRACES-certified organic operator in Casoli producing miele biologico.,,,ordini@apicolturacolanzi.com,http://www.apicolturacolanzi.com/,https://www.facebook.com/apicolturacolanzi/?locale=it_IT,https://www.instagram.com/apicolturacolanzi/,https://www.google.com/maps/search/?api=1&query=Apicoltura%20Colanzi%2C%20Contrada%20Guarenna%20Nuova%2C%20129%2C%2066043%20Casoli%20CH&query_place_id=ChIJ1Q-NQgr5MBMROENHZE7tmrw,42.132976299999996,14.3543367,,,no comprobado,,,199,en,,,,,
buccicatino-vini,Buccicatino Vini,Vacri,Vino,vini biologici,"Contrada Sterparo, 34, 66010 Vacri CH",Buccicatino Vini is a current TRACES-certified organic operator in Vacri producing vini biologici.,,,buccicatinovini@gmail.com,https://www.buccicatino.it/,https://www.facebook.com/opalwordpress,https://www.instagram.com/buccicatino_vini_bio/,https://www.google.com/maps/search/?api=1&query=Buccicatino%20Vini%2C%20Contrada%20Sterparo%2C%2034%2C%2066010%20Vacri%20CH&query_place_id=ChIJTXnoJ4BVMBMRWuyQ6XaLT8c,42.2930261,14.219323,,,no comprobado,,,710,en,,,,,
la-fattoria-de-cinque,La Fattoria De Cinque,Casoli,Lácteos y quesos,Formaggi vaccini,"Contrada Valle Curato 10, 66043 Casoli CH",Farm dairy with an authorised productive unit in Casoli making cow's-milk cheeses.,,+390872982666,,,,,https://www.google.com/maps/search/?api=1&query=La%20Fattoria%20De%20Cinque%2C%20Contrada%20Valle%20Curato%2010%2C%2066043%20Casoli%20CH&query_place_id=ChIJFx3iRfn3MBMROn9mhvPUETQ,42.11105,14.29166,,pendiente,no comprobado,,,2229,en,,,,,
caseificio-la-perfetta,Caseificio La Perfetta,Chieti,Lácteos y quesos,Formaggi e latticini,"Strada Madonna della Vittoria 22, 66100 Chieti CH",Local dairy producing cow's-milk cheeses and dairy products at its Chieti plant.,,+39087164214,caseificiolaperfetta@yahoo.it,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20La%20Perfetta%2C%20Strada%20Madonna%20della%20Vittoria%2022%2C%2066100%20Chieti%20CH&query_place_id=ChIJT6wOUE-sMRMR6IG_WqWY6pk,42.34001,14.13547,,pendiente,no comprobado,,,1199,en,,,,,
caseificio-dolce-latte-francavilla-al-mare,Caseificio Dolce Latte,Francavilla al Mare,Lácteos y quesos,Formaggi e latticini,"Via Giorgio Perlasca 35A, 66023 Francavilla al Mare CH",Francavilla dairy producing cow goat and sheep cheeses and dairy products.,,+39085417185,,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Dolce%20Latte%2C%20Via%20Giorgio%20Perlasca%2035A%2C%2066023%20Francavilla%20al%20Mare%20CH&query_place_id=ChIJe14HYewHMRMR6VqLJQRLkiI,42.4129529,14.3014183,,pendiente,no comprobado,,,1093,en,,,,,
caseificio-maielletta,Caseificio Maielletta,Guardiagrele,Lácteos y quesos,"Mozzarella, scamorza, caciocavallo, ricotta","Contrada San Domenico 5, 66016 Guardiagrele CH",Cooperative dairy transforming milk from its Abruzzo member farms into fresh and aged cheeses.,Mon-Sat 08:30-19:00,+39087185321,maielletta@maielletta.it,https://maielletta.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Maielletta%2C%20Contrada%20San%20Domenico%205%2C%2066016%20Guardiagrele%20CH&query_place_id=ChIJtfROi0ZWMBMRvRJRX53r04s,42.1757243,14.2594927,,,no comprobado,,,1230,en,,,,,
caseificio-san-giovanni,Caseificio San Giovanni,Montazzoli,Lácteos y quesos,"Burrata, caciocavallo, caciotte, pecorino, fiordilatte, ricotta","Via Defensa 1, 66030 Montazzoli CH",Artisanal mountain dairy producing fresh semi-aged and aged Abruzzo cheeses from local milk.,,+390872947155,commerciale@sangiovannicorp.com,https://www.caseificiosangiovanni.com/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20San%20Giovanni%2C%20Via%20Defensa%201%2C%2066030%20Montazzoli%20CH&query_place_id=ChIJGSS3GyuNMBMRg6WieWu5B5I,41.9351249,14.4247380,,,no comprobado,,,1340,en,,,,,
caseificio-nonna-maria,Caseificio Nonna Maria,Tornareccio,Lácteos y quesos,Formaggi e latticini,"Via Giovanni Amendola 14, 66046 Tornareccio CH",Family dairy producing traditional cheeses and dairy products in Tornareccio.,,+390872868018,,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Nonna%20Maria%2C%20Via%20Giovanni%20Amendola%2014%2C%2066046%20Tornareccio%20CH&query_place_id=ChIJ1f5jCCLxMBMR0rf6KWAGjrU,42.03035,14.41572,,pendiente,no comprobado,,,1274,en,,,,,
caseificio-iezzi-franco,Caseificio Iezzi Franco,Tornareccio,Lácteos y quesos,Formaggi e latticini,"Via Ezio Vanoni 36, 66046 Tornareccio CH",Artisanal dairy processing cow goat and sheep milk into fresh and aged dairy products.,,+390872897972,,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Iezzi%20Franco%2C%20Via%20Ezio%20Vanoni%2036%2C%2066046%20Tornareccio%20CH&query_place_id=ChIJidY7pGXxMBMRiukJr9v8kzM,42.042516,14.4051991,,pendiente,no comprobado,,,1167,en,,,,,
caseificio-iannone,Caseificio Iannone,Tornareccio,Lácteos y quesos,"Mozzarella, burrata, provole, formaggi, specialità ripiene","Via Alcide De Gasperi 21, 66046 Tornareccio CH",Historic Tornareccio dairy trading as Gocce di Latte by Iannone and producing hand-worked mozzarella and cheeses.,,+390872868329,info@caseificioiannone.it,https://www.caseificioiannone.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Iannone%2C%20Via%20Alcide%20De%20Gasperi%2021%2C%2066046%20Tornareccio%20CH&query_place_id=ChIJlwXKuXzxMBMRtJV361Yr5nM,42.03333,14.41667,,,no comprobado,,,1164,en,,,,,
