slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
boerderijwinkel-erve-steenhagen,Boerderijwinkel Erve Steenhagen,Almelo,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,167,,,,,,,nl,oost-nederland,overijssel,,,,,,
t-hedevelds-bio-ei,'t Hedevelds Bio Ei,Borne,Huevos,biologische eieren,"Lodiek Landen 2, 7626 NA Hertme",Biologisch pluimveebedrijf in Hertme met eigen leghennen dat eieren verpakt en rechtstreeks op het erf verkoopt.,,,,https://hedeveldsbio-ei.nl/,,,,52.316419,6.755727,,,no comprobado,,,743,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
boerderijwinkel-bij-de-molen-dalfsen,"Boerderijwinkel ""Bij de molen"" Dalfsen",Dalfsen,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,134,,,,,,,nl,oost-nederland,overijssel,,,,,,
decohof,Decohof,Dalfsen,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,368,,,,,,,nl,oost-nederland,overijssel,,,,,,
aspergeboerderij-koks,Aspergeboerderij Koks,Deventer,Fruta y verdura,witte en groene asperges,"Oostermaatsdijk 10A, 7434 PL Lettele",Familiebedrijf in Lettele dat witte en groene asperges op eigen velden teelt en in het seizoen rechtstreeks verkoopt.,,,,https://www.aspergekoks.nl/,,,,52.271245,6.296722,,,no comprobado,,,22,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
kloas-in-t-hof-bathmen,Kloas in 't Hof,Deventer,Lácteos y quesos,"rauwmelkse boerenkaas, melk, yoghurt","Boersenk 4, 7437 PR Bathmen",Zuivelbedrijf in Bathmen dat rauwmelkse boerenkaas en verse zuivel maakt met melk van de verbonden melkveehouderij.,,,kaas@kloasinthof.nl,https://www.kloasinthof.nl/,,,,52.231654,6.301153,,,no comprobado,,,557,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
tuinderij-haverkamp,Tuinderij Haverkamp,Deventer,Fruta y verdura,biologische groenten en fruit,"Rodijksweg 5, 7427 RD Deventer",Biologische tuinderij in Deventer die eigen groenten en fruit teelt en een deel daarvan in de boerderijwinkel verkoopt.,,+31570654356,tuinderijhaverkamp@gmail.com,https://www.tuinderijhaverkamp.nl/,,,,52.245172,6.241058,,,no comprobado,,,760,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
boerderijwinkel-vrielink-s-zuivel-vlees,Boerderijwinkel Vrielink's Zuivel & Vlees,Dinkelland,Lácteos y quesos,"rauwe melk, rundvlees, varkensvlees","Oude Deurningerstraat 8, 7561 PJ Deurningen",Gemengd boerenbedrijf in Deurningen dat melk van de eigen tank en vlees van eigen runderen en buitenvarkens verkoopt.,,,marloesvrielink@hotmail.com,https://www.boerderijwinkelvrielink.nl/,,,,52.322768,6.861012,,,no comprobado,,Carne,235,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
erfgoed-bossem,Erfgoed Bossem,Dinkelland,Carne,biologisch vlees van Brandrode runderen,"Dorpsstraat 7, 7635 NA Lattrop-Breklenkamp",Biologische kringloopboerderij in Lattrop met een eigen kudde Brandrode runderen waarvan vlees in de eigen keuken en winkel wordt aangeboden.,,+31541221392,info@bossem.nl,https://www.bossem.nl/,,,,52.417749,6.970446,,,no comprobado,,,394,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
fruitboerderij-oold-bleank,Fruitboerderij Oold Bleank,Dinkelland,Fruta y verdura,"appels, peren, pruimen, kersen, aardbeien, fruitsap","Reimerweg 13, 7596 NP Rossum","Fruitbedrijf in Rossum dat appels, peren, pruimen, kersen en aardbeien in de eigen boomgaard teelt en een deel tot sap verwerkt.",,+31541625780,,http://www.ooldbleank.nl/,,,,52.360813,6.912772,,,no comprobado,,,421,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
ensink-boerderijwinkel,Ensink Boerderijwinkel,Enschede,Carne,"rundvlees van eigen koeien, seizoensgroenten en fruit","Vergertweg 103, 7524 PN Enschede","Zorgboerderij bij Enschede met eigen runderen voor vlees en eigen geteelde seizoensgroenten en fruit, verkocht via de boerderijwinkel.",,+31657596355,info@bijzonderrundvlees.nl,https://www.bijzonderrundvlees.nl/,,,,52.254515,6.892294,,,no comprobado,,Fruta y verdura,392,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
koeien-van-jelle,Koeien van Jelle,Enschede,Carne,grasgevoerd Lakenvelderrundvlees,"Twekkelerweg 202, 7547 RN Enschede",Natuurinclusieve rundveehouderij in Twekkelo die Lakenvelders jaarrond buiten houdt en het eigen rundvlees op het erf verkoopt.,,,info@koeienvanjelle.nl,https://koeienvanjelle.nl/,,,,52.231475,6.816727,,,no comprobado,,,560,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
kaasboerderij-de-siepe,Kaasboerderij De Siepe,Haaksbergen,Lácteos y quesos,"rauwmelkse boerenkaas, yoghurt, kwark, boter","Enschedesestraat 199, 7481 CP Haaksbergen",Kaas- en zuivelboerderij in Haaksbergen die rauwmelkse boerenkaas en verse zuivel bereidt met melk van de eigen koeien.,,+31610663253,,,,,,52.169717,6.773031,,pendiente,no comprobado,,,498,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
aspergeboerderij-het-nijenhuis,Aspergeboerderij Het Nijenhuis,Hardenberg,Fruta y verdura,"asperges, aardbeien","Rheezerweg 127, 7795 DB Diffelen",Familieboerderij in Diffelen die sinds 1986 asperges op eigen land teelt en daarnaast aardbeien en huisgemaakte aspergeproducten aanbiedt.,,+31523251866,info@hetnijenhuis.nl,https://hetnijenhuis.nl/,,,,52.524393,6.559064,,,no comprobado,,,21,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
boerderijwinkel-van-t-kalf,Boerderijwinkel Van t Kalf,Hardenberg,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,227,,,,,,,nl,oost-nederland,overijssel,,,,,,
de-bessentuin,De Bessentuin,Hardenberg,Fruta y verdura,"blauwe bessen, frambozen, bramen, aalbessen","Bruchterbeekweg 26, 7696 BA Brucht","Zachtfruitkwekerij in Brucht die verschillende bessen, frambozen en bramen teelt en vers of via zelfpluk verkoopt.",,+31621514171,,https://www.bessentuin.nl/,,,,52.548651,6.633808,,,no comprobado,,,307,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
hoeve-bosman,Hoeve Bosman,Hardenberg,Helados,"boerenijs, kaas, rundvlees","Posthoornweg 38, 7781 PK De Krim",Melkveebedrijf in De Krim dat boerenijs van eigen melk maakt en daarnaast kaas en rundvlees van het eigen bedrijf verkoopt.,,+31625513897,info@hoevebosman.nl,https://hoevebosman.nl/,,,,52.643837,6.592962,,,no comprobado,,Lácteos y quesos|Carne,454,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
vlees-van-scholten,Vlees van Scholten,Hardenberg,Carne,rundvlees en boerderijslagerijproducten,"Langejacht 22, 7701 BA Dedemsvaart",Vleesveebedrijf in Dedemsvaart met een eigen boerderijslagerij waar karkassen worden uitgebeend en vleesproducten worden gemaakt en verkocht.,,+31636297659,scholtenvleesvee@hotmail.com,https://www.vleesvanscholten.nl/,,,,52.594491,6.475175,,,no comprobado,,,784,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
zuivelboerderij-de-waard,Zuivelboerderij De Waard,Hardenberg,Lácteos y quesos,"yoghurt, karnemelk, boter, kwark, hangop, vla","Hoofdweg 22, 7707 RC Balkbrug","Melkveebedrijf in Balkbrug dat een deel van de eigen melk op de boerderij verwerkt tot yoghurt, karnemelk, boter, kwark, hangop en vla.",,+31618622101,info@zuivelboerderijdewaard.nl,https://www.zuivelboerderijdewaard.nl/,,,,52.629018,6.332007,,,no comprobado,,,812,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
de-heerlijke-huiskamer,De Heerlijke Huiskamer,Hof van Twente,Lácteos y quesos,"Jerseykaas, yoghurt, vla, vlees, eieren, groenten","Hagmolenweg 13, 7495 RB Ambt Delden","Boerderijconcept in Ambt Delden met eigen koeien, varkens, kippen en tuinen, plus een kaasmakerij voor zuivel van de eigen melk.",,+31547388407,,https://www.deheerlijkehuiskamer.nl/,,,,52.233906,6.677144,,,no comprobado,,Carne|Huevos|Fruta y verdura,323,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
kaasboerderij-keuper,Zuivelbroeders | Kaasboerderij Keuper,Hof van Twente,Lácteos y quesos,"boerenkaas, yoghurt, vla, karnemelk","Goorsestraat 45, 7496 AC Hengevelde",Zuivelbroeders maakt sinds 2024 de boerenkaas en verse zuivel op de voormalige Kaasboerderij Keuper in Hengevelde en voert de kaasnaam Keuper verder.,,+31622269901,info@zuivelbroeders.nl,https://zuivelbroeders.nl/,,,,52.204560,6.624928,,,no comprobado,,,516,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
kaasboerderij-mollinkwoner,Kaasboerderij Möllinkwoner,Hof van Twente,Lácteos y quesos,rauwmelkse koemelkkaas,"Noordmolen 3, 7495 VK Ambt Delden",Kleinschalige kaasmakerij op Erve Möllinkwoner in Ambt Delden die rauwmelkse koemelkkaas ambachtelijk met de hand maakt.,,+31615294885,,,,,,52.279430,6.713271,,pendiente,no comprobado,,,522,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
bioboerderij-laag-zalk,Bioboerderij Laag Zalk,Kampen,Lácteos y quesos,"biologische rauwe melk, boerenyoghurt, eieren, rundvlees","Jan Boerswegje 27, 8278 AM Kamperveen","Biologisch melkveebedrijf in Kamperveen dat rauwe melk, yoghurt van eigen melk, eieren van eigen kippen en rundvlees verkoopt.",,,,https://www.biolaagzalk.nl/,,,,52.483323,5.965668,,,no comprobado,,Huevos|Carne,53,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
boerderijwinkel-kwekerij-vahl,Boerderijwinkel Kwekerij Vahl,Kampen,Fruta y verdura,"groenten, aardappelen, aardbeien, witlof","Grafhorsterweg 71, 8271 CB IJsselmuiden","Familietuinderij in IJsselmuiden die jaarrond groenten en aardappelen teelt, waaronder winterwitlof, en deze in de boerderijwinkel verkoopt.",,,,https://kwekerijvahl.nl/,,,,52.577631,5.933752,,,no comprobado,,,188,nl,,,,,,nl,oost-nederland,overijssel,,,,,,
