slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
unolivo-alcala-la-real,Unolivo,Alcalá la Real,Aceite,"Dulce de AOVE Ecológico Premium, Caviar de AOVE Ecológico Premium","Polígono Industrial Retamal, Calle Romero 10, 23680 Alcalá la Real, Jaén, España","La aceituna sana es recogida en su momento óptimo de madurez, se extrae en frío para conservar todo el aroma y el sabor del aceite, es un aceite con cuerpo, suave y equilibrado, con aromas a verde hoja. Hablamos de un monovarietal de la variedad picual, variedad predominante en la zona y más beneficiosa que otras variedades. El aceite de oliva de la variedad picual es el más rico en ácido oleico, superando en casi un 10% a aceites de otras variedades. El ácido oleico y los polifenoles se asocian con la reducción en el riesgo de sufrir enfermedades cardiovasculares y hepáticas. Presenta una alta composición en ácidos grasos así como una gran cantidad de antioxidantes naturales. Su elevado contenido en polifenoles, convierten al aceite de oliva picual en el más estable que existe, lo que significa un mayor periodo de consumo preferente y un excelente comportamiento frente al uso térmico en cocina.",Consultar web o venta directa,+34953587180,info@unolivo.com,https://unolivo.com/,,https://www.instagram.com/unolivoaove/,https://www.google.com/maps/search/?api=1&query=Unolivo%2C%20Pol%C3%ADgono%20Industrial%20Retamal%2C%20Calle%20Romero%2010%2C%2023680%20Alcal%C3%A1%20la%20Real%2C%20Ja%C3%A9n%2C%20Espa%C3%B1a,37.4410975,-3.9112759,,verificado,sí,ecommerce
patatas-fritas-anabella-alcala-la-real,Patatas fritas Anabella,Alcalá la Real,Aperitivos,"Patatas fritas Anabella Natural, Patatas fritas Anabella en aceite de oliva, Patatas fritas Anabella al ajillo","Ctra. Alcaudete, 7, 23684 La Rábita, Jaén, España","La mejor materia prima y la cuidadosa elaboración constituyen el secreto de la calidad de nuestros productos ya desde hace 50 años. En Patatas fritas Anabella la gran tradición de fabricar buenas patatas fritas está pasando de generación en generación. Respetamos los principios artesanales de fabricación, pero también innovamos y continuamente mejoramos nuestros productos a fin de obtener los resultados de calidad acordes a las exigencias de nuestros clientes. Fabricamos tanto con aceite de oliva virgen, como con aceite vegetal. Nuestras patatas fritas están libres de alérgenos ( Sin gluten, lactosa, soja, etc.) Y son totalmente artesanales, no tienen conservantes, ni colorantes, ni potenciadores de sabor. Patatas 100% naturales con el sabor de nuestra tierra. Elaboramos patatas fritas en aceite de oliva y de aceite vegetal, lisas, onduladas y paja que se comercializan en varios formatos, así desde 75 , 170, 375 y 900 gramos y hasta en granel de 4 kilos. También fabricamos con distintos sabores, al ajillo, jamón y contamos con una amplia variedad de aperitivos y snacks en diferentes formatos.",Consultar web o venta directa,+34953580150,comercial@productosanabella.com,https://www.productosanabella.com,,,https://www.google.com/maps/search/?api=1&query=Patatas%20fritas%20Anabella%2C%20Ctra.%20Alcaudete%2C%207%2C%2023684%20La%20R%C3%A1bita%2C%20Ja%C3%A9n%2C%20Espa%C3%B1a&query_place_id=ChIJNwG7-UfrbQ0R6_YgIyksZUw,37.5050312,-4.058795,,verificado,no comprobado,
casa-montanes-embutidos-artesanales-desde-1918-alcala-la-real,"Casa Montañés, embutidos artesanales desde 1918",Alcalá la Real,Charcutería,"Pavo trufado, Lomo mechado Casa Montañés, Paté de pavo trufado, Lomo mechado con salsa Casa Montañés","C. Alonso Alcalá, 26, 23680 Alcalá la Real, Jaén, España","Casa Montañés es una empresa familiar ya centenaria, de Alcalá la Real, que con el paso de los años se ha convertido en una auténtica institución. Nació en el 1918 con una tienda de ultramarinos en la Plaza del Ayuntamiento y ha sido testigo del paso de cuatro generaciones de la misma familia. En la década de los 40 del siglo pasado y desde el salón de bodas de Cayetano Montañés se elaboraban antiguas recetas como el pavo trufado o el lomo mechado. Con el paso de los años la variedad de productos se fue ampliando gracias a Angelitas Montañés con otras como Relleno de Carnaval, Relleno Montañés y Lengua o Redondo de ternera mechados. En su catálogo de productos se pueden encontrar también precocinados como los deliciosos flamenquines de jamón, croquetas de jamón, setas o roquefort y diferentes tipos de San Jacobos. El paté de pavo trufado, paté Montañés, lomo de orza o lomo braseado con salsa son productos novedosos que se han incluido recientemente en su catálogo de productos y que están teniendo mucho éxito. En la actualidad la empresa se dedica a la elaboración en su obrador de embutidos artesanales, recetas tradicionales de Alcalá la Real con el máximo respeto por la historia y con la calidad de los mejores ingredientes.",Consultar web o venta directa,+34953580070,info@casamontanes.es,https://casamontanes.es/,,https://www.instagram.com/casamontanes/,https://www.google.com/maps/search/?api=1&query=Casa%20Monta%C3%B1%C3%A9s%2C%20embutidos%20artesanales%20desde%201918%2C%20C.%20Alonso%20Alcal%C3%A1%2C%2026%2C%2023680%20Alcal%C3%A1%20la%20Real%2C%20Ja%C3%A9n%2C%20Espa%C3%B1a&query_place_id=ChIJKcCWF2vvbQ0RVnPGoKyQ6f8,37.463906257895,-3.9253195177116,,verificado,sí,ecommerce
jamones-de-la-jurada-alcala-la-real,Jamones de la Jurada,Alcalá la Real,Charcutería,Jamones y paletillas de la Jurada,"C. Rosario, 7, 23680 Alcalá la Real, Jaén, España","Jamones de la Jurada es una empresa familiar que se dedica a la elaboración de jamones de alta calidad. Los jamones y paletas, se curan de forma natural en secadero propio, para garantizar el máximo de sabor.",Consultar web o venta directa,+34953581658,jamonesdelajurada@hotmail.com,,,,https://www.google.com/maps/search/?api=1&query=Jamones%20de%20la%20Jurada%2C%20C.%20Rosario%2C%207%2C%2023680%20Alcal%C3%A1%20la%20Real%2C%20Ja%C3%A9n%2C%20Espa%C3%B1a&query_place_id=ChIJdd2JtBTvbQ0R40JG2QBt_Ww,37.4628479,-3.9267624,,parcial,no comprobado,
esencia-andalusi-gourmet-alcala-la-real,Esencia Andalusi Gourmet,Alcalá la Real,Conservas,"Azafran, Mermelada, Encurtidos, Perlas de Aceite de Oliva","Av. República Argentina, 4, 23680 Alcalá la Real, Jaén, España","Esencia Andalusí es una empresa familiar con más de 50 años de experiencia dedicada a la producción de aceitunas y aceite de oliva virgen extra (AOVE) en el sur de la provincia de Jaén (Andalucía, España), en un entorno único con vistas a Sierra Nevada. La marca representa la continuidad de una familia andaluza dedicada al cultivo del olivar desde hace generaciones, cuya historia comienza como agricultores tradicionales. En 1967 dan un paso decisivo al producir su propio aceite de oliva virgen extra, incorporando una almazara tradicional que conserva métodos de molienda ancestrales. Esta almazara se encuentra en un cortijo andaluz rodeado de olivares centenarios. Actualmente, Esencia Andalusí es la tercera generación dedicada al cultivo, selección, elaboración y envasado de aceite de oliva virgen extra, manteniendo una firme apuesta por la calidad, la tradición y la innovación. Además del AOVE, la empresa ha ampliado su catálogo de productos gourmet con esencia del sur, incluyendo aceitunas de mesa con distintos aliños, patés de aceituna, miel natural, mermeladas artesanales, vinagres, azafrán y salsas picantes , todos ellos elaborados de forma natural y artesanal. Adaptándose a las nuevas tendencias de la alta cocina y la gastronomía innovadora, Esencia Andalusí ha desarrollado nuevos formatos de presentación del aceite de oliva, como esferas, polvo de aceite y mousses gourmet , ofreciendo una experiencia culinaria diferenciada. Asimismo, debido a la alta demanda, también comercializa sus botellas en distintos formatos, disponibles tanto llenas con su aceite de oliva virgen extra como vacías como elemento decorativo o de colección. El objetivo principal de la empresa es ofrecer productos de alta calidad, naturales y artesanos, sin aditivos innecesarios ni espesantes artificiales como fécula de patata, apostando por el “saber hacer” tradicional combinado con la innovación constante. Gracias a esta filosofía basada en la pasión y el cuidado del producto, Esencia Andalusí ha expandido su presencia internacional, estando actualmente presente en mercados como España, Japón, México, Perú, China y Emiratos Árabes.",Consultar web o venta directa,+34953011784,info@virgenextra.com,https://www.virgenextra.com,,https://www.instagram.com/esenciaandalusi/,https://www.google.com/maps/search/?api=1&query=Esencia%20Andalusi%20Gourmet%2C%20Av.%20Rep%C3%BAblica%20Argentina%2C%204%2C%2023680%20Alcal%C3%A1%20la%20Real%2C%20Ja%C3%A9n%2C%20Espa%C3%B1a&query_place_id=ChIJyWdMi23vbQ0RWxhvYmQr4FE,37.4566604,-3.9229329,,verificado,sí,ecommerce
cervezas-artesanas-tierra-de-frontera-alcala-la-real,Cervezas artesanas «Tierra de Frontera»,Alcalá la Real,Cerveza artesana,"Cerveza artesanal Piconera Tierra de Frontera, Botellín 1/3 Cerveza ""Tierra de Frontera"", Cerveza ""Tierra de Frontera"" envase especial para bodas, Cerveza Tierra de Frontera 1/3","23680 Alcalá la Real, Jaén, España","La aventura empresarial de Pedro Gutiérrez y Adoración Villegas comenzó con un viaje en bici Pamplona-París. A Pedro, licenciado en Ciencias Ambientales y con conocimientos de Química, ya le rondaba por la cabeza la idea de montar su propia fábrica para elaborar cerveza artesana como la que probara en sus tiempos de estudiante en Granada y la visita en sus vacaciones sobre dos ruedas a una fábrica en tierras francesas les animó a la aventura. Así nació “Tierra de Frontera”, con sede, creatividad e ilusiones sitas en Alcalá la Real. Así y con muchas horas de investigación por parte de esta joven pareja que han adaptado estilos y recetas inglesas de elaboración de cervezas artesanas hasta alcanzar el ánimo en el paladar que quieren para su producto. Importan el producto de la mejor calidad para un producto que se vende en tiendas gourmet y que se espera llegue a los lineales de una conocida cadena de grandes almacenes española en breve. Su página web también les permite llevar “Tierra de Frontera” a todo el que lo desee. Una cuidada presentación y un significativo etiquetado que recuerda el pasado árabe de las tierras en las que ha nacido, todo acorde con la calidad del producto, una maquinaria que les permite alcanzar una capacidad productiva de 3.000 litros mensuales y la experimentación con otras variedades de cerveza como la Bitter o la Golden Ale dan una idea de que “Tierra de Frontera” es algo más que un negocio para vivir: es la ilusión de Pedro y Adoración por un producto en el que creen a pie juntillas. En su página web, y para iniciados, una guía de cómo servir una buena cerveza. Su nueva idea: sus botellines etiquetados especialmente para bodas, un regalo personalizado para instantes inolvidables. No hay que perder la oportunidad de conocer el trabajo de ""Tierra de Frontera"" visitando su fábrica en Santa Ana, en Alcalá la Real.",Consultar web o venta directa,+34953040000,info@tierradefrontera.es,https://www.tierradefrontera.es,,https://www.instagram.com/tierradefrontera/,https://www.google.com/maps/search/?api=1&query=Cervezas%20artesanas%20%C2%ABTierra%20de%20Frontera%C2%BB%2C%2023680%20Alcal%C3%A1%20la%20Real%2C%20Ja%C3%A9n%2C%20Espa%C3%B1a&query_place_id=ChIJdSjzy2zvbQ0R08CBzcbQBCM,37.466085,-3.921958,,verificado,no comprobado,
vinedos-y-bodega-marcelino-serrano-alcala-la-real,Viñedos y Bodega Marcelino Serrano,Alcalá la Real,Bodega,"Vino Rosado con IGP Sierra Sur ""Blanca María"", Vino Blanco ""Blanca María"" fermentado en barrica, Vino Blanco con IGP Sierra Sur ""Blanca María"", Vino espumoso brut nature ""Blanca María""","Av. Iberoamérica, 27, 23680 Alcalá la Real, Jaén, España","¿Qué vinos pueden salir de la bodega de un viñero que lleva la tierra en la sangre y una joven enóloga que además es su hija? Caldos con cariño y calidad. Tradición y modernidad, buen hacer fruto de conocer el terreno que se pisa y toda la innovación. Así es ""Viñedos y Bodega Marcelino Serrano"", a los pies de Alcalá la Real. Cuando Marcelino era niño ya pensaba en hacer su sueño realidad: dejar de cuidar las viñas de los demás y producir vino en la suya propia. Formado en los secretos de la Viticultura y la Enología en Córdoba, La Rioja, Villafranca del Penedés y Jerez de la Frontera, ha sabido aplicar lo mejor de cada región a su producción propia, mimada, ilusionada, elaborada y reposada en una bodega donde su hija, Blanca María Serrano, Licenciada en Enología e Ingeniero Técnico de Industrias Agroalimentarias es la que recoge el testigo de su padre del buen hacer de la experiencia y le añade a los caldos la fuerza de la juventud y vigila que en su crianza no les falte de nada. Pero Viñedos y Bodega Marcelino Serrano es algo más. Blanca abre a los amantes del vino su bodega, donde explica en un marco incomparable con los viñedos a la puerta de la misma los secretos de los vinos e inicia a los asistentes en el placer de la cata. Visitar en primavera la bodega es un placer. A partir de ahí, hasta la vendimia, a Marcelino Serrano hay que ir con los sentidos muy despiertos, muy abiertos a recibir experiencias. Marcelino Serrano es también investigación, bucear en la tradición vitivinícola de una comarca que ha presumido de dar buenos caldos. Por ello, trabajan en la recuperación de variedades de vid que ya se localizaban en Alcalá la Real en la Edad Media. Nueve variedades dan carácter a sus vinos: Pinot Noir, Cabernet Sauvignon, Syrah...y Torrontes, la variedad de hace cinco siglos cuya presencia en la zona está acreditada.",Consultar web o venta directa,+34647626955,info@marcelinoserrano.com,https://www.marcelinoserrano.com/,,https://www.instagram.com/bodegamarcelinoserrano/,https://www.google.com/maps/search/?api=1&query=Vi%C3%B1edos%20y%20Bodega%20Marcelino%20Serrano%2C%20Av.%20Iberoam%C3%A9rica%2C%2027%2C%2023680%20Alcal%C3%A1%20la%20Real%2C%20Ja%C3%A9n%2C%20Espa%C3%B1a&query_place_id=ChIJwwikwHLvbQ0R_3qrTMbDhj0,37.455312320369,-3.9256768142918,,verificado,sí,ecommerce
embutidos-y-jamones-rm-canales-alcaudete,Embutidos y Jamones RM Canales,Alcaudete,Charcutería,"Jamón curado Embutidos y Jamones RM Canales, Salchichón Cocido a las Finas Hierbas con Pistachos, Relleno Casero Embutidos y Jamones R. Canales, Chorizo sarta Embutidos y Jamones RM Canales","Av. Andalucía, 56, 23660 Alcaudete, Jaén, España","Rafael es el alma de Embutidos y Jamones Rafael Muñoz Canales, aunque otras dos generaciones antes de la suya y una que le sigue y da continuidad al negocio han hecho posible que esta empresa tenga una clientela fiel que se localiza incluso más allá de la localidad donde desarrollan su actividad, Alcaudete. Seis trabajadores en su secadero de jamones y su sala de elaboración de embutidos dan una muestra de que el trabajo es estable porque así es la calidad y el buen hacer de los que durante años se han hecho cargo de la empresa que al año es capaz de poner a disposición de sus clientes más de 150.000 kilogramos de la mejor carne y embutidos de cordero, ternera, pollo y, especialmente, el cerdo, una especialidad que les ha dado gran fama. A través de su página web atienden pedidos a particulares de toda España, restaurantes y supermercados de pequeño tamaño, un producto que les llega en apenas 24 horas si así lo decide el cliente.",Consultar web o venta directa,+34953560919,contacto@embutidosyjamonesrmcanales.com,https://www.embutidosyjamonesrmcanales.com/,https://www.facebook.com/embutidosyjamonesrmcanales/,,https://www.google.com/maps/search/?api=1&query=Embutidos%20y%20Jamones%20RM%20Canales%2C%20Av.%20Andaluc%C3%ADa%2C%2056%2C%2023660%20Alcaudete%2C%20Ja%C3%A9n%2C%20Espa%C3%B1a&query_place_id=ChIJNXhAqI2_bQ0RxX0-jy7bpjM,37.5924684,-4.0777629,,verificado,sí,ecommerce
el-gazpacho-de-carmeli-alcaudete,El Gazpacho de Carmeli,Alcaudete,Conservas,Gazpacho - El Gazpacho de Carmeli,"Carr. de la Fuensanta, 60, 23660 Alcaudete, Jaén, España","Gazpacho artesano, ingredientes naturales",Consultar web o venta directa,+34953708974,lacazuelaandaluza@hotmail.com,,https://www.facebook.com/gazpachocarmeli/,https://www.instagram.com/elgazpachodecarmeli/,https://www.google.com/maps/search/?api=1&query=El%20Gazpacho%20de%20Carmeli%2C%20Carr.%20de%20la%20Fuensanta%2C%2060%2C%2023660%20Alcaudete%2C%20Ja%C3%A9n%2C%20Espa%C3%B1a&query_place_id=ChIJUUJmW_O_bQ0RPtsRUN_sosc,37.5888125,-4.0751225,,verificado,no comprobado,
productos-mata-alcaudete,Productos Mata,Alcaudete,Conservas,"Habitas Baby Mata, Tomate frito Mata","C. Córdoba, 23660 Alcaudete, Jaén, España","Productos Mata S.A. nació como un sencillo obrador de confitería en Alcaudete en el siglo XIX. Cien años y cuatro generaciones después, en unas modernas instalaciones, la empresa aplica ahora la innovación para hacer los mismos dulces cuyas recetas alumbraron Carlos Mata y María Burgos allá por 1897. A lo largo de toda esa larga y fructífera historia, Productos Mata ha abierto el abanico de su producción a la fabricación de conservas para opaladares gourmet, con un plus artesanal que hacen que sea el consumidor el que se incline por incluirlos en la cesta de la compra. La diversificación en este sentido de la empresa ha hecho que la dulcería ocupe el 60% del peso específico del trabajo en la planta y el 40% restante se dedique a las conservas. Productos Mata es también, por encima de todo, una empresa que cree que su provincia, Jaén, y de ello da fe el empleo que genera, hasta setenta personas en picos fuertes de campaña y unas cuarenta fijas todo el año. Un esfuerzo que merece ser reconocido. Hay tres productos que son el buque insignia de esta casa. En el ámbito de la repostería destaca la hojaldrina, de delicioso sabor y que inicialmente se concibió como un dulce navideño por la tercera generación de la familia para pasar en poco tiempo a formar parte del desayuno cotidiano de cientos de familias en toda España. Muchos han copiado pero pocos han igualado este dulce que no esconde más secretos que el de unos ingredientes naturales mezclados por manos sabias. La salsa de tomate y las conservas de habas ""baby"" son apreciadas por los paladares que de esto saben. La presencia de todos ellos en grandes superficies ha convertido a estas delicatessen en productos al alcance de cualquier bolsillo y muy cerca de casa. Productos Mata es un extraordinario ejemplo de perseverancia, y entrega, en pro del prestigio y la fama de unos productos que han sido y siguen siendo lideres en el mercado nacional. Su larga lista de premios lo atestiguan.",Consultar web o venta directa,+34953561200,maria.martinez@productosmata.com,https://www.productosmata.com,https://www.facebook.com/productosmata/,https://www.instagram.com/productosmata/,https://www.google.com/maps/search/?api=1&query=Productos%20Mata%2C%20C.%20C%C3%B3rdoba%2C%2023660%20Alcaudete%2C%20Ja%C3%A9n%2C%20Espa%C3%B1a&query_place_id=ChIJmfevS_K_bQ0RAKPSE_dNSOA,37.5859674,-4.0774206,,verificado,sí,ecommerce
