slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
garden-of-weedin,Garden of Weedin,Valley Springs,Fruta y verdura,"seasonal vegetables, herbs, pumpkins","48486 268th Street, Valley Springs, SD 57068","Small farm near Valley Springs growing seasonal vegetables, herbs and pumpkins for direct farm sales and pick-your-own visits.",,+16057576709,,,,,,43.500481,-96.515057,,pendiente,sí,telefono,,1394,en,,,,,,us,west-north-central,south-dakota,,,,,,
heikes-family-farm-csa,Heikes Family Farm CSA,Vermillion,Fruta y verdura,seasonal vegetables,"1408 317th Street, Vermillion, SD 57069",Family farm on the edge of Vermillion growing seasonal vegetables for its community-supported agriculture program and local market.,,+16052221423,,,https://www.facebook.com/HeikesFamilyFarm/,,,42.794071,-96.908766,,pendiente,no comprobado,,,1597,en,,,,,,us,west-north-central,south-dakota,,,,,,
berrybrook-organics-u-pick,Berrybrook Organics,Marion,Huevos,"organic eggs, grass-fed beef, heritage pork, ice cream","44578 280th Street, Marion, SD 57043","Regenerative family farm near Marion producing certified-organic eggs, grass-fed beef, heritage pork and small-batch ice cream made in its on-farm creamery.",,+16059257038,berrybrookorganics@gmail.com,https://www.berrybrookorganics.com/,https://www.facebook.com/berrybrookorganics/,https://www.instagram.com/berrybrook_organics/,,43.328708,-97.284107,/productores/us/west-north-central/south-dakota/berrybrook-organics-u-pick.webp,,sí,email,Carne|Helados,385,en,,,,,,us,west-north-central,south-dakota,,,,,,
goosemobile-pastured-meats-goosemobile,South Dakota Goosemobile,Canova,Carne,"pastured chicken, turkey, pork, beef, eggs","44075 242nd Street, Canova, SD 57321","Family farm near Canova raising pasture-based chicken, turkey, pork, beef and eggs and processing its poultry on the farm.",,+16054803031,thegoosemobile@gmail.com,,https://www.facebook.com/goosemobileofficial/,,,43.877402,-97.394040,,pendiente,no comprobado,,Huevos,1439,en,,,,,,us,west-north-central,south-dakota,,,,,,
grampa-d-s-orchard,Grampa D's Orchard,Hayti,Fruta y verdura,"apples, fresh cider, grapes, winter squash","44842 187th Street, Hayti, SD 57241","Orchard near Hayti growing apples, crabapples, table and wine grapes, and winter squash, with cider pressed on the premises.",,+16058810975,dalekopman@gmail.com,,,,,44.673906,-97.245528,,pendiente,no comprobado,,,1451,en,,,,,,us,west-north-central,south-dakota,,,,,,
lil-harvester-s-pumpkin-patch,Lil Harvester's Pumpkin Patch,Rapid City,Fruta y verdura,pumpkins,"8722 S Highway 16, Rapid City, SD 57702","Rapid City pumpkin patch growing pumpkins and operating a seasonal farm attraction with a cornfield, petting zoo and local farmers' market.",,+16057863914,,https://lilharvesterspumpkinpatch.com/,,,,43.998728,-103.257774,,,no,,,2024,en,,,,,,us,west-north-central,south-dakota,,,,,,
prairie-blush-orchards,Prairie Blush Orchards,Lake Norden,Fruta y verdura,"apples, pumpkins, watermelon, cantaloupe","19393 449th Avenue, Lake Norden, SD 57248","Lake Norden orchard offering pick-your-own apples from multiple varieties alongside pumpkins, watermelon and cantaloupe grown for its seasonal farm store.",Monday to Friday: noon–5:00 p.m.; Saturday: 10:00 a.m.–5:30 p.m.; Sunday: closed,+16055202932,pborchards@gmail.com,https://www.prairieblushorchards.com/,https://www.facebook.com/p/Prairie-Blush-Orchards-100057659880591/,,,44.573434,-97.230026,,,no,,,2647,en,,,,,,us,west-north-central,south-dakota,,,,,,
cherry-rock-farms,Cherry Rock Farms,Brandon,Fruta y verdura,"tomatoes, cucumbers, sweet corn, pumpkins","48105 264th Street, Brandon, SD 57005","Fourth-generation family farm in Brandon growing seasonal vegetables and fruit on Split Rock River bottomland, with an on-farm produce market.",Tuesday to Friday: 10:00 a.m.–6:00 p.m.; Saturday and Sunday: 10:00 a.m.–3:00 p.m.; Monday: closed,+16055823783,info@cherryrockfarms.com,https://cherryrockfarms.com/,,,,43.558381,-96.591471,/productores/us/west-north-central/south-dakota/cherry-rock-farms.webp,,no,,,794,en,,,,,,us,west-north-central,south-dakota,,,,,,
country-apple-orchard,Country Apple Orchard,Harrisburg,Fruta y verdura,"apples, pumpkins, raspberries","27249 SD Highway 115, Harrisburg, SD 57032","Harrisburg orchard growing more than ten apple varieties, pumpkins and raspberries for pick-your-own sales and its seasonal country store.",,+16057432424,morethanapples2021@gmail.com,https://www.countryappleorchard.com/,,,,43.438869,-96.727644,,,no,,,917,en,,,,,,us,west-north-central,south-dakota,,,,,,
dakota-style-foods,Dakota Style,Clark,Aperitivos,"kettle potato chips, sunflower seeds, pretzels","211 Industrial Drive, Clark, SD 57225","Snack manufacturer in Clark producing small-batch kettle potato chips, sunflower seeds and kernels, and pretzels.",,+16055325271,,https://dakotastyle.com/,https://www.facebook.com/DakotaStyleFoods/,https://www.instagram.com/dakota_style/,,44.875415,-97.713910,,,sí,ecommerce|telefono,,4018,en,,,,,,us,west-north-central,south-dakota,,,,,,
