slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
landhof-blum-adelsheim,Landhof Blum,Adelsheim,Huevos,Eier,"Eicholzheimer Weg 7, 74740 Adelsheim",,24/7,+4917680128659,blum@landhof-blum.de,https://landhof-blum.de,,,"https://www.google.com/maps?q=49.392398,9.369592",49.392398,9.369592,,parcial,no comprobado,
neuwieshof-laedle-aichwald,Neuwieshof-Lädle,Aichwald,Pan y cereal,Brot und Getreide,"Neuwiesen 3, 73773 Aichwald","Frischmilch, Eis, Wurst, Kartoffeln, Mehl","Mo-Th,Sa 17:00-19:00; Fr 16:00-19:00",+497113630290,info@fetzer-neuwieshof.de,https://www.fetzer-neuwieshof.de,,,"https://www.google.com/maps?q=48.764245,9.392839",48.764245,9.392839,,parcial,no comprobado,
burgert-s-gemuesewaegele-appenweier,Burgert's Gemüsewägele,Appenweier,Fruta y verdura,Obst und Gemüse,"Güterstraße 20, 77767 Appenweier","Frisches Obst und Gemüse - Selbstbedienung - Spargel, Erdbeeren, Feldsalat Gemüsekiste - Lieferung direkt nach Hause",24/7,+4915787213549,info@burgert-bringts.de,https://www.burgert-bringts.de/,,,"https://www.google.com/maps?q=48.554254,7.976647",48.554254,7.976647,,parcial,no comprobado,
sonnenhof-hofladen-bad-boll,Sonnenhof Hofladen,Bad Boll,Lácteos y quesos,Käse und Milchprodukte,"Astwiesen 2, 73087 Bad Boll",,Mo-Sa 09:00-12:30; Mo-Fr 15:00-18:30,+4971646643,info@sonnenhof-bad-boll.de,http://www.sonnenhof-bad-boll.de,,,"https://www.google.com/maps?q=48.645245,9.599868",48.645245,9.599868,,parcial,no comprobado,
schwalbenhof-bad-herrenalb,Schwalbenhof,Bad Herrenalb,Miel,Honig,"Uhlandstraße 2/2, 76332 Bad Herrenalb","- frisches Fleisch (Huhn, Schwein, Lamm, Ente, Gans, Pute, Rind) - frisches Obst/Gemüse - frische Eier - Honig - Nudeln - Gewürze - Dosenwurst","Th,Fr 15:00-19:00; Sa 09:00-13:00",+4970839250846,info@schwalbenhof-gbr.de,http://www.schwalbenhof-gbr.de,,,"https://www.google.com/maps?q=48.817627,8.480597",48.817627,8.480597,,parcial,no comprobado,
scherer-zimmer-hofmarkt-bad-krozingen,Scherer&Zimmer Hofmarkt,Bad Krozingen,Vino,Wein,"Im Bergfeld 6, 79189 Bad Krozingen",,Th 16:00-20:00; Apr 01-Jun 20 Mo-Su 08:00-19:30,+497633150189,info@scherer-zimmer.de,https://scherer-zimmer.de,,,"https://www.google.com/maps?q=47.911815,7.689547",47.911815,7.689547,,parcial,no comprobado,
weber-biberach-an-der-riss,Weber,Biberach an der Riß,Huevos,Eier,"Althof 10, 88400 Biberach an der Riß",,"Mo,Fr 09:00-12:00,14:00-18:00; Tu 09:00-12:00; Th 14:00-18:00; Sa 08:00-12:00",+4973518896,biopaula@web.de,http://www.bioland-hofladen.de,,,"https://www.google.com/maps?q=48.111337,9.825104",48.111337,9.825104,,parcial,no comprobado,
das-froehliche-alb-rind-bingen,Das Fröhliche Alb-Rind,Bingen,Carne,Fleisch und Wurst,"Veringer Straße 30, 72511 Bingen",,,+497577620,froehlich@alb-rind.de,https://www.alb-rind.de,,,"https://www.google.com/maps?q=48.149370,9.240502",48.149370,9.240502,,parcial,no comprobado,
hofladen-scheuerle-brackenheim,Hofladen Scheuerle,Brackenheim,Huevos,Eier,"Meimsheimer Gasse 1, 74336 Brackenheim",,Fr 08:00-18:00; Sa 08:00-13:00; PH closed,+4971359369904,info@hofladen-scheuerle.de,https://www.hofladen-scheuerle.de/,,,"https://www.google.com/maps?q=49.074335,9.101098",49.074335,9.101098,,parcial,no comprobado,
direktvermarktung-s-t-kohler-bretten,Direktvermarktung S&T Kohler,Bretten,Destilados y licores,Spirituosen und Liköre,"Obere Mühlstraße 23, 75015 Bretten","Landprodukte Kohler mit Metzgerei, Hofladen, Forellenzucht und Brennerei","Mo,Fr 15:00-18:00, Tu,Fr,Sa 08:00-13:00, Th 15:00-19:00",+49725287413,info@landprodukte-kohler.de,https://www.landprodukte-kohler.de/,,,"https://www.google.com/maps?q=49.075023,8.689149",49.075023,8.689149,,parcial,no comprobado,
