slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
dulce-de-leche-caranegra,Dulce de Leche Caranegra,San Jerónimo Sud,Dulces y repostería,"Dulce de Leche Tradicional, Dulce de Leche Repostero","Av. Alberdi 473, San Jerónimo Sud, Santa Fe","Caranegra elabora dulce de leche en San Jerónimo Sud, Santa Fe.",,+5493413652625,spalacios@caranegra.com.ar,https://www.caranegra.com.ar,,https://www.instagram.com/caranegraok/,,,,,pendiente,no comprobado,,,456,es,,,,,,ar,pampeana,santa-fe,,,,,,
alimentos-san-roman-s-r-l,Alimentos San Roman S.r.l,Oliveros,Carne,"Salames, Chorizos, Bondiolas, Salazones","Ruta 11 KM 360.5, Oliveros, Santa Fe","Alimentos San Román elabora salames, chorizos, bondiolas y salazones en Oliveros, Santa Fe.",,+5493416510261,sebastianrobertosanroman@gmail.com,,https://www.facebook.com/sanromansr,https://www.instagram.com/sanromansr/,,,,,pendiente,no comprobado,,,43,es,,,,,,ar,pampeana,santa-fe,,,,,,
arbanit-fellow,Arbanit Fellow,Rosario,Dulces y repostería,"Cubanitos, Alfajores","Regimiento 11 2798a, Rosario, Santa Fe",Empresa rosarina que elabora cubanitos y alfajores bajo la marca Arbanit Fellow.,,+5493416900400,somos@arbanit.com,https://arbanit.com/,,https://www.instagram.com/arbanit.fellow/,,,,,pendiente,no comprobado,,,77,es,,,,,,ar,pampeana,santa-fe,,,,,,
establecimiento-oliveros,Establecimiento Oliveros,Oliveros,Carne,"Salames, Chistorras - recetas tradicionales","Sarmiento 301, Oliveros, Santa Fe","Cured meat producer at Oliveros, Santa Fe, making Salames and Chistorras - recetas tradicionales.",,+5493415453595,establecimientooliveros014@gmail.com,,,https://www.instagram.com/establecimiento.oliveros/,,-32.57213,-60.85025,,pendiente,no comprobado,,,513,en,,,,,,ar,pampeana,santa-fe,,,,,,
norma-gailus,Norma Gailus,Rosario,Destilados y licores,"Licores, Encurtidos, Aceitunas, Conservas dulces","Cabildo 345, Rosario, Santa Fe","Elaboradora artesanal de licores, encurtidos, aceitunas y conservas dulces en Rosario, Santa Fe.",,+5493415796343,normagailus@gmail.com,https://normagailus.com.ar/,,https://www.instagram.com/normagailusoficial/,,,,,pendiente,no comprobado,,Conservas,833,es,,,,,,ar,pampeana,santa-fe,,,,,,
alimentos-zyma-srl,Alimentos Zyma SRL,Alvear,Frutos secos,"Frutos secos, Frutas desecadas, Barras de frutos secos","Parque Industrial Alvear - Ruta 9 Km. 280, Alvear, Santa Fe","Empresa de Alvear que fracciona y elabora frutos secos, frutas desecadas y snacks.",,+5493424455589,sestrubia@zyma.com.ar,https://www.zyma.com.ar,https://www.facebook.com/AlimentosZyma,https://www.instagram.com/zyma.alimentos/,,,,,pendiente,no comprobado,,,44,es,,,,,,ar,pampeana,santa-fe,,,,,,
alfajores-merengo,Alfajores Merengo,Santa Fe,Dulces y repostería,"Alfajores, Confituras","Mantovani y Agnellini, Puerto de Santa Fe, Santa Fe",Elaboradora santafesina de alfajores y confituras artesanales.,,+5493424520305,dcastro@alfajoresmerengo.com,https://alfajoresmerengo.com/,,,,,,,pendiente,sí,ecommerce,,35,es,,,,,,ar,pampeana,santa-fe,,,,,,
alimentos-merida,Alimentos Merida,Rosario,Lácteos y quesos,"Queso fresco, Tequeños, Nata criolla","Garzón 2543, Rosario, Santa Fe","Alimentos Mérida elabora queso fresco, tequeños y nata criolla en Rosario, Santa Fe.",,+543415896475,,,,,,,,,pendiente,no comprobado,,,42,es,,,,,,ar,pampeana,santa-fe,,,,,,
alloa-vanguard,Alloa Vanguard,Cañada Rosquín,Lácteos y quesos,Quesos azules,"Ruta Nacional 34 KM 129.5, Cañada Rosquín, Santa Fe","Quesería de Cañada Rosquín que elabora quesos, incluidos quesos azules.",,+5493401401961,,https://alloavanguard.com.ar/,,,,,,,pendiente,no comprobado,,,46,es,,,,,,ar,pampeana,santa-fe,,,,,,
chocolates-agofa,Chocolates Agofa,Rafaela,Chocolate,"Chocolates, Alfajores sin TACC","Gaboto 363, Rafaela, Santa Fe","Elaboradora de chocolates y alfajores sin TACC en Rafaela, Santa Fe.",,+5493492502301,,https://chocolatesagofa.com.ar/,,,,,,,pendiente,no comprobado,,,384,es,,,,,,ar,pampeana,santa-fe,,,,,,
