slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
bodega-la-caroyense,Bodega La Caroyense,Colonia Caroya,Vino,"Vasija de Caroya, Caroyense Piú, Paso Viejo","Avenida San Martín 2281, Colonia Caroya, Córdoba","Bodega en la avenida principal de Colonia Caroya que embotella las líneas Vasija de Caroya, Caroyense Piú y Paso Viejo, con visitas guiadas.","Lunes a viernes 8:00-19:00; sábados, domingos y feriados 9:00-19:00",+543525466270,ventasbodegalacaroyense@gmail.com,https://bodegalacaroyense.com.ar/,https://www.facebook.com/bodega.lacaroyense/,,,-31.00852,-64.07515,,,sí,marketplace,,215,es,,,,,,ar,pampeana,cordoba-argentina,,,,,,
brotes-de-traslasierra-seres-srl,Brotes de Traslasierra Seres SRL,Villa Dolores,Dulces y repostería,"Alfajores, Harina Integral Orgánica, Harina Blanca Orgánica","Belgrano 2985, Villa Dolores, Córdoba",,,+5493544535699,aserman@serestraslasierra.com.ar,https://serestraslasierra.com.ar,https://www.facebook.com/brotesdetraslasierra,https://www.instagram.com/brotesdetraslasierra/,,-31.94498,-65.19024,,pendiente,no comprobado,,,307,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
don-arregui,Don Arregui,Villa Dolores,Té e infusiones,"Yerba mate compuesta, Yerba mate tradicional","Ruta 20 km 205 0 “0”, Villa Dolores, Córdoba",,,+5493544629851,yerbamatedonarregui@gmai.com,https://yerbamatedonarregui.com.ar,,https://www.instagram.com/donarreguiok/,,-31.94498,-65.19024,,pendiente,no comprobado,,,439,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
mate-amos,Mate Amos,Río Cuarto,Té e infusiones,Yerba Mate,"Dr Francisco Muñiz 1645, Río Cuarto, Córdoba",,,+5491160345497,info@curatealma.com,,,https://www.instagram.com/curatealma/,,-33.10315,-64.31883,,pendiente,no comprobado,,,770,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
yerba-mate-la-cumbrecita,Yerba Mate La Cumbrecita,San Francisco,Té e infusiones,CBSé Hierbas Serranas,"Av. Rosario de Santa Fe 629, San Francisco, Córdoba",,,+5493564437756,joaquinmere@yerbalacumbrecita.com.ar,,,https://www.instagram.com/yerbalacumbrecita/,,-31.42494,-62.08388,,pendiente,no comprobado,,,1044,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
don-ramon-salames-de-oncativo,Don Ramón Salames de Oncativo,Oncativo,Carne,"Salame de Oncativo, Salame, Bondiola","Juan Domingo Perón 2171, Oncativo, Córdoba",,,+5493572403054,info@donramon.com.ar,https://donramon.com.ar,https://www.facebook.com/donramonsalamesdeoncativo,https://www.instagram.com/donramon.oncativo/,,-31.91343,-63.68202,,pendiente,no comprobado,,,446,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
familia-grion,Familia Grión,Colonia Caroya,Carne,"Salame, Jamoneria, Bondiolas","Canciani sur y 144 5223, Colonia Caroya, Córdoba",,,+5491154142966,dariorfarias@familiagrion.com,https://www.familiagrion.com,https://www.facebook.com/familiagrionok,https://www.instagram.com/familiagrionok/,,-31.03286,-64.10853,,pendiente,no comprobado,,,524,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
ap-concepto,Ap Concepto,Justiniano Posse,Aperitivos,Snacks saludables,"Sarmiento 572, Justiniano Posse, Córdoba",,,+5493512440401,apconcepto.cba@gmail.com,https://apconcepto.com.ar,https://www.facebook.com/ap.concepto,https://www.instagram.com/ap.concepto/,,-32.88904,-62.67713,,pendiente,no comprobado,,,69,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
freunde-von-melo,Freunde Von Melo,Melo,Cerveza,Cerveza artesanal,"Rivadavia 590, Melo, Córdoba",,,+5493385596314,,https://freundevonmelo.com.ar,,https://www.instagram.com/freundevonmelo_cerveza/,,-34.34868,-63.44515,,pendiente,no comprobado,,,565,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
nuevo-munich,Nuevo Munich,Juárez Celman,Carne,Fiambres Artesanales Premium,"12 De Octubre 112 Bº Parque Norte, Juárez Celman, Córdoba",,,+5493516317909,cristianogian@nuevomunich.com.ar,https://nuevomunich.com.ar,,https://www.instagram.com/nuevomunich/,,-31.25804,-64.16624,,pendiente,no comprobado,,,840,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
especias-manuco,Especias Manuco,Laboulaye,Condimentos,"Especias, Mezclas integrales, Sal saborizada","Los Patricios 196, Laboulaye, Córdoba",,,+5493385463992,especiasmanuco@gmail.com,,,https://www.instagram.com/especias.manuco/,,-34.12802,-63.38431,,pendiente,no comprobado,,,509,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
hongos-y-funghi,Hongos y Funghi,Villa General Belgrano,Setas,"Hongos silvestres, Sub productos","San Martin 865, Villa General Belgrano, Córdoba","Cultivador de hongos en Villa General Belgrano, Córdoba, que elabora Hongos silvestres y Sub productos.",,+5493546482343,fabiobalest@hongosyfunghi.com.ar,https://www.hongosyfunghi.com.ar,https://www.facebook.com/hongosyfunghivgb,https://www.instagram.com/hongosyfunghi/,,-31.97649,-64.55905,,pendiente,no comprobado,,,614,es,,,,,,ar,pampeana,cordoba-argentina,,,,,,
resilencias-harina-de-uva,Resilencias Harina de Uva,Alta Gracia,Pan y cereal,,"Sto Nobile Norte 2500, Colonia Caroya, Cordoba, COLIBRI, gin artesanal, Lorusso 446, Alta Gracia, Córdoba","Productor de panadería en Alta Gracia, Córdoba.",,+5493525403780,lorelondero.28@gmail.com,,,https://www.instagram.com/colibri.ginartesanal/,,-31.64979,-64.42987,,pendiente,no comprobado,,,936,es,,,,,,ar,pampeana,cordoba-argentina,,,,,,
garlic-ajo-negro,Garlic Ajo Negro,Río Segundo,Condimentos,Ajo Negro,"Autopista Córdoba Rosario Km 665, Río Segundo, Córdoba",,,+5493572548938,enrique@garlicajonegro.com.ar,https://www.garlicajonegro.com.ar,https://www.facebook.com/garlic,https://www.instagram.com/garlic.ajo.negro/,,-31.65015,-63.91186,,pendiente,no comprobado,,,576,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
brett-co,Brett & Co,Mendiolaza,Despensa artesanal,"Alimentos, Bebidas funcionales","Av. Tisera 3739, Mendiolaza, Córdoba",,,+5493513212627,admbrettalimentos@gmail.com,,,https://www.instagram.com/brett_alimentos/,,-31.26404,-64.30913,,pendiente,no comprobado,,,305,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
checa,Checa,Sacanta,Cerveza,Cerveza artesanal,"Mitre 331, Sacanta, Córdoba",,,+5493533681601,checacervezaartesanal@gmail.com,,,https://www.instagram.com/checapuroestilo/,,-31.66340,-63.04796,,pendiente,no comprobado,,,377,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
sensaciones-queseras,Sensaciones Queseras,Villa María,Lácteos y quesos,Quesos,,,,+5493515637495,fariasricardodaniel@gmail.com,https://sensacionesqueseras.com,,https://www.instagram.com/sensacionesqueseras/,,-32.41350,-63.24833,,pendiente,no comprobado,,,960,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
ciento-ocho-veces,Ciento Ocho Veces,Colonia Caroya,Té e infusiones,Infusiones,"Pedro Patat sur 2137, Colonia Caroya, Córdoba",,,+5493525478944,cientoochoveces@gmail.com,,,https://www.instagram.com/ciento_ocho_veces/,,-31.02206,-64.06171,,pendiente,no comprobado,,,390,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
beney-productos-regionales,Beney Productos Regionales,Villa Cura Brochero,Vermut,"Fernet, Licores, Gin","Calle las golondrinas s/n, Villa Cura Brochero, Córdoba",,,+5493544572910,guillermobeney@yahoo.com.ar,https://www.regionalesbeney.com,,https://www.instagram.com/fernet.beney/,,-31.70646,-65.01861,,pendiente,no comprobado,,,97,,,,,,,ar,pampeana,cordoba-argentina,,,,,,
