slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
gaec-le-gubianet,GAEC Le Gubianet,Revest-des-Brousses,Carne,Agneau,"D18, 04150 Revest-des-Brousses",Une ferme biologique située à Revest-des-Brousses produit de l’agneau sous l’identité GAEC Le Gubianet.,,,,https://gaec-le-gubianet.localomanie.fr/,,,https://www.google.com/maps/search/?api=1&query=43.9918448%2C5.6833216&query_place_id=ChIJjWCoA7lLyhIRVgDYeUP01HE,43.9918448,5.6833216,,,no comprobado,,,1116,fr,,,,,,fr,provence-alpes-cote-dazur,alpes-de-haute-provence,,,,,,
terres-de-bonaventure,Terres de Bonaventure,Valensole,Aceite,Huiles d'olive,"Route d’Oraison, 04210 Valensole",Une ferme biologique et un moulin à Valensole produisent des huiles d’olive sous l’identité Terres de Bonaventure.,,,,https://provence-huile-olive.fr/fr/,,,https://www.google.com/maps/search/?api=1&query=43.8666434%2C5.9481096&query_place_id=ChIJpxe1_YHGyxIRD0PqI4cMky0,43.8666434,5.9481096,,,sí,ecommerce,,1720,fr,,,,,,fr,provence-alpes-cote-dazur,alpes-de-haute-provence,,,,,,
gaec-paresous,GAEC Paresous,Sisteron,Carne,Viande,"462 Route de Noyers, 04200 Sisteron",,,,,,,https://www.instagram.com/gaec_paresous/,,44.1734,5.911586,,,no comprobado,,,1119,,,,,,,fr,provence-alpes-cote-dazur,alpes-de-haute-provence,,,,,,
la-sauvage,La Sauvage,Saint-Paul-sur-Ubaye,Cerveza,bières artisanales,L'ADRECH 546 ROUTE DU COL DE VARS 04530 SAINT-PAUL-SUR-UBAYE,,,,,https://la-sauvage.fr/,,,https://www.google.com/maps/search/?api=1&query=44.517968%2C6.752797&query_place_id=ChIJ90rHDQvAzBIRbIVBHwsIIjw,44.517968,6.752797,,,no comprobado,,,1386,,,,,,,fr,provence-alpes-cote-dazur,alpes-de-haute-provence,,,,,,
le-renard-d-orge,Le Renard d'Orge,Malijai,Cerveza,,Bât 12 Le Prieuré 04350 Malijai,,,,,http://renardorge.fr,,,,44.03920,6.05200,,pendiente,no comprobado,,,1759,,,,,,,fr,provence-alpes-cote-dazur,alpes-de-haute-provence,,,,,,
distillerie-la-durance,Distillerie La Durance,Montfort,Destilados y licores,,Fournieux 04600 Montfort,,,,whiskyladurance@gmail.com,https://www.distillerieladurance.com,,https://www.instagram.com/distillerieladurance,,,,,pendiente,no comprobado,,,1760,,,,,,,fr,provence-alpes-cote-dazur,alpes-de-haute-provence,,,,,,
moulin-a-huile-paschetta-henry,Moulin à Huile Paschetta Henry,Oraison,Aceite,,04700 Oraison,,,,,https://www.moulinpaschetta-henry.fr,,https://www.instagram.com/moulinpaschettahenry,,43.91160,5.92320,,pendiente,sí,ecommerce,,1761,,,,,,,fr,provence-alpes-cote-dazur,alpes-de-haute-provence,,,,,,
l-eclat-chocolaterie,L'Éclat Chocolaterie,Gréoux-les-Bains,Chocolate,,2 Place de l'Hôtel de Ville 04800 Gréoux-les-Bains,,,,,,,,,43.76280,5.85970,,pendiente,no comprobado,,,1762,,,,,,,fr,provence-alpes-cote-dazur,alpes-de-haute-provence,,,,,,
ferme-des-pelissones,FERME DES PELISSONES,Seyne Les Alpes,Carne,,,,,+33672902102,infos@fermedespelissones.fr,https://www.fermedespelissones.fr/,https://www.facebook.com/Pelissones/,https://www.instagram.com/ferme_des_pelissones/,,,,,pendiente,sí,ecommerce,,1931,,,,,,,fr,provence-alpes-cote-dazur,alpes-de-haute-provence,,,,,,
maison-telme,Maison Telme,Peyruis,Despensa artesanal,,,,,,,https://maisontelme.com/,,,,,,,pendiente,no comprobado,,,1949,,,,,,,fr,provence-alpes-cote-dazur,alpes-de-haute-provence,,,,,,
