slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
aurora-green-farms,Aurora Green Farms,Denmark,Carne,,"E1870 West County Road BB, Denmark, WI, USA","Local poultry farm providing cage-free chicken, farm fresh eggs, and specialty produce to local residents and restaurant owners.",,,,,,,,44.3279077,-87.6767015,,pendiente,no comprobado,,,219,en,,,,,,us,east-north-central,wisconsin
eberle-s-produce,Eberle's Produce,Horicon,Fruta y verdura,seasonal produce,"W5548 Hwy 33, Horicon, WI",Eberle’s Produce runs a Horicon farm and seasonal market featuring produce from the farm and growing season.,,,,,,,,43.44491399053712,-88.67686700479913,,pendiente,no comprobado,,,1143,en,,,,,,us,east-north-central,wisconsin
frenz-orchard-and-garden-center,Frenz Orchard and Garden Center,Thiensville,Fruta y verdura,,"505 N Main, Thiensville, WI","Frenz Orchard and Garden Center is an orchard and garden operation in Thiensville, Wisconsin.",,,,,,,,43.24020100908362,-87.98617597109926,,pendiente,no comprobado,,,1357,en,,,,,,us,east-north-central,wisconsin
good-life-farms,Good Life Farms,Somerset,Huevos,Free-range chicken eggs,"2028 77th Street, Somerset, WI, USA","Good Life Farms in Somerset keeps a small flock of Cream Legbar, Wyandotte and Rhode Island Red hens. The hens forage freely and receive organic feed; the farm sells their eggs.",,,,,,,,45.1567405,-92.65914869999999,,pendiente,sí,ecommerce,,1437,en,,,,https://www.localharvest.org/good-life-farm-M84474,,us,east-north-central,wisconsin
hidden-stream-farm,Hidden Stream Farm,Oshkosh,Fruta y verdura,seasonal produce,"1117 Planeview Drive, Oshkosh, WI 54904",Hidden Stream Farm operates an Oshkosh farm market serving seasonal local products.,,,,,,,,43.93140501525784,-88.58632903945927,,pendiente,no comprobado,,,1626,en,,,,,,us,east-north-central,wisconsin
mino-bimaadiziiwin-tribal-farm,Mino Bimaadiziiwin Tribal Farm,Bayfield,Fruta y verdura,,"36735 Aiken Rd, Bayfield, WI 54814, USA","The Red CLiff Band of Lake Superior Chippewa's Mino Bimaadiziiwin Tribal Farm works to build a more integrated food system and advance the food sovereignty goals of the Red Cliff Band through increased food access of nutritious and traditional foods, targeted youth programming, producer support, and land stewardship.",,,,,,,,46.858477,-90.807512,,pendiente,no comprobado,,,2248,en,,,,,,us,east-north-central,wisconsin
schuster-s-farm,Schuster's Farm,Deerfield,Conservas,seasonal produce,"1326 US Highway 12 And 18, Deerfield, WI 53531",Schuster’s Farm is a Deerfield farm market with seasonal produce and farm-grown offerings.,,,,,,,,43.03657998006631,-89.11326601594374,,pendiente,no comprobado,,,2927,en,,,,,,us,east-north-central,wisconsin
skelly-s-farm-market,Skelly's Farm Market,Janesville,Fruta y verdura,,"2713 Hayner Road, Janesville, Wisconsin 53548","Skelly's Farm Market in Janesville sells homegrown strawberries, sweet corn, melons, tomatoes and other summer produce, with pumpkins and corn mazes in fall. It also has a bakery, gift shop, playground and roadside stands.",,+16087571200,farmers@skellysfarmmarket.com,https://www.skellysfarmmarket.com/,,,,42.641113,-89.080485,,pendiente,no comprobado,,Pan y cereal,3022,en,,,,,,us,east-north-central,wisconsin
uplands-cheese,Uplands Cheese,Dodgeville,Lácteos y quesos,,"5023 State Rd. 23, Dodgeville, WI, 53533, U.S.",Uplands Cheese is a pasture-based farmstead creamery known for Pleasant Ridge Reserve and other seasonal cheeses.,,+16089355558,orders@uplandscheese.com,https://uplandscheese.com/,https://www.facebook.com/UplandsCheese/,,,42.966011,-90.129717,,pendiente,sí,ecommerce,,3484,en,,,,,,us,east-north-central,wisconsin
carr-valley-cheese,Carr Valley Cheese,La Valle,Lácteos y quesos,,,"Carr Valley Cheese specializes in award-winning Wisconsin cheeses, including naturally aged and specialty styles.",,+18004627258,,https://carrvalleycheese.com/,https://www.facebook.com/carrvalleycheese/,https://www.instagram.com/carrvalley/,,,,/productores/us/east-north-central/wisconsin/carr-valley-cheese.webp,pendiente,sí,ecommerce,,705,en,,,,,,us,east-north-central,wisconsin
