slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
double-d-farms,Double D Farms,Decatur,Fruta y verdura,fruta y verdura,"4187 N. Cowgill Avenue, Decatur, IL 62526",Farm with a farm stand and direct sales of agricultural products.,,,,,,,,,,,pendiente,no comprobado,,,1087,en,,,,,,us,east-north-central,illinois
freeland-s-strawberries-and-vegetable,Freeland's Strawberries and Vegetable,Sims,Fruta y verdura,"fresas, tomates, maíz dulce, sandías, melones","122 N Bond St, Sims, IL, 62886",Direct-sales farm offering pick-your-own or pre-picked strawberries and seasonal vegetables.,,,,,,,,,,,pendiente,no comprobado,,,1348,en,,,,,,us,east-north-central,illinois
happy-life-ranch,Happy Life Ranch,Beecher,Carne,"carne de vacuno, cerdo, cordero, cabra y pollo; huevos","1945 West Indiana Avenue, Beecher, IL, USA","Beecher ranch raising pasture-based livestock and poultry and selling beef, pork, lamb, goat, chicken, and eggs.",,,,,,,,,,,pendiente,no comprobado,,,1548,en,,,,,,us,east-north-central,illinois
lochshire-farm,Lochshire Farm,Swansea,Fruta y verdura,frutas y hortalizas,"1735 Llewellyn Rd, Swansea, IL, USA",Small Swansea farm growing seasonal produce.,,,,,,,,,,,pendiente,no comprobado,,,2055,en,,,,,,us,east-north-central,illinois
rainbow-harvest-hydroponic-greenhouse-farm,Rainbow Harvest Hydroponic Greenhouse Farm,Channahon,Fruta y verdura,"lechugas hidropónicas, tomates, pimientos, melones, hortalizas, huevos","P.o.box 428, Channahon, IL 60410",Channahon greenhouse farm specializing in hydroponic lettuce and other fresh produce.,,,,,,,,,,,pendiente,no comprobado,,,2710,en,,,,,,us,east-north-central,illinois
red-barn-farm-market,Red Barn Farm Market,Woodstock,Fruta y verdura,"frutas, hortalizas, flores","3500 Route 47, Woodstock, IL 60098","Woodstock farm market producing and selling seasonal fruit, vegetables, and flowers.",,,,,,,,,,,pendiente,no comprobado,,,2743,en,,,,,,us,east-north-central,illinois
seaney-farms,Seaney Farms,Tallula,Miel,"miel, plantas, calabazas, flores y productos de invernadero","10544 IL-97, Tallula, IL 62688","Tallula farm offering honey and seasonal plants, flowers, pumpkins, and greenhouse products.",,,,,,,,,,,pendiente,no comprobado,,,2939,en,,,,,,us,east-north-central,illinois
shady-knoll-farm,Shady Knoll Farm,East Moline,Fruta y verdura,"hortalizas, flores y calabazas","3115 Dennhardt Road, East Moline, IL 61244",East Moline farm with seasonal flower and pumpkin activities and fresh vegetable sales.,,,,,,,,,,,pendiente,no comprobado,,,2963,en,,,,,,us,east-north-central,illinois
soapstone-farms-honeybees,Soapstone Farms Honeybees,Olney,Miel,miel,"6286 Pleasant Ridge Lane, Olney, IL 62450",,,,,,,,,,,,pendiente,no comprobado,,,3060,,,,,,,us,east-north-central,illinois
sun-berry-orchard,Sun Berry Orchard,Woodstock,Fruta y verdura,fruta de huerta,"3712 Greenwood Rd, Woodstock, IL 60098",Woodstock orchard with a farm stand and direct sales.,,,,,,,,,,,pendiente,no comprobado,,,3196,en,,,,,,us,east-north-central,illinois
few-spirits,FEW Spirits,Evanston,Destilados y licores,"whiskey, bourbon, ginebra",,Evanston craft distillery making whiskey and gin and selling its spirits online.,,,info@fewspirits.com,https://fewspirits.com/,https://www.facebook.com/fewspirits/,https://www.instagram.com/fewspirits/,,,,/productores/us/east-north-central/illinois/few-spirits.webp,pendiente,sí,ecommerce,,1257,en,,,,,,us,east-north-central,illinois
ch-distillery,CH Distillery,Chicago,Destilados y licores,vodka y otros destilados,,Chicago distillery producing vodka and other spirits alongside its own bar and restaurant.,,,,https://chdistillery.com/,https://www.facebook.com/CHDistillery/,https://www.instagram.com/chdistillery/,,,,/productores/us/east-north-central/illinois/ch-distillery.webp,pendiente,no comprobado,,,763,en,,,,,,us,east-north-central,illinois
north-shore-distillery,North Shore Distillery,Green Oaks,Destilados y licores,"whiskey, ginebra, ron y otros destilados",,Green Oaks craft distillery producing and selling its own spirits.,,,,https://northshoredistillery.com/,https://www.facebook.com/nsdistillery/,https://www.instagram.com/nsdistillery/,,,,/productores/us/east-north-central/illinois/north-shore-distillery.webp,pendiente,sí,ecommerce,,2414,en,,,,,,us,east-north-central,illinois
metric-coffee,Metric Coffee,Chicago,Café,café tostado,,Chicago coffee roaster selecting and roasting coffee for online sales.,,,,https://metriccoffee.com/,,https://www.instagram.com/metriccoffee/,,,,,pendiente,sí,ecommerce,,2214,en,,,,,,us,east-north-central,illinois
dark-matter-coffee,Dark Matter Coffee,Chicago,Café,café tostado,,Chicago coffee roaster focused on freshly roasted coffee and direct online sales.,,,,https://darkmattercoffee.com/,https://www.facebook.com/DarkMatterCoffee/,https://www.instagram.com/darkmattercoffee/,,,,/productores/us/east-north-central/illinois/dark-matter-coffee.webp,pendiente,sí,ecommerce,,1005,en,,,,,,us,east-north-central,illinois
passion-house-coffee-roasters,Passion House Coffee Roasters,Chicago,Café,café tostado,,Chicago specialty coffee roaster offering coffee and subscriptions online.,,,,https://passionhousecoffee.com/,https://www.facebook.com/Passionhousecoffeeroasters/,https://www.instagram.com/passionhousecoffee/,,,,/productores/us/east-north-central/illinois/passion-house-coffee-roasters.webp,pendiente,sí,ecommerce,,2540,en,,,,,,us,east-north-central,illinois
bridgeport-coffee-company,Bridgeport Coffee Company,Chicago,Café,café tostado,,Chicago coffee roaster and cafe selling coffee and related products online.,,+17732479950,,https://bridgeportcoffee.net/,https://www.facebook.com/pages/Bridgeport-Coffee-Company/107515345973128/,https://www.instagram.com/bridgeportcoffee/,,,,/productores/us/east-north-central/illinois/bridgeport-coffee-company.webp,pendiente,sí,ecommerce,,586,en,,,,,,us,east-north-central,illinois
halfwit-coffee-roasters,Halfwit Coffee Roasters,Chicago,Café,café tostado,"2415 West 19th Street Chicago, IL, 60608 United States",Chicago coffee roaster with a retail shop and online sales.,,,info@halfwitcoffee.com,https://halfwitcoffee.com/,https://www.facebook.com/HalfWitCoffee/,https://www.instagram.com/halfwitcoffee/,,,,,pendiente,sí,ecommerce,,1530,en,,,,,,us,east-north-central,illinois
kuipers-family-farm,Kuipers Family Farm,Maple Park,Fruta y verdura,"frutas, hortalizas y productos de granja",,Maple Park family farm offering seasonal produce through direct sales.,,+18158275200,,https://kuipersfamilyfarm.com/,https://www.facebook.com/kuipersfamilyfarm/,https://www.instagram.com/kuipersfamilyfarm/,,,,/productores/us/east-north-central/illinois/kuipers-family-farm.webp,pendiente,sí,ecommerce,,1944,en,,,,,,us,east-north-central,illinois
cody-s-farm-orchard,Cody's Farm & Orchard,Marengo,Fruta y verdura,frutas y hortalizas,,Marengo farm and orchard producing and selling fresh fruit and vegetables.,,+18155687976,,https://codysfarm.com/,https://www.facebook.com/pages/Codys-Farm-Fresh-Vegetables/118880778161133/,,,,,,pendiente,no comprobado,,,858,en,,,,,,us,east-north-central,illinois
prairie-fruits-farm-creamery,Prairie Fruits Farm & Creamery,Urbana,Lácteos y quesos,quesos y lácteos de cabra,,Urbana farm and creamery making cheeses and other dairy products from goat milk.,,,,https://prairiefruits.com/,https://www.facebook.com/prairiefruitsfarm/,https://www.instagram.com/prairiefruitsfarm/,,,,,pendiente,no comprobado,,,2651,en,,,,,,us,east-north-central,illinois
ropp-jersey-cheese,Ropp Jersey Cheese,Normal,Lácteos y quesos,quesos de leche de vaca,,Normal creamery specializing in cheese made from Jersey cow milk.,,,,https://roppcheese.com/,,,,,,,pendiente,no comprobado,,,2845,en,,,,,,us,east-north-central,illinois
harrison-honey-farm,Harrison Honey Farm,Wauconda,Miel,miel y productos apícolas,"Wauconda, IL, US",Wauconda apiary producing and selling honey and other hive products.,,,contact@harrisonhoneyfarm.com,https://harrisonhoneyfarm.com/,https://www.facebook.com/harrisonhoneyfarm/,https://www.instagram.com/harrisonhoneyfarm/,,,,/productores/us/east-north-central/illinois/harrison-honey-farm.webp,pendiente,sí,ecommerce,,1558,en,,,,,,us,east-north-central,illinois
honey-lake-bee-company,Honey Lake Bee Company,Barrington,Miel,miel y productos apícolas,"580 Crooked Ln, North Barrington, IL, 60010",North Barrington apiary producing honey and other hive products.,,+18473040830,,https://honeylakebeecompany.com/,https://www.facebook.com/honeylakebeecompany/,https://www.instagram.com/honeylakebeecompany/,,,,,,sí,ecommerce,,1691,en,,,,,,us,east-north-central,illinois
rudy-s-bees-and-honey,Rudy's Bees and Honey,DeWitt,Miel,miel y productos apícolas,,Illinois beekeeper producing and selling honey and other hive products.,,,,https://rudysbeesandhoney.com/,,,,,,,pendiente,no comprobado,,,2861,en,,,,,,us,east-north-central,illinois
whiskey-acres-distilling-co,Whiskey Acres Distilling Co.,DeKalb,Destilados y licores,"whiskey, bourbon",,DeKalb farm distillery growing its own grain and making whiskey from that harvest.,,,info@whiskeyacres.com,https://www.whiskeyacres.com/,https://www.facebook.com/whiskeyacres/,,,,,/productores/us/east-north-central/illinois/whiskey-acres-distilling-co.webp,pendiente,no comprobado,,,3594,en,,,,,,us,east-north-central,illinois
blaum-bros-distilling-co,Blaum Bros. Distilling Co.,Galena,Destilados y licores,"whiskey, ginebra y otros destilados","118 North Main Street, Galena, IL, 61036-2222",Galena craft distillery making small-batch spirits through a grain-to-bottle process.,,+18157771000,info@blaumbros.com,https://www.blaumbros.com/,,,,,,/productores/us/east-north-central/illinois/blaum-bros-distilling-co.webp,pendiente,no comprobado,,,452,en,,,,,,us,east-north-central,illinois
koval-distillery,KOVAL Distillery,Chicago,Destilados y licores,"whiskey, ginebra y licores","4241 N Ravenswood Ave, Chicago, IL, 60613","Independent Chicago distillery making whiskey, gin, and liqueurs from organic grain.",,+13128787988,customerservice@kovaldistillery.com,https://www.koval-distillery.com/,https://www.facebook.com/kovaldistillery/,https://www.instagram.com/kovaldistillery/,,,,/productores/us/east-north-central/illinois/koval-distillery.webp,pendiente,no comprobado,,,1936,en,,,,,,us,east-north-central,illinois
old-monroe-distilling-co,Old Monroe Distilling Co.,Columbia,Destilados y licores,whiskey y otros destilados,,Columbia farm distillery making spirits from grain grown on its own farm.,,,,http://drinkoldmonroe.com/,,,,,,,pendiente,no comprobado,,,2450,en,,,,,,us,east-north-central,illinois
star-union-spirits,Star Union Spirits,Peru,Destilados y licores,"brandies, grappa y whiskey","300 5th Street, Suite 135, Peru, IL 61354","Peru distillery making brandy, grappa, and whiskey in the historic Westclox factory.",,+18152051234,info@starunionspirits.com,https://starunionspirits.com/contact-us/,,,,,,/productores/us/east-north-central/illinois/star-union-spirits.webp,pendiente,no comprobado,,,3135,en,,,,,,us,east-north-central,illinois
kennay-farms-distilling,Kennay Farms Distilling,Rochelle,Destilados y licores,bourbon y otros destilados,,Rochelle farm distillery using grain grown and milled on its own farm.,,+18159011512,kennayfarmsdistilling@gmail.com,https://kennayfarmsdistilling.com/,https://www.facebook.com/KennayFarms/,https://www.instagram.com/kennayfarms/,,,,/productores/us/east-north-central/illinois/kennay-farms-distilling.webp,pendiente,no comprobado,,,1890,en,,,,,,us,east-north-central,illinois
