slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
a-taste-of-summer-farm-market,A Taste of Summer Farm Market,Brunswick,Conservas,,"314 Pearl Road, Brunswick, OH 44212","Farm market and roadside stand offering baked goods, preserves, jams, jellies and seasonal products in Brunswick.",,,,,,,,,,,pendiente,no comprobado,,,43,en,,,,,,us,east-north-central,ohio,,,,,,
ackerman-berry-farm,Ackerman Berry Farm,Oregon,Fruta y verdura,,"4112 Corduroy Road, Oregon, OH 43616","Pick-your-own berry farm growing black raspberries, blackberries, red raspberries, gooseberries and currants.",,,,,,,,,,,pendiente,no comprobado,,,52,en,,,,,,us,east-north-central,ohio,,,,,,
bergman-orchards,Bergman Orchards,Port Clinton,Fruta y verdura,,"4562 East Bayshore Road, Port Clinton, OH 43452","Family orchard offering pick-your-own apples and pumpkins, seasonal peaches and orchard activities.",,,,,,,,,,,pendiente,no comprobado,,,373,en,,,,,,us,east-north-central,ohio,,,,,,
breezy-acres-fruit-farm,Breezy Acres Fruit Farm,Xenia,Miel,,"3470 Waynesville Jamestown, Xenia, OH 45385","Fruit farm and roadside market offering apples, plums, pumpkins and honey from its own hives.",,,,,,,,,,,pendiente,no comprobado,,,577,en,,,,,,us,east-north-central,ohio,,,,,,
brookside-family-farms,Brookside Family Farms,Eaton,Carne,,"623 Mann Rd, Eaton, OH, USA","Family livestock farm raising beef, pork, chicken and turkey without antibiotics or added hormones.",,,,,,,,,,,pendiente,no comprobado,,,612,en,,,,,,us,east-north-central,ohio,,,,,,
brown-s-family-farm-market,Brown's Family Farm Market,Hamilton,Fruta y verdura,,"11620 Hamilton Cleves Road, Hamilton, OH 45013",Family farm market offering pumpkins and seasonal fruit and vegetables.,,,,,,,,,,,pendiente,no comprobado,,,615,en,,,,,,us,east-north-central,ohio,,,,,,
carter-s-produce-farm-market,Carter's Produce Farm Market,Wauseon,Fruta y verdura,,"17321 SR 2 Wauseon, OH 43567","Farm market offering pick-your-own pumpkins, sweet corn, tomatoes and seasonal produce.",,,,,,,,,,,pendiente,no comprobado,,,715,en,,,,,,us,east-north-central,ohio,,,,,,
circle-s-farms,Circle S Farms,Grove City,Fruta y verdura,,"9015 London Groveport Road, Grove City, OH 43123","Farm market and stand offering strawberries, pumpkins, baked goods and seasonal produce.",,,,,,,,,,,pendiente,no comprobado,,,828,en,,,,,,us,east-north-central,ohio,,,,,,
crossway-farms,Crossway Farms,Sidney,Fruta y verdura,,"2211 Cisco Rd, Sidney, OH 45365","Farm growing strawberries, red raspberries, black raspberries and seasonal vegetables.",,,,,,,,,,,pendiente,no comprobado,,,963,en,,,,,,us,east-north-central,ohio,,,,,,
downing-fruit-farms,Downing Fruit Farms,New Madison,Fruta y verdura,,"2468 Harrison Road, New Madison, OH 45346",Family fruit farm hosting seasonal harvest activities and a fall festival.,,,,,,,,,,,pendiente,no comprobado,,,1093,en,,,,,,us,east-north-central,ohio,,,,,,
fuhrmann-orchards,Fuhrmann Orchards,Wheelersburg,Fruta y verdura,,,Family orchard growing and selling seasonal fruit through its farm market.,,+17407766406,,https://fuhrmannorchards.com/,https://www.facebook.com/fuhrmannorchards/,https://www.instagram.com/fuhrmann_orchards/,,,,/productores/us/east-north-central/ohio/fuhrmann-orchards.webp,pendiente,no comprobado,,,1377,en,,,,,,us,east-north-central,ohio,,,,,,
lynd-fruit-farm,Lynd Fruit Farm,Pataskala,Fruta y verdura,,,Family fruit farm and market offering orchard fruit and seasonal pick-your-own activities.,,+17409278559,,https://lyndfruitfarm.com/,https://www.facebook.com/lyndfruitfarm/,https://www.instagram.com/lynd_fruit_farm/,,,,/productores/us/east-north-central/ohio/lynd-fruit-farm.webp,pendiente,no comprobado,,,2104,en,,,,,,us,east-north-central,ohio,,,,,,
mackenzie-creamery,Mackenzie Creamery,Hiram,Lácteos y quesos,,,Farmstead creamery making small-batch cheeses from local milk and selling them through its online shop.,,,info@mackenziecreamery.com,https://mackenziecreamery.com/,https://www.facebook.com/Mackenzie-Creamery-108828519155808/,https://www.instagram.com/mackenziecreamery/,,,,/productores/us/east-north-central/ohio/mackenzie-creamery.webp,pendiente,sí,ecommerce,,2109,en,,,,,,us,east-north-central,ohio,,,,,,
urban-stead-cheese,Urban Stead Cheese,Cincinnati,Lácteos y quesos,,"3036 Woodburn Ave Cincinnati, OH 45206 United States",Urban creamery producing small-batch cow and goat milk cheeses in Cincinnati.,,+15138280830,andrea@urbansteadcheese.com,https://urbansteadcheese.com/,https://www.facebook.com/urbansteadcheese/,https://www.instagram.com/urbansteadcheese/,,,,/productores/us/east-north-central/ohio/urban-stead-cheese.webp,pendiente,no comprobado,,,3489,en,,,,,,us,east-north-central,ohio,,,,,,
watershed-distillery,Watershed Distillery,Columbus,Destilados y licores,,"1145 Chesapeake Avenue Columbus, OH, 43212 United States",Ohio craft distillery producing spirits in its own Columbus distillery and offering tastings.,,+16143571936,info@watersheddistillery.com,https://watersheddistillery.com/,https://www.facebook.com/watersheddistillery/,https://www.instagram.com/watersheddistillery/,,,,/productores/us/east-north-central/ohio/watershed-distillery.webp,pendiente,no comprobado,,,3557,en,,,,,,us,east-north-central,ohio,,,,,,
middle-west-spirits,Middle West Spirits,Columbus,Destilados y licores,,,"Columbus distillery producing craft whiskey, bourbon, vodka, gin and other spirits.",,,,https://middlewestspirits.com/,,,,,,,pendiente,no comprobado,,,2225,en,,,,,,us,east-north-central,ohio,,,,,,
thirsty-squirrel-farm-apiary,Thirsty Squirrel Farm & Apiary,Olmsted Falls,Miel,,"27405 Bagley Rd, Olmsted Falls, OH, 44138, United States",Farm and apiary operating its own hives and producing local honey and seasonal farm goods.,,+14403152942,,https://thirstysquirrelfarm.com/,,,,,,,,no comprobado,,,3370,en,,,,,,us,east-north-central,ohio,,,,,,
nawman-s-meadow-apiary,Nawman's Meadow Apiary,Marysville,Miel,,,Family apiary producing honey from its own hives in Marysville.,,+16144200605,nawmansmeadow@gmail.com,https://nawmansmeadow.com/,,,,,,/productores/us/east-north-central/ohio/nawman-s-meadow-apiary.webp,pendiente,no comprobado,,,2357,en,,,,,,us,east-north-central,ohio,,,,,,
westwood-honey-farm,Westwood Honey Farm,Strongsville,Miel,,,Honey farm and apiary producing local honey and selling it through its online shop.,,,,https://westwoodhoneyfarm.com/,,,,,,/productores/us/east-north-central/ohio/westwood-honey-farm.webp,pendiente,sí,ecommerce,,3585,en,,,,,,us,east-north-central,ohio,,,,,,
guggisberg-cheese,Guggisberg Cheese,Millersburg,Lácteos y quesos,,"5060 State Route 557, Millersburg, OH 44654",Historic Ohio cheese maker known for Baby Swiss and other Alpine-style cheeses made at its Millersburg operation.,,+13308932500,,https://www.babyswiss.com/,,,,,,,pendiente,no comprobado,,,1515,en,,,,,,us,east-north-central,ohio,,,,,,
bunker-hill-cheese,Bunker Hill Cheese,Millersburg,Lácteos y quesos,,"6005 County Road 77, Millersburg, OH 44654",Holmes County cheese maker producing traditional artisan cheeses from local milk.,,+13308932131,,https://bunkerhillcheese.com,,,,,,,pendiente,no comprobado,,,639,en,,,,,,us,east-north-central,ohio,,,,,,
hartzler-family-dairy,Hartzler Family Dairy,Wooster,Lácteos y quesos,,,"Family dairy using slow vat pasteurization to produce non-homogenized milk, butter and cheese.",,+13303458190,,https://www.hartzlerdairy.com/,https://www.facebook.com/HartzlerFamilyDairy/,https://www.instagram.com/hartzlerdairy/,,,,/productores/us/east-north-central/ohio/hartzler-family-dairy.webp,pendiente,no comprobado,,,1562,en,,,,,,us,east-north-central,ohio,,,,,,
snowville-creamery,Snowville Creamery,Pomeroy,Lácteos y quesos,,"32623 Ohio 143, Pomeroy, OH, 45769","Farm creamery processing grass-fed cow milk into fresh milk, yogurt and cheese in Pomeroy.",,+17406982340,,https://www.snowvillecreamery.com/,https://www.facebook.com/SnowvilleCreamery/,https://www.instagram.com/snowvillecreamery/,,,,,pendiente,no comprobado,,,3055,en,,,,,,us,east-north-central,ohio,,,,,,
marchant-manor-cheese,Marchant Manor Cheese,Cleveland Heights,Lácteos y quesos,,,Urban creamery in Cleveland Heights aging and producing small-batch cow and goat milk cheeses.,,,,https://www.marchantmanor.com/,,,,,,,pendiente,no comprobado,,,2152,en,,,,,,us,east-north-central,ohio,,,,,,
blue-jacket-dairy,Blue Jacket Dairy,Bellefontaine,Lácteos y quesos,,"1434 County Road 11, Bellefontaine, OH, 43311-9745",Farmstead dairy producing fresh and aged cheeses from cow and goat milk in Bellefontaine.,,+19372927327,info@bluejacketdairy.com,https://www.bluejacketdairy.com/,https://www.facebook.com/bluejacketdairy/,https://www.instagram.com/bluejacketdairy/,,,,/productores/us/east-north-central/ohio/blue-jacket-dairy.webp,pendiente,no comprobado,,,473,en,,,,,,us,east-north-central,ohio,,,,,,
bobell-cheese-company,BoBell Cheese Company,Burbank,Lácteos y quesos,,,Family farmstead cheese maker producing small-batch cheese from its own Holstein herd.,,,,https://bobellcheesecompany.com/,https://www.facebook.com/BoBellCheese/,https://www.instagram.com/bobellcheeseco/,,,,,pendiente,no comprobado,,,506,en,,,,,,us,east-north-central,ohio,,,,,,
laurel-valley-creamery,Laurel Valley Creamery,Gallipolis,Lácteos y quesos,,,Regenerative dairy and creamery producing raw-milk cheese from pasture-raised Jersey cows.,,+17403392001,,https://www.laurelvalleycreamery.com/,,,,,,/productores/us/east-north-central/ohio/laurel-valley-creamery.webp,pendiente,no comprobado,,,1991,en,,,,,,us,east-north-central,ohio,,,,,,
young-s-jersey-dairy,Young's Jersey Dairy,Yellow Springs,Lácteos y quesos,,"6880 Springfield-Xenia Rd, Yellow Springs, Ohio, 45387","Historic family dairy with its own Jersey herd, farmstead cheese production and artisan ice cream.",,+19373250629,,https://youngsdairy.com/,https://www.facebook.com/YoungsDairy/,https://www.instagram.com/youngsdairy/,,,,/productores/us/east-north-central/ohio/young-s-jersey-dairy.webp,pendiente,no comprobado,,,3708,en,,,,,,us,east-north-central,ohio,,,,,,
