slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
almar-orchard,Almar Orchard,Flushing,Fruta y verdura,orchard fruit,"Duffield Road, Flushing, MI",Almar Orchard grows orchard fruit in Flushing and hosts wagon rides and educational farm visits.,,,,,,,,43.08904630320047,-83.91202917571684,,,no comprobado,,,106,en,,,,,
andy-ts-farm-market,Andy Ts Farm Market,St. Johns,Fruta y verdura,pumpkins|apples|gourds,"3131 S US-27, St. Johns, MI 48829","Andy T's Farm Market grows pumpkins, apples, gourds, and decorative corn and runs a seasonal corn maze in St. Johns.",,,,,,,,42.969862000537034,-84.54196503597403,,,no comprobado,,,144,en,,,,,
chambers-family-farm,Chambers Family Farm,Pinckney,Huevos,eggs|sweet corn,"6820 Farley Road, Pinckney, MI 48169",Chambers Family Farm sells fresh eggs and sweet corn from its Pinckney farm and hosts family and school visits.,,,,,,,,42.49934801482564,-83.91562103476171,,,no comprobado,,,767,en,,,,,
cotant-s-farm-market,Cotant's Farm Market,Hastings,Fruta y verdura,pumpkins|apples,"2500 S M-37 Hwy, Hastings, MI 49058","Cotant's Farm Market offers field-picked pumpkins, pick-your-own apples, and wagon rides in Hastings.",,,,,,,,42.61600649490274,-85.2731243848537,,,no comprobado,,,911,en,,,,,
diamond-lake-orchard,Diamond Lake Orchard,Cassopolis,Fruta y verdura,honey|apple cider,"62116 Eagle Point, Cassopolis, MI 49031",Diamond Lake Orchard produces honey and fresh apple cider in its Cassopolis roadside stand.,,,,,,,,41.89523728739041,-85.97237625191414,,,no comprobado,,,1062,en,,,,,
felzke-farms,Felzke Farms,Dewitt,Fruta y verdura,strawberries,"5501 West Herbison Road, Dewitt, MI",Felzke Farms grows strawberries in Dewitt and sells them through its farm market.,,,,,,,,42.827385991265714,-84.63296903513044,,,no comprobado,,,1247,en,,,,,
higgins-farm,Higgins Farm,Onaway,Fruta y verdura,fruit|vegetables|eggs,"4750 S. M33, Onaway, MI 49765","Higgins Farm sells seasonal fruit, vegetables, and fresh eggs from its covered Onaway market.",,,,,,,,45.34214499189619,-84.23958896856736,,,no comprobado,,Huevos,1627,en,,,,,
leduc-blueberries,Leduc Blueberries,Paw Paw,Fruta y verdura,blueberries|preserves|jams|jellies,"37146 30th Street, Paw Paw, MI 49079","Leduc Blueberries makes preserves, jams, and jellies from its Paw Paw berry operation.",,,,,,,,42.28353798030108,-85.84630098466124,,,no comprobado,,,2004,en,,,,,
little-pistol-farms-llc,LITTLE PISTOL FARMS LLC,Kalamazoo,Fruta y verdura,tomatoes|peppers|melons|squash|cucumbers|beans|pumpkins,"2335 S Van Kal St, Kalamazoo, MI, USA","Little Pistol Farms grows a broad range of vegetables in Kalamazoo, including 24 pumpkin varieties in a 15-acre U-pick field.",,+12698496655,contact@littlepistolfarms.com,https://littlepistolfarms.com/,,,,42.2667649,-85.76407979999999,/productores/us/east-north-central/michigan/little-pistol-farms-llc.webp,,no comprobado,,,2038,en,,,,,
lutz-orchard,Lutz Orchard,Saline,Fruta y verdura,apples|pears,"11030 Macon Road, Saline, MI 48176",Lutz Orchard grows apples and pears in Saline and operates a farm market with educational visits.,,,,,,,,42.12487198977027,-83.81970096557387,,,no comprobado,,,2100,en,,,,,
short-s-brewing-company,Short's Brewing Company,Bellaire,Cerveza,craft beer,,Short’s Brewing Company produces flagship ales and seasonal craft beer in Bellaire.,,,,https://www.shortsbrewing.com/,,,,,,,,no comprobado,,,2985,en,,,,,
new-holland-brewing,New Holland Brewing,Holland,Cerveza,craft beer,"66 E 8th St, Holland, MI, 49423","New Holland Brewing makes year-round, seasonal, and specialty craft beer in Holland.",,+16163556422,,https://www.newhollandbrew.com/,https://www.facebook.com/newhollandbrew/,https://www.instagram.com/newhollandbrew/,,42.767049,-86.098572,/productores/us/east-north-central/michigan/new-holland-brewing.webp,,no comprobado,,,2371,en,,,,,
jolly-pumpkin-artisan-ales,Jolly Pumpkin Artisan Ales,Dexter,Cerveza,sour ales|barrel-aged beer,,Jolly Pumpkin Artisan Ales brews sour and barrel-aged ales in Dexter.,,,,https://www.jollypumpkin.com/,,,,,,,,no comprobado,,,1841,en,,,,,
kuhnhenn-brewing-co,Kuhnhenn Brewing Co.,Warren,Cerveza,craft beer|lagers|barrel-aged ales,"5919 Chicago Rd, Warren, MI 48092-1606, United States, Warren, Michigan, 48092-1606, US","Kuhnhenn Brewing Co. makes small-batch beer in Warren, including lagers and barrel-aged ales.",,,sales@kbrewery.com,https://kbrewery.com/,https://www.facebook.com/KuhnhennBrewingCo/,https://www.instagram.com/kuhnhennbrewing/,,42.52775,-83.04675,/productores/us/east-north-central/michigan/kuhnhenn-brewing-co.webp,,no comprobado,,,1943,en,,,,,
dark-horse-brewing-co,Dark Horse Brewing Co.,Marshall,Cerveza,craft beer|stouts|IPA,,"Dark Horse Brewing Co. brews stouts, IPAs, and seasonal craft beer in Marshall.",,,,https://darkhorsebrewery.com/,https://www.facebook.com/darkhorsebrewing/,https://www.instagram.com/darkhorsebrewco/,,,,/productores/us/east-north-central/michigan/dark-horse-brewing-co.webp,,no comprobado,,,1004,en,,,,,
dragonmead-brewery,Dragonmead Brewery,Warren,Cerveza,craft beer|ales|lagers,,Dragonmead Brewery makes a broad range of ales and lagers in Warren.,,,,https://www.dragonmead.com/,,,,,,,,no comprobado,,,1098,en,,,,,
blackrocks-brewery,Blackrocks Brewery,Marquette,Cerveza,craft beer,"424 N 3rd St Marquette, MI, 49855",Blackrocks Brewery produces craft beer in Marquette inspired by Michigan’s Upper Peninsula.,,,shout@blackrocksbrewery.com,https://www.blackrocksbrewery.com/,https://www.facebook.com/BlackrocksBrewery/,https://www.instagram.com/blackrocksbrewery/,,46.550698,-87.395833,/productores/us/east-north-central/michigan/blackrocks-brewery.webp,,no comprobado,,,450,en,,,,,
journeyman-distillery,Journeyman Distillery,Three Oaks,Destilados y licores,whiskey|gin|vodka,"109 Generations Drive, Three Oaks, Michigan, 49128, US","Journeyman Distillery makes grain-to-glass whiskey, gin, and vodka in Three Oaks.",,+12698202050,reservations.valpo@journeyman.com,https://journeyman.com/,https://www.facebook.com/journeyman.distillery/,https://www.instagram.com/journeyman_distillery/,,41.798529,-86.613904,/productores/us/east-north-central/michigan/journeyman-distillery.webp,,no comprobado,,,1852,en,,,,,
