slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
tamamura-honten-yamanouchi,Tamamura Honten,Yamanouchi,Cerveza,Shiga Kogen Beer,"1163 Hirao, Yamanouchi",,,+81269332155,,https://tamamura-honten.co.jp/,,,,36.744580,138.412690,,pendiente,no comprobado,,,1205,,,,,,,jp,chubu,nagano
imai-shuzoten,Imai Shuzoten,Nagano,Sake,"Wakamidori, Gogaku Tokubetsu Junmai, Amazake","62 Kojima, Nagano",Brewery founded in 1691 north of the city of Nagano. Brews the Wakamidori label with prefecture rice and also sells alcohol-free amazake.,,+81262433745,,https://www.wakamidori.com/,,,,36.658699,138.250122,,,sí,ecommerce,,387,en,,,,,,jp,chubu,nagano
higashiiida-shuzoten,Higashiiida Shuzoten,Nagano,Sake,Motooinomatsu,"1724 Shinonoi Komatsubara, Nagano","Sake brewery in the Shinonoi district of Nagano, label Motooinomatsu. Member of the prefecture's brewers' guild.",,+81262922014,,https://www.motooi.com/,,,,36.619316,138.128952,,pendiente,no comprobado,,,315,en,,,,,,jp,chubu,nagano
shusen-kurano,Shusen Kurano,Nagano,Sake,"Katsuramasamune, Kawanakajima","368-1 Imai, Kawanakajimamachi, Nagano","Brewery on the Kawanakajima plain in Nagano, label Katsuramasamune. Opens the kura to booked visits and has its own online shop.",,+81262844062,,http://www.shusen.jp/,,,,36.597103,138.147552,,,sí,ecommerce,,1126,en,,,,,,jp,chubu,nagano
matsuwo-shinano,Matsuwo,Shinano,Sake,"Matsuwo, Shinano Daichi, Sacre Coeur","856-1 Furuma, Shinano","Brewery founded in 1875 in Shinano-machi, at the foot of Mount Kurohime. Brews its whole range with Sankeinishiki rice grown under contract in the district, and also makes a yogurt liqueur.",,+81262552007,,https://www.matsuwo.co.jp/,,,,36.797428,138.214539,,,no comprobado,,,759,en,,,,,,jp,chubu,nagano
masuichi-ichimura-obuse,Masuichi Ichimura Shuzojo,Obuse,Sake,"Hakkin, Square One","807 Obuse, Obuse","Brewery founded in 1755 in central Obuse. Ferments in wooden vats and makes around 300 koku a year, among the smallest in the prefecture.",,+81262472011,,http://masuichi.com/,,,,36.695210,138.317017,,,sí,ecommerce,,749,en,,,,,,jp,chubu,nagano
endo-shuzojo-suzaka,Endo Shuzojo,Suzaka,Sake,"Keiryu, Domuroku, Naotora","29 Suzaka, Suzaka","Suzaka brewery founded around 1873, label Keiryu. Makes the live nigori Domuroku and the Asashibori new-sake series.",,+81262450117,,http://www.keiryu.jp/,,,,36.653618,138.314804,,,sí,ecommerce,,204,en,,,,,,jp,chubu,nagano
otsuka-shuzo-komoro,Otsuka Shuzo,Komoro,Sake,Asamadake,"2-1-24 Ote, Komoro","Late-Edo brewery in central Komoro, five minutes from the station. Brews the Asamadake label.",,+81267220002,,https://www.asamadake.com/,,,,36.327858,138.423203,,,sí,ecommerce,,979,en,,,,,,jp,chubu,nagano
chikumanishiki-shuzo-saku,Chikumanishiki Shuzo,Saku,Sake,"Chikumanishiki, Yoshidaya Jisuke, Kiyama","1110 Nagatoro, Saku","Saku brewery with the Chikumanishiki, Yoshidaya Jisuke and Kiyama labels. Also makes shochu and rice liqueurs.",,+81267673731,,http://www.chikumanishiki.com/,,,,36.286736,138.464096,,,sí,ecommerce,,134,en,,,,,,jp,chubu,nagano
totsuka-shuzo-saku,Totsuka Shuzo,Saku,Sake,Kanchiku,"752 Iwamurata, Saku","Brewery in the Iwamurata district of Saku, label Kanchiku. Member of the Nagano brewers' guild.",,+81267672105,,https://www.kanchiku.com/,,,,36.272575,138.478928,,pendiente,no comprobado,,,1255,en,,,,,,jp,chubu,nagano
furuya-shuzoten-saku,Furuya Shuzoten,Saku,Sake,Miyamazakura,"411 Tsukahara, Saku","Saku brewery founded in 1891, label Miyamazakura. Beyond sake it makes shochu, wine, brandy, cider and liqueurs.",,+81267672153,,https://furuya-shuzou.com/,,,,36.274319,138.453842,,pendiente,no comprobado,,,253,en,,,,,,jp,chubu,nagano
takeshige-honke-shuzo-saku,Takeshige Honke Shuzo,Saku,Sake,"Misonotake, Bokusui","2179 Motai, Saku","Brewery on the old Nakasendo road, in Motai. Thirty of its buildings are listed as national tangible cultural property, and it opens the kura to the public every March.",,+81267533025,,https://takeshige-honke.jp/,,,,36.274345,138.339325,,,sí,ecommerce,,1200,en,,,,,,jp,chubu,nagano
tsuchiya-shuzoten-saku,Tsuchiya Shuzoten,Saku,Sake,Kamenoumi,"1914-2 Nakagome, Saku","Brewery in Nakagome, Saku, label Kamenoumi. Works with pesticide-free rice grown in the district.",,+81267620113,,https://kamenoumi.com/,,,,36.236301,138.474594,,,sí,ecommerce,,1265,en,,,,,,jp,chubu,nagano
tomono-shuzo-saku,Tomono Shuzo,Saku,Sake,"Sawanohana, Beau Michelle, Raiden","123 Nozawa, Saku","Brewery founded in 1901 in Nozawa, Saku. Brews Sawanohana with groundwater from the Yatsugatake system and prefecture rice.",,+81267620021,,http://www.sawanohana.com/,,,,36.223293,138.470215,,,sí,ecommerce,,1246,en,,,,,,jp,chubu,nagano
kitsukura-shuzo-saku,Kitsukura Shuzo,Saku,Sake,"Kikuhide, Mujinzo","653-2 Usuda, Saku","Brewery in Usuda, Saku, brewing since the Genroku era. Has its own visitor room and offers guided kura tours by reservation.",,+81267822006,,http://kitsukura.co.jp/,,,,36.202190,138.471863,,,sí,ecommerce,,605,en,,,,,,jp,chubu,nagano
sakunohana-shuzo-saku,Sakunohana Shuzo,Saku,Sake,Sakunohana,"620 Shimogoe, Saku","Brewery in Shimogoe, southern Saku, label Sakunohana. Sells through appointed shops.",,+81267822107,,https://www.sakunohana.jp/,,,,36.191738,138.487610,,,no comprobado,,,1033,en,,,,,,jp,chubu,nagano
kurosawa-shuzo-sakuho,Kurosawa Shuzo,Sakuho,Sake,"Izutsucho, Kimoto Kurosawa, Yukiguni","1400 Hozumi, Sakuho","Brewery founded in 1858 in Yachiho, Sakuho, at 800 meters altitude on the upper Chikuma. Brews kimoto under the Izutsucho label.",,+81267882002,,http://www.kurosawa.biz/,,,,36.135975,138.478363,,,sí,ecommerce,,691,en,,,,,,jp,chubu,nagano
osawa-shuzo-saku,Osawa Shuzo,Saku,Sake,Meikyoshisui,"2206 Motai, Saku","Brewery founded in 1689 in Motai, Saku, wall to wall with Takeshige Honke. Its main label is Meikyoshisui.",,+81267533100,,http://osawa-sake.jp/,,,,36.273567,138.337616,,,no comprobado,,,959,en,,,,,,jp,chubu,nagano
reijin-shuzo-suwa,Reijin Shuzo,Suwa,Sake,Reijin,"2-9-21 Suwa, Suwa","Brewery on the Suwa kura walk, by the lake, label Reijin. Has its own online shop.",,+81266523121,,http://www.reijin.com/,,,,36.042118,138.120636,,,sí,ecommerce,,1001,en,,,,,,jp,chubu,nagano
