slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
boerderijwinkel-petri,Boerderijwinkel Petri,Beekdaelen,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,203,,,,,,
boerderijwinkel-schaepkens,Boerderijwinkel Schaepkens,Beekdaelen,Fruta y verdura,"groenten, fruit, salades, maaltijden","Kerkstraat 24b, 6336 BB Hulsberg",Boerderijwinkel Schaepkens verkoopt seizoensproducten van eigen land en maakt in de eigen keuken salades en maaltijden.,,+31628298312,schaepkensboerderijwinkel@gmail.com,https://schaepkensvers.nl/,,,,50.889693,5.858707,,pendiente,no comprobado,,Comida preparada,208,nl,,,,,
cultura-fruit,Cultura Fruit,Beekdaelen,Fruta y verdura,"appels, peren, pruimen","Keldenaar 1, 6155 NM Puth","Cultura Fruit teelt appels, peren en pruimen in Puth en verkoopt fruit uit de eigen boomgaarden.",,,,https://www.culturafruit.nl/fruitteelt/,,,,50.961063,5.861811,,,no comprobado,,,299,nl,,,,,
boerderijwinkel-van-wijlick,Boerderijwinkel van Wijlick,Beesel,Fruta y verdura,akkerbouw- en tuinbouwproducten,"Krommenhoek 2a, 5953 JV Reuver","Van Wijlick is een gemengd akkerbouw-, tuinbouw- en veehouderijbedrijf met een boerderijwinkel in Reuver.",,,,,,,,51.284224,6.098102,,pendiente,no comprobado,,,228,nl,,,,,
boerderijwinkel-oppe-baan,Boerderijwinkel oppe Baan,Echt-Susteren,Lácteos y quesos,"zuivel, vlees, groenten, fruit, aardappelen, eieren","Waldfeuchterbaan 4A, 6105 BM Maria Hoop","Boerderijwinkel Oppe Baan verkoopt groenten, fruit, aardappelen en eieren van het bedrijf en verwerkt eigen melk tot zuivel en eigen dieren tot vlees.",,+31627158861,boerderijoppebaan@gmail.com,https://boerderijoppebaan.wixsite.com/boerderij,,,,51.082767,5.938031,,pendiente,no comprobado,,Carne|Fruta y verdura|Huevos,201,nl,,,,,
boerderijwinkel-paulissen,Boerderijwinkel Paulissen,Echt-Susteren,Fruta y verdura,"aardappelen, asperges, aardbeien, bloemkool","Prinsenbaan 46, 6104 BG Koningsbosch","Familiebedrijf Paulissen teelt onder meer aardappelen, asperges, aardbeien en bloemkool en verkoopt die via de boerderijwinkel in Koningsbosch.",,+31475301345,info@boerderijwinkelpaulissen.nl,https://www.boerderijwinkelpaulissen.nl/,,,,51.061908,5.966812,,,no comprobado,,,202,nl,,,,,
landwinkel-berkelaarshof,Landwinkel Berkelaarshof,Echt-Susteren,Carne,"rundvlees, varkensvlees, kersen, blauwe bessen, paté","Maasbrachterweg 76, 6101 XZ Echt","Familie Konings combineert fruitteelt, akkerbouw en veehouderij; de winkel verkoopt rund- en varkensvlees van de eigen boerderij, eigen kersen en blauwe bessen en zelfgemaakte paté.",,+31475481932,winkel@berkelaarshof.nl,,,,,51.123749,5.872246,,pendiente,no comprobado,,Fruta y verdura|Comida preparada,579,nl,,,,,
v-o-f-boerderijwinkel-indemans,V.O.F. Boerderijwinkel Indemans,Echt-Susteren,Otros,,,,,,,,,,,,,,pendiente,no comprobado,,,768,,,,,,
fruitbedrijf-wim-notermans,Fruitbedrijf Wim Notermans,Eijsden-Margraten,Fruta y verdura,"appels, peren, aardbeien, pruimen, kleinfruit","Hoogcruts 5, 6255 NS Noorbeek","Fruitbedrijf Wim Notermans teelt appels, peren, aardbeien, pruimen en kleinfruit op het familiebedrijf in Noorbeek.",,,,https://fruitbedrijfnotermans.nl/fruitbedrijf/,,,,50.776582,5.839849,,,no comprobado,,,418,nl,,,,,
boerderijwinkel-ten-haaf,Boerderijwinkel Ten Haaf,Gennep,Fruta y verdura,"aardappelen, groenten, fruit, eieren, granen","Bredeweg 40, 6595 AT Ottersum","Ten Haaf combineert akkerbouw met vrije-uitloopkippen en verkoopt aardappelen, groenten en fruit uit de eigen tuin, eieren en geteelde granen.",,,,,,,,51.710609,5.991838,,pendiente,no comprobado,,Huevos|Pan y cereal,217,nl,,,,,
boerderijwinkel-geron,Boerderijwinkel Géron,Gulpen-Wittem,Fruta y verdura,"groenten, fruit, aardappelen, salades, maaltijden, soep","Pastoor Ruttenstraat 2A, 6281 AB Mechelen","Boerderijwinkel Géron verkoopt groenten, fruit en aardappelen van het eigen bedrijf en bereidt in de eigen keuken salades, maaltijden en soepen.",,+31434559017,info@boerderijwinkelgeron.nl,https://boerderijwinkelgeron.nl/home,,,,50.798746,5.927959,,,no comprobado,,Comida preparada,173,nl,,,,,
de-landwinkel-v-o-f,De Landwinkel V.O.F.,Gulpen-Wittem,Carne,Limousin-rundvlees,"Eyserheide 1A, 6287 NB Eys",De Landwinkel verkoopt Limousin-rundvlees van de eigen boerderij in Cartils via de winkel in Eys en de eigen webwinkel.,,,,https://www.delandwinkelonline.nl/,,,,50.839583,5.935396,,,sí,ecommerce,,335,nl,,,,,
zorgboerderij-hoeve-schaffersberg,Hoeve Schaffersberg / Natuurvallei,Gulpen-Wittem,Carne,rundvlees,"Hilleshagerweg 116, 6281 AH Mechelen",Hoeve Schaffersberg houdt runderen op natuurgronden en verkoopt het rundvlees onder de naam Natuurvallei.,,,,https://www.natuurvallei.nl/De-Boerderij,,,,50.797693,5.951587,,,sí,marketplace,,805,nl,,,,,
zuivelboerderij-mergelland,Zuivelboerderij Mergelland,Gulpen-Wittem,Lácteos y quesos,"kaas, yoghurt, karnemelk, vla, rijstepap, ijs","Reijmerstokkerdorpsstraat 60, 6274 NM Reijmerstok","Zuivelboerderij Mergelland verwerkt melk op het eigen melkveebedrijf tot onder meer kaas, yoghurt, karnemelk, vla, rijstepap en ijs.",,,,,,,,50.802588,5.842669,,pendiente,no comprobado,,,815,nl,,,,,
landbouwbedrijf-boerderijwinkel-grooten,Landbouwbedrijf & boerderijwinkel Grooten,Heerlen,Fruta y verdura,"aardappelen, tarwe, gerst, rundvlees, varkensvlees","Heihoven 2, 6414 AA Heerlen","Familiebedrijf Grooten teelt aardappelen, tarwe en gerst en houdt eigen runderen en scharrelvarkens; de boerderijwinkel verkoopt de eigen aardappelen en het vlees van eigen vee.",,+31455729008,info@boerderijwinkelgrooten.nl,https://www.boerderijwinkelgrooten.nl/,,,,50.912191,5.992630,,,no comprobado,,Carne|Pan y cereal,574,nl,,,,,
boerderijwinkel-lenders,Boerderijwinkel Lenders,Horst aan de Maas,Carne,"rosé kalfsvlees, asperges, aardappelen","Grubbenvorsterweg 34, 5975 RB Sevenum","Lenders combineert vleesveehouderij met akker- en tuinbouw en verkoopt rosé kalfsvlees, asperges en aardappelen via de boerderijwinkel in Sevenum.",,+31612965997,info@boerderijlenders.nl,https://www.boerderijlenders.nl/,,,,51.416325,6.054288,,pendiente,no comprobado,,Fruta y verdura,190,nl,,,,,
kaasboerderij-philipsen,Kaasboerderij Philipsen,Horst aan de Maas,Lácteos y quesos,"boerenkaas, feta","Ulfterhoek 14, 5975 RG Sevenum","Kaasboerderij Philipsen verwerkt melk van de eigen koeien tot Goudse boerenkaas, kruidenkaas en feta.",,+31774672623,philipsen@kaasboerderij.com,https://www.kaasboerderij.com/info.htm,,,,51.421002,6.049023,,,no comprobado,,,528,nl,,,,,
biologische-tuinderij-de-waog,Biologische Tuinderij de Waog,Leudal,Fruta y verdura,"biologische groenten, kruiden, eetbare bloemen","Dijk 2, 6086 AM Neer","Biologische Tuinderij De Waog teelt biologisch gecertificeerde groenten, kruiden en eetbare bloemen in Neer. De eigen winkel sloot eind 2025, maar de tuinderij is actief gebleven.",,,,https://dewaog.nl/,,,,51.273249,6.006380,,,no comprobado,,,76,nl,,,,,
boerderijwinkel-heuts,Boerderijwinkel Heuts,Maasgouw,Fruta y verdura,"aardappelen, aardbeien, uien","Kloosterstraat 16, 6051 JC Maasbracht","Boerderijwinkel Heuts teelt aardappelen, aardbeien en uien op eigen velden en verkoopt deze naast producten van telers uit de regio.",,+31475461718,info@boerderijwinkelheuts.nl,https://www.boerderijwinkelheuts.nl/,,,,51.147472,5.898519,,,no comprobado,,,176,nl,,,,,
boerderijwinkel-daalhoeve,Boerderijwinkel Daalhoeve,Maastricht,Carne,"lamsvlees, groenten, fruit, honing","Alesiahof 40, 6215 SX Maastricht","Boerderij Daalhoeve houdt eigen schapen, verwerkt al het vlees op de boerderij en verkoopt lamsvlees van de eigen kuddes. De tuin levert ook groenten, fruit en honing.",,+31433474786,info@daalhoeve.nl,https://daalhoeve.nl/,,,,50.842987,5.652665,,,sí,ecommerce,Fruta y verdura|Miel,138,nl,,,,,
