slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
kinnegar-brewing,Kinnegar Brewing,Letterkenny,Cerveza,,"K2, Ballyraine Industrial Estate, Letterkenny, Co. Donegal",This brewery in Letterkenny brews at its own plant in the Ballyraine industrial estate.,,+353749103890,info@kinnegarbrewing.ie,https://www.kinnegarbrewing.ie/,,,,54.955346,-7.704575,,,no comprobado,,,121,en,,,,,
nomadic-dairy,Nomadic,Killygordon,Lácteos y quesos,"yogurt and oat pots, protein pudding, yogurt clusters","Crossroads, Killygordon, Co. Donegal","This Donegal dairy at Crossroads near Killygordon makes yogurt and oat pots, protein puddings and yogurt clusters.",,+353749149678,hello@nomadic.ie,https://www.nomadic.ie/,,https://www.instagram.com/nomadic_foods_uk,,54.7891029,-7.6683181,,,no comprobado,,,155,en,,,,,
bentley-and-sons,Bentley & Sons,Kilmacrenan,Miel,"raw Irish honey, beeswax products","Legnahoory, Kilmacrennan, Co. Donegal",This family of beekeepers at Legnahoory near Kilmacrenan sells raw honey and beeswax products and carries out swarm removals.,,+353862606742,bentleyandsons@outlook.com,https://bentleyandsons.ie/,,https://www.instagram.com/bentleyandsons_honey,,55.003611,-7.804722,,,sí,ecommerce,,22,en,,,,,
algaran,AlgAran,Malinmore,Otros,"edible seaweed, seaveg","Malinmore, Co. Donegal",This certified organic seaweed producer at Malinmore hand-harvests seaweed at Muckross Head for edible seaveg alongside a cosmetics range.,,+353749730773,info@algaran.com,https://www.seaweedproducts.ie/,https://www.facebook.com/algaran.ie,https://www.instagram.com/algaran.seaweed.donegal,,54.687371,-8.753587,,pendiente,sí,ecommerce,,5,en,,,,,
mallow-mia,Mallow Mia,Newtown Cunningham,Dulces y repostería,"gourmet marshmallows, rocky road","Newtowncunningham, Co. Donegal, F93PW29",This handmade confectionery business at Newtowncunningham makes gourmet marshmallows and rocky road.,,+353862736181,hello@mallowmia.com,https://mallowmia.com/,https://www.facebook.com/mallowmia,https://www.instagram.com/mallowmia,,54.991706,-7.5575841,,,sí,ecommerce,,137,en,,,,,
donegal-brewing,Donegal Brewing Company,Ballyshannon,Cerveza,,"Market Street, Ballyshannon",This brewery produces beer at its Ballyshannon unit.,,,,https://diceys.com/,,,,54.5015,-8.2018,,pendiente,no comprobado,,,70,en,,,,,
otterbank-brewing-blending,Otterbank Brewing & Blending,Muff,Cerveza,,"Muff, Inishowen Peninsula",This brewery produces beer at its Muff unit.,,,,https://otterbankbrewing.com/,,https://www.instagram.com/otterbankbrewingcompany,,54.8356,-7.47791,,pendiente,no comprobado,,,168,en,,,,,
little-mamma-s-gelato,Little Mamma's Gelato,Donegal,Helados,,,,,,,https://littlemammasgelato.ie/,,,,,,,pendiente,no comprobado,,,257,,,,,,
kombucha-na-dalaigh,Kombucha Na Dálaigh,Gortahork,Bebidas sin alcohol,,,,,,,https://nadalaigh.ie/,,,,,,,pendiente,no comprobado,,,258,,,,,,
donegal-rapeseed-oil,Donegal Rapeseed Oil,Raphoe,Aceite,,,,,,,https://donegalrapeseedoil.com/,,,,,,,pendiente,no comprobado,,,259,,,,,,
synerchi-kombucha,SynerChi Kombucha,Gweedore,Bebidas sin alcohol,,,,,,,https://synerchi.ie/,,,,,,,pendiente,no comprobado,,,260,,,,,,
