slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
2-5-vinhos-de-belmonte,2.5 Vinhos de Belmonte,Belmonte,Vino,,"Bairro de Santo António s/n, 6250-112 Caria",,,+351275417277,geral@doispontocinco.com,,,,,40.366670,-7.350000,,pendiente,no comprobado,,,6,,,,,,,pt,centro,castelo-branco,,,,,,
adega-cooperativa-da-covilha,Adega Cooperativa da Covilhã,Covilhã,Vino,,"QUINTA DAS POLDRAS, 6200-165 COVILHÃ",,,+351275330750,enologia@adegacovilha.pt,http://www.adegacovilha.pt,,,,40.283330,-7.500000,,pendiente,no comprobado,,,26,,,,,,,pt,centro,castelo-branco,,,,,,
adega-cooperativa-do-fundao,Adega Cooperativa do Fundão,Fundão,Vino,,"Rua Cidade da Covilhã s/n, 6230-346 Fundão",,,+351275752275,geral@adegafundao.com,http://www.adegafundao.com,,,,40.133330,-7.500000,,pendiente,no comprobado,,,46,,,,,,,pt,centro,castelo-branco,,,,,,
monte-barbo,Monte Barbo,Proença-a-Nova,Vino,,"EN 233, Catraia Cimeira, 6150-116 Montes da Senhora",,,+351969445483,joao.rodrigues@montebarbo.com,http://montebarbo.com,,,,39.750000,-7.916670,,pendiente,no comprobado,,,518,,,,,,,pt,centro,castelo-branco,,,,,,
quinta-dos-currais,Quinta dos Currais,Fundão,Vino,,"Quinta dos Currais, 6230-145 Capinha",,,+351914517548,catarinamotatomas@gmail.com,,,,,40.133330,-7.500000,,pendiente,no comprobado,,,773,,,,,,,pt,centro,castelo-branco,,,,,,
quinta-dos-termos,Quinta dos Termos,Belmonte,Vino,,"Carvalhal Formoso, 6250-161 Belmonte",,,+351351471070,info@quintadostermos.pt,http://www.quintadostermos.pt,,,https://www.google.com/maps/search/?api=1&query=Quinta%20dos%20Termos%2C%20Carvalhal%20Formoso%2C%206250-161%20Belmonte&query_place_id=ChIJIeE3NMEbPQ0R0pp-_TZ62tc,40.296687,-7.334563,,pendiente,no comprobado,,,781,,,,,,,pt,centro,castelo-branco,,,,,,
sabe,SABE,Covilhã,Vino,,"Rua Maria Rosália Tavares Proença, 16, 6200-758 Tortosendo",,,+351275951217,sabesa@sapo.pt,http://www.almeidagarrett.pt,,,,40.283330,-7.500000,,pendiente,no comprobado,,,816,,,,,,,pt,centro,castelo-branco,,,,,,
sergio-tiodosio,Sérgio & Tiodósio,Oleiros,Vino,,"Rua do Cabeço s/n  -  CARDOSA, 6160-551 Sarnadas São Simão - Oleiros",,,+351963070999,sergio.tiodosio.lda@gmail.com,,,,,39.916670,-7.916670,,pendiente,no comprobado,,,836,,,,,,,pt,centro,castelo-branco,,,,,,
vinumnostrum,Vinumnostrum,Covilhã,Vino,,"Largo 1.º de Maio, n.º 25, 6200-726 Tortosendo",,,+351275951217,geral@almeidagarrett.pt,,,,,40.283330,-7.500000,,pendiente,no comprobado,,,894,,,,,,,pt,centro,castelo-branco,,,,,,
beiralacte,BeiraLacte,Fundão,Lácteos y quesos,Queijo DOP,"BeiraLacte - Lacticínios da Beira Baixa, Lda. Vale de Sandim, 207, 6230-031 Alcaria, Fundão",,,+351275776023,bertag.beiralacte@gmail.com,,,,,40.20987301416418,-7.496111194006508,,pendiente,no comprobado,,,134,,,,,,,pt,centro,castelo-branco,,,,,,
