slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
carpenters-farm,Carpenters Farm,Wakefield,Fruta y verdura,,"522 Matunuck Beach Road, Wakefield, RI 02879",pumpkin patch-pick in the field; tractor-pulled hay rides; Corn maze; Hay rides to the pumpkin patch;,,,,,,,,41.382520981776764,-71.54924196728936,,pendiente,no comprobado,,,704,en,,,,,
liberty-farm,Liberty Farm,Burrillville,Carne,,"60 Ironmine Road, Burrillville, RI, USA","Liberty Farm in RI offers specialty wagon services, horse-drawn rides, & farm-fresh meat and eggs.",,,,,,,,41.9963748,-71.6404738,,pendiente,no comprobado,,,2021,en,,,,,
meadowbrook-gardens,Meadowbrook Gardens,Wyoming,Fruta y verdura,,"93 Kingstown Road, Wyoming, RI 02898",picking your own produce; visiting farm animals; having birthday parties; taking school tours;,,,,,,,,41.50429000216735,-71.68001499570907,,pendiente,no comprobado,,,2199,en,,,,,
primrose-valley-gardens,Primrose Valley Gardens,North Smithfield,Conservas,,"1184 Providence Pike, North Smithfield, RI 02896",Indoor market; Preserves; jams; jellies; Crafts; artistic products; pumpkins; gift shop; Farmer's Day; harvest festival; live music; petting zoo;,,,,,,,,41.968355999313474,-71.55461099536838,,pendiente,no comprobado,,,2664,en,,,,,
young-family-farm,Young Family Farm,Little Compton,Huevos,,"260 West Main Road, Little Compton, RI 02837",Farm stand; Farm market; Indoor market; Fresh local eggs; Baked goods; Concessions refreshment stand; Porta-potties; Picnic area; Birthday parties; Weddings and wedding parties; Apple Fest;,,,,,,,,41.52321499843299,-71.18443497046104,,pendiente,no comprobado,,,3706,en,,,,,
barden-family-orchard,Barden Family Orchard,North Scituate,Fruta y verdura,,"56 Elmdale Road, North Scituate, RI 02857",,,,,,,,,41.85911302075681,-71.58825402687688,,pendiente,no comprobado,,,268,,,,,,
matunuck-oyster-farm,Matunuck Oyster Farm,South Kingstown,Pescado,,,,,,info@rhodyoysters.com,https://rhodyoysters.com,,https://www.instagram.com/matunuckoysterbar,,41.410847,-71.547469,,pendiente,sí,ecommerce,,2175,,,,,,
great-salt-pond-oyster-co,Great Salt Pond Oyster Co.,New Shoreham,Pescado,,,,,,,https://greatsaltpondoysters.com,,https://www.instagram.com/gspoco/,,41.194642,-71.572377,,pendiente,no comprobado,,,1480,,,,,,
401-oyster-co,401 Oyster Co.,Warwick,Pescado,,,,,,,https://401oyster.com,,,,41.703085,-71.420310,,pendiente,no comprobado,,,21,,,,,,
narragansett-creamery,Narragansett Creamery,Providence,Lácteos y quesos,,,,,,,https://narragansettcreamery.com/,,,,41.823056,-71.418784,,pendiente,no comprobado,,,2341,,,,,,
