slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
18th-century-purity-at-hall-homestead-farm,18th Century Purity at Hall Homestead Farm,Plainfield,Fruta y verdura,seasonal fruit and vegetables,"56 Plainfield Pike Road, Plainfield, CT 06374",Hall Homestead Farm operates a farm market with pumpkins and seasonal fruit and vegetables.,,,,,,,,,,,pendiente,no comprobado,,,8,en,,,,,,us,new-england,connecticut
ambler-farm,Ambler Farm,Wilton,Fruta y verdura,seasonal fruit and vegetables,"257 Hurlbutt Street, Wilton, CT 06897",Ambler Farm combines seasonal farm-market produce with pumpkins and agritourism activities.,,,,,,,,,,,pendiente,no comprobado,,,124,en,,,,,,us,new-england,connecticut
applegate-farm,Applegate Farm,Canton,Fruta y verdura,seasonal fruit and vegetables,"Lawton Road, Canton, CT 06019",Applegate Farm operates a farm market offering seasonal fruit and vegetables.,,,,,,,,,,,pendiente,no comprobado,,,163,en,,,,,,us,new-england,connecticut
baggott-farms,Baggott Farms,East Windsor,Fruta y verdura,seasonal fruit and vegetables,"222 South Main Street, East Windsor, CT 06088",Baggott Farms operates in East Windsor with seasonal fruit and vegetable production for local sales.,,,,,,,,,,,pendiente,no comprobado,,,246,en,,,,,,us,new-england,connecticut
baldwin-brook-farm,Baldwin Brook Farm,Canterbury,Carne,farm-raised meat,"176 Depot Road, Canterbury, CT 06331","Baldwin Brook Farm runs an honor-system stand offering seasonal produce and farm-raised meats, with livestock orders available.",,,,,,,,,,,pendiente,no comprobado,,,255,en,,,,,,us,new-england,connecticut
blackmer-farm,Blackmer Farm,North Grosvenordale,Fruta y verdura,seasonal fruit and vegetables,"438 Quinebaug Road Rte. 131, North Grosvenordale, CT 06255",Blackmer Farm produces seasonal fruit and vegetables in North Grosvenordale.,,,,,,,,,,,pendiente,no comprobado,,,449,en,,,,,,us,new-england,connecticut
bluebird-hill-farm,Bluebird Hill Farm,Lebanon,Fruta y verdura,seasonal fruit and vegetables,"480 Trumbull Hwy, Lebanon, CT 06249",Bluebird Hill Farm combines seasonal fruit and vegetables with pumpkins and a farm market.,,,,,,,,,,,pendiente,no comprobado,,,496,en,,,,,,us,new-england,connecticut
bordua-farms,Bordua Farms,South Windsor,Fruta y verdura,seasonal fruit and vegetables,"1536 Main Street, South Windsor, CT 06074","Bordua Farms operates a farm market offering seasonal fruit, vegetables, pumpkins, plants, and flowers.",,,,,,,,,,,pendiente,no comprobado,,,531,en,,,,,,us,new-england,connecticut
botticello-farms,Botticello Farms,Manchester,Fruta y verdura,seasonal fruit and vegetables,"209 Hillstown Road, Manchester, CT 06040",Botticello Farms produces seasonal fruit and vegetables in Manchester for local sales.,,,,,,,,,,,pendiente,no comprobado,,,538,en,,,,,,us,new-england,connecticut
bucciarelli-farm,Bucciarelli Farm,Norwalk,Fruta y verdura,seasonal fruit and vegetables,"139 Ponus Avenue, Norwalk, CT 06850","Bucciarelli Farm operates a market offering seasonal farm products, fruit, vegetables, and specialty goods.",,,,,,,,,,,pendiente,no comprobado,,,623,en,,,,,,us,new-england,connecticut
copps-island-oysters,Copps Island Oysters,Norwalk,Pescado,oysters and shellfish,,Copps Island Oysters is a Norwalk shellfish farm producing oysters and other shellfish.,,,,https://coppsislandoysters.com,,https://www.instagram.com/coppsislandoysters/,,,,/productores/us/new-england/connecticut/copps-island-oysters.webp,pendiente,no comprobado,,,900,en,,,,,,us,new-england,connecticut
niantic-bay-shellfish-farm,Niantic Bay Shellfish Farm,East Lyme,Pescado,oysters and shellfish,,Niantic Bay Shellfish Farm cultivates oysters and shellfish in East Lyme for direct sale.,,,sales@nianticbayshellfishfarm.com,https://nianticbayshellfishfarm.com,https://www.facebook.com/NianticBayShellfishFarm/,https://www.instagram.com/nianticbayshellfishfarm/,,,,/productores/us/new-england/connecticut/niantic-bay-shellfish-farm.webp,pendiente,no comprobado,,,2384,en,,,,,,us,new-england,connecticut
cato-corner-farm,Cato Corner Farm,Colchester,Lácteos y quesos,farmstead dairy products,,Cato Corner Farm makes farmstead dairy products from its Colchester dairy operation.,,,,https://catocornerfarm.com/,,,,,,,pendiente,no comprobado,,,729,en,,,,,,us,new-england,connecticut
lyman-orchards,Lyman Orchards,Middlefield,Fruta y verdura,seasonal fruit and vegetables,,Lyman Orchards grows seasonal fruit and vegetables in Middlefield and sells them through its local operation.,,+18603496000,,https://lymanorchards.com/,,https://www.instagram.com/lymanorchards/,,,,/productores/us/new-england/connecticut/lyman-orchards.webp,pendiente,no comprobado,,,2103,en,,,,,,us,new-england,connecticut
harris-hill-farm,Harris Hill Farm,New Milford,Fruta y verdura,seasonal fruit and vegetables,,Harris Hill Farm is a New Milford farm offering seasonal fruit and vegetables.,,,,https://harrishillfarm.com/,,https://www.instagram.com/harrishillfarm/,,,,,pendiente,no comprobado,,,1557,en,,,,,,us,new-england,connecticut
giv-coffee,Giv Coffee,Canton,Café,specialty coffee,,Giv Coffee roasts specialty coffee in Canton.,,,,https://givcoffee.com/,https://www.facebook.com/givcoffee/,https://www.instagram.com/givcoffee/,,,,/productores/us/new-england/connecticut/giv-coffee.webp,pendiente,sí,ecommerce,,1420,en,,,,,,us,new-england,connecticut
j-rene-coffee-roasters,J.René Coffee Roasters,West Hartford,Café,specialty coffee,,J.René Coffee Roasters produces specialty coffee in West Hartford.,,,,https://jrenecoffee.com/,,,,,,,pendiente,no comprobado,,,1793,en,,,,,,us,new-england,connecticut
red-bee-honey,Red Bee Honey,Weston,Miel,raw honey and hive products,,Red Bee Honey produces raw honey and other hive products from its Weston apiary.,,,redebeehoney@gmail.com,https://redbee.com/,,,,,,,pendiente,no comprobado,,,2744,en,,,,,,us,new-england,connecticut
autumn-harvest-orchard,Autumn Harvest Orchard,Norfolk,Miel,raw honey and hive products,,Autumn Harvest Orchard operates in Norfolk and offers orchard fruit and other seasonal farm products.,,+12035920554,jdcharon@comcast.net,https://autumnharvestorchardllc.com/,https://www.facebook.com/AutumnHarvestOrchardLLC/,,,,,,pendiente,no comprobado,,,223,en,,,,,,us,new-england,connecticut
arethusa-farm-dairy,Arethusa Farm Dairy,Bantam,Lácteos y quesos,farmstead dairy products,,Arethusa Farm Dairy produces farmstead dairy products from its Bantam dairy operation.,", , , , , , ",+18603616600,office@arethusafarmdairy.com,https://www.arethusafarm.com/,https://www.facebook.com/ArethusaFarm/,https://www.instagram.com/arethusa_farm/,,,,/productores/us/new-england/connecticut/arethusa-farm-dairy.webp,pendiente,no comprobado,,,178,en,,,,,,us,new-england,connecticut
hastings-farm,Hastings Farm,Suffield,Lácteos y quesos,Leche|ricotta|yogur|queso|carne de vacuno,"472 Hill Street, Suffield, CT 06078","Hastings Farm is a Suffield dairy producing milk, ricotta, yogurt, cheese, and beef.",Lun-Sáb 09:00-18:00,+18606687524,,https://www.hastingsfamilyfarm.com/,,,,,,,pendiente,no comprobado,,Carne,1567,en,,,,,,us,new-england,connecticut
sankow-s-beaver-brook-farm,Sankow's Beaver Brook Farm,Lyme,Lácteos y quesos,farmstead dairy products,,Sankow’s Beaver Brook Farm produces farmstead dairy products in Lyme.,,+18604342843,,https://beaverbrookfarm.com/,https://www.facebook.com/sankowbeaverbrookfarm/,https://www.instagram.com/beaverbrookfarmct/,,,,,pendiente,no comprobado,,,2905,en,,,,,,us,new-england,connecticut
sweet-pea-cheese,Sweet Pea Cheese,North Granby,Lácteos y quesos,Leche de vaca y cabra|yogur|queso fresco|feta,"151 East St, North Granby, CT 06060","Sweet Pea Cheese makes cow- and goat-milk yogurt, fresh cheese, and feta in North Granby.",,+18606534157,,https://marketspread.com/vendor/9454/sweet-pea-cheese/,,,,,,,pendiente,no comprobado,,,3232,en,,,,,,us,new-england,connecticut
fort-hill-farms,Fort Hill Farms,Thompson,Lácteos y quesos,farmstead dairy products,,Fort Hill Farms produces farmstead dairy products in Thompson for local sales.,,+18602341153,herrootsrunjeep@gmail.com,https://forthillfarms.com/,https://www.facebook.com/forthillfarmsct/,,,,,/productores/us/new-england/connecticut/fort-hill-farms.webp,pendiente,no comprobado,,,1326,en,,,,,,us,new-england,connecticut
ferris-acres-creamery,Ferris Acres Creamery,Newtown,Lácteos y quesos,farmstead dairy products,,Ferris Acres Creamery makes farmstead dairy products from its Newtown dairy operation.,,+12034268803,,https://www.ferrisacrescreamery.com/,,,,,,,pendiente,no comprobado,,,1254,en,,,,,,us,new-england,connecticut
shaggy-coos-farm,Shaggy Coos Farm,Easton,Lácteos y quesos,Leche|huevos|carne de cerdo|carne de vacuno,"53 Center Road, Easton, CT 06612","Shaggy Coos Farm raises cattle, pigs, and chickens and offers milk and eggs from its Easton operation.",Todos los días 07:00-19:00,+14847881769,,https://www.shaggycoos.farm/,,,,,,,pendiente,no comprobado,,Huevos|Carne,2965,en,,,,,,us,new-england,connecticut
thorncrest-farm-and-milk-house-chocolates,Thorncrest Farm & Milk House Chocolates,Goshen,Lácteos y quesos,farmstead dairy products,,Thorncrest Farm and Milk House Chocolates combines farmstead dairy production with on-site chocolate making in Goshen.,,+18603092545,tcfarmllc@optimum.net,https://milkhousechocolates.net/,https://www.facebook.com/milkhousechocolates/,https://www.instagram.com/thorncrestfarm/,,,,,pendiente,no comprobado,,,3377,en,,,,,,us,new-england,connecticut
noank-oysters,Noank Oysters,Noank,Pescado,oysters and shellfish,,Noank Oysters cultivates oysters and other shellfish in Noank.,,+18606089116,steveplant@ct-oysters.com,https://noankoysters.com/,https://www.facebook.com/noankoysters/,https://www.instagram.com/noankoysters/,,,,/productores/us/new-england/connecticut/noank-oysters.webp,pendiente,no comprobado,,,2394,en,,,,,,us,new-england,connecticut
sixpenny-oyster-farm,Sixpenny Oyster Farm,Noank,Pescado,oysters and shellfish,,Sixpenny Oyster Farm cultivates oysters and sells them through its Noank operation.,,,,https://www.sixpennyoysterfarm.com/,https://www.facebook.com/sixpennyoysters/,https://www.instagram.com/sixpenny_oysters/,,,,,pendiente,no comprobado,,,3016,en,,,,,,us,new-england,connecticut
stonington-farms-shellfish,Stonington Farms Shellfish,Mystic,Pescado,Ostras,"37 Roseleah Drive, Mystic, CT 06355",Stonington Farms Shellfish operates a Mystic shellfish farm producing oysters.,,+18605011517,beth@stoningtonfarmsshellfish.org,https://stoningtonfarmsshellfish.org/,,,,,,,pendiente,no comprobado,,,3168,en,,,,,,us,new-england,connecticut
indian-river-shellfish,Indian River Shellfish,Clinton,Pescado,Ostras,"178 Cottage Rd, Madison, CT",Indian River Shellfish is a Clinton shellfish farm producing oysters.,,+12036055158,indianrivershellfish@gmail.com,https://www.indianrivershellfish.com/,,,,,,,pendiente,no comprobado,,,1758,en,,,,,,us,new-england,connecticut
thimble-island-ocean-farm,Thimble Island Ocean Farm,Branford,Pescado,oysters and shellfish,,Thimble Island Ocean Farm cultivates oysters and shellfish in Branford for direct sales.,,,,https://www.thimbleislandoceanfarm.com/,,https://www.instagram.com/greenwaveorg/,,,,/productores/us/new-england/connecticut/thimble-island-ocean-farm.webp,pendiente,no comprobado,,,3367,en,,,,,,us,new-england,connecticut
stella-mar-oyster-company,Stella Mar Oyster Company,Stamford,Pescado,Ostras,,Stella Mar Oyster Company farms oysters in Stamford.,,,,https://ctvisit.com/articles/connecticut-oyster-trail,,,,,,,pendiente,no comprobado,,,3145,en,,,,,,us,new-england,connecticut
bishop-s-orchards,Bishop's Orchards,Guilford,Fruta y verdura,seasonal fruit and vegetables,,Bishop’s Orchards grows seasonal fruit and vegetables in Guilford for its farm market.,,+12034532338,,https://www.bishopsorchards.com/,https://www.facebook.com/bishopsorchardsfarmmarket/,https://www.instagram.com/bishopsorchards/,,,,/productores/us/new-england/connecticut/bishop-s-orchards.webp,pendiente,no comprobado,,,425,en,,,,,,us,new-england,connecticut
rogers-orchards,Rogers Orchards,Southington,Fruta y verdura,seasonal fruit and vegetables,,Rogers Orchards grows seasonal fruit and vegetables in Southington for its farm market.,,+18602294240,,https://rogersorchards.com/,https://www.facebook.com/RogersOrchards/,https://www.instagram.com/rogersorchards/,,,,,pendiente,no comprobado,,,2834,en,,,,,,us,new-england,connecticut
march-farm,March Farm,Bethlehem,Fruta y verdura,seasonal fruit and vegetables,,"Fourth-generation family farm growing vegetables, orchard fruit and berries, with a farm store and seasonal direct sales.",,+12032667721,info@marchfarms.com,https://marchfarm.com/,https://www.facebook.com/march.farm.ct/,https://www.instagram.com/marchfarm/,,,,/productores/us/new-england/connecticut/march-farm.webp,pendiente,no comprobado,,,2151,en,,,,,,us,new-england,connecticut
belltown-hill-orchards,Belltown Hill Orchards,South Glastonbury,Fruta y verdura,seasonal fruit and vegetables,,"Fourth-generation fruit farm growing stone fruit, apples and berries for its farm market and seasonal sales.",,+18606332789,belltownorchards@snet.net,https://www.belltownhillorchards.com/,,,,,,/productores/us/new-england/connecticut/belltown-hill-orchards.webp,pendiente,no comprobado,,,356,en,,,,,,us,new-england,connecticut
silverman-s-farm,Silverman's Farm,Easton,Fruta y verdura,seasonal fruit and vegetables,,"Long-running family farm and orchard in Easton growing apples and peaches, making sweet cider and operating a farm market.",,+12032613306,groups@silvermansfarm.com,https://www.silvermansfarm.com/,https://www.facebook.com/Silvermans-Farm-1466099077047008/,https://www.instagram.com/silvermansfarm/,,,,/productores/us/new-england/connecticut/silverman-s-farm.webp,pendiente,no comprobado,,,3006,en,,,,,,us,new-england,connecticut
blue-jay-orchards,Blue Jay Orchards,Bethel,Fruta y verdura,seasonal fruit and vegetables,,"Fruit farm with more than 120 acres and approximately 8,000 apple trees, offering its own orchard fruit through a farm market.",,+12037480119,jobs.bluejayorchardsct@gmail.com,https://bluejayorchardsct.com/,,https://www.instagram.com/bluejayorchards/,,,,/productores/us/new-england/connecticut/blue-jay-orchards.webp,pendiente,no comprobado,,,474,en,,,,,,us,new-england,connecticut
sub-edge-farm,Sub Edge Farm,Farmington,Fruta y verdura,seasonal fruit and vegetables,,"Certified organic farm growing vegetables, fruit and herbs and operating a CSA program.",,,hello@subedgefarm.com,https://www.subedgefarm.com/,https://www.facebook.com/subedgefarm/,https://www.instagram.com/subedgefarm/,,,,/productores/us/new-england/connecticut/sub-edge-farm.webp,pendiente,no comprobado,,,3185,en,,,,,,us,new-england,connecticut
massaro-community-farm,Massaro Community Farm,Woodbridge,Fruta y verdura,seasonal fruit and vegetables,,Community farm cultivating a diversified 57-acre vegetable operation and distributing its own harvest through local programs.,,,,https://massarofarm.org/,,,,,,,pendiente,no comprobado,,,2167,en,,,,,,us,new-england,connecticut
white-gate-farm,White Gate Farm,East Lyme,Fruta y verdura,seasonal fruit and vegetables,,Organic farm growing vegetables and raising laying hens for eggs on its East Lyme farm.,,+18607399585,info@whitegatefarm.net,https://whitegatefarm.net/,https://www.facebook.com/info.whitegatefarm/,,,,,,pendiente,no comprobado,,,3600,en,,,,,,us,new-england,connecticut
averill-farm,Averill Farm,Washington Depot,Fruta y verdura,Manzanas|peras|sidra|mermeladas|calabazas,"250 Calhoun St, Washington Depot, CT 06794","Family farm dating to 1746 with apple and pear orchards, pumpkins, preserves and a farm stand in Washington Depot.",,+18608682777,,,,,,,,,pendiente,no comprobado,,,225,en,,,,,,us,new-england,connecticut
