slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
beloki-mendia-uztegi,Beloki Mendia,Uztegi,Lácteos y quesos,queso y lácteos,"Antsonea baserria, Uztegi (31891)","Productor local de Uztegi especializado en queso y lácteos, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos, venta online, visitas",+34618255041,info@belokimendia.com,http://belokimendia.com/eu/,,https://www.instagram.com/beloki.mendia/,https://www.google.com/maps/search/?api=1&query=Queseria+Antsonea+Gaztak+BELOKI+MENDIA&query_place_id=ChIJZwY7FsZPUA0RRFKWXdRDBdE,43.03038859999999,-2.0038864,/productores/navarra/navarra/beloki-mendia-uztegi.jpg,verificado,sí,ecommerce
quesos-larramendi-eulate,Quesos Larramendi,Eulate,Lácteos y quesos,queso y lácteos,"C/Copalacio Alto, 86, Eulate (31271)","Productor local de Eulate especializado en queso y lácteos, con venta directa o de proximidad en Navarra.",Consultar venta directa,+34660968984,quesoslarramendi@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=C%2FCopalacio+Alto%2C+86%2C+Eulate+%2831271%29&query_place_id=ChIJOVxfN20UUA0RRgPKzxr7Vic,42.7758568,-2.2033801,/productores/navarra/navarra/quesos-larramendi-eulate.jpg,parcial,no comprobado,
leche-las-tres-vacas-quesos-miguelito-azagra,Quesos Miguelito,Azagra,Lácteos y quesos,queso y lácteos,"Carretera del Ebro y Camino a La Plana, Azagra (31560)","Productor local de Azagra especializado en queso y lácteos, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos, visitas",+34948389012,garbine@quesosmiguelito.com,https://quesosmiguelito.com/,https://www.facebook.com/people/Quesos-Miguelito,https://www.instagram.com/quesosmiguelito/,https://www.google.com/maps/search/?api=1&query=Quesos+Miguelito&query_place_id=ChIJjTmVM1yJWg0RdqByoaAc-t0,42.268619,-1.8649121,/productores/navarra/navarra/leche-las-tres-vacas-quesos-miguelito-azagra.jpg,verificado,sí,ecommerce
roberto-senosiain-ochotorena-iturgoyen,Roberto Senosiain Ochotorena,Iturgoyen,Charcutería,carne y embutidos,"C/San Antón, 23, Iturgoyen (31176)","Productor local de Iturgoyen especializado en carne y embutidos, con venta directa o de proximidad en Navarra.",Consultar envíos,+34636348934,robertosenosiain92@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=C%2FSan+Ant%C3%B3n%2C+23%2C+Iturgoyen+%2831176%29&query_place_id=ChIJO5S0h3xmUA0RdHtx2PI1GJY,42.7764818,-1.9535368,/productores/navarra/navarra/roberto-senosiain-ochotorena-iturgoyen.jpg,parcial,no comprobado,
miel-andiaga-ujue-uxue,Miel Andiaga,Ujué / Uxue,Miel,miel y productos apícolas,"CALLE SAN ISIDRO Nº13, Ujué / Uxue (31496)","Productor local de Ujué / Uxue especializado en miel y productos apícolas, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos",+34636614755,kikeuxue@gmail.com,https://mielandiaga.com/,https://www.facebook.com/p/Andiagamielgmailcom-100063167954439/,https://www.instagram.com/andiagamiel_de_ujue_uxue/?hl=es,https://www.google.com/maps/search/?api=1&query=Miel+Andiaga%2C+apicultor+de+Ujue&query_place_id=ChIJI9O4wmgLWg0RUh13NFYpXLU,42.5064302,-1.5004099,/productores/navarra/navarra/miel-andiaga-ujue-uxue.jpg,verificado,sí,ecommerce
queseria-txantrea-txantreako-gaztandegia-urricelqui-urritzelki,Queseria Txantrea / Txantreako Gaztandegia,Urricelqui / Urritzelki,Lácteos y quesos,"queso y lácteos, carne y embutidos","C/San Martín, 7, Urricelqui / Urritzelki (31482)","Productor local de Urricelqui / Urritzelki especializado en queso y lácteos, carne y embutidos, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos",+34646291010,kiribil2@gmail.com,,https://www.facebook.com/TxantreaGaztandegia/,https://www.instagram.com/txantreagaztandegia/,https://www.google.com/maps/search/?api=1&query=C%2FSan+Mart%C3%ADn%2C+7%2C+Urricelqui+%2F+Urritzelki+%2831482%29&query_place_id=ChIJo-T7-5LAUA0RRz4uhvjUrXk,42.8717762,-1.4703784,/productores/navarra/navarra/queseria-txantrea-txantreako-gaztandegia-urricelqui-urritzelki.jpg,parcial,no comprobado,
miel-gorena-salinas-de-oro-jaitz,Miel Gorena,Salinas de Oro / Jaitz,Miel,miel y productos apícolas,"C/Centro 18, Salinas de Oro / Jaitz (31175)","Productor local de Salinas de Oro / Jaitz especializado en miel y productos apícolas, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos",+34676604052,mielgorena@gmail.com,https://mielgorena.webnode.es,,,https://www.google.com/maps/search/?api=1&query=Mieler%C3%ADa-Miel+Gorena&query_place_id=ChIJT1lOtGBhUA0RS9cXLhhONGg,42.7749185,-1.8893375,/productores/navarra/navarra/miel-gorena-salinas-de-oro-jaitz.jpg,verificado,sí,ecommerce
granja-el-moro-figarol,Granja el Moro,Figarol,Lácteos y quesos,queso y lácteos,"Polígono 22, Parcela 59, Figarol (31311)","Productor local de Figarol especializado en queso y lácteos, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos, venta online, visitas",+34679535062,info@granjaelmoro.com,,https://www.facebook.com/GranjaElMoro,https://www.instagram.com/granja_elmoro,https://www.google.com/maps/search/?api=1&query=Granja+EL+MORO&query_place_id=ChIJ4cSFsNkRWg0RDQh__BLuOag,42.3380964,-1.3676802,/productores/navarra/navarra/granja-el-moro-figarol.jpg,parcial,no comprobado,
elkea-urederra-baquedano-bakedao,Elkea Urederra,Baquedano / Bakedao,Legumbres y cereales,"legumbres y cereales, aceite, zumos y bebidas, fruta y hortalizas de temporada","C/La fuente, 110, Baquedano / Bakedao (31272)","Productor local de Baquedano / Bakedao especializado en legumbres y cereales, aceite, zumos y bebidas, fruta y hortalizas de temporada, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos, visitas",+34636100524,ekoelkea@gmail.com,https://ekoelkea.wordpress.com,,,https://www.google.com/maps/search/?api=1&query=C%2FLa+fuente%2C+110%2C+Baquedano+%2F+Bakedao+%2831272%29&query_place_id=ChIJv2Mnb2xrUA0RztQbnR5JSQs,42.7825212,-2.119619,/productores/navarra/navarra/elkea-urederra-baquedano-bakedao.jpg,verificado,no comprobado,
lezaun-gazta-lezaun,Lezaun Gazta,Lezaun,Lácteos y quesos,queso y lácteos,"Ctra.Estella-Beasain PK15+5, Lezaun (31177)","Productor local de Lezaun especializado en queso y lácteos, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos, visitas",+34606534997,lezaungazta@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Ctra.Estella-Beasain+PK15%2B5%2C+Lezaun+%2831177%29&query_place_id=EixDYXJyLiBFc3RlbGxhLCAzMTE3NyBMZXrDoXVuLCBOYXZhcnJhLCBTcGFpbiIuKiwKFAoSCYfBRq5LilANEf7EjVo_WAYwEhQKEglh0TDetWhQDRHg6HNhaIwBHA,42.7343826,-1.9855903,/productores/navarra/navarra/lezaun-gazta-lezaun.jpg,parcial,no comprobado,
esparragos-el-gerriko-cortes,Espárragos el Gerriko,Cortes,Conservas,"espárrago de Navarra, conservas vegetales, hortalizas de temporada","C/Sarasate, 4, Cortes (31530)","Productor local de Cortes especializado en espárrago de Navarra y conservas vegetales, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos",+34627402962,esparragos@elgerriko.com,https://www.elgerriko.com,,,https://www.google.com/maps/search/?api=1&query=C%2FSarasate%2C+4%2C+Cortes+%2831530%29&query_place_id=ChIJ6-1e9jkzWg0RdGtRVUXo04o,41.9218049,-1.4194561,/productores/navarra/navarra/esparragos-el-gerriko-cortes.jpg,verificado,sí,ecommerce
perkatzenea-sagardoa-madotz,Perkatzenea Sagardoa,Madotz,Bebidas,zumos y bebidas,"C/ SAN ANTÓN 18, Madotz (31879)","Productor local de Madotz especializado en zumos y bebidas, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos, visitas",+34633976206,perkatzeneasagardoa@perkatzenea.eus,https://perkatzenea.eus/,https://www.facebook.com/PerkatzeneA/?locale=es_ES,https://www.instagram.com/perkatzenea_sagardoa/?hl=es,https://www.google.com/maps/search/?api=1&query=C%2F+SAN+ANT%C3%93N+18%2C+Madotz+%2831879%29&query_place_id=ChIJdS4UvyVZUA0RSe4ErI3y_cc,42.9375276,-1.877056,/productores/navarra/navarra/perkatzenea-sagardoa-madotz.jpg,verificado,no comprobado,
monte-sesma-sesma,Monte Sesma,Sesma,Frutos secos,frutos secos,"Pza S. Francisco Javier, nº 6 1ºB, Sesma (31293)","Productor local de Sesma especializado en frutos secos, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos",+34646884155,nueces@montesesma.com,https://montesesma.com/,,https://www.instagram.com/nuecesmontesesma/,https://www.google.com/maps/search/?api=1&query=Monte+Sesma&query_place_id=ChIJRXupTsCeWg0RF8yriMnt5c4,42.4715816,-2.088267,/productores/navarra/navarra/monte-sesma-sesma.jpg,verificado,no comprobado,
agorleku-lesaka,Agorleku,Lesaka,Lácteos y quesos,queso y lácteos,"Izotzaldea Auzoa,7 Agorleku Baserria, Lesaka (31770)","Productor local de Lesaka especializado en queso y lácteos, con venta directa o de proximidad en Navarra.","Consultar venta directa, envíos",+34670749549,info@agorleku.eus,https://www.agorleku.eus/,,,https://www.google.com/maps/search/?api=1&query=Agorleku+Gaztak+-+Queso+oveja+Idiazabal&query_place_id=ChIJecom5egFUQ0RnYzAx9rJSeo,43.238574,-1.7077065,/productores/navarra/navarra/agorleku-lesaka.jpg,verificado,sí,telefono|whatsapp|email
beitikotx-abereak-almandoz,Beitikotx Abereak,Almandoz,Charcutería,carne y embutidos,"C/S. Pedro 12, Beitikoetxea, Almandoz (31796)","Productor local de Almandoz especializado en carne y embutidos, con venta directa o de proximidad en Navarra.",Consultar envíos,+34626049773,beitikoetxeabaserria@gmail.com,https://beitikoetxeabaserria.com/,https://www.facebook.com/beitikotxabereak,https://www.instagram.com/beitikoetxeabaserria/,https://www.google.com/maps/search/?api=1&query=C%2FS.+Pedro+12%2C+Beitikoetxea%2C+Almandoz+%2831796%29&query_place_id=ChIJQV-6e_njUA0RIE61omeMAQo,43.0910944,-1.6053686,/productores/navarra/navarra/beitikotx-abereak-almandoz.jpg,verificado,sí,telefono|email
labakieta-haragia-auritz-burguete,Labakieta Haragia,Auritz / Burguete,Charcutería,carne y embutidos,"C/San Nicolás, 64, Auritz / Burguete (31640)","Productor local de Auritz / Burguete especializado en carne y embutidos, con venta directa o de proximidad en Navarra.","Consultar envíos, venta online",+34620928632,irigaraipatxi@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=C%2FSan+Nicol%C3%A1s%2C+64%2C+Auritz+%2F+Burguete+%2831640%29&query_place_id=ChIJZT4eSbbPUA0R3c69CMLk5oE,42.9908678,-1.3344143,/productores/navarra/navarra/labakieta-haragia-auritz-burguete.jpg,parcial,no comprobado,
miel-castillo-de-olite-olite-erriberri,Miel Castillo de Olite,Olite / Erriberri,Miel,miel y productos apícolas,"C/ Rua seco, 25, 2º Izq., Olite / Erriberri (31390)","Productor local de Olite / Erriberri especializado en miel y productos apícolas, con venta directa o de proximidad en Navarra.",Consultar venta directa,+34664767726,aldin.s.p.92@gmail.com,,,https://www.instagram.com/miel_castillo_de_olite/,https://www.google.com/maps/search/?api=1&query=C%2F+Rua+seco%2C+25%2C+2%C2%BA+Izq.%2C+Olite+%2F+Erriberri+%2831390%29&query_place_id=EjJDLiBSw7phIFNlY28sIDI1LCAywrosIDMxMzkwIE9saXRlLCBOYXZhcnJhLCBTcGFpbiIfGh0KFgoUChIJKVVwAT53Wg0R_jbu6HtiR9QSAzLCug,42.4800666,-1.6520135,/productores/navarra/navarra/miel-castillo-de-olite-olite-erriberri.jpg,verificado,no comprobado,
