slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
luisenhof-hofladen-bengerstorf,Luisenhof Hofladen,Bengerstorf,Huevos,Eier,"Lange Straße 30, 19258 Bengerstorf",,Tu-Th 12-18; Fr-Sa 9-18; Su 14-18,+4938847539,,https://luisenhof-wiebendorf.de/,,,"https://www.google.com/maps?q=53.405878,10.816135",53.405878,10.816135,,parcial,no comprobado,
bio-gaertnerei-watzkendorf-blankensee,Bio-Gärtnerei Watzkendorf,Blankensee,Fruta y verdura,Obst und Gemüse,"Zum Mühlenbach 12, 17237 Blankensee","Hofverkauf: Aus unseren Kühllagern heraus verkaufen wir gern an Kunden, die uns auf dem Hof besuchen. Auch unsere Jungpflanzen können direkt im Gewächshaus erworben werden.",Mo-Fr 08:00-16:00,+493982612365,willkommen@biogaertnerei-watzkendorf.de,http://www.biogaertnerei-watzkendorf.de/index05.asp,,,"https://www.google.com/maps?q=53.392744,13.315593",53.392744,13.315593,,parcial,no comprobado,
rs-landveredlung-burg-stargard,RS-Landveredlung,Burg Stargard,Otros,,"Strelitzer Straße 45, 17094 Burg Stargard",Sie treffen in der Regel täglich von 08.00 bis 21.00 Uhr einen auf unserem Hof an. Sollten wir mal nicht gleich die Tür öffnen – wir sind bestimmt ganz in der Nähe – rufen Sie bitte einfach an.,08:00-21:00,+493960320602,info@rs-landveredlung.de,https://rs-landveredlung.de/,,,"https://www.google.com/maps?q=53.500555,13.297788",53.500555,13.297788,,parcial,no comprobado,
gut-bergfeld-carpin,Gut Bergfeld,Carpin,Otros,,"Am Hof 1, 17237 Carpin",,Sa 09:00-12:00,+491735912268,kontakt@gut-bergfeld.de,https://gut-bergfeld.de/,,,"https://www.google.com/maps?q=53.352532,13.280274",53.352532,13.280274,,parcial,no comprobado,
hofladen-klinder-dahmen,Hofladen Klinder,Dahmen,Otros,,"Dorfstraße 2, 17166 Dahmen",,"May-Sep: Tu-Su,PH 13:00-18:00; Oct-Apr: Fr-Su,PH 13:00-17:00",+493993371231,birgit@hofcafe-klinder.de,https://www.hofcafe-klinder.de/,,,"https://www.google.com/maps?q=53.660896,12.568387",53.660896,12.568387,,parcial,no comprobado,
berufsimkerei-triphahn-demmin,Berufsimkerei Triphahn,Demmin,Miel,Honig,"Lindenfelde 1a, 17109 Demmin",,,+493998222907,info@unser-kleiner-honigladen.de,https://unser-kleiner-honigladen.de/,,,"https://www.google.com/maps?q=53.874625,13.018348",53.874625,13.018348,,parcial,no comprobado,
bauernmarkt-grapzow,Bauernmarkt,Grapzow,Otros,,"Lange Straße 39, 17089 Grapzow",Dort werden diverse Produkte angeboten - mehr Informationen dazu siehe contact:website .,"Mo,Th,Fr 09:00-17:00; Tu,We,Sa,PH off",+4939612299807,landgut-grapzow@t-online.de,https://www.landgut-grapzow.de/bauernmarkt/,,,"https://www.google.com/maps?q=53.712518,13.294079",53.712518,13.294079,,parcial,no comprobado,
dexter-hof-tammert-hinrichshagen,Dexter Hof Tammert,Hinrichshagen,Otros,,"Feldstraße 34, 17498 Hinrichshagen",,"Tu,Th,Fr 15:00-20:00; Sa 09:00-12:00",+493834504318,tammel72@hotmail.com,https://www.tammis.de/,,,"https://www.google.com/maps?q=54.078614,13.321857",54.078614,13.321857,,parcial,no comprobado,
bio-hofladen-hoher-schoenberg-kalkhorst,Bio-Hofladen Hoher Schönberg,Kalkhorst,Aceite,Öl,"Kalkhorster Straße 37, 23948 Kalkhorst",,"Mo-Fr 09:00-18:00,Sa 09:00-13:00; Su 11:00-14:00",+4938827888234,hofladen@hofhoherschoenberg.de,https://www.hofhoherschoenberg.de/,,,"https://www.google.com/maps?q=53.977915,11.097015",53.977915,11.097015,,parcial,no comprobado,
hufe8-klein-belitz,hufe8,Klein Belitz,Otros,,"Dorfstraße 35, 18246 Klein Belitz",,"Mo-Th 08:00-12:00; Fr 08:00-12:00, 14:00-18:00",+4938461754905,info@hufe8.de,https://www.hufe8.de/,,,"https://www.google.com/maps?q=53.910018,11.973278",53.910018,11.973278,,parcial,no comprobado,
imkerei-rohde-luebtheen,Imkerei Rohde,Lübtheen,Miel,Honig,"Marienstraße 15, 19249 Lübtheen",,,+4915256146968,drohnerohde@web.de,http://www.honig-domaene.de/,,,"https://www.google.com/maps?q=53.297440,11.085377",53.297440,11.085377,,parcial,no comprobado,
villa-kunterbunt-luetow,Villa Kunterbunt,Lütow,Otros,,"Zinnowitzer Straße 6, 17440 Lütow",,Mo-Fr 10:00-17:00; Sa 10:00-12:00,+493837743018,anja-debniak@t-online.de,https://www.hofladen-usedom.de/,,,"https://www.google.com/maps?q=54.034808,13.889405",54.034808,13.889405,,parcial,no comprobado,
hoefeladen-esslust-murchin,Hoefeladen Esslust,Murchin,Otros,,"Libnow 7a, 17390 Murchin",,Mo-Fr 09:00-18:00; Sa 10:00-16:00; PH off,+493971258964,info@hoefeladen-esslust.de,https://hoefeladen-esslust.de/,,,"https://www.google.com/maps?q=53.904202,13.768386",53.904202,13.768386,,parcial,no comprobado,
hof-dudziak-neustrelitz,Hof Dudziak,Neustrelitz,Huevos,Eier,"Sophienhof 3, 17235 Neustrelitz",,"Fr 16:00-18:00; Mo-Th,Sa,PH off",+4939812273,,https://hof-dudziak.de/hofladen,,,"https://www.google.com/maps?q=53.380533,13.032574",53.380533,13.032574,,parcial,no comprobado,
gut-marihn-penzlin,Gut Marihn,Penzlin,Lácteos y quesos,Käse und Milchprodukte,"Rosenallee 1, 17217 Penzlin",,"Th 13:00-17:00, Fr-Sa 10:00-17:00; Mo-We, PH off",+493992860963,info@gut-marihn.de,https://www.gut-marihn.de/,,,"https://www.google.com/maps?q=53.522253,12.992162",53.522253,12.992162,,parcial,no comprobado,
milchladen-und-cafe-poseritz,Milchladen und Café,Poseritz,Lácteos y quesos,Käse und Milchprodukte,"Poseritz Hof 15, 18574 Poseritz",Hofladen,Mo-Sa 10:00-18:00,+493830740429,post@ruegener-inselfrische.de,https://www.ruegener-inselfrische.de/,,,"https://www.google.com/maps?q=54.304761,13.272581",54.304761,13.272581,,parcial,no comprobado,
hofladen-hoefe-gemeinschaft-pommern-rothenklempenow,Hofladen - Höfe Gemeinschaft Pommern,Rothenklempenow,Otros,,"Dorfstraße 56, 17321 Rothenklempenow",,Th 14:00-18:00; Fr 13:00-18:00; Sa 10:00-16:00,+49397445590,info@hoefegemeinschaft-pommern.de,https://hoefegemeinschaft-pommern.de/startseite/,https://www.facebook.com/hoefegemeinschaftpommern,https://www.instagram.com/hofegemeinschaft_pommern,"https://www.google.com/maps?q=53.520263,14.205812",53.520263,14.205812,,parcial,no comprobado,
hofladen-medewege-schwerin,Hofladen Medewege,Schwerin,Otros,,"Hauptstraße 16, 19055 Schwerin",,Mo-Fr 08:30-18:30; Sa 08:30-14:00,+493855918929,laden@hof-medewege.de,https://www.hof-medewege.de/de/betriebe/hofladen,,,"https://www.google.com/maps?q=53.660523,11.398968",53.660523,11.398968,,parcial,no comprobado,
milchschafhof-am-fuchsberg-schoenhausen,Milchschafhof am Fuchsberg,Schönhausen,Lácteos y quesos,Käse und Milchprodukte,"Dorfstraße Schönhausen 45, 17337 Schönhausen","Nur Produkte vom Schaf. Bietet auch Hofführungen, Verkostung und Grillen an.","Fr 14:00-18:00; ""nach Vereinbarung""",+4915758843863,milchschafhof@posteo.de,https://milchschafhof-am-fuchsberg.de/hofladen/,https://www.facebook.com/facebook.com/MilchschafhofAmFuchsberg,,"https://www.google.com/maps?q=53.570638,13.693836",53.570638,13.693836,,parcial,no comprobado,
storchenhof-reinstorf-zurow,Storchenhof Reinstorf,Zurow,Huevos,Eier,"Hauptstraße Reinstorf 9, 23992 Zurow",,,+493842245525,reingard1@gmx.de,https://hofladen-reinstorf.de/,,,"https://www.google.com/maps?q=53.847955,11.640229",53.847955,11.640229,,parcial,no comprobado,
