slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
blue-springs-bottling,Blue Springs Bottling,Ixopo,Bebidas sin alcohol,"bebidas, café y té",,,,+27313045786,moshuaib@gmail.com,,,,,,,,pendiente,no comprobado,,,115,,,,,,,za,kwazulu-natal,harry-gwala
bush-hill-cheese,Bush Hill Cheese,Creighton,Lácteos y quesos,queso,,,,+27607932785,andrew@bushhillcheese.co.za,,,,,,,,pendiente,no comprobado,,,147,,,,,,,za,kwazulu-natal,harry-gwala
butterfield,Butterfield,Kokstad,Pan y cereal,pan y productos de cereal,29 Main St,,,+27397275732,,,https://www.facebook.com/1168291599872497,,,-30.5476489,29.4245068,,pendiente,no comprobado,,,151,,,,,,,za,kwazulu-natal,harry-gwala
cakes-by-siba,Cakes by Siba,Kokstad,Pan y cereal,pan y productos de cereal,739 Tshobeni Rd,,,+27638730485,cakesbysiba@gmail.com,,https://www.facebook.com/111428358006567,,,-30.5494672,29.440804,,pendiente,no comprobado,,,158,,,,,,,za,kwazulu-natal,harry-gwala
cowboys-abattoir,Cowboys Abattoir,Creighton,Carne,,,,,+27333949854,cowboys-abbatoir@yahoo.com,,,,,,,,pendiente,no comprobado,,,207,,,,,,,za,kwazulu-natal,harry-gwala
creighton-cheese,Creighton Cheese,Creighton,Lácteos y quesos,queso,,,,+27398339060,creightoncheese@futurenet.co.za,,,,,,,,pendiente,no comprobado,,,211,,,,,,,za,kwazulu-natal,harry-gwala
darleen-s-sweet-delights,Darleen's Sweet Delights,Kokstad,Pan y cereal,pan y productos de cereal,57 Dower St,,,+27848694049,,,https://www.facebook.com/1162664160434988,,,-30.5540593,29.4228554,,pendiente,no comprobado,,,224,,,,,,,za,kwazulu-natal,harry-gwala
double-shine-milk-powder,Double Shine Milk Powder,Kokstad,Lácteos y quesos,leche en polvo,,,,+27397229904,fey@telkomsa.net,,,,,,,,pendiente,no comprobado,,,266,,,,,,,za,kwazulu-natal,harry-gwala
eg-abattoir,EG Abattoir,Kokstad,Carne,carne y pollo,,,,+27397273798,admin@egabattoir.co.za,,,,,,,,pendiente,no comprobado,,,290,,,,,,,za,kwazulu-natal,harry-gwala
farmgate-dairy,Farmgate Dairy,Creighton,Lácteos y quesos,productos lácteos,,,,+27398331238,creightonmilk@futurenet.com,,,,,,,,pendiente,no comprobado,,,327,,,,,,,za,kwazulu-natal,harry-gwala
glencairn-farm,Glencairn Farm,Himeville,Otros,,8 9th St,,,+27726180824,,,https://www.facebook.com/836687816409090,,,-29.7012523,29.492393,,pendiente,no comprobado,,,366,,,,,,,za,kwazulu-natal,harry-gwala
greenlands-meats,Greenlands Meats,Kokstad,Carne,,"Greenlands Farm, 6km outside Kokstad on R56 road to Matatiele",,,+27397273017,orders@greenlandsmeats.co.za,http://www.greenlandsmeats.co.za/,https://www.facebook.com/686874061503430,,,-30.5465298,29.3712588,,pendiente,no comprobado,,,373,,,,,,,za,kwazulu-natal,harry-gwala
kudubukele-trading-pty-ltd,Kudubukele Trading Pty-Ltd,Highflats,Otros,,D960,,,+27712315653,eliascharles8324@gmail.com,,https://www.facebook.com/146471079371133,,,-30.2608066,30.2025401,,pendiente,no comprobado,,,489,,,,,,,za,kwazulu-natal,harry-gwala
mount-currie-butchery,Mount Currie Butchery,Kokstad,Carne,,42 Main St,,,+27397272360,,,https://www.facebook.com/996267263744520,,,-30.5522651,29.4276656,,pendiente,no comprobado,,,623,,,,,,,za,kwazulu-natal,harry-gwala
overview-farm,Overview Farm,Underberg,Lácteos y quesos,leche y productos lácteos,,,,+27832760046,,,https://www.facebook.com/564854440205778,,,-29.8243157,29.3581068,,pendiente,no comprobado,,,693,,,,,,,za,kwazulu-natal,harry-gwala
panarama-poultry,Panarama Poultry,Kokstad,Carne,pollo,"Main Road, Kokstad, 4700",,,+27333438321,,,,,,,,,pendiente,no comprobado,,,694,,,,,,,za,kwazulu-natal,harry-gwala
the-butcher-shoppe,The Butcher Shoppe,Kokstad,Carne,,49 Hope St,,,+27397274999,butchershoppekks@gmail.com,,https://www.facebook.com/403603249808559,,,-30.55239,29.42544,,pendiente,no comprobado,,,898,,,,,,,za,kwazulu-natal,harry-gwala
the-silo,The Silo,Creighton,Otros,,Twyford Farm,,,+27827379741,thesilobooking@gmail.com,http://www.thesilokzn.com/,https://www.facebook.com/271026412750247,,,-30.0278789,29.84099,,pendiente,no comprobado,,,917,,,,,,,za,kwazulu-natal,harry-gwala
underberg-dairy,Underberg Dairy,Underberg,Lácteos y quesos,queso,,,,+27338159611,anneline@underberg.co.za,,,,,,,,pendiente,no comprobado,,,951,,,,,,,za,kwazulu-natal,harry-gwala
willowbrooke-rural-poultry,Willowbrooke Rural Poultry,Underberg,Carne,pollo,Underberg,,,+27795062051,,,,,,,,,pendiente,no comprobado,,,1001,,,,,,,za,kwazulu-natal,harry-gwala
