slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
allens-butchery,Allens Butchery,Hluhluwe,Carne,,,,,+27355620067,,,https://www.facebook.com/166286540158803,,,-28.0242536,32.279213,,pendiente,no comprobado,,,30,,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
back-yard-macambela,Back Yard Macambela,uMhlabuyalingana,Carne,,04 Sodwana Bay Main Rd,,,+27605182571,mlifetime.trading@gmail.com,,https://www.facebook.com/269694019553455,,,-27.5099287,32.6549479,,pendiente,no comprobado,,,57,,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
badenhorst-boerdery,Badenhorst Boerdery,Hluhluwe,Fruta y verdura,piña Queen,,Hluhluwe pineapple farm with its own production.,,,,https://badenhorstboerdery.com/,,,,,,,pendiente,no comprobado,,,59,en,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
coastal-farmers-co-op-ltd-mtubatuba,Coastal Farmers Co-Op Ltd. Mtubatuba,Mtubatuba,Otros,,177 Jacaranda Ave,,,+27355500246,,http://www.drimac.co.za,https://www.facebook.com/483283255189162,,,-28.427559,32.1899669,,pendiente,no comprobado,,,192,,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
elangeni-chickens,ELangeni chickens,uMhlabuyalingana,Otros,,KwaNgwanase,,,,,,https://www.facebook.com/101214169338216,,,-26.98876,32.75613,,pendiente,no comprobado,,,297,,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
empilweni-farming,Empilweni Farming,Mtubatuba,Fruta y verdura,"hortalizas, pollo, huevos","335 Ebony Crescent, Mtubatuba, 3935",Vegetable and poultry farm outside Mtubatuba.,,+27355500231,info@empilwenitrading.co.za,https://www.empilwenitrading.co.za/farming/,,,,,,,pendiente,no comprobado,,,305,en,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
gwanzi-queens,Gwanzi Queens,Hluhluwe,Fruta y verdura,piña Queen,,Hluhluwe pineapple producer with its own brand.,,,,https://gwanzisa.co.za/,,,,,,,pendiente,no comprobado,,,383,en,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
hluhluwe-abattoir,Hluhluwe Abattoir,Hluhluwe,Carne,carne roja,"Lot H72, Hluhluwe, 3960",,,+27357806700,,,,,,,,,pendiente,no comprobado,,,407,,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
iphupho-elihle-poultry,Iphupho Elihle Poultry,Manguzi,Carne,pollo,"Road P522, Kwa-Makhanya, Manguzi",Poultry producer and processor at Manguzi.,,+27710853919,,,https://www.facebook.com/110550627139465/,,,,,,pendiente,no comprobado,,,428,en,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
makhatini-farms,Makhatini Farms,Ubombo,Otros,,"Makhatini Flats., Izineshe",,,+27833091102,,,https://www.facebook.com/1689603504624151,,,-27.560963,32.084432,,pendiente,no comprobado,,,551,,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
mazuri-pineapples,Mazuri Pineapples,Hluhluwe,Otros,,"Portion 46, Road D676",,,+27359400486,,,https://www.facebook.com/224714887980817,,,-27.8867204,32.3827484,,pendiente,no comprobado,,,569,,,,,,,za,kwazulu-natal,umkhanyakude,,,,,,
