slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
appret,Apprêt,Salt Rock,Pan y cereal,pan y productos de cereal,6 Basil Hullett Dr,,,+27680075792,appret.info@icloud.com,,https://www.facebook.com/732930083245129,,,-29.5025503,31.2378574,,pendiente,no comprobado,,,49,,,,,,,za,kwazulu-natal,ilembe
coastal-farmers-co-op-ltd,Coastal Farmers Co-op Ltd,KwaDukuza,Otros,,3 Smithers Rd,,,+27325512585,,http://www.drimac.co.za,https://www.facebook.com/1532226213739133,,,-29.3478423,31.2850754,,pendiente,no comprobado,,,191,,,,,,,za,kwazulu-natal,ilembe
concha,Concha,Ballito,Pan y cereal,pan y productos de cereal,18 Compensation Beach Blvd,,,+27328152992,info@concha.co.za,http://www.concha.co.za/,https://www.facebook.com/507140366153006,,,-29.5442607,31.2147778,,pendiente,no comprobado,,,195,,,,,,,za,kwazulu-natal,ilembe
eyabantu-bakers,Eyabantu Bakers,Groutville,Pan y cereal,pan y productos de cereal,1876 Dube Toll Plaza,,,+27813139813,,,https://www.facebook.com/2225392614398194,,,-29.39017,31.24536,,pendiente,no comprobado,,,318,,,,,,,za,kwazulu-natal,ilembe
ideal-butchery,Ideal Butchery,KwaDukuza,Carne,,43 Chief Albert Luthuli St,,,+27325511743,theidealdeli@gmail.com,http://idealdeli.co.za/,https://www.facebook.com/961750087189102,,,-29.3395301,31.2910742,,pendiente,no comprobado,,,419,,,,,,,za,kwazulu-natal,ilembe
igwe-bakery,Igwe Bakery,Ndwedwe,Pan y cereal,pan y productos de cereal,Mini Factory \nP100 Ndwedwe Main Road,,,+27611675964,igweenterprises@yahoo.com,,https://www.facebook.com/103928800182772,,,-29.5151759,30.9352846,,pendiente,no comprobado,,,420,,,,,,,za,kwazulu-natal,ilembe
kwa-justice-livestock,Kwa Justice Livestock,KwaDukuza,Otros,,,,,,,,https://www.facebook.com/623461928170809,,,-29.33944,31.2919,,pendiente,no comprobado,,,491,,,,,,,za,kwazulu-natal,ilembe
lemon-canary,Lemon Canary,KwaDukuza,Pan y cereal,pan y productos de cereal,"The Litchi Orchard, Old Fort Rd",,,+27832932396,lemoncanarydesign@gmail.com,http://www.lemoncanary.co.za/,https://www.facebook.com/104514953015514,,,-29.4834591,31.2290971,,pendiente,no comprobado,,,506,,,,,,,za,kwazulu-natal,ilembe
life-meat-butchery,Life Meat Butchery,Groutville,Carne,,ashleymthethwa@gmail.com  or custardzungu@gmail.com,,,+27723513422,,,https://www.facebook.com/1621195564835201,,,-29.3962369,31.239382,,pendiente,no comprobado,,,514,,,,,,,za,kwazulu-natal,ilembe
lindt-chocolate-boutique-ballito-junction,LINDT Chocolate Boutique - Ballito Junction,Durban,Chocolate,,Leonora Drive,,,,,,,,,-29.526286,31.203714,,pendiente,no comprobado,,,519,,,,,,,za,kwazulu-natal,ilembe
meadow-valley-farm-stable-yard,Meadow Valley Farm & Stable Yard,Ballito,Otros,,Ballito,,,+27824552238,,,https://www.facebook.com/760731164079959,,,-29.53458,31.20952,,pendiente,no comprobado,,,578,,,,,,,za,kwazulu-natal,ilembe
mqondisi-multi-projects-pty-ltd,Mqondisi Multi Projects Pty Ltd,KwaDukuza,Carne,,"C section house, 5814 Lindelani St",,,+27633957521,maphumulomqondisi@gmail.com,,https://www.facebook.com/105882782467544,,,-29.3232818,31.3044414,,pendiente,no comprobado,,,627,,,,,,,za,kwazulu-natal,ilembe
pie-city,Pie City,KwaDukuza,Pan y cereal,pan y productos de cereal,40 Cato St,,,+27114524885,info@piecity.co.za,https://piecity.co.za/?utm_source=facebook_page&utm_medium=website_link&utm_campaign=SP&utm_content=SP,https://www.facebook.com/1877612795618709,,,-29.3407524,31.2955934,,pendiente,no comprobado,,,706,,,,,,,za,kwazulu-natal,ilembe
taybeen-foods-cc,Taybeen Foods cc,Ballito,Pan y cereal,pan y productos de cereal,"Lemon reef Park ,Douglas Crowe road Ballito",,,+27829671355,taybeen2007@gmail.com,http://taybeenfoods.co.za/,https://www.facebook.com/1456523017892564,,,-29.5243892,31.19778,,pendiente,no comprobado,,,884,,,,,,,za,kwazulu-natal,ilembe
the-great-railroad-brewing-company,The Great Railroad Brewing Company,Ballito,Cerveza,,"Unit 13 canton Park, R102, SHAKASHEAD IMBONINI",,,,,,https://www.facebook.com/1704317166458625,,,-29.4907345,31.2056795,,pendiente,no comprobado,,,906,,,,,,,za,kwazulu-natal,ilembe
the-litchi-orchard,The Litchi Orchard.,KwaDukuza,Fruta y verdura,,Seaforth Avenue Umhlali,,,+27328800297,info@litchiorchard.co.za,http://www.litchiorchard.co.za,https://www.facebook.com/188210507920217,,,-29.4832686,31.2275745,,pendiente,no comprobado,,,908,,,,,,,za,kwazulu-natal,ilembe
united-national-breweries-sa-kwadukuza,United National Breweries SA,KwaDukuza,Cerveza,,3 Scheffer,,,+27325525077,,,https://www.facebook.com/941847959262566,,,-29.3502919,31.2892223,,pendiente,no comprobado,,,955,,,,,,,za,kwazulu-natal,ilembe
wozza-meat-co,Wozza Meat Co.,Ballito,Carne,,"Shop 205c, Level 2, Ballito Junction, 4399 Leonora Dr",,,+27325861799,info@wozzameat.co.za,https://linktr.ee/wozzameat,https://www.facebook.com/362596560753951,,,-29.5260196,31.2036678,,pendiente,no comprobado,,,1013,,,,,,,za,kwazulu-natal,ilembe
yoli-s-bakery,Yoli's Bakery,Ballito,Pan y cereal,pan y productos de cereal,"Cnr 398 And, 445 Main Rd",,,+27605090675,info@yolis.co.za,http://www.yolis.co.za/,https://www.facebook.com/112643049090192,,,-29.5276841,31.2018012,,pendiente,no comprobado,,,1023,,,,,,,za,kwazulu-natal,ilembe
