slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
basset-breweries,Basset Breweries,uMdoni,Cerveza,,"Pennington, KwaZulu-Natal",,,+27837788988,,,https://www.facebook.com/616620635164830,,,-30.3788409,30.6765213,,parcial,no comprobado,,,77,,,,,,
butterfly-valley-butterfly-farm,Butterfly Valley Butterfly Farm,Margate,Otros,,Fascadale Rd,,,+27734225357,,http://www.butterflyfarm.co.za/,https://www.facebook.com/2036573796587234,,,-30.8872857,30.3401999,,parcial,no comprobado,,,153,,,,,,
cleanscape,CleanScape,Port Shepstone,Pan y cereal,pan y productos de cereal,Rethman Drive,,,+27725841398,hello@hattersteagarden.co.za,,https://www.facebook.com/107918988487931,,,-30.71061,30.46354,,parcial,no comprobado,,,187,,,,,,
coastal-farmers-co-op,Coastal Farmers Co-op,Port Shepstone,Otros,,Main Harding Rd,,,+27396854156,inzambili@coastals.co.za,http://www.coastal.co.za,https://www.facebook.com/876351469140886,,,-30.7467186,30.4312173,,parcial,no comprobado,,,190,,,,,,
corner-bakery,Corner Bakery,Port Shepstone,Pan y cereal,pan y productos de cereal,Oribi Plaza,,,+27396826232,,http://www.topchefspot.co.za/mfb,https://www.facebook.com/405693739790948,,,-30.7397094,30.4529504,,parcial,no comprobado,,,204,,,,,,
crestlands-farm,Crestlands Farm,Ray Nkonyeni,Otros,,Izingolweni Road,,,+27823325032,managercrestlandsfarm@gmail.com,http://www.walkingraces.co.za/,https://www.facebook.com/389615607847950,,,-31.0518469,30.197107,,parcial,no comprobado,,,212,,,,,,
dikkelicious-cakes,Dikkelicious Cakes,Margate,Pan y cereal,pan y productos de cereal,1 Bairn St,,,+27764270048,elsievdbergh@hotmail.com,,https://www.facebook.com/Elsievandenberghcakes?mibextid=LQQJ4d,,,-30.8379608,30.3938601,,parcial,no comprobado,,,254,,,,,,
emgee-agencies,Emgee Agencies,Port Shepstone,Otros,,Masonic Way,,,+27396820818,moodleyvannie@gmail.com,http://www.emgeeagencies.com/,https://www.facebook.com/102568369588617,,,-30.7394921,30.4536174,,parcial,no comprobado,,,304,,,,,,
eplazini-farm-agri-hub,Eplazini Farm Agri-Hub,Hibberdene,Otros,,320 Roger Pl,,,+27655355775,eplazinifarm@gmail.com,,https://www.facebook.com/251693868035656,,,-30.570181,30.5727387,,parcial,no comprobado,,,307,,,,,,
esizayo-organics,Esizayo Organics,uMdoni,Otros,,212 Caine Rd,,,+27798899363,esizayoorganics@gmail.com,http://www.esizayoorganics.com/,https://www.facebook.com/121738110924247,,,-30.3180523,30.7394838,,parcial,no comprobado,,,309,,,,,,
fresh-meat,Fresh Meat,Port Shepstone,Carne,,35 Nelson Mandela Dr,,,+27396826400,info@freshmeat.co.za,http://www.freshmeat.co.za/,https://www.facebook.com/497025013690656,,,-30.7382751,30.4502452,,parcial,no comprobado,,,349,,,,,,
k-s-ice-cream-delights,K's Ice Cream Delights,Port Shepstone,Pan y cereal,pan y productos de cereal,"Spiller Waterfront, 1494 Sugar Mill",,,+27782122525,ksicecreamdelights@gmail.com,,https://www.facebook.com/108895717365953,,,-30.73939,30.45275,,parcial,no comprobado,,,446,,,,,,
kwa-shaik-livestock,Kwa Shaik Livestock,Port Shepstone,Otros,,"TROPICALIS CC, 16 Bisset St",,,+27844083389,kwashaik@gmail.com,,https://www.facebook.com/143170568875963,,,-30.74955,30.4309,,parcial,no comprobado,,,492,,,,,,
kzn-catfish-quail,KZN Catfish & Quail,Hibberdene,Pescado,pescado de acuicultura,475 Edward Rd,,,+27726991015,jessica@kzncatfish.co.za,http://www.kzncatfish.co.za/,https://www.facebook.com/100143331474146,,,-30.5649129,30.5759998,,parcial,no comprobado,,,494,,,,,,
mthwalume-farm,Mthwalume Farm,Mtwalume,Otros,,"Mtwalume, Kwa Qoloqolo",,,+27605267433,owen.cele@yahoo.co.za,,https://www.facebook.com/2363198117234852,,,-30.35553,30.35983,,parcial,no comprobado,,,629,,,,,,
siyanda-cattle,Siyanda Cattle,Port Shepstone,Carne,,"Siyanda farms, Oribi Gorge, KZN",,,+27834630685,siyanda@oribigorgeguestfarm.co.za,,https://www.facebook.com/100971596349049,,,-30.73717,30.44861,,parcial,no comprobado,,,820,,,,,,
sunnyside-livestock-and-poultry,Sunnyside Livestock and Poultry,Port Shepstone,Carne,,lot 2308 Main Harding Rd,,,+27827869065,abukadwa@gmail.com,https://www.sunnysidemeats.co.za/,https://www.facebook.com/103285809190278,,,-30.7435592,30.4352699,,parcial,no comprobado,,,864,,,,,,
sunrise-farms,Sunrise Farms,Port Shepstone,Carne,,21 Bendigo Rd,,,+27396819800,,,https://www.facebook.com/106644521764915,,,-30.6679975,30.4906349,,parcial,no comprobado,,,865,,,,,,
sunrise-poultry-farms,Sunrise Poultry Farms,Port Shepstone,Carne,,21 Bendigo Rd,,,+27396819800,sunrise@saol.com,,https://www.facebook.com/320032611718088,,,-30.6747583,30.5036243,,parcial,no comprobado,,,866,,,,,,
twin-farms-marina-crete,Twin Farms _ Marina Crete,Southbroom,Otros,,Lot 6 Bushyvales Road,,,+27728687643,admin@marinacrete.co.za,,https://www.facebook.com/102242462361624,,,-30.9338156,30.3009708,,parcial,no comprobado,,,943,,,,,,
