slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
rebeers,REBEERS,Foggia,Cerveza,birra artigianale,,,,+393249512515,amministrazione@rebeers.it,https://www.rebeers.it/,,,https://www.google.com/maps/search/?api=1&query=REBEERS%2C%20Foggia&query_place_id=ChIJeZbIJJ3ZORMRh3zk8Z-rD5E,41.4711138,15.5568172,,,sí,ecommerce,,3029,,,,,,
azienda-agricola-leggieri,Azienda Agricola Leggieri,Apricena,Lácteos y quesos,"mozzarella di bufala, formaggi","Contrada Quattro Porte, 71011 Apricena FG",Azienda lattiero-casearia che offre pubblicamente la propria mozzarella di bufala e altri formaggi del territorio.,,,,https://www.foodbevg.com/IT/Apricena/111709585369825/Azienda-Agricola-Leggieri,,,,41.78458,15.44358,,pendiente,no comprobado,,,395,it,,,,,
caseificio-gisoldo-francesco,Caseificio Gisoldo Francesco,Candela,Lácteos y quesos,"ricotta, caciocavallo, mozzarella, scamorza","Via Tenente Carlo Marrese, 30, 71024 Candela FG","Caseificio artigianale di Candela che produce ogni giorno ricotta, caciocavallo, mozzarella e scamorza.",Gio 08:00-14:00,+390885653476,,https://www.italiavirtualtour.it/dettaglio.php?id=96,,,,41.13333,15.51667,,pendiente,no comprobado,,,1153,it,,,,,
caseificio-capano-rosaria,Caseificio Capano Rosaria,Deliceto,Lácteos y quesos,formaggi artigianali,"Via Fontana Nuova, 162, 71026 Deliceto FG",Piccolo caseificio di Deliceto con vendita diretta e produzione artigianale di formaggi documentata pubblicamente.,,+390881967175,,https://oneitalia.eu/caseificio-capano-rosaria/,,,,41.21667,15.38333,,pendiente,no comprobado,,,996,it,,,,,
cooperativa-emmaus-fattoria,Cooperativa Emmaus - Fattoria Sociale,Foggia,Lácteos y quesos,"caciotta di capra, cacioricotta di capra, ricotta di capra","Via Manfredonia, km 8, 71121 Foggia FG",Azienda agricola sociale che trasforma il latte delle proprie capre in una produzione giornaliera limitata di formaggi freschi e stagionati.,,+393288151034,fattoriaemmaus@gmail.com,https://cooperativaemmaus.it/produzione-biologica/,,,,41.45845,15.55188,,pendiente,no comprobado,,,1593,it,,,,,
il-corvino-bianco,Il Corvino Bianco,Pietramontecorvino,Lácteos y quesos,"mozzarella, formaggi freschi, caciocavallo, caciopalla stagionato","Contrada Pezza della Chiesa, SP 5 km 15.5, 71038 Pietramontecorvino FG",Storico caseificio della famiglia De Luca che produce formaggi freschi e stagionati in grotta con latte raccolto localmente.,,,info@corvinobianco.it,https://corvinobianco.it/,,,,41.55,15.13333,,pendiente,no comprobado,,,2108,it,,,,,
societa-agricola-il-parco,Società Agricola Il Parco,San Giovanni Rotondo,Lácteos y quesos,Mozzarella di Bufala Campana DOP,"Via Sant'Onofrio, 80, 71013 San Giovanni Rotondo FG",Caseificio di bufale e attuale membro del consorzio di tutela della Mozzarella di Bufala Campana DOP.,,+390882450956,,https://www.mozzarelladop.it/mappasoci?visite-guidate=1,,,,41.7,15.73333,,pendiente,no comprobado,,,3175,it,,,,,
casari-pugliesi,Casari Pugliesi,San Paolo di Civitate,Lácteos y quesos,"Canestrato Pugliese DOP, formaggi pugliesi stagionati, ricotta salata","Via Orazio, 53, 71010 San Paolo di Civitate FG","Produttore lattiero-caseario che riunisce le tradizioni Cordisco e Marte Formaggi, specializzato in formaggi pugliesi artigianali e DOP.",,+390882554311,info@casaripugliesi.it,https://www.casaripugliesi.it/,,,,41.73333,15.26667,,pendiente,no comprobado,,,849,it,,,,,
capitanata-latte,Capitanata Latte,San Severo,Lácteos y quesos,"mozzarella, burrata, caciocavallo, ricotta, cacioricotta, stracciatella, canestrato","Via Vincenzo D'Errico, 5, 71016 San Severo FG","Caseificio di San Severo che produce un’ampia gamma di formaggi freschi e stagionati, compresi prodotti da latte di vacca Podolica.",Lun-Sab 07:00-13:00,+390882373295,,https://www.overplace.com/puglia/fg/san-severo/caseifici/capitanata-latte-srl.html,,,,41.69511,15.37928,,pendiente,no comprobado,,,824,it,,,,,
caseificio-fusco,Caseificio Fusco,Lucera,Lácteos y quesos,"mozzarella, formaggi e latticini artigianali","Via Porta Foggia, 78, 71036 Lucera FG",Caseificio familiare con tre generazioni di produzione casearia artigianale a Lucera.,Lun-Sab 07:30-13:30 e 17:00-20:00,+390881540077,info@caseificiofusco.it,https://gdifalco18.wixsite.com/fusco/our-story,,,,41.5,15.33333,,pendiente,no comprobado,,,1140,it,,,,,
