slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
domaine-des-hetres,Domaine des Hêtres,Berloz,Vino,"Red, white, rosé and sparkling wine","Chemin des Hêtres 1, 4257 Berloz","Mixed farm growing grapes and fruit and vinifying, ageing and bottling its wines on the estate.",,+32470290731,info@fermedeshetres.com,https://www.domainedeshetres.com,,,,,,,pendiente,no comprobado,,Fruta y verdura,639,en,,,,,,be,wallonie,liege,,,,,,
vin-du-pays-de-herve,Vin du Pays de Herve,Aubel,Vino,Estate wine,"Bois de Loë 57, 4880 Aubel",Winegrowers cooperative cultivating 12 hectares and transforming grapes into wine in its own winery.,,+32470948627,administration@vindupaysdeherve.be,https://www.vindupaysdeherve.be,,,,,,,pendiente,no comprobado,,,640,en,,,,,,be,wallonie,liege,,,,,,
fromagerie-regal,Fromagerie Régal,Beyne-Heusay,Lácteos y quesos,,"Rue derrière les Jardins 8, 4610 Queue-du-Bois",,,,,https://www.fromagerie-regal.be,,,,50.616670,5.650000,,pendiente,no comprobado,,,381,,,,,,,be,wallonie,liege,,,,,,
chevrerie-de-vissoul,Chèvrerie de Vissoul,Burdinne,Lácteos y quesos,,"Rue de la Cornette 5, 4210 Oteppe",,,,,https://www.chevreriedevissoul.be,,,,50.591868,5.121469,,pendiente,no comprobado,,,287,,,,,,,be,wallonie,liege,,,,,,
la-ferme-de-wichampre,La Ferme de Wichampré,Dalhem,Fruta y verdura,,4607 Dalhem,,,,,,,,,50.716670,5.716670,,pendiente,no comprobado,,,445,,,,,,,be,wallonie,liege,,,,,,
fromagerie-du-plateau,Fromagerie du Plateau,Herve,Lácteos y quesos,Meule du Plateau,"Rue de Charneux 32, 4650 Herve",Fromagerie que elabora quesos de pasta prensada cocida con leche cruda local.,,+3287480649,info@meuleduplateau.be,https://www.meuleduplateau.be,,,,50.646275,5.797146,,,no comprobado,,,373,es,,,,,,be,wallonie,liege,,,,,,
ferme-au-vivier,Ferme au Vivier,Neupré,Lácteos y quesos,,"Rue du Cimetière 11A, 4120 Rotheux-Rimière",,,,,https://www.fermeauvivier.com,,,,50.533330,5.483330,,pendiente,no comprobado,,,334,,,,,,,be,wallonie,liege,,,,,,
ferme-schiepers,Ferme Schiepers,Wanze,Fruta y verdura,,4520 Antheit,,,,,,,,,50.535300,5.213300,,pendiente,no comprobado,,,359,,,,,,,be,wallonie,liege,,,,,,
fromagerie-blistin,Fromagerie Blistin,Welkenraedt,Lácteos y quesos,,"Hockelbach 44B, 4841 Henri-Chapelle",,,,,,,,,50.662253,5.911440,,pendiente,no comprobado,,,366,,,,,,,be,wallonie,liege,,,,,,
brasserie-de-warsage,Brasserie de Warsage,Dalhem,Cerveza,"Bière de Warsage Blonde, Brune, Triple","Rue Joseph Muller 93, 4608 Warsage",,Sur rendez-vous,+32474060434,info@brasseriewarsage.be,https://www.brasseriewarsage.be/,,,,50.7372014,5.7534483,,,no comprobado,,,141,,,,,,,be,wallonie,liege,,,,,,
ferme-marchal,Ferme Marchal,Faimes,Carne,"Cordero, cabrito","Rue des Bada 1, 4317 Faimes",Explotación ovina familiar con carnicería y venta directa de carne de su cría.,,+32477641985,marchal.nicola@gmail.com,,https://www.facebook.com/BergerieMarchal/,,,50.640600,5.216680,,,no comprobado,,,356,es,,,,,,be,wallonie,liege,,,,,,
