producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
2,descripcion,en,1c0cf333c1fc7c1e4dc00f5fb460ef970549d754eebbf02ddae37b8368768ab9,"Produtor que explora a sua própria fábrica de conservas em Matosinhos para as gamas José Gourmet, Ati Manel, ABC+ e Maria Organic.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
5,descripcion,en,660cc088dc8250df5d4e3bea7e01379ac9097d517e22b54f4a1e9b6e93c3d8b2,Gelataria do Porto que produz diariamente gelado fresco com ingredientes naturais e uma máquina vertical Cattabriga tradicional.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
9,descripcion,en,e90990ca7eac59272bdba75472f7d526131cd94ec94efcda321e1fce611a8313,"Torrefação de café de especialidade e espaço de degustação em Vila Nova de Gaia, que torra e vende os seus próprios lotes sazonais de café.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
10,descripcion,en,f9fc0af77cb674517e997953552a4acd9ebb0c8e345ab402041c236dcd1cee85,Produtor de vinho biológico de Baião que produz Vinhos Verdes monovarietais na Quinta de Santa Teresa.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
12,descripcion,en,ca0c5272e4ac5e6957372dbac417715c50fc0b57fe20c2111432b578738ffb20,Produtor de quinta geração da histórica Ginjinha Espinheira de Lisboa; cultiva ginjas e produz o licor na sua propriedade de Arruda dos Vinhos.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
23,descripcion,en,3c4c7e1135e6ae3b6ce16499416ae277b8c5a16ecfa46a10d9c8966adcae71a1,"Adega cooperativa CAVAGRI, em Lago, relançada em 2026 sob a identidade Adega Bracara Vina, com portefólio próprio de Vinho Verde.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
27,descripcion,en,77640f120d7eda2c5447e251e0817ee3c64ce5a3673e434a7cada0fc9bb1a3a4,"Destilaria cooperativa no centro da única região demarcada de vinho e aguardente vínica de Portugal, que destila e envelhece DOC Lourinhã nas suas próprias instalações.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
52,descripcion,en,cdec218ad3458002f4384559d93d9f270848ff4f2297924e80e0fee65cadc17b,Adega cooperativa histórica de Amarante que produz e engarrafa Vinho Verde a partir das uvas dos associados.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
53,descripcion,en,494127b50e66f4c1dbf2f1e739f979c89462571c3274beb368b879965d9f8efe,Adega cooperativa em Borba; engarrafa os vinhos dos associados sob marca própria e dinamiza enoturismo e uma loja na própria adega.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
61,descripcion,es,e325df8db3bc10bc958111f4c668dfafc2bbb2ac350d296a35acd4d305b046b7,Produtor de Alvarinho com vinhas próprias em Melgaço e uma adega familiar que também recebe visitas.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
69,descripcion,en,b7bdaf8a22b217e9d67d5fd185e4df1aac01a16a9268efc71cb6fa7dd805a1ed,"Adega de Torres Vedras dedicada a vinhos Lisboa atlânticos e frescos, vinificados e engarrafados na moderna adega de Ventosa.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
70,descripcion,en,7ab9102628ba6f9c2a47b5644e0085abdac9c307077acc95d7e8bbaeadcc9fd9,Adega familiar em Azenhas do Mar que produz vinhos de Colares sob várias marcas próprias; Caves Visconde de Salreu é uma segunda cave de armazenamento do mesmo produtor.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
83,descripcion,es,8b0630bc19d82c686e04416af56ecfb9d7149524b02dcfe6e11464cc77fe7e72,Cultiva macroalgas marinhas comestíveis em terra através de aquicultura multitrófica e transforma-as sob marcas próprias.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
90,descripcion,es,0e1a7c94d1d61866d529cb574a5a8959711059f799f876b8532049f391f88aad,Transforma e armazena bacalhau de cura portuguesa na sua unidade industrial de Vialonga e vende-o sob a marca Altomar.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
91,descripcion,en,c440e0eb18aa5bd81c1c347040a2eef6a7d77da7844c50e25a13a54817537be7,Produtor alimentar madeirense que fabrica compotas de fruta e chutneys nas instalações de Água de Pena.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
99,descripcion,es,a3cd4330ec0bbaf1bbbdf9fc083e84b9c7f4fd63068779a8d9df7bfa0f921123,Organização reconhecida de produtores que agrupa e comercializa as capturas de atum dos seus associados nos Açores.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
100,descripcion,en,0204e0436d3e9065d7436a88aa5472fa1709537e15c51f625b0ce845e71c1d3a,"Produtor agrícola biológico que oferece mel, frutos secos com mel, vinagre de mel e aguardente de mel.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
101,descripcion,es,bea544565d73148c20fc6a281c96c5278e7887269818cbf7069b4c7617e2b747,Organização governada por pescadores artesanais que coordena a produção e a comercialização do pescado dos seus associados.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
102,descripcion,es,9f74f6d41d21c2a2c3fd1ce32da468530e510f0dd5a05fa43e74d88530de9ae8,Produz ostras gigas na Ria Formosa através de cestos rotativos e comercializa a sua produção para restauração e exportação.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
103,descripcion,es,5c3cdf320003f7a42bb19934d2648f5b97905e5365ee89a701045d65ab6ed348,"Empresa aquícola que cria dourada e robalo em tanques de esteiro situados na Ria de Alvor, no concelho de Lagos.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
104,descripcion,es,c6aadd17b5493ea14622643b44205fc194389ee58bbe58463282a4a804518653,"Produz semente e ostras adultas no Sado, depura marisco em Setúbal e comercializa os seus produtos com rastreabilidade própria.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
106,descripcion,en,88be8d78e6e9e4880269ff046b09c2802042eecfe04670a36e40125b1ef83cb3,"Casa familiar de chocolate e doçaria fundada em 1933, com o seu histórico estabelecimento de produção no Porto, na Rua do Almada.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
107,descripcion,es,983bcc0687a4c22e9f48d551ab0a65b12868c4b798b469199ca028865f72ec75,Empresa familiar que cultiva em modo biológico plantas aromáticas e medicinais em Alegrete.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
113,descripcion,es,be650e83e54c9a50f5bc40ae6b122bf0f3dbc422d80fbe7cc636da719ffd5244,"Cooperativa e organização de produtores que reúne armadores de Sesimbra e prepara, congela e comercializa as suas capturas.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
116,descripcion,en,b9d887337c42031abc1b2cace03869dd2d28f4a4ba4805561da02d033b4bb2ac,"Casa da família Guedes em Penafiel; produz vinho verde na quinta Aveleda com as gamas Fonte, Castas, Solos e Parcelas.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
118,descripcion,es,287ab20c2d20b6e658e471f448f326774e02fe1235bcae76cb12810bbb489596,"Cooperativa olivícola que produz no seu lagar azeites das variedades Galega e Cobrançosa, incluindo azeites biológicos.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
120,descripcion,es,3d3cc1071f60d812e468aae46125f33d098642098b60bbaf23ee6e31da2c48c3,Cooperativa fundada em 1965 que transforma as azeitonas dos seus associados no seu próprio lagar e comercializa a marca São Pedro.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
121,descripcion,en,54bd2d1fb5549619e6e893dd9ab79072a735076903ffdbc31133988a873bfd9a,"Produtor e embalador de azeites, óleos culinários e vinagres na sua unidade de Vale Rosas.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
124,descripcion,en,96dab89965d0cda6f163863c271a559a1ecb94122aaa55ac78af173c62360ef0,"Adega na ilha do Pico, em Bandeiras, integrada no projeto vitivinícola de António Maçanita; produz vinhos da vinha de lava da ilha.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
126,descripcion,en,f721ef8e8da801fe05120eb8cd8cb49aa534aa66b59a7c2ccace944c197f8b3e,Adega de Azeitão ligada à Quinta da Bacalhôa; produz moscatel e vinhos da Península de Setúbal e abre a sua coleção de azulejos e arte aos visitantes.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
129,descripcion,es,df7e46354925af5bc96bfb85aaa387e117ac45b06c7543bc410c022e20fe1fd1,Microcervejaria do Alto Alentejo com fábrica própria em Marvão e bar da marca em Castelo de Vide.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
131,descripcion,en,659c421f956b16592dc448ae57e1fea39161e7ac8916e598a738d9f6ec8ab78a,Brewpub do Funchal que explora a sua própria pequena cervejaria e serve no local as suas cervejas artesanais.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
136,descripcion,es,7de307ea0b0127dc986ea9cb05002fd542604b9038ed396a987beca5745331ca,Laticínio de Tolosa incluído pelo município entre os produtores de Queijo de Nisa.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
137,descripcion,en,8b3ae159f0604e997cb6bcd2d4b49a507fbd6cdaf9b370abc0dfefd50e658eb1,Oficina do Príncipe Real que produz chocolate bean-to-bar sem aditivos e torra café do cacau da família Corallo de São Tomé.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
140,descripcion,es,5451e53f5d23c63a425fcf6ae05f744a60acba9ba12e1b1e6b5f9ce5ec39e462,Exploração biológica que produz vinhos e azeites e cerveja artesanal biológica no Douro Superior.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
142,descripcion,es,c4bee3055061432146f7f3570d71bd416c81fea5e3101284676b2cb1b27018ed,Empresa familiar que cria porco bísaro e transforma e cura as suas carnes na fábrica de Gimonde.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
143,descripcion,en,b6bbc9b367bc8ed7fb7585141146ceb2484b615ca19e38fa1665595aed30b748,"Artesão familiar que preserva o tradicional Biscoito da Teixeira, cozido em forno de lenha na freguesia onde o doce teve origem.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
144,descripcion,en,185e2c6cea448b94dc833463315d94066cc2cebbb1fe943ba533287f284e6a75,"Casa familiar de vinho da Madeira da família Blandy; estagia e engarrafa os seus vinhos na Blandy's Wine Lodge, na Avenida Arriaga, aberta a visitantes.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
