slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
blue-barn-farms,Blue Barn Farms,Lucedale,Fruta y verdura,,"6146 Agricola Latonia Rd, Lucedale, MS 39452",,,,,,,,,,,,pendiente,no comprobado,,,466,,,,,,
morning-dew-pastures,Morning Dew Pastures,Seminary,Carne,,"43 Peach Tree Lane, Seminary, MS, USA",,,+16014667377,Greg@morningdewpastures.com,,,,,,,,pendiente,no comprobado,,,2285,,,,,,
new-grass-farms,New Grass Farms,Macon,Carne,,"2817 Douglass Rd, Macon, Mississippi 39341",,,,,,,,,,,,pendiente,no comprobado,,,2369,,,,,,
apple-valley-produce,Apple Valley Produce,Mendenhall,Fruta y verdura,,"132 Apple Valley Drive, Mendenhall , Mississippi 39114",,,,,,,,,,,,pendiente,no comprobado,,,161,,,,,,
briar-creek-vineyards,Briar Creek Vineyards,Tremont,Vino,,"20495 Highway 23 North, Tremont, MS 38876",,,,,,,,,,,,pendiente,no comprobado,,,582,,,,,,
cherry-creek-orchards,Cherry Creek Orchards,Pontotoc,Fruta y verdura,,"4660 Highway 345, Pontotoc, MS 38863",,,,,,,,,,,,pendiente,no comprobado,,,790,,,,,,
crystal-springs-farm-market,Crystal Springs Farm Market,Crystal Springs,Fruta y verdura,,"3042 Mathis Rd, Crystal Springs, MS 39059",,,,,,,,,,,,pendiente,no comprobado,,,972,,,,,,
wise-family-farm,Wise Family Farm,Pontotoc,Fruta y verdura,seasonal produce,,Wise Family Farm grows and sells produce from its Pontotoc farm through its own family operation.,,+16625388990,events@wisefamilyfarm.com,https://wisefamilyfarm.com/,https://www.facebook.com/WiseFarms/,https://www.instagram.com/wisefamilyfarm/,,,,/productores/us/east-south-central/mississippi/wise-family-farm.webp,pendiente,no comprobado,,,3659,en,,,,,
deer-island-oyster-company,Deer Island Oyster Company,Biloxi,Pescado,oysters,,Deer Island Oyster Company farms oysters in Mississippi coastal waters and sells them from its Biloxi operation.,,,,https://deerislandoysters.com,,,,,,,pendiente,no comprobado,,,1033,en,,,,,
pennington-farms-honey,Pennington Farms Honey,Raymond,Miel,wildflower honey,,"Pennington Farms Honey has produced 100% natural Mississippi wildflower honey since 1964, from hives foraging among central Mississippi flowers.",,,thetomatoplace@bellsouth.net,https://mississippihoney.com/,https://www.facebook.com/pages/Doris-Berrys-Original-Jackson-Farmers-Market/236989232984743/,https://www.instagram.com/mississippihoney/,,,,/productores/us/east-south-central/mississippi/pennington-farms-honey.webp,pendiente,no comprobado,,,2572,en,,,,,
galpin-honey-farms-meridian,Galpin Honey Farms,Meridian,Miel,honey,,Galpin Honey Farms produces honey from its Meridian-area apiary.,,+15043307118,galpinhoneyfarms@gmail.com,https://galpinhoneyfarms.com/,,,,,,/productores/us/east-south-central/mississippi/galpin-honey-farms-meridian.webp,,sí,ecommerce,,1391,en,,,,,
fox-hill-farm,Fox Hill Farm,Meridian,Miel,honey,,Fox Hill Farm keeps bees and produces honey from its Meridian-area farm and apiary.,,,foxhillfarmms@gmail.com,https://foxhillfarmms.com/,,https://www.instagram.com/foxhillfarmms/,,,,,pendiente,no comprobado,,,1334,en,,,,,
burris-farms-u-pick,Burris Farms U-Pick,Senatobia,Fruta y verdura,seasonal fruit and vegetables,"8920 Highway 4 West, Senatobia, MS 38668",Burris Farms U-Pick grows seasonal fruit and vegetables for on-farm picking in Senatobia.,,,,,,,,,,,pendiente,no comprobado,,,650,en,,,,,
chandeleur-island-brewing-company,Chandeleur Island Brewing Company,Gulfport,Cerveza,craft beer,,Chandeleur Island Brewing Company brews Gulf Coast-inspired beer at its Gulfport brewery.,,+12287019985,,https://chandeleurbrew.com/,,,,,,,pendiente,no comprobado,,,770,en,,,,,
fertile-ground-beer-co,Fertile Ground Beer Co.,Jackson,Cerveza,craft beer,,Fertile Ground Beer Co. brews beer in Jackson’s Belhaven district.,,,,https://www.fertilegroundbeer.com/,,,,,,,pendiente,no comprobado,,,1255,en,,,,,
key-city-brewery-and-eatery,Key City Brewery & Eatery,Vicksburg,Cerveza,craft beer,,Key City Brewery & Eatery brews beer in its Vicksburg brewpub and pairs the tap list with food service.,,+16015017712,,https://keycitybeer.com/,,,,,,/productores/us/east-south-central/mississippi/key-city-brewery-and-eatery.webp,pendiente,no comprobado,,,1900,en,,,,,
fly-llama-brewing,Fly Llama Brewing,Biloxi,Cerveza,"craft beer, hard seltzer",,Fly Llama Brewing makes beer and hard seltzers at its Biloxi brewery.,,+12282077757,,https://flyllamabrewing.com/,,,,,,/productores/us/east-south-central/mississippi/fly-llama-brewing.webp,pendiente,no comprobado,,,1305,en,,,,,
lost-spring-brewing-co,Lost Spring Brewing Co.,Ocean Springs,Cerveza,craft beer,,Lost Spring Brewing Co. brews beer at its Ocean Springs brewery.,,+12282153238,,https://www.lostspringbrewing.com/,,,,,,,pendiente,no comprobado,,,2079,en,,,,,
