slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
cedar-valley-farms,Cedar Valley Farms,Hodgenville,Carne,meat,"1616 Salem Church Road, Hodgenville, KY, USA",Cedar Valley Farms raises meat and sells farm products directly from its Hodgenville farm.,,,,,,,,37.60549,-85.681659,,pendiente,no comprobado,,,745,en,,,,,,us,east-south-central,kentucky
kinderman-farm,Kinderman Farm,Shelbyville,Fruta y verdura,fruit and vegetables,"1815 Hinkle Lane, Shelbyville, KY 40065",Kinderman Farm grows seasonal fruit and vegetables for direct sales in Shelbyville.,,,,,,,,38.32102598544259,-85.2864350309998,,pendiente,no comprobado,,,1908,en,,,,,,us,east-south-central,kentucky
mulberry-orchard,Mulberry Orchard,Shelbyville,Fruta y verdura,fruit and vegetables,"1330 Mulberry Pike, Shelbyville, KY 40065",Mulberry Orchard grows seasonal fruit in Shelbyville and sells it directly from the orchard.,,,,,,,,38.3001270090696,-85.14422397368784,,pendiente,no comprobado,,,2322,en,,,,,,us,east-south-central,kentucky
old-louisville-farmworks-market,Old Louisville FarmWorks Market,Old Louisville,Fruta y verdura,fruit and vegetables,"Third and St. Catherine streets, Old Louisville, KY",Old Louisville FarmWorks Market connects Louisville shoppers with locally grown products through its neighborhood market.,,,,,,,,38.23709199588612,-85.75827800936916,,pendiente,no comprobado,,,2449,en,,,,,,us,east-south-central,kentucky
river-cottage-farm,River Cottage Farm,Rockfield,Huevos,eggs,"5635 Blue Level Road, Rockfield, KY 42274",River Cottage Farm sells eggs from its Rockfield farm.,,,,,,,,,,,pendiente,no comprobado,,,2807,en,,,,,,us,east-south-central,kentucky
4b-pumpkin-farm,4B Pumpkin Farm,Artemus,Fruta y verdura,seasonal fruit and vegetables,"Coal Port, Artemus, KY 40903",4B Pumpkin Farm grows pumpkins and seasonal produce in its Artemus farm.,,,,,,,,36.80700152266719,-83.81187813541543,,pendiente,no comprobado,,,26,en,,,,,,us,east-south-central,kentucky
ayres-family-orchard,Ayres Family Orchard,Moterey,Fruta y verdura,seasonal fruit and vegetables,"525 Wilson Lane, Moterey, KY 40359",Ayres Family Orchard grows seasonal fruit in its Monterey orchard for direct sales.,,,,,,,,38.427656995331716,-84.85890499542417,,pendiente,no comprobado,,,229,en,,,,,,us,east-south-central,kentucky
wilderness-trail-distillery,Wilderness Trail Distillery,Danville,Destilados y licores,bourbon and craft spirits,,Wilderness Trail Distillery makes bourbon and rye whiskey in Danville using a documented sweet-mash fermentation process.,,,,https://wildernesstraildistillery.com/,https://www.facebook.com/WildernessTrailDistillery/,https://www.instagram.com/wildernesstraildistillery/,,,,/productores/us/east-south-central/kentucky/wilderness-trail-distillery.webp,pendiente,sí,ecommerce,,3631,en,,,,,,us,east-south-central,kentucky
kentucky-peerless-distilling-co,Kentucky Peerless Distilling Co.,Louisville,Destilados y licores,bourbon and craft spirits,,Kentucky Peerless makes bourbon and rye whiskey in Louisville using grain-to-glass production and barrel aging.,,+15025664999,,https://kentuckypeerless.com/,https://www.facebook.com/KentuckyPeerlessDistilling/,https://www.instagram.com/kentuckypeerless/,,,,/productores/us/east-south-central/kentucky/kentucky-peerless-distilling-co.webp,pendiente,sí,ecommerce,,1895,en,,,,,,us,east-south-central,kentucky
new-riff-distilling,New Riff Distilling,Newport,Destilados y licores,bourbon and craft spirits,,"New Riff Distilling produces bourbon and rye whiskey in Newport, including bottled-in-bond releases.",,+18592617433,,https://newriffdistilling.com/,https://www.facebook.com/NewRiffDistilling/,https://www.instagram.com/newriff/,,,,/productores/us/east-south-central/kentucky/new-riff-distilling.webp,pendiente,sí,ecommerce,,2375,en,,,,,,us,east-south-central,kentucky
mb-roland-distillery,MB Roland Distillery,Pembroke,Destilados y licores,bourbon and craft spirits,,MB Roland Distillery makes bourbon and spirits in Pembroke using locally sourced grains.,,+12706407744,unfiltered@mbroland.com,https://mbroland.com/,https://www.facebook.com/MBRolandDistillery/,https://www.instagram.com/mbrolanddistillery/,,,,/productores/us/east-south-central/kentucky/mb-roland-distillery.webp,pendiente,no comprobado,,,2189,en,,,,,,us,east-south-central,kentucky
limestone-branch-distillery,Limestone Branch Distillery,Lebanon,Destilados y licores,bourbon and craft spirits,,Limestone Branch Distillery makes Yellowstone bourbon and other spirits in its family distillery in Lebanon.,,+12706999004,,https://limestonebranch.com/,https://www.facebook.com/limestonebranchdistillery/,https://www.instagram.com/limestonebranch/,,,,/productores/us/east-south-central/kentucky/limestone-branch-distillery.webp,pendiente,no comprobado,,,2025,en,,,,,,us,east-south-central,kentucky
willett-distillery,Willett Distillery,Bardstown,Destilados y licores,bourbon and craft spirits,,Willett Distillery produces bourbon and rye whiskey in its family-owned Bardstown distillery.,,+15025019699,visitorcenter@willettdistillery.com,https://willettbourbon.com/,https://www.facebook.com/WillettDistillery/,https://www.instagram.com/willettdistillery/,,,,/productores/us/east-south-central/kentucky/willett-distillery.webp,pendiente,no comprobado,,,3635,en,,,,,,us,east-south-central,kentucky
castle-key-distillery,Castle & Key Distillery,Frankfort,Destilados y licores,bourbon and craft spirits,,Castle & Key makes bourbon and gin at the restored historic Old Taylor site near Frankfort.,,+15023959070,experience@castleandkey.com,https://castleandkey.com/,https://www.facebook.com/castleandkey/,https://www.instagram.com/CastleandKey/,,,,/productores/us/east-south-central/kentucky/castle-key-distillery.webp,pendiente,sí,ecommerce,,724,en,,,,,,us,east-south-central,kentucky
kenny-s-farmhouse-cheese,Kenny's Farmhouse Cheese,Austin,Lácteos y quesos,farmstead cheese and dairy products,,Kenny's Farmhouse Cheese makes artisan cheese from milk produced by its own dairy operation in Austin.,,,,https://kennyscheese.com/,,,,,,,pendiente,no comprobado,,,1892,en,,,,,,us,east-south-central,kentucky
boone-creek-creamery,Boone Creek Creamery,Lexington,Lácteos y quesos,farmstead cheese and dairy products,,Boone Creek Creamery makes artisan cheese in small batches in Lexington.,,,,https://boonecreekcheese.com/,,,,,,,pendiente,no comprobado,,,526,en,,,,,,us,east-south-central,kentucky
hinton-s-orchard-farm-market,Hinton's Orchard & Farm Market,Hodgenville,Fruta y verdura,fruit and vegetables,,Hinton's Orchard & Farm Market grows seasonal orchard fruit and operates a farm market in Hodgenville.,,+12703600644,,https://hintonsorchard.com/,https://www.facebook.com/Hintons.Orchard/,https://www.instagram.com/hintonsorchard/,,,,/productores/us/east-south-central/kentucky/hinton-s-orchard-farm-market.webp,pendiente,no comprobado,,,1657,en,,,,,,us,east-south-central,kentucky
benton-family-farm,Benton Family Farm,Walton,Fruta y verdura,seasonal fruit and vegetables,"11896 Old lexington Pike, Walton, Kentucky 41094",Benton Family Farm grows agricultural products near Walton and sells them directly from the farm.,,,,,,,,38.896500,-84.602742,,pendiente,no comprobado,,,370,en,,,,,,us,east-south-central,kentucky
bardstown-bourbon-company,Bardstown Bourbon Company,Bardstown,Destilados y licores,bourbon and craft spirits,,Bardstown Bourbon Company produces bourbon through its collaborative distilling program in Bardstown.,,+15022334769,,https://www.bardstownbourbon.com/,https://www.facebook.com/BardstownBourbonCompany/,https://www.instagram.com/bardstownbourbonco/,,,,/productores/us/east-south-central/kentucky/bardstown-bourbon-company.webp,pendiente,no comprobado,,,270,en,,,,,,us,east-south-central,kentucky
green-river-distilling-co,Green River Distilling Co.,Owensboro,Destilados y licores,bourbon and craft spirits,"10 Distillery Road, Owensboro, KY, 42301",Green River Distilling Co. makes bourbon and rye whiskey in its historic Owensboro distillery.,,+12706919001,,https://greenriverwhiskey.com/,https://www.facebook.com/greenriverdistillingcompany/,https://www.instagram.com/greenriverdistillingco/,,,,/productores/us/east-south-central/kentucky/green-river-distilling-co.webp,pendiente,no comprobado,,,1488,en,,,,,,us,east-south-central,kentucky
lux-row-distillers,Lux Row Distillers,Bardstown,Destilados y licores,bourbon and craft spirits,,"Lux Row Distillers makes bourbon and rye whiskey in Bardstown, including Lux Row and Ezra Brooks brands.",,+15023377420,,https://luxrowdistillers.com/,https://www.facebook.com/LuxRowDistillers/,https://www.instagram.com/luxrowdistillers/,,,,/productores/us/east-south-central/kentucky/lux-row-distillers.webp,pendiente,no comprobado,,,2101,en,,,,,,us,east-south-central,kentucky
preservation-distillery,Preservation Distillery,Bardstown,Destilados y licores,bourbon and craft spirits,,Preservation Distillery makes small-batch Kentucky bourbon and heritage-style whiskey in Bardstown.,,+15023487779,info@preservationdistillery.com,https://www.preservationdistillery.com/,,https://www.instagram.com/preservationdistillery/,,,,,pendiente,no comprobado,,,2657,en,,,,,,us,east-south-central,kentucky
