slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
fruit-vanhellemont,Fruit Vanhellemont,Tienen,Fruta y verdura,Apples and pears,,Fruit holding in Tienen selling apples and pears through its farm shop and vending outlets.,,,,,,,,,,,pendiente,no comprobado,,,650,en,,,,,
fruitkwekerij-van-biervliet,Fruitkwekerij Van Biervliet,Bever,Fruta y verdura,Apples and pears,,Fruit grower in Bever offering its apples and pears through a direct farm vending outlet.,,,,,,,,,,,pendiente,no comprobado,,,651,en,,,,,
de-fruitburght,De Fruitburght,Bever,Fruta y verdura,Apples and pears,,Distinct Bever fruit holding with its own farm shop and vending outlet for apples and pears.,,,,,,,,,,,pendiente,no comprobado,,,652,en,,,,,
fruitbedrijf-pauwels,Fruitbedrijf Pauwels,Pajottegem,Fruta y verdura,Apples and pears,,"Fruit business in Galmaarden, now Pajottegem, growing apples and pears for direct farm sales.",,,,,,,,,,,pendiente,no comprobado,,,653,en,,,,,
pevershof,Pevershof,Pajottegem,Fruta y verdura,"Strawberries, blueberries, preserves, syrup and juice",,"Ecological family farm in Kester growing strawberries and blueberries and processing surplus fruit into preserves, syrup and juice.",,,,,,,,,,,pendiente,no comprobado,,Conservas|Bebidas sin alcohol,654,en,,,,,
t-legumenhofke,'t Legumenhofke,Bierbeek,Fruta y verdura,"Hortalizas ecológicas de temporada, patatas, hierbas","Neervelpsestraat 28, 3360 Bierbeek",Granja CSA ecológica de 1.5 hectáreas que cultiva unas sesenta hortalizas y reparte cestas.,Mo-Fr 09:00-17:00,+32486057434,info@legumenhofke.be,https://legumenhofke.be/,https://www.facebook.com/legumenhofke/,,,50.8262326,4.7799138,,,sí,suscripcion,,569,es,,,,,
t-alsemhof,'t Alsemhof,Beersel,Carne,Vacuno Belgian Blue,"Sanatoriumstraat 164, 1652 Alsemberg",Explotación mixta que cría y engorda ganado Belgian Blue y cultiva sus propios piensos.,,+3223801457,,https://www.alsemhof.com/,https://www.facebook.com/alsemhof,,,50.754781,4.317045,,,no comprobado,,,539,es,,,,,
t-bioschuurke,'t Bioschuurke,Pajottegem,Fruta y verdura,"Manzanas, peras, fruta ecológica","Warandestraat 26, 1755 Gooik",Empresa frutícola ecológica con obrador y panadería propios.,,+3254568425,info@bio-billens.be,https://bio-billens.be/,https://www.facebook.com/tbioschuurke/,https://www.instagram.com/bioschuurke/,,50.774690,4.073647,,,no comprobado,,,543,es,,,,,
t-fonteinveld,'t Fonteinveld,Bever,Huevos,Huevos camperos,"Muydt 6, 1547 Bever",Explotación avícola con gallinas camperas que ofrece huevos frescos diariamente.,,+32477520122,,,https://www.facebook.com/HoeveFonteinveld/,,,50.705988,3.907824,,,no comprobado,,,549,es,,,,,
t-fruitratje,'t Fruitratje,Bierbeek,Fruta y verdura,"Fruta de huerto, zumo, sirope, confituras","Waversesteenweg 109, 3360 Opvelp","Gestiona huertos de frutales de alto porte y transforma la cosecha en zumos, siropes y confituras.",,+32474346875,,,https://www.facebook.com/people/Fruitratje/100034992595325/,,,50.813810,4.793689,,,no comprobado,,,550,es,,,,,
t-silsomhof,'t Silsomhof,Kortenberg,Carne,"Carne de granja, elaboraciones cárnicas","Olmenhoekstraat 49, 3071 Erps-Kwerps",Granja con carnicería propia y elaboración de preparados cárnicos.,,+32472600337,,https://www.silsomhof.be/,https://www.facebook.com/silsomhof/,,,50.909000,4.588375,,,sí,ecommerce,,582,es,,,,,
t-stappeshof,'t Stappeshof,Merchtem,Lácteos y quesos,"Leche, lácteos, helado de granja","Weyenberg 27, 1785 Merchtem","Explotación mixta que transforma la leche de sus vacas en lácteos, postres y helado.",,+3252351630,,https://www.stappeshof.be/,https://www.facebook.com/stappeshof/,,,50.945740,4.188959,,,no comprobado,,,584,es,,,,,
t-waterbos,'t Waterbos,Herent,Carne,Carne de vacuno,"Schoonstraat 9, 3020 Veltem-Beisem",Cría novillas y vende su carne cortada y envasada en la carnicería de la granja.,,+32496280099,,https://www.waterbos.be,https://www.facebook.com/Hoeveslagerij,,,50.935750,4.614277,,,no comprobado,,,588,es,,,,,
aardappelen-mommens,Aardappelen Mommens,Steenokkerzeel,Fruta y verdura,Patatas,"Perksesteenweg 36 B, 1820 Melsbroek",Cultiva patatas propias y las vende junto con fruta y hortalizas de otros productores.,,+3227518442,,,https://www.facebook.com/people/Aardappelen-Mommens/100063696666062/,,,50.917976,4.489316,,,no comprobado,,,5,es,,,,,
aardappelhof,Aardappelhof,Boutersem,Carne,"Carne de vacuno, patatas","Leuvensesteenweg 5, 3370 Boutersem",Cría ganado para carne propia y cultiva patatas para venta directa.,,,,https://www.aardappelhof.be/,https://www.facebook.com/hoevewinkelaardappelhof,,,50.828177,4.873512,,,sí,email,,6,es,,,,,
aerebeekhoeve,Aerebeekhoeve,Pajottegem,Lácteos y quesos,"Queso, yogur, helado de leche de oveja","Nattendries 3x, 1540 Herne","Granja ovina que transforma su leche en queso, yogur, helado y postres.",,+32470427409,info@aerebeekhoeve.be,https://aerebeekhoeve.be/,https://www.facebook.com/aerebeekhoeve,https://www.instagram.com/aerebeekhoeve/,,50.724959,4.056652,,,sí,ecommerce,,11,es,,,,,
