slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
de-zwanenberg,De Zwanenberg,Kalmthout,Fruta y verdura,Seasonal vegetables and herbs,,Market garden in Kalmthout growing its own seasonal vegetables and herbs in greenhouses and open fields.,,,,,,,,,,,pendiente,no comprobado,,,624,en,,,,,
hoevewinkel-van-den-boer,Hoevewinkel Van Den Boer,Heist-op-den-Berg,Carne,Duroc pork,,Mixed farm in Schriek raising Duroc pigs on feed grown on the farm and processing its own pork in an on-farm cutting workshop.,,,,,,,,,,,pendiente,no comprobado,,Huevos|Miel,625,en,,,,,
claasse-lucius,Claasse-Lucius,Turnhout,Fruta y verdura,Strawberries and strawberry jam,,Strawberry holding in Turnhout growing fruit in greenhouses and outdoor raised systems and making jam from its own crop.,,,,,,,,,,,pendiente,no comprobado,,Conservas,626,en,,,,,
antwerpse-brouw-compagnie,Antwerpse Brouw Compagnie,Antwerpen,Cerveza,,"Indiestraat 21, 2000 Antwerpen",,,,johan@antwerpsebrouwcompagnie.be,https://seef.be/,,https://www.instagram.com/antwerpsebrouwcompagnie,,51.22111,4.39972,/productores/be/vlaanderen/antwerpen/antwerpse-brouw-compagnie.webp,pendiente,no comprobado,,,24,,,,,,
bieren-van-begeerte,Bieren Van Begeerte,Antwerpen,Cerveza,,"Marie-Josélaan 51, 2600 Berchem",,,,,https://bierenvanbegeerte.be,,,,51.186647,4.424611,/productores/be/vlaanderen/antwerpen/bieren-van-begeerte.webp,pendiente,no comprobado,,,76,,,,,,
boortmalt-innovation-center,Boortmalt Innovation Center,Antwerpen,Cerveza,,"Zandvoort 2, Haven 350 bus 1, 2030 Antwerpen",,,,,https://www.boortmalt.com,,,,51.273891,4.359065,,pendiente,no comprobado,,,96,,,,,,
cabardouche,Cabardouche,Antwerpen,Cerveza,,"Groenstraat 70, 2140 Borgerhout",,,,,https://www.cabardouche.be,,,,51.218556,4.433431,/productores/be/vlaanderen/antwerpen/cabardouche.webp,pendiente,no comprobado,,,266,,,,,,
gistgeest,Gistgeest,Antwerpen,Cerveza,,"De Sevillastraat 88, 2100 Deurne",,,,,https://www.gistgeest.be,,,,51.203874,4.456477,/productores/be/vlaanderen/antwerpen/gistgeest.webp,pendiente,no comprobado,,,388,,,,,,
se10,SE10,Antwerpen,Cerveza,,"Krugerstraat 232, 2660 Hoboken",,,,,https://www.SE10brewing.be,,,,51.186525,4.365737,/productores/be/vlaanderen/antwerpen/se10.webp,pendiente,no comprobado,,,526,,,,,,
speciale-belge-brewers,Spéciale Belge Brewers,Antwerpen,Cerveza,,"Regine Beerplein 1 bus D003, 2018 Antwerpen",,,,,https://www.specialebelgetaproom.be,,,,51.221110,4.399720,/productores/be/vlaanderen/antwerpen/speciale-belge-brewers.webp,pendiente,no comprobado,,,531,,,,,,
uncharted-brew-co,Uncharted Brew Co.,Antwerpen,Cerveza,,"Oudaan 15 W28-29, 2000 Antwerpen",,,,,https://www.unchartedbrewco.be,,,,51.216033,4.403791,,pendiente,no comprobado,,,598,,,,,,
brouwerij-de-dochter-van-de-korenaar,Brouwerij De Dochter van de Korenaar,Baarle-Hertog,Cerveza,,"Oordeelstraat 3B, 2387 Baarle-Hertog",,,,,https://www.dedochtervandekorenaar.be,,,,51.447232,4.941082,/productores/be/vlaanderen/antwerpen/brouwerij-de-dochter-van-de-korenaar.webp,pendiente,no comprobado,,,204,,,,,,
brouwerij-vissenberg,Brouwerij Vissenberg,Boechout,Cerveza,,"Broechemsesteenweg 1, 2531 Vremde",,,,,https://www.brouwerijvissenberg.be,,,,51.176762,4.527959,,pendiente,no comprobado,,,257,,,,,,
microbrouwerij-dings,Microbrouwerij Dings,Bonheiden,Cerveza,,"Sleestraat 4, 2820 Rijmenam",,,,,https://www.marcelbier.be,,,,51.021952,4.600822,,pendiente,no comprobado,,,491,,,,,,
brouwerij-leste,Brouwerij Leste,Boom,Cerveza,,"Kerkhofstraat 482, 2850 Boom",,,,,https://www.leste.be,,,,51.100627,4.389300,,pendiente,no comprobado,,,233,,,,,,
brouwerij-vaert,Brouwerij Vaert,Brecht,Cerveza,,"Vaartstraat 86, 2960 Brecht",,,,,https://brouwerijvaert.be,,,,51.345078,4.650794,/productores/be/vlaanderen/antwerpen/brouwerij-vaert.webp,pendiente,no comprobado,,,252,,,,,,
den-duffeleir,Den Duffeleir,Duffel,Cerveza,,"Bloemenstraat 49, 2570 Duffel",,,,,https://www.denduffeleir.be,,,,51.100671,4.499655,,pendiente,no comprobado,,,322,,,,,,
