slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
de-seizoenschuur,De Seizoenschuur,Wichelen,Fruta y verdura,"Seasonal vegetables, berries and asparagus",,"Farm in Schellebelle growing its own seasonal vegetables, berries and asparagus for the farm shop.",,,,,,,,,,,pendiente,no comprobado,,,648,en,,,,,
hoeveslagerij-de-vierklaver,Hoeveslagerij De Vierklaver,Lokeren,Carne,Organic Blonde d’Aquitaine beef and charcuterie,,Organic cattle farm in Lokeren raising Blonde d’Aquitaine animals and making charcuterie from its own beef.,,,,,,,,,,,pendiente,no comprobado,,,649,en,,,,,
s-hondshof,'s Hondshof,Sint-Niklaas,Lácteos y quesos,"Leche, queso fresco, helado de granja","Kuildamstraat 12, 9100 Sint-Niklaas","Explotación lechera que elabora lácteos, postres y helado artesanal.",,+3237765276,shondshof@hotmail.com,https://shondshof.be/,,,,51.176994,4.131342,,,no comprobado,,,522,es,,,,,
t-geitjeshof,'t Geitjeshof,Aalter,Helados,"Helado de leche de cabra, tartas heladas","Hoekestraat 115 A, 9910 Knesselare",Granja caprina que elabora helado artesanal y tartas heladas con leche de cabra.,,+32478606285,,https://www.geitenmelkerijbiebauwtack.be,https://www.facebook.com/geitenmelkerijbiebauwtack,https://www.instagram.com/tgeitjeshof/,,51.121305,3.399074,,,no comprobado,,,552,es,,,,,
t-grintehof,'t Grintehof,Lokeren,Fruta y verdura,Fresas,"Nijsstraat 13, 9160 Lokeren",Explotación especializada en fresas de cultivo propio.,,+32475205136,,,https://www.facebook.com/people/Tgrintehof/100054462159602/,https://www.instagram.com/tgrintehof/,,51.100659,3.952074,,,no comprobado,,,555,es,,,,,
t-groente-blaadje,'t Groen(te) Blaadje,Ronse,Fruta y verdura,"Hortalizas, fruta","Breucq 26, 9600 Ronse",Pequeña empresa hortícola que cultiva fruta y hortalizas para venta directa.,,+32476748711,,https://www.tgroenteblaadje.be,https://www.facebook.com/tgroenteblaadje,,,50.757714,3.663910,,,no comprobado,,,556,es,,,,,
t-groenselof,'t Groenselof,Lokeren,Fruta y verdura,"Espárragos, endibia de tierra, patatas","Heiendestraat 50, 9160 Lokeren",Cultiva hortalizas de temporada y prepara cajas de verdura.,,+3292737920,,https://tgroenselof.be/,https://www.facebook.com/tGroenselofHoeve,https://www.instagram.com/tgroenselof/,,51.083788,3.953581,,,sí,ecommerce,,557,es,,,,,
t-hoeveke,'t Hoeveke,Sint-Niklaas,Lácteos y quesos,Lácteos de granja,"Arnhoutstraat 65, 9111 Belsele",Explotación agrícola especializada en transformar leche en productos lácteos.,,+32473749755,,,https://www.facebook.com/ThoevekeBelsele,,,51.154402,4.115842,,,no comprobado,,,559,es,,,,,
t-leenhof,'t Leenhof,Zele,Lácteos y quesos,"Quesos, lácteos de granja","Wezepoelstraat 162, 9240 Zele",Explotación activa de vacuno y cabras lecheras con elaboración de queso.,,+3252448039,,https://leenhof.be/,https://www.facebook.com/tleenhof,,,51.072232,4.015206,,,no comprobado,,,568,es,,,,,
t-smaakhof,'t Smaakhof,Lokeren,Carne,Carne de vacuno,"Nieuwpoortstraat 65, 9160 Lokeren",Cría ganado vacuno y vende carne local directamente desde la granja.,,,,,https://www.facebook.com/people/T-Smaakhof/100058956210716/,https://www.instagram.com/tsmaakhof/,,51.103823,3.919500,,,no comprobado,,,583,es,,,,,
