slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
bourdon-pascal,Bourdon Pascal,Grémévillers,Carne,,"14, Rue des Godins Hameau de Fretoy, 60380 Grémévillers",,,,,https://www.fermedelarbremadame.fr,,,https://www.google.com/maps/search/?api=1&query=49.553808%2C1.907595&query_place_id=ChIJ31TLgh0R50cRfndZY18k4M4,49.553808,1.907595,,pendiente,no comprobado,,,111,,,,,,
florie-maraichage,Florie Maraîchage,Fontenay-Torcy,Fruta y verdura,Fruits et légumes,"2 RTE D'HERICOURT, 60380 Fontenay-Torcy",,,,florieglodt@yahoo.fr,,https://facebook.com/floriemaraich,,,49.573046,1.76819,,,no comprobado,,,967,,,,,,
ferme-de-la-badrouille,Ferme de la Badrouille,Buicourt,Lácteos y quesos,"Bûche cendrée, crottins frais et affinés, fromages de chèvre","4 Rue de Gournay, 60380 Buicourt","Cette ferme familiale caprine, qui compte environ 90 chèvres, transforme son lait en fromages fermiers frais, aromatisés et affinés.",Marchés: mar et ven Gournay-en-Bray; sam Beauvais; dim Saint-Paul,+33344822880,lydie.bochet@club-internet.fr,,,,https://www.google.com/maps/search/?api=1&query=Ferme%20de%20la%20Badrouille%2C%204%20Rue%20de%20Gournay%2C%2060380%20Buicourt&query_place_id=ChIJh7fnTkAX50cRlSPCGo16Eyg,49.533447,1.819843,,pendiente,no comprobado,,,808,fr,,,,,
ferme-des-4-saisons,La Ferme des 4 saisons,Chevrières,Fruta y verdura,"Légumes et fruits de saison, beurre, fromage blanc, fromage de chèvre, œufs et viande","597 Rue de Beauvais, 60710 Chevrières","Une ferme familiale mixte produit des fruits et légumes de saison ainsi que des produits laitiers, des œufs et de la viande, vendus dans sa boutique à la ferme et par distributeur automatique.",Magasin: mer et ven 14:00–19:00; sam 09:30–13:00. Distributeur: oct–mar 07:00–20:00; avr–sep 07:00–21:00,+33623809475,ferme-des-quatre-saisons@orange.fr,,https://www.facebook.com/ferme4saisonsmg,,https://www.google.com/maps/search/?api=1&query=La%20Ferme%20des%204%20saisons%2C%20597%20Rue%20de%20Beauvais%2C%2060710%20Chevri%C3%A8res&query_place_id=ChIJx7mDwVrN50cR8pYQoLVc5q0,49.346153,2.673452,,,no comprobado,,Lácteos y quesos|Huevos|Carne,1307,fr,,,,,
fromagerie-de-la-chapelle-saint-jean,Fromagerie de la Chapelle Saint Jean,Grémévillers,Lácteos y quesos,"Tomme au foin, Tomme au cidre, Bray Picard, Rollot, Crèvecoeur et Cloître fumé","2 Rue Alexis Maillet, Choqueuse, 60380 Grémévillers","Une laiterie et fromagerie fermières produisent des fromages picards au lait cru, des produits laitiers frais et des spécialités affinées à partir du lait de la ferme.",Mer 15:00–18:00; sam 10:00–12:00 et 14:00–17:00,+33344824147,bureau@fromagespicards.fr,https://www.fromagespicards.com/,https://www.facebook.com/anselmesaintjean,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20de%20la%20Chapelle%20Saint%20Jean%2C%202%20Rue%20Alexis%20Maillet%2C%20Choqueuse%2C%2060380%20Gr%C3%A9m%C3%A9villers&query_place_id=ChIJraFWQgUR50cRLTthNDGlxkQ,49.562195,1.913918,,,sí,ecommerce,,996,fr,,,,,
ferme-de-la-vieille-rue,Ferme de la Vieille Rue,Lachapelle-aux-Pots,Lácteos y quesos,"Camem'bray, tomme, fromages frais, yaourts, crème, faisselle et lait","18 Rue des Sables Rouges, Armentières, 60650 Lachapelle-aux-Pots","Une ferme laitière familiale transforme le lait de son troupeau de vaches montbéliardes en Camem'bray, tomme, fromages frais, yaourts, crème et autres produits laitiers fermiers.",Sur commande,+33616066556,Contactgaecdelavieillerue@gmail.com,,https://www.facebook.com/familleLucien,,https://www.google.com/maps/search/?api=1&query=Ferme%20de%20la%20Vieille%20Rue%2C%2018%20Rue%20des%20Sables%20Rouges%2C%20Armenti%C3%A8res%2C%2060650%20Lachapelle-aux-Pots&query_place_id=ChIJa5cfU9Mb50cRFj390PuD3r0,49.451612,1.921349,,,no comprobado,,,847,fr,,,,,
chevrerie-des-vignes,Chèvrerie des Vignes,Le Mesnil-Saint-Firmin,Lácteos y quesos,"Fromages frais et affinés, tomme de chèvre, yaourts, crèmes desserts et lait de chèvre","21 Rue d'En Haut, 60120 Le Mesnil-Saint-Firmin","Une ferme caprine familiale bien établie fabrique des fromages fermiers au lait cru, de la tomme, des yaourts, des desserts et du lait à boire sur place.",Magasin: ven 14:00–19:00; distributeur: 7j/7 08:00–22:00; marché de Chantilly: sam 07:30–13:30,+33683825179,emmanuel.brouaye@outlook.fr,https://www.chevreriedesvignes.fr/,https://www.facebook.com/p/Ch%C3%A8vrerie-des-Vignes-%C3%A0-Le-Mesnil-St-Firmin-60-100066880872567/,,https://www.google.com/maps/search/?api=1&query=Ch%C3%A8vrerie%20des%20Vignes%2C%2021%20Rue%20d%27En%20Haut%2C%2060120%20Le%20Mesnil-Saint-Firmin&query_place_id=ChIJvSIUjZT750cRvggOFy81iS4,49.628775,2.409646,,,no comprobado,,,384,fr,,,,,
chevrerie-la-barbiquette,Chèvrerie La Barb'iquette,Le Plessier-sur-Bulles,Lácteos y quesos,"Fromages de chèvre et de brebis, tommes, faisselles, yaourts et glaces fermières","Chemin de Coiseaux, 60130 Le Plessier-sur-Bulles","Une ferme laitière caprine et ovine transforme son propre lait en fromages fermiers, tommes, yaourts, faisselles et glaces.",Mer 10:00–12:00; jeu 15:30–18:30; sam 10:00–13:00,+33688186508,labarbiquette60@gmail.com,,https://www.facebook.com/profile.php?id=100011117645132,,https://www.google.com/maps/search/?api=1&query=Ch%C3%A8vrerie%20La%20Barb%27iquette%2C%20Chemin%20de%20Coiseaux%2C%2060130%20Le%20Plessier-sur-Bulles&query_place_id=ChIJd580dfGv50cRHWsV_m4yoKY,49.497044,2.313211,,,no comprobado,,Helados,393,fr,,,,,
fromagerie-jean-marie-beaudoin,Fromagerie Jean-Marie Beaudoin,Villers-sur-Auchy,Lácteos y quesos,"Tomme au foin, Tomme au cidre, Bray au lin, Bray Picard, Sullybert et Fontenot","6 Le Grand Chemin, Orsimont, 60650 Villers-sur-Auchy","Une laiterie artisanale biologique fabrique et affine sur place des fromages au lait cru, des yaourts et des produits laitiers frais selon des méthodes traditionnelles.",Mer et ven 16:00–19:00; sam 10:00–13:00,+33971208340,beaudoin.jm@orange.fr,https://www.fromageriebeaudoin.com/,https://www.facebook.com/profile.php?id=100012422191979,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20Jean-Marie%20Beaudoin%2C%206%20Le%20Grand%20Chemin%2C%20Orsimont%2C%2060650%20Villers-sur-Auchy&query_place_id=ChIJqZZy8bkZ50cRqgDkmbiVy5I,49.47554,1.800734,,,no comprobado,,,1017,fr,,,,,
ferme-du-detroit,La Ferme du Détroit,Pierrefitte-en-Beauvaisis,Lácteos y quesos,"Fromages, yaourts, beurre au lait cru et lait bio","29 Rue du Bray, Le Détroit, 60112 Pierrefitte-en-Beauvaisis","Une ferme laitière biologique nourrie à l’herbe transforme le lait de son propre troupeau en beurre au lait cru, fromages, yaourts et autres produits laitiers fermiers.",Ven 16:00–19:00; sam 10:00–12:00,,delargillierevincent@gmail.com,,https://www.facebook.com/p/La-ferme-du-D%C3%A9troit-100064682213147/,,https://www.google.com/maps/search/?api=1&query=La%20Ferme%20du%20D%C3%A9troit%2C%2029%20Rue%20du%20Bray%2C%20Le%20D%C3%A9troit%2C%2060112%20Pierrefitte-en-Beauvaisis&query_place_id=ChIJ68TZvZ0b50cRxv-szPHe5Pk,49.478648,1.949184,,,no comprobado,,,1330,fr,,,,,
brasserie-saint-rieul,Brasserie Saint-Rieul,Trumilly,Cerveza,,,,,+33344590049,st.rieul@wanadoo.fr,http://www.st-rieul.com/,,https://www.instagram.com/brasserie.saint.rieul,,49.2406,2.7893,,pendiente,no comprobado,,,202,,,,,,
brasserie-felicite,Brasserie Félicité,Montagny-Sainte-Félicité,Cerveza,,,,,,,https://brasserie-felicite.fr/,,https://www.instagram.com/brasserie.felicite,,49.1293,2.7471,,pendiente,no comprobado,,,159,,,,,,
ferme-du-pre,FERME DU PRÉ,Éragny-sur-Epte,Huevos,,"Ferme du Pré, La Fosse Mostelle, 60590 Éragny-sur-Epte",,,,,http://www.fermedupre.fr/,,,,,,,pendiente,no comprobado,,,1898,,,,,,
