slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
domaine-de-muzy,Domaine de Muzy,Combres-sous-les-Côtes,Vino,Vins,"3 Rue de Muzy, 55160 Combres-sous-les-Côtes",Un domaine viticole biologique situé à Combres-sous-les-Côtes produit des vins sous l’identité Domaine de Muzy.,,,,https://www.domainedemuzy.fr/,https://www.facebook.com/Domaine-de-Muzy-1671061656495509,,https://www.google.com/maps/search/?api=1&query=49.0620185%2C5.6267657&query_place_id=ChIJYWUTXtI660cRMbVaZ1dkfEY,49.0620185,5.6267657,,,sí,ecommerce,,546,fr,,,,,,fr,grand-est,meuse
ferme-des-forges,Ferme des Forges,Abainville,Lácteos y quesos,"Lait pasteurisé, yaourts, crèmes dessert, fromage blanc et faisselle","38 route de Bar, 55130 Abainville",Une ferme laitière familiale pasteurise et transforme son propre lait en yaourts et autres produits laitiers frais.,Mer et ven 17:30–19:00; sam 10:00–12:00 et 17:30–19:00,+33782292680,vincent.bontant@orange.fr,https://www.fermedesforges.fr/,,,https://www.google.com/maps/search/?api=1&query=Ferme%20des%20Forges%2C%2038%20route%20de%20Bar%2C%2055130%20Abainville&query_place_id=ChIJPfi1P-2m7EcRLoQEByxzaGM,48.5229988,5.4948301,,,no comprobado,,,876,fr,,,,,,fr,grand-est,meuse
ferme-des-terres-froides,Ferme des Terres Froides,Nançois-le-Grand,Lácteos y quesos,"Tomme de Meuse, Carré de l’Est, fromage blanc et crème fraîche","4 rue de Domrémy, 55500 Nançois-le-Grand",Une ferme laitière familiale biologique fabrique des fromages de vache au lait cru et des produits laitiers frais tout en cultivant des céréales et des lentilles.,Mer et sam 10:00–12:00,+33687140424,fermedesterresfroides@gmail.com,https://lagrangepaysanne55.fr/ferme-des-terres-froides,https://www.facebook.com/lafromageriedenancois,,https://www.google.com/maps/search/?api=1&query=Ferme%20des%20Terres%20Froides%2C%204%20rue%20de%20Domr%C3%A9my%2C%2055500%20Nan%C3%A7ois-le-Grand&query_place_id=ChIJYe9-l-Zn60cRm_ms1R_YEzY,48.7158,5.3823,,,sí,marketplace,Legumbres y cereales,886,fr,,,,,,fr,grand-est,meuse
la-mulotte,La Mulotte,Troyon,Lácteos y quesos,"Tomme, munster, bleu, P’tit Frotté, crème et beurre","Ferme de Palameix, 55300 Troyon","Anne Muller élève des vaches jersiaises et transforme leur lait cru à la ferme en fromages, crème et beurre.",,+33695994552,lamulotte55@gmail.com,,https://www.facebook.com/p/Fromagerie-et-Cr%C3%A8merie-La-Mulotte-61552184880096/,,https://www.google.com/maps/search/?api=1&query=La%20Mulotte%2C%20Ferme%20de%20Palameix%2C%2055300%20Troyon&query_place_id=ChIJQbs-IAA960cRoj9-K7Pur8c,49.018805,5.539967,,,no comprobado,,,1369,fr,,,,,,fr,grand-est,meuse
la-chevrerie-du-moulin,La Chèvrerie du Moulin,Void-Vacon,Lácteos y quesos,"Fromages de chèvre frais et affinés, yaourts, faisselle et lait cru","1 chemin du Moulin, 55190 Void-Vacon",Olivier et Aline Jeanmaire élèvent des chèvres dans un ancien moulin et transforment leur lait en fromages fermiers et produits laitiers frais.,,+33624771311,olivier@chevreriedumoulin.fr,,https://www.facebook.com/lesbiquettesdolivier,,https://www.google.com/maps/search/?api=1&query=La%20Ch%C3%A8vrerie%20du%20Moulin%2C%201%20chemin%20du%20Moulin%2C%2055190%20Void-Vacon&query_place_id=ChIJM4VlTudR60cROWE6rDpX0C0,48.66720068201,5.5974161624908,,,no comprobado,,,1264,fr,,,,,,fr,grand-est,meuse
fromagerie-renard-gillard,Fromagerie Renard-Gillard,Biencourt-sur-Orge,Lácteos y quesos,"Brie de Meaux AOP, coulommiers au lait cru et Duo Royal","11 Petite Rue, 55290 Biencourt-sur-Orge","Une fromagerie historique à Biencourt-sur-Orge fabrique du Brie de Meaux AOP, du Coulommiers au lait cru et sa gamme Duo Royal.",Ven 08:00–12:00 et 13:00–16:00,+33329759907,,https://www.fromagerie-renard-gillard.fr/,https://www.facebook.com/Fromagerie-Renard-Gillard-1978295032400462/,,,48.562385,5.345753,,,no comprobado,,,1026,fr,,,,,,fr,grand-est,meuse
fromagerie-donge,Fromagerie Dongé,Cousances-lès-Triconville,Lácteos y quesos,Brie de Meaux AOP et coulommiers,"6 chemin de la Grande Haie, 55500 Cousances-lès-Triconville",Une fromagerie familiale à Cousances-lès-Triconville fabrique et affine le Brie de Meaux AOP et d’autres fromages à pâte molle.,Ven 14:00–15:00; sam 11:00–12:00,+33329784508,contact@fromageriedonge.fr,,,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20Dong%C3%A9%2C%206%20chemin%20de%20la%20Grande%20Haie%2C%2055500%20Cousances-l%C3%A8s-Triconville&query_place_id=ChIJ7Svui21o60cRttyHOxdqZVM,48.764342,5.390201,,pendiente,no comprobado,,,1010,fr,,,,,,fr,grand-est,meuse
fromagerie-henri-hutin,Fromagerie Henri Hutin,Dieue-sur-Meuse,Lácteos y quesos,"Belletoile, Tours de Paris, Brie Couronne et bries double et triple crème","99 rue du Rattentout, 55320 Dieue-sur-Meuse",Une fromagerie meusienne établie de longue date produit du brie et une gamme de fromages crémeux à Dieue-sur-Meuse.,,+33329832323,,https://www.marketplace.businessfrance.fr/seller/view/index/id/2910/,,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20Henri%20Hutin%2C%2099%20rue%20du%20Rattentout%2C%2055320%20Dieue-sur-Meuse&query_place_id=ChIJ8aWjxYQX60cRJOOBOh47qek,49.06196,5.43409,,,no comprobado,,,1016,fr,,,,,,fr,grand-est,meuse
fromagerie-de-charmoy,Fromagerie de Charmoy,Mouzay,Lácteos y quesos,"Fromages à pâte pressée, fromages frais moulés et tartinables","2 Hameau de Charmois, 55700 Mouzay","Delphine Baligout fabrique et affine des fromages à pâte pressée, des fromages frais moulés et des tartinables au Château de Charmois.",Mar et jeu après-midi; marchés locaux,+33788048845,fromageriedecharmoy@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20de%20Charmoy%2C%202%20Hameau%20de%20Charmois%2C%2055700%20Mouzay&query_place_id=ChIJLabvIi336kcR9PgDZezb85o,49.446981,5.2356,,pendiente,no comprobado,,,991,fr,,,,,,fr,grand-est,meuse
societe-fromagere-de-raival,Société Fromagère de Raival,Raival,Lácteos y quesos,Brie de Meaux AOP et coulommiers,"11 Grande Rue, Rosnes, 55260 Raival",Une laiterie fromagère centenaire à Raival produit du Brie de Meaux AOP et du Coulommiers au lait cru à partir de lait collecté dans la zone d’appellation.,,+33329750911,,,,,https://www.google.com/maps/search/?api=1&query=Soci%C3%A9t%C3%A9%20Fromag%C3%A8re%20de%20Raival%2C%2011%20Grande%20Rue%2C%20Rosnes%2C%2055260%20Raival&query_place_id=ChIJJeTpx6Jt60cRPq3BF3m4pXA,48.871415,5.269956,,pendiente,no comprobado,,,1706,fr,,,,,,fr,grand-est,meuse
fromagerie-de-vigneulles-cfr,Fromagerie de Vigneulles — CF&R,Vigneulles-lès-Hattonchâtel,Lácteos y quesos,"Bries, camemberts et autres fromages à pâte molle","Route de Saint-Benoît, Haute Saule, 55210 Vigneulles-lès-Hattonchâtel",Une fromagerie CF&R de Vigneulles-lès-Hattonchâtel est spécialisée dans le Brie et dispose d’une boutique d’usine vendant des fromages fabriqués sur place.,Mar à ven 13:30–18:00,+33329914266,,https://lesfromageries.fr/grand-est/meuse/vigneulles-les-hattonchatel/compagnie-des-fromages-et-richesmonts-and-son-magasin-2,,,,48.978701,5.737182,,pendiente,no comprobado,,,1006,fr,,,,,,fr,grand-est,meuse
ferme-du-ptit-ban-houe,Ferme du P’tit Ban-Houé,Chaillon,Lácteos y quesos,Fromages de chèvre et de vache et légumes biologiques,"32 Grande Rue, 55210 Chaillon","Une ferme mixte biologique à Chaillon élève des chèvres alpines, fabrique des fromages de chèvre et de vache et cultive des légumes pour la vente directe à la ferme.",,+33329900939,,https://www.coeurdelorraine-tourisme.fr/ou-manger/produits-du-terroir/471111-ferme-du-ptit-ban-houe,,,https://www.google.com/maps/search/?api=1&query=Ferme%20du%20P%E2%80%99tit%20Ban-Hou%C3%A9%2C%2032%20Grande%20Rue%2C%2055210%20Chaillon&query_place_id=ChIJ44uHjqcLlEcR8R1c5saOha0,48.949323,5.639484,,pendiente,no comprobado,,Fruta y verdura,917,fr,,,,,,fr,grand-est,meuse
ferme-du-warsin,Ferme du Warsin,Sivry-sur-Meuse,Fruta y verdura,"Légumes de saison, plants potagers et fromages de chèvre","1 Route Nationale, 55110 Sivry-sur-Meuse",Un maraîcher biologique à Sivry-sur-Meuse vend des légumes et des plantes de saison ainsi que des fromages de chèvre fabriqués à la ferme.,Sam 10:00–12:30,+33681314536,lafermeduwarsin@laposte.net,https://fermeduwarsin.wordpress.com/des-fermiers/,,,https://www.google.com/maps/search/?api=1&query=Ferme%20du%20Warsin%2C%201%20Route%20Nationale%2C%2055110%20Sivry-sur-Meuse&query_place_id=ChIJY6fJ6ab76kcRQHF2LF7mNUg,49.327378,5.2665186,,pendiente,no comprobado,,Lácteos y quesos,929,fr,,,,,,fr,grand-est,meuse
ferme-de-l-osiere-emmanuel-bonot,Ferme de l’Osière — Emmanuel Bonot,Broussey-Raulecourt,Lácteos y quesos,"Fromages et yaourts de vache, chèvre et brebis","11 Rue Fournelle, 55200 Broussey-Raulecourt","Une ferme biologique dirigée par Emmanuel Bonot produit des fromages et des yaourts à partir de lait de vache, de chèvre et de brebis.",,,,,,,https://www.google.com/maps/search/?api=1&query=Ferme%20de%20l%E2%80%99Osi%C3%A8re%20%E2%80%94%20Emmanuel%20Bonot%2C%2011%20Rue%20Fournelle%2C%2055200%20Broussey-Raulecourt&query_place_id=ChIJ8c-YagtM60cRkLnRLhcztZc,48.813652,5.735467,,pendiente,no comprobado,,,807,fr,,,,,,fr,grand-est,meuse
les-alpines-de-meuse,Les Alpines de Meuse,Rouvrois-sur-Meuse,Lácteos y quesos,"Fromages de chèvre frais, tome, crèmes dessert et yaourts","1 Rue Gros Didier, 55300 Rouvrois-sur-Meuse",Muriel Dognon élève des chèvres alpines à Rouvrois-sur-Meuse et transforme leur lait cru à la ferme en fromages et produits laitiers frais.,Mer à sam 14:00–18:00,+33685435684,dognon.muriel@wanadoo.fr,https://www.bienvenue-a-la-ferme.com/grandest/meuse/rouvrois-sur-meuse/ferme/les-alpines-de-meuse/615952,,,,48.94485,5.518183,,pendiente,no comprobado,,,1474,fr,,,,,,fr,grand-est,meuse
fromagerie-des-doucettes,Fromagerie des Doucettes,Tilly-sur-Meuse,Lácteos y quesos,"Fromages frais, tommes, crème fraîche, beurre, yaourts et lait entier pasteurisé","7 Rue Haute, 55220 Tilly-sur-Meuse","Une fromagerie fermière à Tilly-sur-Meuse transforme le lait de vache en fromages, beurre, crème, yaourts et lait entier pasteurisé pour la vente directe.",,+33677757011,mangin.jean-francois@orange.fr,https://www.cirkwi.com/fr/point-interet/3432761-fromagerie-des-doucettes,https://www.facebook.com/pepere.jeannot,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20des%20Doucettes%2C%207%20Rue%20Haute%2C%2055220%20Tilly-sur-Meuse&query_place_id=ChIJgaFM2NwX60cRKJob5vMQ0fo,49.0037826,5.4414558,,pendiente,no comprobado,,,1007,fr,,,,,,fr,grand-est,meuse
chevrerie-des-trois-cabris,Chèvrerie des Trois Cabris,Vaux-lès-Palameix,Lácteos y quesos,"Fromages fermiers de chèvre et de vache, beurre, crème, yaourts et œufs fermiers","8 Rue de la Vannerie, 55300 Vaux-lès-Palameix","Une ferme laitière mixte à Vaux-lès-Palameix fabrique des fromages de chèvre et de vache au lait cru ainsi que du beurre, de la crème, des yaourts et des œufs de plein air.",Sam 15:00–18:00,+33631442092,,https://www.coeurdelorraine-tourisme.fr/ou-manger/produits-du-terroir/532008-chevrerie-des-trois-cabris,,,https://www.google.com/maps/search/?api=1&query=Ch%C3%A8vrerie%20des%20Trois%20Cabris%2C%208%20Rue%20de%20la%20Vannerie%2C%2055300%20Vaux-l%C3%A8s-Palameix&query_place_id=ChIJ4zu9VGg860cRKCsDuDo35Bs,49.0173715,5.5376696,,pendiente,no comprobado,,Huevos,383,fr,,,,,,fr,grand-est,meuse
gaec-d-argonne,GAEC d’Argonne,Récicourt,Pan y cereal,"Farines de blé, petit épeautre, épeautre et seigle, lentilles, pois et graines","4 Rue du Château, 55120 Récicourt","Une ferme biodynamique cultive des céréales, des légumineuses et des oléagineux et transforme une partie de sa récolte en une gamme de farines.",,+33329884076,,https://www.demeter.fr/adherents/g-a-e-c-dargonne/,,,,49.142167,5.153589,,pendiente,no,,Legumbres,1078,fr,,,,,,fr,grand-est,meuse
au-vert-d-un-pre,Au Vert d’un Pré,Belleray,Fruta y verdura,"Légumes de saison, melons, fruits, noix et plantes aromatiques","9 Route de Billemont, 55100 Belleray","Un verger-maraîcher biologique fondé en 2019 produit une large gamme de légumes, fruits à coque et plantes aromatiques de saison près de Verdun.",,+33630721916,auvertdunpre@gmail.com,https://app.cagette.net/auvertdunpre,https://www.facebook.com/AuVertdunPre,https://www.instagram.com/auvertdunpre/,https://www.google.com/maps/search/?api=1&query=Au%20Vert%20d%E2%80%99un%20Pr%C3%A9%2C%209%20Route%20de%20Billemont%2C%2055100%20Belleray&query_place_id=ChIJQ1tMRk0Z60cRVsoHAsd5MYA,49.131874,5.397410,,,sí,marketplace,,50,fr,,,,,,fr,grand-est,meuse
