slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
chevrerie-dartemis,Chèvrerie d'Artémis,Riaucourt,Lácteos y quesos,"crottins, pyramides, chèvre à tartiner, faisselles, yaourts","Le Coteau des Côtes, 52000 Riaucourt","A goat farm in Riaucourt transforming its Alpine-goat milk on site into farmhouse cheeses, faisselles and yoghurts.","Du mardi au samedi, 17h30–18h30; visites sur rendez-vous",+33685176522,,https://la-chevrerie-dartemis.fr/,https://www.facebook.com/chevreriedartemis52/,,https://www.google.com/maps/search/?api=1&query=Ch%C3%A8vrerie%20d%27Art%C3%A9mis%2C%20Le%20Coteau%20des%20C%C3%B4tes%2C%2052000%20Riaucourt&query_place_id=ChIJ0-K5v0Tu7EcRcePeNk9_v6Y,48.1720452,5.1652350,,,sí,telefono,,366,en,,,,,
fromagerie-marcoux,Fromagerie Marcoux,Andilly-en-Bassigny,Lácteos y quesos,"Emmental au lait cru, Langres, crème fraîche et beurre","1 Rue du Petit Paris, 52360 Andilly-en-Bassigny","A fourth-generation family dairy making and maturing raw-milk Emmental on site, alongside Langres and other dairy products sold at its factory shop.","Mar–sam 09:00–12:00 et 14:00–18:00",+33325906481,fromagerie.marcoux@wanadoo.fr,,,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20Marcoux%2C%201%20Rue%20du%20Petit%20Paris%2C%2052360%20Andilly-en-Bassigny&query_place_id=ChIJW85yYY4p7UcRKYn7bWRAde8,47.921798,5.525463,,,no comprobado,,,1022,en,,,,,
les-fromagers-de-chevillon,Les Fromagers de Chevillon,Chevillon,Lácteos y quesos,"Chevillon double crème, Domaine du Vallage, Grès champenois et Brillat-Savarin IGP","7 Rue du Jarot, 52170 Chevillon","A Haute-Marne cheese dairy making double- and triple-cream cheeses under the Chevillon and Domaine du Vallage identities from locally collected milk.","Lun–sam 09:00–18:30",+33325043490,magasin@fromagerie-delin.com,https://fromagerie-delin.com/magasins,https://www.facebook.com/people/Les-Fromagers-de-Chevillon/100063311943888/,,https://www.google.com/maps/search/?api=1&query=Les%20Fromagers%20de%20Chevillon%2C%207%20Rue%20du%20Jarot%2C%2052170%20Chevillon&query_place_id=ChIJF6kXjXaE7EcRG5JIpwmiTiI,48.526892,5.110140,,,no comprobado,,,1500,en,,,,,
la-divine-fromagerie,La Divine Fromagerie,Illoud,Lácteos y quesos,"Caprice des Dieux et spécialités à pâte molle","Grande Rue, CS 12, 52150 Illoud","The historic Illoud dairy where Caprice des Dieux is made, with a producer-run visitor centre and shop devoted to the brand's cheesemaking heritage.","Mar–ven 10:00–12:30 et 14:00–18:00; sam 10:00–12:30 et 14:00–18:30",+33325308100,accueil@ladivinefromagerie.fr,https://www.ladivinefromagerie.com/,,,https://www.google.com/maps/search/?api=1&query=La%20Divine%20Fromagerie%2C%20Grande%20Rue%2C%20CS%2012%2C%2052150%20Illoud&query_place_id=ChIJf8-de33J7EcRvut7qih8fgo,48.2078492,5.5721616,,,no,,,1275,en,,,,,
entremont-peigney,Entremont — Fromagerie de Peigney,Peigney,Lácteos y quesos,"Emmental en meules, portions et râpé","1 Rue Champ David, 52200 Peigney","Entremont's Peigney productive unit transforms regional milk into Emmental wheels before they are matured and packed at the group's Val-de-Meuse site.",,+33325868800,,https://entremont.com/,https://www.facebook.com/EntremontFrance/,https://www.instagram.com/entremont_fr/,https://www.google.com/maps/search/?api=1&query=Entremont%20%E2%80%94%20Fromagerie%20de%20Peigney%2C%201%20Rue%20Champ%20David%2C%2052200%20Peigney&query_place_id=ChIJ95R_r6sm7UcRX7CQ_mI34fU,47.878750,5.347867,,,no,,,746,en,,,,,
fromagerie-germain,Fromagerie Germain,Le Montsaugeonnais,Lácteos y quesos,"Langres AOP, Époisses AOP, Triple Crème et Affiné au Chablis","ZAE Champ Miolin, Vaux-sous-Aubigny, 52190 Le Montsaugeonnais","A century-old Champagne and Burgundy cheese house producing and maturing its Germain range, including Langres and Époisses AOP, at Vaux-sous-Aubigny.","Lun 14:00–18:00; mar–ven 09:00–12:30 et 14:00–18:00; sam 09:00–12:30 et 14:00–17:00",+33325848950,magasindevente.germain@rians.com,https://www.fromagerie-germain.com/,,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20Germain%2C%20ZAE%20Champ%20Miolin%2C%20Vaux-sous-Aubigny%2C%2052190%20Le%20Montsaugeonnais&query_place_id=ChIJX8N-npIU7UcRD_sKL1a2IoA,47.6534888,5.2896674,,,sí,ecommerce,,1014,en,,,,,
fromagerie-schertenleib,Fromagerie Schertenleib,Saulxures,Lácteos y quesos,"Langres AOP, Bassignot, Saulxures Blanc, Mirabella et Carré de l'Est","6 Rue de la Laiterie, 52140 Saulxures","An independent family dairy making and maturing washed-rind and fresh cow's-milk cheeses in Saulxures, led by its artisanal Langres AOP.","Lun et mer 08:00–12:00; mar, jeu, ven et sam 08:00–12:00 et 14:00–17:00",+33325903320,rene.schertenleib@orange.fr,https://www.fromagerieschertenleib.fr/,,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20Schertenleib%2C%206%20Rue%20de%20la%20Laiterie%2C%2052140%20Saulxures&query_place_id=ChIJlQDDT53V7EcR9MTLUTez0wQ,47.954363,5.587358,,,sí,telefono,,1028,en,,,,,
entremont-val-de-meuse,Entremont — Site de Val-de-Meuse,Val-de-Meuse,Lácteos y quesos,"Affinage, découpe et conditionnement d'Emmental","1 Rue Anne-Marie Legros, 52140 Val-de-Meuse","Entremont's Val-de-Meuse unit carries out the material maturation, cutting and packing stages for Emmental made at Peigney and other group dairies.",,,,https://entremont.com/,https://www.facebook.com/EntremontFrance/,https://www.instagram.com/entremont_fr/,,47.999169,5.484812,,,no,,,747,en,,,,,
la-maison-des-biquettes,La Maison des Biquettes,Colmier-le-Haut,Lácteos y quesos,"Fromages fermiers de chèvre, yaourts, fromage blanc, crèmes aux œufs et confiture de lait","33 Grande Rue, 52160 Colmier-le-Haut","An organic goat farm transforming its raw milk into farmhouse cheeses and desserts, with direct online ordering and chilled delivery across France.","Mar–sam 11:00–12:00",+33667197999,lamaisondesbiquettes@gmail.com,https://www.fromage-chevre-52.fr/,https://www.facebook.com/people/La-Maison-des-Biquettes/100057514296423/,,https://www.google.com/maps/search/?api=1&query=La%20Maison%20des%20Biquettes%2C%2033%20Grande%20Rue%2C%2052160%20Colmier-le-Haut&query_place_id=ChIJa62bc_AP7UcRv1WuGdt0V3w,47.781092,4.967443,,,sí,ecommerce,,1363,en,,,,,
fromagerie-fermiere-des-chenes,Fromagerie Fermière des Chênes,Doulevant-le-Château,Lácteos y quesos,"Tomme bio, Mont Villiers, Ronde des Chênes, fromages frais, faisselles et yaourts","14 Grande Rue, Villiers-aux-Chênes, 52110 Doulevant-le-Château","An organic dairy farm transforming its own cow's milk on site into a broad range of farmhouse cheeses, faisselles and yoghurts sold locally and through its online shop.","Mar et jeu 10:00–12:30; mer et ven 10:00–12:30 et 16:00–18:30; sam 09:30–12:00",+33761469980,fromageriedeschenes52@gmail.com,http://www.fromageriefermieredeschenes.fr/,https://www.facebook.com/people/Fromagerie-fermi%C3%A8re-des-ch%C3%AAnes/100035615747773/,,https://www.google.com/maps/search/?api=1&query=Fromagerie%20Fermi%C3%A8re%20des%20Ch%C3%AAnes%2C%2014%20Grande%20Rue%2C%20Villiers-aux-Ch%C3%AAnes%2C%2052110%20Doulevant-le-Ch%C3%A2teau&query_place_id=ChIJS597d2Bh7EcRY9drCYqODjA,48.3729524,4.8949703,,,sí,ecommerce,,1012,en,,,,,
championne-meyer-production,Championne / Meyer Production,Chevillon,Setas,,,,,,,https://www.meyer-groupe.fr/meyer-production/,,,,,,,pendiente,no comprobado,,,1975,,,,,,
