slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
masson-producteur,Masson Producteur,Faulx,Fruta y verdura,"Pommes, poires, mirabelles, quetsches, pommes de terre, échalotes et oignons","25 Route de Bratte, 54760 Faulx",Family farm producing and selling its own seasonal fruit and vegetables directly from its shop.,"Jeu et ven 10:00–12:00, 14:00–18:00; sam 09:00–12:00, 14:00–17:00",+33383408391,,https://masson-producteurs.jimdofree.com/,,,https://www.google.com/maps/search/?api=1&query=48.800566%2C6.190233&query_place_id=ChIJt-GPAwK-lEcR6ZU-R164Q9c,48.800566,6.190233,,verificado,no,,,1579,en,,,,,
marin-julien,Les Vergers des Moncels,Lagney,Fruta y verdura,"Pommes, cerises, pêches, nectarines, abricots, noix, jus, nectars, confitures et compotes","9 Rue des Moncels, 54200 Lagney",Orchard producing hand-picked apples and other seasonal fruit and transforming its harvest into juices nectars preserves and compotes.,"Lun–ven 14:00–18:30; sam 10:00–12:00, 14:00–18:30",+33383638724,,https://vergersdesmoncels.fr,https://www.facebook.com/people/Vergers-Des-Moncels/100009016177877,,https://www.google.com/maps/search/?api=1&query=48.730860%2C5.840678&query_place_id=ChIJe_7fE4CtlEcRVHbVzwbw4yk,48.730860,5.840678,,verificado,no,,Bebidas sin alcohol|Conservas,1537,en,,,,,
earl-sabieume,Ferme de Sabieumé,Loromontzey,Fruta y verdura,"Pommes, mirabelles, fraises, framboises, jus de pomme, cidre, compotes, mirabelles séchées et confitures","Ferme de Sabieumé, 54290 Loromontzey",Eco-responsible orchard selling seasonal fruit and products transformed from its harvest through its farm shop and pick-your-own operation.,"Mar–dim 14:00–18:00 jusqu’au 31 oct.; mer et sam 14:00–18:00 à partir du 2 nov.",+33383728154,sabieume@sabieume.fr,https://www.sabieume.fr,,,https://www.google.com/maps/search/?api=1&query=48.436681%2C6.372231&query_place_id=ChIJ45OpRrl7k0cRljPtKk7rpoE,48.436681,6.372231,,verificado,no,,Sidra|Bebidas sin alcohol|Conservas,857,en,,,,,
maison-de-la-mirabelle,Maison de la Mirabelle,Rozelieures,Destilados y licores,"Eaux-de-vie de mirabelle, whisky de Rozelieures, liqueurs, gin, vodka, confitures et nectar de mirabelle","16 Rue du Capitaine Durand, 54290 Rozelieures",Family farm distillery growing mirabelles and barley and transforming them on the estate into eaux-de-vie whisky liqueurs and other mirabelle products.,"Oct.–avr.: lun–ven 09:00–11:00, 13:30–17:30; mai–sept.: lun–sam 09:00–11:00, 13:30–17:30",+33383723226,sabine@maisondelamirabelle.com,https://www.maisondelamirabelle.com,https://www.facebook.com/maisondelamirabelle,https://www.instagram.com/maisondelamirabelle/,https://www.google.com/maps/search/?api=1&query=48.449958%2C6.434248&query_place_id=ChIJ77VeUDd5k0cRctiaRfdeyUg,48.449958,6.434248,,verificado,sí,ecommerce,Bebidas sin alcohol|Conservas,1551,en,,,,,
chez-le-merle-chanteur,Chez le Merle Chanteur,Forcelles-Saint-Gorgon,Lácteos y quesos,"Lait cru, légumes bio, viande bovine et charcuterie de bœuf","2 bis grande Rue, 54330 Forcelles-Saint-Gorgon",Mixed organic farm producing raw cow milk vegetables beef and beef charcuterie and selling them through its weekly online-order farm shop.,"Mer 17:00–19:00; commandes sam 12:00–lun soir",+33673888007,lemerlechanteur@gmail.com,https://app.cagette.net/lafermedumerlechanteur,,,https://www.google.com/maps/search/?api=1&query=48.456689%2C6.100082&query_place_id=ChIJcfBvyLFdk0cRas0t4i0xQvU,48.456689,6.100082,,verificado,sí,marketplace,Carne|Fruta y verdura,398,en,,,,,
ferme-de-la-petite-seille,Ferme de la Petite Seille,Arraye-et-Han,Lácteos y quesos,"Brie de la Seille, Camem’Seille, tomme, yaourts, beurre, lait et pommes de terre","39 route de Lunéville, 54760 Arraye-et-Han",Organic dairy farm transforming its own cow milk into a broad range of cheeses and fresh dairy products while also growing potatoes.,"Ven 14:00–17:30",+33674715377,fermedelapetiteseille@gmail.com,https://www.emplettespaysannes.fr/ferme-de-la-petite-seille,,,https://www.google.com/maps/search/?api=1&query=Ferme%20de%20la%20Petite%20Seille%2C%2039%20route%20de%20Lun%C3%A9ville%2C%2054760%20Arraye-et-Han&query_place_id=ChIJAQDk54OUlEcRkpQ_PsDSMt4,48.8397242,6.2927217,,verificado,sí,marketplace,Fruta y verdura,834,en,,,,,
ferme-du-petit-breuil,Ferme du Petit Breuil,Deuxville,Lácteos y quesos,"Raclette, tommes, Petit Breuil, fromages frais, faisselles et viande bovine","1 place du Général Victor Pétin, 54370 Deuxville",Family mixed farm transforming its own cow milk into raw-milk cheeses and selling beef from the same productive unit.,"Mer 16:00–18:30; sam 09:00–12:15",+33684565372,thouvenin.florian@orange.fr,https://www.fermedupetitbreuil.fr/fr,https://www.facebook.com/Ferme-Du-Petit-Breuil-590215968048075/,,https://www.google.com/maps/search/?api=1&query=Ferme%20du%20Petit%20Breuil%2C%201%20place%20du%20G%C3%A9n%C3%A9ral%20Victor%20P%C3%A9tin%2C%2054370%20Deuxville&query_place_id=ChIJMc-jrlKBlEcRy8Y824dFT58,48.6216053,6.4503056,,verificado,sí,ecommerce,Carne,920,en,,,,,
ferme-du-breuillot,Ferme du Breuillot,Jarny,Lácteos y quesos,"Fromages au lait cru, lait, jus de pomme, œufs et miel","Ferme du Breuillot, 54800 Jarny",Organic dairy farm where Denis Wey makes raw-milk cheeses and also produces eggs orchard fruit apple juice and honey.,"Mer 15:00–19:00; sam 10:00–12:00, 14:00–18:00",+33681182278,denis.wey@orange.fr,,https://www.facebook.com/fromageriedubreuillot,,https://www.google.com/maps/search/?api=1&query=Ferme%20du%20Breuillot%2C%20Ferme%20du%20Breuillot%2C%2054800%20Jarny&query_place_id=ChIJcUYznZXUlEcRUmcovSK81CU,49.1514259,5.9021688,,verificado,no,,Huevos|Bebidas sin alcohol|Miel,894,en,,,,,
eleveur-boucher-du-vermois,Éleveur Boucher du Vermois,Manoncourt-en-Vermois,Carne,"Bœuf charolais, volailles, charcuterie fermière et œufs","1 ferme d’Ulysse sur Girefontaine, RD112, 54210 Manoncourt-en-Vermois",Aurélien Guillaume raises cattle laying hens and slow-growing poultry then cuts and transforms the farm's meat on site.,"Jeu et ven 16:00–18:30; sam 09:00–12:30",+33658627586,contact@eleveur-boucher-du-vermois.fr,https://eleveur-boucher-du-vermois.fr/,https://www.facebook.com/EleveurBoucherDuVermois,,https://www.google.com/maps/search/?api=1&query=%C3%89leveur%20Boucher%20du%20Vermois%2C%201%20ferme%20d%E2%80%99Ulysse%20sur%20Girefontaine%2C%20RD112%2C%2054210%20Manoncourt-en-Vermois&query_place_id=ChIJP35JmSOdlEcRTJBh0mRkZsY,48.601234,6.2670609,,verificado,sí,ecommerce,Huevos,743,en,,,,,
ferme-des-brimbelles,Ferme des Brimbelles,Mignéville,Lácteos y quesos,"Munster AOP, munster fermier et tommes bio aromatisées","Route d’Ancerviller, La Borde, 54540 Mignéville",Organic dairy farm transforming all of its cow milk into Munster and farmstead tommes and also selling beef from its herd.,Sur commande,+33619841519,claudepierre_mat@hotmail.com,,https://www.facebook.com/GAEC-des-Brimbelles-845450478936706/,,https://www.google.com/maps/search/?api=1&query=Ferme%20des%20Brimbelles%2C%20Route%20d%E2%80%99Ancerviller%2C%20La%20Borde%2C%2054540%20Mign%C3%A9ville&query_place_id=ChIJd2l3Jjx2lEcR7Icekr7zp7k,48.530685251797,6.784188150923,,verificado,sí,email,Carne,871,en,,,,,
