producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
3,descripcion,en,2ca07ef7c17cd6063b1d67ca765625c069aa196c59ef60013281256e2d85abcb,"Addicted दिल्ली की बेकरी है, जो ग्रेनोला, केक और ग्लूटेन-मुक्त, वीगन तथा बिना चीनी के पके हुए उत्पाद बनाती है।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
9,descripcion,en,938360f6e04d8494d7885aae24a3c436e922cd8cb289b64290eb7b6375add065,Amar Chand Gupta Oil Mills दिल्ली की बवाना मिल में सरसों का तेल निकालने और देसी घी बनाने का काम करती है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
11,descripcion,en,f511496fef205b6889a784da34d7f6d7215b46395979ac9936dda3f8ccaf1c78,"Annapurna Sweet House चित्तरंजन पार्क में संदेश, रसगुल्ला और मिष्टी दोई जैसी बंगाली मिठाइयाँ बनाती है।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
16,descripcion,en,7db71d90de9333594df43f3965707dd5a11c705a6c1731e0bc3d9b139bcbab56,Bade Miyan Ki Kheer पुरानी दिल्ली के बाज़ार सिरकीवाला में धीमी आँच पर खीर तैयार करने वाली दुकान है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
19,descripcion,en,9ceffa59bb66d41a449a7e325c082f637817d8ea5087070ae8c3e8219612fd5c,Bangla Sweet House गोल मार्केट में एक सदी से अधिक समय से मिठाइयाँ और नाश्ते के उत्पाद बना रहा है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
20,descripcion,en,cdc8545d42d91115ca694d1acf509a4f88a017d3a6b21299cbbb4073d0ecee3e,Bansal Sweets 1981 से पितमपुरा में देसी-घी की मिठाइयाँ बना रहा है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
21,descripcion,en,62847f63c96e9bacaaf29a8fb881a38fd32e02a244192ca7303cc87cbe2086e7,Bengali Sweet House 1936 से बंगाली मार्केट में छेना-आधारित बंगाली मिठाइयाँ बनाता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
22,descripcion,en,30c8a2428357aa6488a57784bf3fad4953a432911f6601680ec1aa45828a64ce,Bhagat Halwai आगरा में पारंपरिक मिठाइयाँ और कन्फेक्शनरी बनाता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
23,descripcion,en,9f68e8d3ffbb07a44362275cb8b886769e395ebf04185688b14c1b9e1c4189d7,Bhimsains Bengali Sweet House बंगाली मार्केट में खोया-आधारित मिठाइयाँ और बर्फी बनाता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
25,descripcion,en,e93ef372de39b4b050314a1832a3fb5ac6c3e3776bfce8b6774a9d349dc66d0c,Bhola Misthan Bhandar रांची में पारंपरिक मिठाइयाँ और कन्फेक्शनरी बनाता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
27,descripcion,en,3946352efb73baac4eaa76e30e73f6f3106386c80e7e25604624d803323fa5df,Bikanervala 1950 से दिल्ली में भारतीय मिठाइयाँ और नमकीन बना रहा है; इसके संस्थापकों ने चाँदनी चौक में भुजिया की दुकान शुरू की थी और अब इन्हें Bikano ब्रांड के तहत पैक किया जाता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
28,descripcion,en,af6d248d9de4d624221f181c86b2b40fb27e97788ad0983001ae58b876f1421b,Blue Tokai Coffee Roasters दिल्ली की सुल्तानपुर भुनाई इकाई में एकल-बागान भारतीय कॉफी भूनता है और साबुत बीन्स तथा पिसी कॉफी बेचता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
31,descripcion,en,6de467a2746659b2723513df0d2ca9aa90fd908e08cfe640a049609b13b6809d,"Café Monique दिल्ली की फ्रांसीसी बेकरी है, जो अपनी रसोई में ब्रेड, विएनोइसरी और पेस्ट्री बनाती है।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
32,descripcion,en,629465c9923277dbc9da9abca3408426110bfbcefc3e2d0efb6b366c75077eda,Camel Charisma सादड़ी में दूध और दुग्ध उत्पाद तैयार करता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
36,descripcion,en,cf376491c3093198920bdc38d34da2adf3725a7ff928669d4aa97818ac912982,Chaina Ram Sindhi Confectioners 1901 से पुरानी दिल्ली में फ़तेहपुरी मस्जिद के पास देसी घी में सिंधी मिठाइयाँ बना रहा है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
39,descripcion,en,e4c1bb73af0b391fe8182ae03a1c5a04c847a3b6aedf7819761f83b5df207ab9,Colocal Indian 'Bean to Bar' Chocolate Makers दिल्ली में चॉकलेट बनाने वाला निर्माता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
40,descripcion,en,017d526c47c44868d93572215facc8d6fa179e96ecff34079ff61c6ccbc7eac5,Cultivator Natural Products जोधपुर में मसाले और मसालेदार सॉस बनाने वाला निर्माता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
41,descripcion,en,ec4f0b74b2fa0b801906ebbd4bc79cdf46cb761dfc3b815fa121a6657063c4cd,Dairy Craft उत्तर दिल्ली के अपने संयंत्र में प्रीमियम चीज़ बनाती है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
42,descripcion,en,2e7f75607f5a199fc4c75dc24b656e8162cccdeda244ab6e83731ab434d0ff46,"Darkins दिल्ली स्थित बीन्स से बार तक चॉकलेट निर्माता है, जो भारतीय कोको से एकल-मूल गहरी चॉकलेट बनाता है।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
44,descripcion,en,515e50a287174d8565937e16aaff75416f300ede673352e0c148156aae5d1885,"Defence Bakery दिल्ली में ब्रेड, केक, पेस्ट्री और बिस्कुट बनाती है।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
45,descripcion,en,a092dd0c7612a41084e7699651c87b11279a979214f1d55b44f8d1a4235459e8,Devan's South Indian Coffee & Tea दिल्ली में कॉफी का उत्पादन और उसे भूनने का काम करने वाला कॉफी निर्माता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
47,descripcion,en,115d57772a981dabc747a28111788af2b7d5bc5cd000b1d40c0d4bbe6ac1a55b,Deveshwar Farmers Producer Company सीहोर के आसपास उगाए गए शरबती गेहूँ को पीसती और उसका विपणन करती है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
50,descripcion,en,74410d9d3040092a80ea621672eb82c66cc4e5a98afd014db9c02c605f4a203e,Evergreen Sweet House 1963 से ग्रीन पार्क में देसी-घी की मिठाइयाँ बना रहा है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
52,descripcion,en,c647187b54015263c4d474d809c041b7de60eaab41cd16d8ab3eb8c5a1a7d1c3,Flanders Dairy Products अपने बहादुरगढ़ कारखाने में डेयरी फार्म के दूध और पारंपरिक यूरोपीय विधियों से चीज़ बनाता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
55,descripcion,en,5cff0bccc120f7e04a6a0e5a37ec8a1e084c90c0ad043142e6a342be075b1066,Ghantewala Confectioners ने 1790 में चाँदनी चौक में शुरुआत की और अब ग्रेटर कैलाश की दुकान से सोहन हलवा तथा अन्य पारंपरिक मिठाइयाँ बनाता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
56,descripcion,en,b03d98dc9e685e796df7236099b2c1bfed0f3d815ad61cb40d31088832639416,"Giani's 1956 से दिल्ली में आइसक्रीम बना रहा है, जब इसकी शुरुआत पुराने शहर के फ़तेहपुरी में हुई थी।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
59,descripcion,en,265316367c76a662482a5d1af7a7501ae2ad0b73229b4916787e7fcd341e3d3e,"Golden Tips Tea दिल्ली स्थित अपने परिसर में दार्जिलिंग, असम और नीलगिरि चाय का मिश्रण तैयार करके उसकी पैकिंग करता है।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
66,descripcion,en,2d4b924d015ccf6ec4454f5ee32bcea3339d172e774adf180a4b42859ee18fbd,"Gulab पीतमपुरा में जलेबी, मालपुआ और छेना मिठाइयाँ बनाता है।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
70,descripcion,en,e738ee287b6bec2a00a5a6f0a3fd8115d67ad2ce312deba634bf2e456f970ba4,Harilal's Sweets & Confectionery पटना में पारंपरिक मिठाइयाँ और कन्फेक्शनरी बनाता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
71,descripcion,en,9e165618f8e09a3a9c350e0bd27646ab2d7d5d21d87d8ebc906a6a8dc36ea141,Hira Sweets 1912 से दिल्ली में भारतीय मिठाइयाँ बना रहा है; शुरुआत शाहदरा की एक दुकान से हुई थी और यह बालूशाही के लिए जाना जाता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
75,descripcion,en,b46d0b30702669e0c4630e87b179303e72b333436662a39cbf5de270e1526a87,Jain Ratlami Namkeen रतलाम में क्षेत्रीय नमकीन बनाता है।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
