producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
7,descripcion,en,605dd7cbe84c26ec92d5db7c1bb3e16908302eff4aef652f5341790b6cf4390f,"AJ Fresh Foods સિલવાસામાં અનાજ આધારિત ઇડલી, ઢોસા અને ઢોકળાના મિશ્રણ બનાવતું ખાદ્ય-પ્રક્રિયા એકમ ચલાવે છે।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
17,descripcion,en,63e827d8fec57cdc5c43f27a1f60e11f098f0d0ce779630a47636b6321f51701,Balaji Wafers વજડી વડમાં પ્રાદેશિક નમકીન બનાવતો ઉત્પાદક છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
43,descripcion,en,8b480441cbe8d5624ef71d8bdd11c64cbf387a2cf614d2d1cb430bad9e155922,Das Khaman અમદાવાદમાં પ્રાદેશિક તૈયાર ખાદ્ય બનાવતું ઉત્પાદક છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
49,descripcion,en,caa6476c853fd6469840adef71af54cd702aceb16022b4cd95d1439414c33521,Dudhsagar Dairy (મહેસાણા District Co-operative Milk Producers' Union) મહેસાણામાં દૂધ અને દૂધમાંથી બનેલા ઉત્પાદનો બનાવતું ડેરી ઉત્પાદક છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
61,descripcion,en,65ac77c94cc1a961469825b944dd8955a9d3e789302c6d86dd0406d2fba40623,Gopal Snacks રાજકોટમાં પ્રાદેશિક નમકીન બનાવતો ઉત્પાદક છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
74,descripcion,en,fe08981bf8d2cc913b04e086f772599072812202aa1fcefb3b1838d2b82382cb,Jagdish Farshan વડોદરામાં પ્રાદેશિક નમકીન બનાવતો ઉત્પાદક છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
78,descripcion,en,102fdda52c3dbfcb368b72c94e065eb4a3fc5cfdaef617a93fe990139a932a4c,Jupiter Distillery દમણમાં સ્પિરિટ્સ બનાવતી ડિસ્ટિલરી છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
138,descripcion,en,e23f6cfea3c41fcf07a6f3e040993b95814c0e50a5a22b7abf07be95ede99742,Sabar Dairy (Sabarkantha District Co-operative Milk Producers' Union) હિંમતનગરમાં દૂધ અને દૂધમાંથી બનેલા ઉત્પાદનો બનાવતું ડેરી ઉત્પાદક છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
139,descripcion,en,15740f76708a38e8c03c019c04afb676f105276e81849ce6f84fa8410a192b31,Sahaj Oil રાજકોટમાં દબાવીને અને પ્રક્રિયા કરીને તૈયાર કરાતા ખાદ્ય તેલ બનાવતો ઉત્પાદક છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
144,descripcion,en,e492bb02ceb6e48686e6f41c99b04158e4d97019ac3de4d06cc5bfe2a4bb6a1c,Shree Hathi Masala રાજકોટમાં મસાલા અને મસાલેદાર પદાર્થો બનાવતો ઉત્પાદક છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
147,descripcion,en,8e170ece12711ff79daa92cca58fc923335346626f208babf90bcb0ca03516ab,Silver Star Distillery દમણમાં સ્પિરિટ્સ બનાવતી ડિસ્ટિલરી છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
163,descripcion,en,05f1790ea3fb67b2c7ed081aec01075e45f44ccd21688013fc5ec449704622cb,Tirupati Edible Oils (N.K. Proteins) કડીમાં દબાવીને અને પ્રક્રિયા કરીને તૈયાર કરાતા ખાદ્ય તેલ બનાવતો ઉત્પાદક છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
168,descripcion,en,830017caeb66d3c3bd1702b5745b613333d9b0c91bbab65c03d3ee2dee2a4d75,Vasudhara Dairy (Valsad District Co-operative Milk Producers' Union) અલીપુરમાં દૂધ અને દૂધમાંથી બનેલા ઉત્પાદનો બનાવતું ડેરી ઉત્પાદક છે।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
