producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
8,descripcion,en,559f5ac5edd5babad6329dac3806d3871a46de34d74561b31a8af33bf1ed1023,Almond House హైదరాబాద్‌లో సంప్రదాయ మిఠాయిలు మరియు మిఠాయి పదార్థాలను తయారు చేస్తుంది।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
12,descripcion,en,02daf71106b37804c93f430930fa911c035163815062e19eb61901584fea102d,"ARAKU Coffee అరకు లోయలో కాఫీ ఉత్పత్తిదారుగా, కాఫీని వేయించే సంస్థగా పనిచేస్తుంది।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
15,descripcion,en,0bf6a10b8217760d0221a2d2f2e9c3bb1e8c733ed4a5016d50a044a72e2b8ad3,ఆత్రేయపురం Putharekulu Co. (ATPU) ఆత్రేయపురంలో సంప్రదాయ మిఠాయిలు మరియు మిఠాయి పదార్థాలను తయారు చేసే తయారీదారు।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
69,descripcion,en,634a032c77627b9769ac650f1b01c3691e3580d2210148ebd5dc503661378518,Hameedi Confectioners హైదరాబాద్‌లో సంప్రదాయ మిఠాయిలు మరియు మిఠాయి పదార్థాలను తయారు చేస్తుంది।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
72,descripcion,en,3852caff333e528a9da4b6b04e71def5e4761687a726e22ecb88a25ed60ea30a,Ironhill Brewery హైదరాబాద్ హైదరాబాద్‌లో ప్రాంగణంలోనే తయారు చేసిన బీర్‌ను ఉత్పత్తి చేసే బ్రూవరీ।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
73,descripcion,en,b487abe17b1971d393b22bafd8958963ece361f61ff7b0d410bbb11499bbb7b9,Ironhill Brewery విజయవాడ విజయవాడలో ప్రాంగణంలోనే తయారు చేసిన బీర్‌ను ఉత్పత్తి చేసే బ్రూవరీ।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
85,descripcion,en,a2de8b250032a6c3beeed48b9b3ddeecb308fca419864e073dcd28e721cc8c73,"Karachi Bakery హైదరాబాద్‌లో తన ఫ్రూట్ బిస్కెట్లు, కుకీలు మరియు ఇతర కాల్చిన ఉత్పత్తులను తయారు చేస్తుంది।",reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
86,descripcion,en,5e02fe1b22b2807a04f703094adf5e088b5d22ac0e4354840570e3a9f19e7733,కరీంనగర్ Milk Producer Company (కరీంనగర్ Dairy) కరీంనగర్‌లో పాలు మరియు పాల ఉత్పత్తులను తయారు చేసే డెయిరీ ఉత్పత్తిదారు।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
128,descripcion,en,f0525417afa467bab354c90ab64cc15fa52dbe6a0952a030bbfa85c42f70f4f7,Prost Craft Beer హైదరాబాద్ హైదరాబాద్‌లో ప్రాంగణంలోనే తయారు చేసిన బీర్‌ను ఉత్పత్తి చేసే బ్రూవరీ।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
173,descripcion,en,324dce0edf5ab7169824a371f3bbef9f22eaebd262d298bc80d1e666cdf37126,Zero40 Brewing హైదరాబాద్‌లో ప్రాంగణంలోనే తయారు చేసిన బీర్‌ను ఉత్పత్తి చేసే బ్రూవరీ।,reviewed,codex-subagent,gpt-5.6-luna-2026-08-25,chisan-description-v10,2026-08-24.3
