slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
bizana-fresh-farm-poultry,Bizana Fresh Farm & Poultry,Mbizana,Carne,pollo,1563 Matwebu St,,,+27655887351,phumelelem134@gmail.com,,https://www.facebook.com/110718343661517,,,-30.86574,29.8472,,pendiente,no comprobado,,,105,,,,,,,za,eastern-cape,alfred-nzo,,,,,,
choice-meat-market,Choice Meat Market,Matatiele,Carne,,8 Jagger St,,,,,,https://www.facebook.com/857598341023602,,,-30.3406428,28.8058042,,pendiente,no comprobado,,,180,,,,,,,za,eastern-cape,alfred-nzo,,,,,,
chop-chop-meats,Chop Chop Meats,Matatiele,Carne,,Cnr. Station & Market St,,,+27397373511,,,https://www.facebook.com/271405639858076,,,-30.3426435,28.8069839,,pendiente,no comprobado,,,181,,,,,,,za,eastern-cape,alfred-nzo,,,,,,
contempo-farm,Contempo Farm,Matatiele,Otros,,"Ongeluksnek Pass, Matatiele, 4730, South Africa",,,+27783060612,,,https://www.facebook.com/109011001400948,,,-30.34233,28.3117,,pendiente,no comprobado,,,200,,,,,,,za,eastern-cape,alfred-nzo,,,,,,
drakensburg-abattoir,Drakensburg Abattoir,Matatiele,Carne,carne roja,"Jagger Extension, Matatiele, 4730",,,+27795001298,,,,,,,,,pendiente,no comprobado,,,269,,,,,,,za,eastern-cape,alfred-nzo,,,,,,
eat-sum-meat,Eat Sum Meat,KwaBhaca,Carne,,eat sum meat,,,+27392551847,,,https://www.facebook.com/335410717313232,,,-30.9082438,28.9918822,,pendiente,no comprobado,,,282,,,,,,,za,eastern-cape,alfred-nzo,,,,,,
eg-farmers-deli,EG Farmers Deli,Matatiele,Comida preparada,productos de charcutería,119 Main St,,,+27785469583,,,https://www.facebook.com/106739227876460,,,-30.3424171,28.8045334,,pendiente,no comprobado,,,291,,,,,,,za,eastern-cape,alfred-nzo,,,,,,
ethembeni-poultry-farming,Ethembeni Poultry Farming,Zizityaneni,Carne,pollo,Esikhumbeni A/A. Ezizityaneni  Bizana 4800,,,+27665028339,sesonasakwe@gmail.com,,https://www.facebook.com/101641969343745,,,-30.846473,29.7847796,,pendiente,no comprobado,,,311,,,,,,,za,eastern-cape,alfred-nzo,,,,,,
isigidi-development,Isigidi Development,Bizana,Fruta y verdura,"amadumbe, batata, hortalizas",,"Farm growing root crops and vegetables, aggregating output from smallholder farmers.",,,,,,,,,,,pendiente,no comprobado,,,429,en,,,,,,za,eastern-cape,alfred-nzo,,,,,,
lulo-s-house-of-pastry,Lulo's House of Pastry,Umzimvubu,Pan y cereal,pan y productos de cereal,114 Ndzumo street,,,,somikazizulu@gmail.com,,https://www.facebook.com/816816351772349,,,-30.810247,29.3669069,,pendiente,no comprobado,,,533,,,,,,,za,eastern-cape,alfred-nzo,,,,,,
