slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area,video,quien hay detras,quien_hay_detras_locale,historia,historia_locale,fecha ultimo cambio
a-to-beef-livestock-traders,A to Beef Livestock Traders,Ndlambe,Carne,,Industrial/Station Road,,,+27798997061,sales@livestocksa.co.za,http://www.livestocksa.co.za/,https://www.facebook.com/1816261938676107,,,-33.65343,26.412223,,pendiente,no comprobado,,,5,,,,,,,za,eastern-cape,sarah-baartman,,,,,,
afrikanis-rum-tasting-room,Afrikanis Rum Tasting Room,Graaff Reinet,Destilados y licores,destilados,52 Somerset St,,,+27835382865,info@afrikanis.co.za,http://www.afrikanis.co.za/,https://www.facebook.com/102103764943746,,,-32.2513658,24.5339836,,pendiente,no comprobado,,,19,,,,,,,za,eastern-cape,sarah-baartman,,,,,,
brewhaha-brewery,Brewhaha Brewery,Jeffreys Bay,Cerveza,,20 Da Gama Rd,,,+27422930448,brewery@brewhaha.co.za,http://www.brewhaha.co.za,https://www.facebook.com/1678311185743032,,,-34.05281,24.922436,,pendiente,no comprobado,,,133,,,,,,,za,eastern-cape,sarah-baartman,,,,,,
el-yolo,El YOLO,Klaarstroom,Otros,,Klaarstroom / Willowmore road,,,+27797543388,info@elyolo.co.za,https://book.nightsbridge.com/39131,https://www.facebook.com/188791924506884,,,-33.3873392,22.7544875,,pendiente,no comprobado,,,296,,,,,,,za,eastern-cape,sarah-baartman,,,,,,
featherstone-beer-garden,Featherstone Beer Garden,Grahamstown,Cerveza,,N2 Makhanda,,,+27829900318,,https://featherstonebrewery.co.za/beer-garden/,,,,-33.3841967,26.4423149,,pendiente,no comprobado,,,328,,,,,,,za,eastern-cape,sarah-baartman,,,,,,
featherstone-brewery,Featherstone Brewery,Grahamstown,Cerveza,,Lothians Rd,,,+27829900318,,https://featherstonebrewery.co.za/,,,,-33.3767714,26.4317413,,pendiente,no comprobado,,,329,,,,,,,za,eastern-cape,sarah-baartman,,,,,,
ferreira-post-distilleries,Ferreira Post Distilleries,Jeffreys Bay,Destilados y licores,destilados,29 Jeffreys St,,,+27834630534,anton@ferreiradistilleries.co.za,https://ferreiradistilleries.co.za/,https://www.facebook.com/111874678684884,,,-34.0557756,24.9217851,,pendiente,no comprobado,,,331,,,,,,,za,eastern-cape,sarah-baartman,,,,,,
gletwyn-farmstay-grahamstown,Gletwyn Farmstay - Grahamstown,Makana,Otros,,Upper Gletwyn Farm,,,+27730335125,wyliesdairy@gmail.com,https://abnb.me/CCcKOpqkDK,https://www.facebook.com/125424991610376,,,-33.2753515,26.6170248,,pendiente,no comprobado,,,367,,,,,,,za,eastern-cape,sarah-baartman,,,,,,
groen-karoo-groeiers-country-fruit-veg,Groen Karoo Groeiers / Country Fruit & Veg,Kouga,Fruta y verdura,,Gamtoos/Melon Road,,,+27663073850,dekoning@gamtoos.co.za,,https://www.facebook.com/179654079296210,,,-33.8935024,24.9708295,,pendiente,no comprobado,,,376,,,,,,,za,eastern-cape,sarah-baartman,,,,,,
karoo-still,Karoo Still,Dr Beyers Naude,Destilados y licores,destilados,315 New St,,,+27828052693,ludolf@karoostill.co.za,http://KarooStill.co.za/,https://www.facebook.com/502796402911625,,,-31.8659894,24.5522203,,pendiente,no comprobado,,,454,,,,,,,za,eastern-cape,sarah-baartman,,,,,,
