slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2,country,region,area
licores-berrimes-lousame,Licores Berrimes,Lousame,Destilados y licores,"Licor café, licor de hierbas, crema y aguardiente","Lugar de Berrimes 6, 15214 Lousame, A Coruña",Destilería familiar que obtiene su aguardiente en alambique de cobre y elabora manualmente licores con ingredientes naturales en Berrimes.,Tienda online; sin atención física,+34622047927,info@licoresberrimes.com,https://www.licoresberrimes.com/,,https://www.instagram.com/licoresberrimes/,https://www.google.com/maps/search/?api=1&query=Licores%20Berrimes%2C%20Lugar%20de%20Berrimes%206%2C%2015214%20Lousame%2C%20A%20Coru%C3%B1a&query_place_id=ChIJZbDpt5chLw0RS6sTgiynMvc,42.7717295,-8.8672752,/productores/es/galicia/a-coruna/licores-berrimes-lousame.webp,,sí,ecommerce,,8141,es,,,,,,es,galicia,a-coruna
adega-valdes-vedra,Adega Valdés,Vedra,Vino,"Albariños Gundián, Señorío de Rozadela y Xiradella","Rozadela, Santa Cruz de Ribadulla, 15885 Vedra, A Coruña","Bodega familiar de la subzona Ribeira do Ulla de la D.O. Rías Baixas, dedicada desde hace más de cuatro décadas a elaborar Albariño en Vedra.",Pedidos online y por teléfono,+34981819083,ventas@gundian.com,https://adegavaldes.com/,,https://www.instagram.com/adegavaldes/,https://www.google.com/maps/search/?api=1&query=Adega%20Vald%C3%A9s%2C%20Santa%20Cruz%20de%20Ribadulla%2C%2015885%20Vedra%2C%20A%20Coru%C3%B1a&query_place_id=ChIJ05aY-BapLw0RJE_rdWFXLgo,42.7556233,-8.4271552,/productores/es/galicia/a-coruna/adega-valdes-vedra.webp,,sí,ecommerce,,361,es,,,,,,es,galicia,a-coruna
pazo-de-galegos-vedra,Pazo de Galegos,Vedra,Vino,Albariño Pazo de Galegos y Cebeiro,"Lugar de Galegos 6, 15885 Vedra, A Coruña","Pequeña bodega familiar de la D.O. Rías Baixas con viñedos propios en San Pedro de Vilanova, dentro del municipio de Vedra.",Visitas y venta directa con cita,+34981512217,,,,,https://www.google.com/maps/search/?api=1&query=Pazo%20de%20Galegos%2C%20Lugar%20de%20Galegos%206%2C%2015885%20Vedra%2C%20A%20Coru%C3%B1a&query_place_id=ChIJTYBkbn6pLw0RDmMZ7MCWf88,42.7848018,-8.4355589,/productores/es/galicia/a-coruna/pazo-de-galegos-vedra.webp,pendiente,no,,,10096,es,,,,,,es,galicia,a-coruna
adegas-bordel-abegondo,Adegas Bordel,Abegondo,Vino,"Bordelar blanco y tinto, Xeixedo branco lexítimo","Lugar Bordel, Sarandóns, 15318 Abegondo, A Coruña",Microbodega familiar activa desde 2010 que cultiva variedades autóctonas y elabora pequeñas partidas amparadas por la IXP Betanzos.,Visitas con cita previa,+34659823973,adegasbordel@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Adegas%20Bordel%2C%20Lugar%20Bordel%2C%20Sarand%C3%B3ns%2C%2015318%20Abegondo%2C%20A%20Coru%C3%B1a&query_place_id=ChIJP0RPdsxnLg0RlbNGmq6cdmk,43.2112378,-8.3440869,,pendiente,no,,,372,es,,,,,,es,galicia,a-coruna
bodegas-rilo-bergondo,Bodegas Rilo,Bergondo,Vino,"Castro de Untía, Xanarte, Primicia y licores artesanos","Santa Marta de Babío 52, 15165 Bergondo, A Coruña","Bodega familiar fundada en 1946 y gestionada por su tercera generación, especializada en branco lexítimo, vinos de la IGP Betanzos y licores artesanos.",Visitas con cita previa; tienda online,+34669678389,bodegasrilo@bodegasrilo.com,https://bodegasrilo.com/,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Rilo%2C%20Santa%20Marta%20de%20Bab%C3%ADo%2052%2C%2015165%20Bergondo%2C%20A%20Coru%C3%B1a&query_place_id=ChIJ_4Q7MQJvLg0R2hAkVYKyGqA,43.3102085,-8.2561203,/productores/es/galicia/a-coruna/bodegas-rilo-bergondo.webp,,sí,ecommerce,,2335,es,,,,,,es,galicia,a-coruna
adega-lorenzo-bescansa-betanzos,Adega Lorenzo Bescansa,Betanzos,Vino,Lorenzo Bescansa branco lexítimo y agudelo,"Camiño do Aguieiro s/n, Caraña do Medio, 15300 Betanzos, A Coruña",Bodega de Betanzos que elabora desde 2003 un blanco de parcelas locales con las variedades autóctonas branco lexítimo y agudelo.,Consultar bodega y puntos de venta,+34657924136,adegasbescansa@gmail.com,https://adegaslorenzobescansa.com/,https://www.facebook.com/adegas.lorenzo.bescansa,,https://www.google.com/maps/search/?api=1&query=Adega%20Lorenzo%20Bescansa%2C%20Aguieiro%20s%2Fn%2C%2015300%20Betanzos%2C%20A%20Coru%C3%B1a&query_place_id=ChIJVVVVxRlsLg0RcWBkhU_sn04,43.2821452,-8.2110099,/productores/es/galicia/a-coruna/adega-lorenzo-bescansa-betanzos.webp,,no comprobado,,,326,es,,,,,,es,galicia,a-coruna
pagos-de-brigante-betanzos,Pagos de Brigante,Betanzos,Vino,"Val do Ceo, Na Beira, Garelo, Cataventos y Ramallo","Paseo Antolín Faraldo 10 bajo, 15300 Betanzos, A Coruña",Bodega y viñedo de la IXP Betanzos que recupera parcelas históricas del Mandeo y elabora vinos de variedades locales blancas y tintas.,Tienda online; visitas y catas,+34630806459,info@pagosdebrigante.com,https://pagosdebrigante.es/,,https://www.instagram.com/pagosdebrigante_/,https://www.google.com/maps/search/?api=1&query=Pagos%20de%20Brigante%2C%20Paseo%20Antol%C3%ADn%20Faraldo%2010%20bajo%2C%2015300%20Betanzos%2C%20A%20Coru%C3%B1a&query_place_id=ChIJQTY4d1ttLg0R-2aLUdsv3b0,43.2820773,-8.2097286,/productores/es/galicia/a-coruna/pagos-de-brigante-betanzos.webp,,sí,ecommerce,,9407,es,,,,,,es,galicia,a-coruna
porto-muinos-cerceda,Porto Muíños,Cerceda,Despensa artesanal,"Algas atlánticas ecológicas, conservas, condimentos y agar-agar","Polígono O Acevedo parcela 14, 15185 Cerceda, A Coruña","Empresa de Cerceda que cultiva y recolecta manualmente algas de la costa gallega y las transforma en conservas, condimentos y otros alimentos ecológicos.",Tienda online,+34981688030,oficina@portomuinos.com,https://www.portomuinos.com/,,https://www.instagram.com/portomuinos/,https://www.google.com/maps/search/?api=1&query=Porto%20Mu%C3%AD%C3%B1os%2C%20Pol%C3%ADgono%20O%20Acevedo%20parcela%2014%2C%2015185%20Cerceda%2C%20A%20Coru%C3%B1a&query_place_id=ChIJp7Fw7wZgLg0RdlsHNEOeEBA,43.174398,-8.4767052,/productores/es/galicia/a-coruna/porto-muinos-cerceda.webp,,sí,ecommerce,,10261,es,,,,,,es,galicia,a-coruna
pescados-loureda,Pescados Loureda,A Coruña,Pescado,"Pescado fresco de lonja, pescado preparado a medida","Peirao da Palloza, almacén H8, 15006 A Coruña","Empresa familiar que compra pescado fresco en lonjas gallegas y lo selecciona, transforma y porciona para colectividades y restauración.",Lunes a viernes de 9:00 a 15:00,+34881120439,pescados.loureda@hotmail.com,https://www.pescadosloureda.com/,,,https://www.google.com/maps/search/?api=1&query=Pescados%20Loureda%2C%20Peirao%20da%20Palloza%2C%20almac%C3%A9n%20H8%2C%2015006%20A%20Coru%C3%B1a&query_place_id=ChIJi9_3pIJ8Lg0RLG9idbH7OoM,43.358822,-8.3973753,/productores/es/galicia/a-coruna/pescados-loureda.webp,,no,,,10151,es,,,,,,es,galicia,a-coruna
conservas-la-pureza-carino,Conservas La Pureza,Cariño,Pescado,"Bonito, atún, sardinillas, mejillones","Rúa do Río Grande 2 bajo, 15360 Cariño, A Coruña",Conservera de Cariño que elabora en su propia fábrica conservas de pescado y marisco en formatos minoristas y mayoristas.,Lunes a viernes de 10:00 a 13:30 y de 16:30 a 19:00,+34981405004,conservas@lapureza.es,https://www.lapureza.es/,,,https://www.google.com/maps/search/?api=1&query=Conservas%20La%20Pureza%2C%20R%C3%BAa%20do%20R%C3%ADo%20Grande%202%20bajo%2C%2015360%20Cari%C3%B1o%2C%20A%20Coru%C3%B1a&query_place_id=ChIJY-pg1lLxLQ0RsKTThL0tFio,43.74108,-7.87128,/productores/es/galicia/a-coruna/conservas-la-pureza-carino.webp,,sí,ecommerce,,4313,es,,,,,,es,galicia,a-coruna
